System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
15:55:12.753,0.0,1.05,0.0,0.0,6.52,9.27,3.92,0.15,0.6
15:55:12.853,0.0,1.0,0.0,0.0,10.12,12.19,3.45,0.13,0.44
15:55:12.953,0.0,1.0,0.0,0.0,8.72,11.39,3.66,0.22,0.44
15:55:13.053,0.0,1.0,0.0,0.0,10.55,11.88,3.29,0.13,0.32
15:55:13.153,0.0,1.0,0.01,0.01,15.59,16.73,3.97,0.3,0.55
15:55:13.254,0.01,1.64,0.01,0.04,99.34,8.41,6.67,0.84,1.3
15:55:13.354,0.18,0.98,0.47,0.22,2201.73,55.78,9.38,1.25,1.61
15:55:13.455,0.24,1.17,0.53,0.17,2995.31,52.7,9.14,1.25,1.2
15:55:13.554,0.23,1.18,0.53,0.17,2793.16,52.34,9.09,1.25,1.2
15:55:13.655,0.24,1.16,0.53,0.17,2988.31,52.68,9.09,1.25,1.2
15:55:13.755,0.23,1.17,0.53,0.18,2837.02,52.32,9.2,1.25,1.2
15:55:13.855,0.24,1.19,0.53,0.17,3005.83,52.21,9.08,1.24,1.2
15:55:13.955,0.23,1.18,0.53,0.17,2854.55,52.35,9.16,1.25,1.2
15:55:14.055,0.24,1.16,0.53,0.17,2953.52,52.5,9.09,1.25,1.2
15:55:14.156,0.23,1.2,0.55,0.18,2921.18,51.93,9.27,1.26,1.2
15:55:14.256,0.24,1.22,0.54,0.17,2977.56,51.41,9.17,1.25,1.2
15:55:14.355,0.23,1.19,0.53,0.17,2856.42,52.17,9.06,1.24,1.2
15:55:14.455,0.24,1.2,0.54,0.17,3050.93,52.2,9.25,1.26,1.2
15:55:14.556,0.23,1.17,0.53,0.18,2886.28,52.24,9.2,1.26,1.2
15:55:14.656,0.24,1.18,0.52,0.17,2929.01,52.39,9.04,1.24,1.2
15:55:14.755,0.23,1.19,0.53,0.18,2880.04,52.28,9.15,1.24,1.2
15:55:14.856,0.23,1.13,0.53,0.17,2871.04,52.66,9.15,1.27,1.2
15:55:14.956,0.23,1.21,0.54,0.18,2909.0,51.92,9.06,1.25,1.2
15:55:15.056,0.25,1.24,0.55,0.18,3114.3,52.03,9.33,1.26,1.2
15:55:15.157,0.23,1.16,0.53,0.17,2889.2,52.52,9.18,1.26,1.2
15:55:15.257,0.2,1.24,0.49,0.18,2532.21,43.3,9.08,1.25,1.22
15:55:15.357,0.21,0.99,0.47,0.16,2567.61,53.95,9.36,1.28,1.54
15:55:15.457,0.23,1.17,0.53,0.17,2829.28,52.16,9.16,1.29,1.2
15:55:15.557,0.24,1.2,0.54,0.17,3007.92,52.38,9.17,1.29,1.2
15:55:15.656,0.24,1.24,0.55,0.18,3020.67,52.0,9.35,1.3,1.2
15:55:15.756,0.23,1.14,0.53,0.17,2836.93,52.86,9.13,1.28,1.2
15:55:15.856,0.23,1.16,0.52,0.17,2884.41,52.38,9.12,1.29,1.2
15:55:15.956,0.24,1.2,0.54,0.17,2967.17,52.4,9.27,1.29,1.2
15:55:16.057,0.24,1.19,0.53,0.17,2924.72,52.24,9.16,1.29,1.2
15:55:16.157,0.22,1.1,0.52,0.17,2778.27,53.02,9.06,1.28,1.2
15:55:16.257,0.24,1.22,0.54,0.18,2991.77,52.14,9.37,1.3,1.2
15:55:16.358,0.24,1.21,0.54,0.17,3040.35,52.33,9.29,1.3,1.2
15:55:16.457,0.23,1.19,0.53,0.17,2889.78,52.25,9.15,1.28,1.2
15:55:16.558,0.24,1.17,0.53,0.17,2963.64,52.56,9.16,1.29,1.2
15:55:16.658,0.23,1.22,0.55,0.17,2922.85,52.01,9.31,1.3,1.2
15:55:16.758,0.24,1.18,0.53,0.17,3028.93,52.55,9.15,1.29,1.2
15:55:16.859,0.22,1.16,0.53,0.17,2796.91,52.27,9.29,1.31,1.2
15:55:16.959,0.24,1.16,0.52,0.17,2980.29,52.39,9.18,1.29,1.2
15:55:17.059,0.23,1.19,0.54,0.18,2870.65,52.2,9.19,1.29,1.2
15:55:17.159,0.24,1.18,0.54,0.17,2997.95,52.3,9.22,1.3,1.2
15:55:17.260,0.23,1.21,0.55,0.18,2929.78,52.19,9.39,1.29,1.2
15:55:17.360,0.24,1.17,0.54,0.17,2951.12,52.24,9.16,1.29,1.2
15:55:17.459,0.24,1.21,0.53,0.17,2931.36,52.32,9.12,1.27,1.2
15:55:17.560,0.24,1.18,0.54,0.18,2984.3,52.33,9.34,1.3,1.2
15:55:17.660,0.23,1.19,0.53,0.17,2869.9,52.33,9.16,1.29,1.2
15:55:17.759,0.24,1.17,0.52,0.17,2953.11,52.27,9.05,1.28,1.2
15:55:17.860,0.23,1.19,0.54,0.17,2918.43,52.42,9.3,1.3,1.2
15:55:17.960,0.23,1.15,0.52,0.17,2883.84,52.41,9.13,1.28,1.2
15:55:18.060,0.23,1.2,0.55,0.17,2906.25,52.33,9.22,1.29,1.2
15:55:18.160,0.24,1.21,0.54,0.17,3022.91,52.14,9.19,1.29,1.2
15:55:18.259,0.23,1.15,0.52,0.17,2798.14,52.75,9.11,1.28,1.2
15:55:18.360,0.24,1.18,0.55,0.18,2991.9,52.29,9.31,1.3,1.2
15:55:18.461,0.24,1.18,0.53,0.17,2951.13,52.43,9.2,1.29,1.2
15:55:18.560,0.23,1.18,0.52,0.17,2890.53,52.26,9.06,1.27,1.2
15:55:18.659,0.23,1.17,0.53,0.17,2855.94,52.58,9.14,1.28,1.2
15:55:18.760,0.23,1.17,0.54,0.17,2930.71,52.28,9.25,1.29,1.2
15:55:18.861,0.25,1.25,0.54,0.17,3093.89,52.02,9.32,1.3,1.2
15:55:18.960,0.23,1.14,0.52,0.17,2813.16,52.49,9.01,1.27,1.2
15:55:19.060,0.24,1.19,0.54,0.17,2942.69,52.49,9.26,1.29,1.2
15:55:19.161,0.24,1.19,0.54,0.17,2946.68,52.14,9.22,1.3,1.2
15:55:19.262,0.23,1.16,0.53,0.17,2925.36,52.6,9.15,1.3,1.2
15:55:19.362,0.22,1.2,0.53,0.18,2732.25,48.77,9.23,1.3,1.2
15:55:19.461,0.24,1.17,0.53,0.17,2948.58,52.59,9.16,1.28,1.2
15:55:19.561,0.23,1.19,0.53,0.17,2882.08,52.21,9.15,1.29,1.2
15:55:19.662,0.24,1.19,0.53,0.17,3007.88,52.28,9.21,1.3,1.2
15:55:19.761,0.23,1.2,0.54,0.17,2897.51,52.26,9.21,1.29,1.2
15:55:19.861,0.24,1.17,0.53,0.17,2938.1,52.42,9.19,1.3,1.2
15:55:19.962,0.23,1.22,0.54,0.18,2946.83,52.12,9.26,1.3,1.2
15:55:20.062,0.24,1.17,0.53,0.17,2964.96,52.34,9.13,1.29,1.2
15:55:20.163,0.23,1.16,0.54,0.18,2837.86,52.62,9.34,1.3,1.2
15:55:20.263,0.24,1.19,0.53,0.17,3037.84,52.23,9.2,1.29,1.2
15:55:20.362,0.23,1.2,0.54,0.17,2854.35,52.3,9.14,1.29,1.2
15:55:20.464,0.25,1.23,0.55,0.18,3135.36,51.95,9.38,1.31,1.2
15:55:20.563,0.22,1.14,0.53,0.17,2768.06,52.79,9.17,1.29,1.21
15:55:20.663,0.24,1.2,0.53,0.17,3035.7,52.0,9.14,1.29,1.19
15:55:20.764,0.24,1.21,0.55,0.18,2941.81,52.3,9.27,1.29,1.2
15:55:20.864,0.24,1.19,0.53,0.17,2985.63,52.29,9.23,1.29,1.2
15:55:20.964,0.23,1.17,0.53,0.17,2928.48,52.53,9.21,1.29,1.2
15:55:21.064,0.24,1.19,0.53,0.17,2932.03,52.07,9.12,1.28,1.2
15:55:21.165,0.24,1.21,0.54,0.17,3004.69,52.26,9.27,1.31,1.2
15:55:21.265,0.23,1.16,0.53,0.17,2843.71,52.45,9.19,1.29,1.2
15:55:21.364,0.24,1.2,0.54,0.17,2946.26,52.14,9.2,1.29,1.2
15:55:21.465,0.24,1.19,0.53,0.17,2948.53,52.24,9.18,1.29,1.2
15:55:21.564,0.24,1.22,0.54,0.17,2983.98,52.17,9.25,1.3,1.2
15:55:21.665,0.23,1.16,0.52,0.17,2886.74,52.48,9.22,1.31,1.2
15:55:21.766,0.24,1.21,0.54,0.17,3056.37,52.21,9.24,1.3,1.2
15:55:21.865,0.23,1.2,0.53,0.17,2890.44,52.28,9.16,1.29,1.2
15:55:21.965,0.24,1.19,0.53,0.17,2983.45,52.19,9.12,1.29,1.2
15:55:22.065,0.23,1.17,0.53,0.17,2873.25,52.48,9.22,1.3,1.2
15:55:22.166,0.24,1.2,0.53,0.17,3019.87,52.28,9.18,1.3,1.21
15:55:22.266,0.23,1.2,0.54,0.17,2916.32,52.35,9.21,1.3,1.19
15:55:22.365,0.24,1.2,0.53,0.17,3001.92,52.01,9.16,1.28,1.2
15:55:22.465,0.23,1.17,0.52,0.17,2837.2,52.27,9.17,1.3,1.2
15:55:22.565,0.24,1.21,0.53,0.17,2998.68,52.09,9.14,1.28,1.2
15:55:22.665,0.24,1.2,0.54,0.17,2935.17,52.38,9.24,1.3,1.2
15:55:22.765,0.23,1.16,0.54,0.18,2902.42,52.21,9.14,1.29,1.2
15:55:22.866,0.24,1.23,0.55,0.18,2984.2,52.02,9.35,1.31,1.2
15:55:22.966,0.25,1.22,0.54,0.17,3065.15,51.98,9.21,1.29,1.2
15:55:23.067,0.22,1.14,0.53,0.17,2774.36,52.6,9.18,1.29,1.21
15:55:23.166,0.25,1.22,0.54,0.17,3130.9,52.02,9.27,1.29,1.19
15:55:23.266,0.23,1.18,0.53,0.17,2804.79,52.45,9.14,1.28,1.2
15:55:23.367,0.24,1.18,0.54,0.18,3020.03,52.15,9.19,1.3,1.2
15:55:23.467,0.22,1.14,0.53,0.17,2758.69,52.55,9.13,1.28,1.2
15:55:23.567,0.24,1.21,0.54,0.17,3066.98,52.13,9.31,1.3,1.2
15:55:23.668,0.24,1.22,0.54,0.17,2946.73,52.03,9.18,1.29,1.2
15:55:23.768,0.24,1.2,0.54,0.17,3012.41,52.3,9.29,1.29,1.21
15:55:23.867,0.23,1.21,0.54,0.17,2887.25,52.26,9.15,1.27,1.2
15:55:23.967,0.24,1.16,0.53,0.17,2956.3,52.36,9.15,1.28,1.2
15:55:24.066,0.24,1.24,0.54,0.17,2940.66,52.25,9.22,1.29,1.2
15:55:24.168,0.24,1.19,0.54,0.18,3062.52,52.27,9.3,1.3,1.2
15:55:24.267,0.24,1.23,0.55,0.17,2951.93,52.19,9.29,1.29,1.2
15:55:24.367,0.24,1.2,0.54,0.17,3040.86,52.13,9.19,1.3,1.2
15:55:24.468,0.23,1.17,0.54,0.17,2870.21,52.43,9.25,1.3,1.2
15:55:24.568,0.23,1.16,0.54,0.17,2911.14,52.51,9.24,1.3,1.2
15:55:24.668,0.24,1.2,0.54,0.17,2924.55,52.13,9.17,1.28,1.2
15:55:24.768,0.25,1.26,0.55,0.17,3109.44,51.94,9.41,1.31,1.2
15:55:24.868,0.24,1.19,0.53,0.17,2919.08,52.36,9.17,1.29,1.2
15:55:24.970,0.23,1.17,0.53,0.17,2929.19,52.45,9.33,1.32,1.2
15:55:25.069,0.24,1.2,0.53,0.17,2966.65,52.09,9.08,1.28,1.2
15:55:25.169,0.24,1.19,0.53,0.17,2937.63,52.48,9.16,1.29,1.2
15:55:25.269,0.24,1.2,0.55,0.17,3034.79,52.23,9.33,1.31,1.2
15:55:25.370,0.23,1.16,0.53,0.17,2824.26,52.52,9.24,1.3,1.2
15:55:25.470,0.23,1.28,0.53,0.19,2850.38,45.82,9.23,1.29,1.2
15:55:25.570,0.23,1.19,0.55,0.18,2852.48,52.22,9.25,1.31,1.2
15:55:25.671,0.24,1.19,0.54,0.17,3071.39,52.34,9.3,1.31,1.21
15:55:25.771,0.23,1.17,0.53,0.17,2830.25,52.59,9.17,1.31,1.19
15:55:25.871,0.24,1.17,0.52,0.17,2962.69,52.4,9.03,1.29,1.21
15:55:25.971,0.23,1.2,0.54,0.17,2888.05,52.55,9.22,1.3,1.19
15:55:26.071,0.24,1.16,0.53,0.17,2973.17,52.43,9.22,1.3,1.2
15:55:26.172,0.23,1.18,0.53,0.17,2849.46,52.46,9.12,1.3,1.2
15:55:26.272,0.24,1.16,0.54,0.17,2944.28,52.49,9.23,1.31,1.2
15:55:26.372,0.23,1.18,0.53,0.17,2887.09,52.58,9.17,1.3,1.2
15:55:26.471,0.24,1.19,0.54,0.17,3011.82,52.4,9.23,1.31,1.2
15:55:26.571,0.24,1.21,0.53,0.17,2940.05,52.36,9.22,1.3,1.2
15:55:26.672,0.24,1.19,0.53,0.17,2984.81,52.27,9.24,1.31,1.2
15:55:26.772,0.24,1.21,0.54,0.17,2954.35,52.49,9.22,1.3,1.2
15:55:26.872,0.23,1.17,0.54,0.17,2940.83,52.27,9.24,1.31,1.2
15:55:26.972,0.24,1.21,0.52,0.17,2959.79,52.35,9.14,1.3,1.2
15:55:27.073,0.24,1.19,0.54,0.18,2961.23,52.37,9.2,1.3,1.2
15:55:27.172,0.24,1.2,0.54,0.17,2968.83,52.24,9.28,1.3,1.2
15:55:27.273,0.24,1.2,0.54,0.17,2958.26,52.18,9.25,1.31,1.2
15:55:27.374,0.24,1.21,0.55,0.18,3034.24,52.17,9.28,1.32,1.2
15:55:27.474,0.23,1.19,0.54,0.17,2897.51,52.6,9.24,1.31,1.2
15:55:27.574,0.25,1.2,0.54,0.17,3068.29,52.27,9.28,1.31,1.2
15:55:27.674,0.23,1.22,0.54,0.18,2909.78,52.24,9.25,1.31,1.2
15:55:27.774,0.24,1.18,0.52,0.17,3006.02,52.39,9.08,1.3,1.2
15:55:27.875,0.23,1.17,0.54,0.17,2829.57,52.65,9.24,1.31,1.2
15:55:27.975,0.24,1.19,0.54,0.17,3057.98,52.27,9.25,1.31,1.2
15:55:28.075,0.24,1.23,0.55,0.18,2959.45,52.31,9.3,1.32,1.2
15:55:28.176,0.24,1.18,0.54,0.17,2994.43,52.35,9.18,1.31,1.2
15:55:28.275,0.23,1.18,0.53,0.17,2869.06,52.53,9.18,1.3,1.2
15:55:28.376,0.24,1.19,0.54,0.17,3019.55,52.25,9.27,1.32,1.2
15:55:28.476,0.23,1.19,0.53,0.17,2932.18,52.47,9.23,1.31,1.2
15:55:28.576,0.24,1.21,0.54,0.17,2976.22,52.04,9.18,1.3,1.2
15:55:28.677,0.23,1.17,0.53,0.17,2919.36,52.63,9.19,1.3,1.2
15:55:28.776,0.24,1.23,0.54,0.17,3012.64,51.96,9.22,1.3,1.2
15:55:28.877,0.24,1.2,0.54,0.17,3011.5,52.33,9.3,1.31,1.2
15:55:28.977,0.24,1.21,0.54,0.17,2925.22,52.14,9.23,1.31,1.2
15:55:29.076,0.23,1.17,0.52,0.17,2883.15,52.4,9.04,1.29,1.2
15:55:29.176,0.25,1.24,0.55,0.18,3068.03,52.18,9.36,1.32,1.2
15:55:29.277,0.23,1.16,0.53,0.17,2901.28,52.52,9.15,1.31,1.2
15:55:29.377,0.23,1.17,0.53,0.17,2897.91,52.59,9.15,1.31,1.2
15:55:29.478,0.25,1.25,0.55,0.18,3147.84,51.87,9.37,1.32,1.2
15:55:29.577,0.24,1.22,0.54,0.17,2946.29,52.21,9.29,1.31,1.2
15:55:29.678,0.24,1.2,0.54,0.17,3054.99,52.26,9.21,1.31,1.2
15:55:29.779,0.23,1.17,0.53,0.17,2817.53,52.55,9.23,1.31,1.2
15:55:29.879,0.25,1.2,0.53,0.17,3057.01,52.15,9.17,1.31,1.2
15:55:29.978,0.23,1.19,0.53,0.17,2851.91,52.63,9.16,1.3,1.2
15:55:30.078,0.24,1.16,0.53,0.17,2948.1,52.54,9.12,1.29,1.2
15:55:30.178,0.23,1.17,0.53,0.17,2848.14,52.62,9.23,1.31,1.2
15:55:30.277,0.24,1.21,0.54,0.17,3037.9,52.09,9.21,1.3,1.2
15:55:30.377,0.23,1.2,0.53,0.17,2921.84,52.59,9.26,1.31,1.2
15:55:30.478,0.24,1.17,0.53,0.17,2984.94,52.4,9.21,1.31,1.2
15:55:30.579,0.23,1.21,0.54,0.18,2903.88,52.32,9.34,1.32,1.21
15:55:30.679,0.25,1.23,0.54,0.17,3127.98,51.99,9.21,1.3,1.2
15:55:30.778,0.23,1.18,0.53,0.17,2811.67,52.41,9.18,1.31,1.19
15:55:30.879,0.24,1.19,0.54,0.17,3054.3,52.37,9.32,1.31,1.2
15:55:30.979,0.23,1.19,0.54,0.17,2877.51,52.39,9.19,1.31,1.2
15:55:31.079,0.24,1.2,0.53,0.17,3029.3,52.25,9.2,1.3,1.2
15:55:31.180,0.23,1.18,0.54,0.17,2900.12,52.63,9.24,1.31,1.2
15:55:31.279,0.24,1.18,0.53,0.17,2963.5,52.36,9.23,1.31,1.2
15:55:31.380,0.24,1.2,0.53,0.17,2948.46,52.45,9.25,1.3,1.2
15:55:31.480,0.24,1.19,0.54,0.17,2970.37,52.25,9.17,1.3,1.2
15:55:31.580,0.24,1.22,0.54,0.18,2993.13,52.37,9.26,1.31,1.2
15:55:31.680,0.23,1.17,0.53,0.17,2932.89,52.45,9.22,1.31,1.2
15:55:31.781,0.24,1.2,0.54,0.17,3012.0,52.37,9.35,1.33,1.2
15:55:31.881,0.24,1.19,0.53,0.17,2913.81,52.46,9.1,1.3,1.2
15:55:31.981,0.23,1.16,0.53,0.17,2899.92,52.59,9.1,1.3,1.2
15:55:32.080,0.24,1.22,0.54,0.17,2993.71,52.2,9.2,1.3,1.2
15:55:32.180,0.23,1.2,0.52,0.17,2897.0,52.18,9.12,1.3,1.2
15:55:32.280,0.24,1.18,0.53,0.17,2972.35,52.61,9.23,1.32,1.2
15:55:32.381,0.24,1.23,0.55,0.18,3040.82,52.09,9.33,1.31,1.2
15:55:32.480,0.24,1.22,0.54,0.17,2999.06,52.25,9.18,1.3,1.2
15:55:32.580,0.24,1.19,0.53,0.17,2925.39,52.28,9.21,1.31,1.2
15:55:32.680,0.24,1.18,0.54,0.17,2943.44,52.41,9.17,1.3,1.2
15:55:32.781,0.23,1.17,0.53,0.17,2887.14,52.38,9.17,1.3,1.2
15:55:32.881,0.24,1.21,0.53,0.17,2965.39,52.3,9.16,1.31,1.2
15:55:32.980,0.24,1.19,0.53,0.17,2925.52,52.4,9.14,1.29,1.2
15:55:33.081,0.24,1.23,0.55,0.17,3033.21,52.12,9.32,1.31,1.2
15:55:33.182,0.24,1.19,0.54,0.17,3000.22,52.24,9.28,1.32,1.2
15:55:33.281,0.23,1.19,0.52,0.17,2811.21,51.84,9.16,1.29,1.2
15:55:33.381,0.22,1.21,0.5,0.16,2772.75,52.51,9.14,1.3,1.2
15:55:33.481,0.21,1.32,0.5,0.16,2629.1,53.85,9.13,1.29,1.2
15:55:33.581,0.22,1.25,0.5,0.16,2718.87,58.33,9.15,1.3,1.2
15:55:33.681,0.21,1.24,0.49,0.16,2624.18,58.84,9.06,1.29,1.2
15:55:33.782,0.22,1.23,0.49,0.16,2725.48,58.63,9.16,1.3,1.2
15:55:33.882,0.2,1.32,0.48,0.15,2533.11,55.4,9.12,1.29,1.2
15:55:33.981,0.17,1.59,0.41,0.13,2126.87,49.91,9.06,1.25,1.23
15:55:34.081,0.09,1.39,0.23,0.06,1156.36,59.02,8.4,0.99,1.65
15:55:34.181,0.1,1.6,0.25,0.07,1293.93,63.07,8.04,1.12,1.3
15:55:34.282,0.08,1.12,0.21,0.06,988.04,72.06,9.32,1.15,1.99
15:55:34.382,0.09,1.18,0.22,0.07,1111.65,73.85,9.48,1.15,2.06
15:55:34.482,0.1,1.39,0.27,0.08,1186.07,70.22,9.41,1.18,1.9
15:55:34.582,0.12,1.64,0.3,0.09,1468.64,70.2,9.37,1.18,1.84
15:55:34.683,0.11,1.59,0.29,0.09,1329.39,69.95,9.43,1.2,1.84
15:55:34.782,0.14,1.98,0.34,0.1,1694.35,67.25,9.32,1.2,1.59
15:55:34.883,0.11,1.93,0.32,0.09,1433.88,65.66,9.39,1.2,1.68
15:55:34.983,0.12,1.92,0.31,0.09,1494.65,67.08,9.35,1.2,1.71
15:55:35.084,0.11,2.04,0.31,0.09,1431.48,65.34,9.43,1.2,1.69
15:55:35.184,0.09,1.85,0.24,0.07,1096.56,62.43,9.21,1.15,1.85
15:55:35.284,0.05,2.11,0.13,0.03,566.94,51.93,8.37,0.95,1.86
15:55:35.393,0.02,1.76,0.06,0.02,197.46,35.2,8.93,0.87,2.18
