Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000142752,2836.1,2615.66,5451.76
0.100182,2381.38,2234.97,4616.36
0.200028,2422.69,2213.31,4636
0.300816,1855.34,1299.83,3155.17
0.400579,1503.81,308.849,1812.66
0.501347,1670.28,314.497,1984.78
0.601078,1625.3,238.5,1863.8
0.701783,1553.81,177.752,1731.56
0.801527,1562.34,214.916,1777.25
0.902269,1536.24,170.966,1707.2
1.00201,1632.44,239.585,1872.02
1.10275,1447.81,137.06,1584.87
1.20249,1569.47,197.254,1766.72
1.30325,1567.39,178.659,1746.05
1.40303,1461.95,158.87,1620.82
1.50382,1493.88,146.676,1640.55
1.60358,1510.02,177.51,1687.53
1.70343,1555.37,186.392,1741.76
1.80321,1481.31,185.604,1666.91
1.90296,1512.59,179.439,1692.03
2.00375,1240.03,576.346,1816.38
2.10354,1229.31,974.381,2203.7
2.20432,1164.97,920.804,2085.77
2.30413,1254.22,1001.31,2255.53
2.40491,1345.26,1073.77,2419.04
2.50468,1085.49,866.079,1951.57
2.60443,1126.23,898.404,2024.64
2.70421,2447.56,1628.98,4076.54
2.84308,3391.82,1800.97,5192.79
2.94366,3547.63,1785.29,5332.92
3.0443,12242.6,6477.06,18719.6
3.14385,989.311,490.003,1479.31
3.2857,243.986,132.484,376.469
3.38544,62.0326,52.0576,114.09
3.48617,39.4061,35.193,74.599
3.5859,55.1814,46.4717,101.653
3.68664,27.2275,25.4758,52.7034
3.78638,110.895,79.481,190.376
3.88714,51.1469,42.0026,93.1494
3.98687,38.9952,35.2186,74.2138
4.08765,46.7834,35.1782,81.9616
4.18744,33.6448,32.1568,65.8016
4.28821,104.664,58.2752,162.939
4.38797,30.4096,30.8019,61.2115
4.48873,57.1603,43.929,101.089
4.58844,42.5971,38.4371,81.0342
4.68918,42.4538,39.7363,82.1901
4.78898,119.549,102.632,222.182
4.88973,41.9002,38.9114,80.8115
4.98947,57.7734,46.4218,104.195
5.0902,25.3312,28.1632,53.4944
5.18995,48.0403,41.2154,89.2557
5.29102,52.816,46.1869,99.0029
5.39078,82.8634,61.4611,144.324
5.49051,33.5168,36.8192,70.336
5.59123,32.0442,28.2419,60.2861
5.69097,73.8349,59.2371,133.072
5.79173,78.1286,76.3533,154.482
5.89151,50.2381,46.5274,96.7654
5.99228,32.4698,32.2509,64.7206
6.09204,72.9421,54.2432,127.185
6.1928,55.9226,52.505,108.428
6.29256,83.9347,37.072,121.007
6.39332,73.1283,51.5757,124.704
6.49305,43.465,39.8406,83.3056
6.5928,48.265,44.6028,92.8679
6.69259,27.6115,29.6915,57.303
6.79238,83.637,81.2464,164.883
6.89217,45.2672,46.1523,91.4195
6.99195,23.5654,26.0237,49.5891
7.09277,39.0694,36.4096,75.479
7.19252,26.784,28.1581,54.9421
7.29326,35.1533,33.0426,68.1958
7.39302,30.3277,30.7642,61.0918
7.49375,42.3584,37.2051,79.5635
7.59348,38.5318,36.4698,75.0016
7.69425,13.7581,16.3245,30.0826
7.79402,76.0768,79.2339,155.311
7.89473,59.696,46.7053,106.401
7.99445,25.7299,26.135,51.865
8.09524,27.4061,24.5594,51.9654
8.19499,30.4352,27.312,57.7472
8.29577,126.612,101.526,228.139
8.39553,17.9008,18.457,36.3578
8.49528,30.0865,26.6912,56.7777
8.59498,110.947,90.0774,201.025
8.69466,29.557,26.1644,55.7214
8.79442,67.6173,67.6326,135.25
8.89514,81.8458,67.7696,149.615
8.99485,94.0826,75.8746,169.957
9.0956,23.031,26.6957,49.7267
9.19538,98.2189,79.9693,178.188
9.29515,40.5986,41.4216,82.0202
9.39488,29.751,31.6154,61.3664
9.49461,59.4444,50.388,109.832
9.59435,75.7728,62.1024,137.875
9.69409,43.5678,47.0646,90.6324
9.79381,72.6643,77.1296,149.794
9.89355,75.8866,65.1753,141.062
9.99329,68.4474,63.4138,131.861
10.093,24.9839,27.4043,52.3882
10.1928,36.9894,34.8096,71.799
10.2925,34.6234,33.7345,68.3578
10.3923,47.7254,45.2006,92.9261
10.4921,26.1902,25.6996,51.8898
10.5919,40.2048,39.0906,79.2954
10.6916,48.4877,41.7555,90.2432
10.7924,97.3158,90.3846,187.7
10.8921,77.2582,62.8685,140.127
10.9929,56.0461,51.8362,107.882
11.0926,57.4272,52.2701,109.697
11.1933,59.4022,50.4768,109.879
11.2931,78.4627,65.5635,144.026
11.3938,53.1859,51.5238,104.71
11.4934,72.8986,51.1885,124.087
11.5941,47.5021,45.9277,93.4298
11.6939,34.2911,33.5438,67.8348
11.7936,97.0822,85.9078,182.99
11.8934,32.5389,34.855,67.3939
11.9941,58.1651,54.5312,112.696
12.0939,35.5322,36.4646,71.9968
12.1946,30.2643,31.5571,61.8214
12.2943,47.6352,43.4624,91.0976
12.3951,30.7053,30.8787,61.584
12.4948,38.6349,38.5722,77.207
12.5955,21.9117,24.336,46.2477
12.6952,50.0299,42.7261,92.756
12.795,81.4035,85.2102,166.614
12.8948,41.1686,36.1408,77.3094
12.9955,31.4867,33.7997,65.2864
13.0953,28.3341,29.2646,57.5987
13.196,40.624,40.5466,81.1706
13.2958,27.0304,29.5539,56.5843
13.3965,35.9942,34.224,70.2182
13.4963,25.0637,26.2502,51.3139
13.5971,44.0755,38.7482,82.8237
13.6968,27.3875,28.8403,56.2278
13.7975,79.6102,71.0227,150.633
13.8973,46.3507,44.6758,91.0266
13.9981,49.2819,41.4214,90.7034
14.0978,79.1123,64.1997,143.312
14.1985,21.9296,23.7792,45.7088
14.2983,33.2691,33.9878,67.257
14.399,28.112,29.1162,57.2282
14.4988,23.2019,24.4038,47.6058
14.5995,33.0816,32.9805,66.0621
14.6993,23.8656,25.6179,49.4835
14.8001,74.9626,81.2806,156.243
14.8998,37.8086,35.0547,72.8634
14.9996,34.3609,34.7397,69.1006
15.0994,65.1104,56.7834,121.894
15.1992,71.5974,55.5206,127.118
15.3,51.1258,48.3802,99.5059
15.3997,26.4243,29.248,55.6723
15.5006,55.863,49.0605,104.924
15.6003,27.4048,29.2294,56.6342
15.7011,37.225,35.175,72.4
15.8008,71.369,71.929,143.298
15.9015,37.8304,35.5002,73.3306
16.0013,42.416,39.6435,82.0595
16.1021,20.4288,23.6883,44.1171
16.2018,39.3344,36.9843,76.3187
16.3026,56.2758,45.4707,101.747
16.4025,59.9392,53.0771,113.016
16.5021,45.1322,41.1757,86.3078
16.6028,89.7939,55.44,145.234
16.7036,39.3158,39.303,78.6189
16.8034,64.7661,69.8054,134.572
16.9031,44.6448,44.1956,88.8404
17.0029,25.9674,27.3805,53.3478
17.1026,34.4128,30.7923,65.2051
17.2034,38.7091,35.8931,74.6022
17.3032,30.1094,31.2762,61.3856
17.404,55.5891,42.8774,98.4666
17.5037,21.0579,23.7504,44.8083
17.6045,44.9542,40.0262,84.9805
17.7042,27.0483,27.7286,54.777
17.8049,71.3434,73.1296,144.473
17.9047,27.7606,27.9475,55.7082
18.0055,59.2755,48.1747,107.45
18.1053,39.3792,38.5683,77.9475
18.206,21.9763,24.2118,46.1882
18.3058,40.0243,36.848,76.8723
18.4065,27.2653,28.4096,55.6749
18.5062,40.8973,38.5747,79.472
18.607,38.5299,36.7392,75.2691
18.7067,21.9021,23.6947,45.5968
18.8075,87.1635,85.7862,172.95
18.9072,40.903,34.8339,75.737
19.008,34.423,35.2,69.623
19.1079,32.6464,33.353,65.9994
19.2076,39.6352,37.2602,76.8954
19.3084,30.2374,30.473,60.7104
19.4082,38.3782,35.9366,74.3149
19.5089,50.608,43.3818,93.9898
19.6087,23.0368,23.2115,46.2483
19.7094,40.4339,39.7664,80.2003
19.8091,64.0851,66.4915,130.577
19.9099,76.8851,57.4432,134.328
20.0097,30.9683,34.6374,65.6058
20.1104,53.0042,48.0947,101.099
20.2103,102.422,76.8691,179.291
20.311,28.4102,29.2186,57.6288
20.4108,36.0026,35.5994,71.6019
20.5105,24.523,27.0597,51.5827
20.6102,47.8458,42.3142,90.16
20.71,29.5331,29.696,59.2291
20.8097,55.3709,57.001,112.372
20.9095,37.3029,37.281,74.5839
21.0092,31.6051,30.4819,62.087
21.109,35.4974,33.7093,69.2066
21.2087,19.6442,22.1696,41.8138
21.3085,36.6513,35.3545,72.0058
21.4083,29.4618,31.5878,61.0496
21.5081,46.2771,41.0272,87.3043
21.6089,35.2058,36.1894,71.3952
21.7086,44.0442,34.2938,78.3379
21.8093,93.4739,85.895,179.369
21.9091,28.7162,29.9699,58.6861
22.0098,69.7434,57.6326,127.376
22.1095,392.081,345.429,737.51
22.2103,353.073,260.805,613.878
22.31,976.848,549.539,1526.39
