Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000141105,1273.21,1163.88,2437.09
0.0998474,1216.4,1117.67,2334.07
0.20044,1370.98,1228.38,2599.35
0.301012,1005.08,930.843,1935.92
0.400767,1346.75,1225.78,2572.53
0.501534,1218.07,1094.07,2312.14
0.601274,2043.38,1805.51,3848.88
0.749544,6283.37,3617.73,9901.1
0.850074,10776.5,5551.65,16328.2
0.9506,14395.9,7383.2,21779.1
1.05019,15638.7,7994.69,23633.4
1.15074,20593.9,10377.8,30971.7
1.25129,18419.9,10453.4,28873.3
1.35087,20182.9,10460.6,30643.5
1.4514,15655.4,7845.81,23501.2
1.55199,15381,7834.3,23215.3
1.68923,20056.2,10209.1,30265.3
1.8267,9448.32,5583.75,15032.1
1.96372,20114.6,10230.7,30345.2
2.10403,7179.01,3684.51,10863.5
2.2046,17994.7,9152.79,27147.5
2.30415,20399.9,10478.2,30878.1
2.40473,16584.8,9533.66,26118.4
2.50527,11896.8,6085.02,17981.8
2.60481,20619.5,10491.3,31110.7
2.70535,20780.1,10566.8,31347
2.80585,18988.6,10700.5,29689.2
2.90531,19153.3,9844.86,28998.2
3.00586,13201.8,6716.4,19918.2
3.10642,18526.9,9452.31,27979.2
3.20598,20825.1,10585.5,31410.5
3.30555,11217.4,5834.3,17051.7
3.40615,481.522,195.886,677.408
