Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
5.0931e-05,474.028,473.871,947.899
0.0999197,299.985,265.498,565.483
0.200699,374.159,354.928,729.087
0.300418,330.559,286.596,617.155
0.401125,280.321,262.837,543.158
0.500839,304.431,261.436,565.867
0.601596,290.967,266.149,557.116
0.701297,362.104,317.087,679.192
0.802113,380.341,351.808,732.149
0.901922,300.887,268.371,569.258
1.00269,308.792,286.769,595.562
1.10251,279.508,255.165,534.673
1.20227,276.625,259.37,535.995
1.30197,257.563,221.491,479.054
1.40169,274.049,259.247,533.296
1.50141,276.705,262.881,539.585
1.6012,271.765,263.547,535.312
1.70094,237.498,221.122,458.62
1.8007,332.138,319.405,651.542
1.90049,292.778,277.644,570.422
2.0002,265.249,250.611,515.86
2.1009,244.945,227.278,472.223
2.20056,256.536,239,495.537
2.30022,276.685,260.974,537.659
2.40088,261.188,254.243,515.43
2.50056,244.562,234.3,478.861
2.6012,272.907,257.633,530.54
2.7009,275.853,269.116,544.969
2.80173,322.881,329.069,651.95
2.9014,266.191,259.055,525.245
3.00208,252,238.994,490.994
3.10183,259.695,255.311,515.005
3.20264,261.571,254.822,516.392
3.30239,242.456,233.98,476.436
3.40318,240.809,227.241,468.05
3.50292,254.179,245.516,499.695
3.6037,232.503,229.681,462.184
3.70345,263.493,256.68,520.173
3.80417,312.128,305.42,617.548
3.90388,294.794,286.195,580.989
4.00461,257.617,244.031,501.647
4.10437,281.285,260.768,542.053
4.20505,237.791,223.69,461.482
4.30475,308.95,287.302,596.253
4.40547,781.84,633.992,1415.83
4.50534,523.832,456.534,980.366
4.60595,264.966,209.68,474.646
4.70554,278.76,246.804,525.565
4.80617,333.157,321.74,654.897
4.90573,269.575,258.444,528.019
5.00532,242.957,224.724,467.681
5.10596,271.018,258.698,529.715
5.20556,256.273,248.797,505.071
5.30502,287.894,281.606,569.5
5.40561,282.369,270.182,552.552
5.50523,261.002,249.3,510.302
5.60477,431.859,345.299,777.158
5.70543,575.7,353.693,929.393
5.80506,339.317,327.118,666.435
5.90562,260.383,242.499,502.881
6.00625,279.883,271.12,551.003
6.10585,293.191,279.932,573.123
6.20643,282.887,277.114,560.001
6.30705,239.256,228.925,468.181
6.40675,304.031,273.768,577.799
6.50738,279.956,276.307,556.262
6.60701,339.692,317.967,657.659
6.70758,249.351,246.318,495.669
6.80813,293.546,284.076,577.622
6.90773,280.371,274.006,554.376
7.00838,261.536,259.821,521.357
7.108,253.035,247.626,500.661
7.20757,238.282,229.24,467.522
7.3082,259.392,256.483,515.875
7.40772,271.015,266.207,537.222
7.50834,254.219,257.044,511.263
7.60891,233.228,227.018,460.246
7.70853,266.515,261.851,528.365
7.80913,303.408,309.46,612.868
7.90972,290.456,261.855,552.31
8.0092,249.398,251.144,500.541
8.10975,259.638,241.969,501.606
8.21041,285.951,289.013,574.964
8.31002,256.805,252.253,509.057
8.41051,271.324,281.36,552.684
8.51108,235.829,221.071,456.9
8.61068,283.222,277.8,561.023
8.71125,259.354,259.423,518.778
8.8118,310.037,322.025,632.062
8.91137,240.828,232.898,473.726
9.01201,248.259,241.201,489.46
9.11259,259.196,258.092,517.288
9.2122,389.29,341.537,730.828
9.31286,261.983,257.549,519.532
9.41246,255.082,226.193,481.275
9.51196,306.437,294.102,600.54
9.61258,255.119,247.944,503.063
9.71207,260.15,255.282,515.433
9.8117,279.274,276.086,555.361
9.91233,259.715,254.617,514.332
10.0119,266.731,263.459,530.19
10.1126,267.997,265.583,533.58
10.2131,243.409,240.363,483.772
10.3128,237.237,227.027,464.264
10.4134,263.069,260.484,523.553
10.5129,342.346,307.948,650.294
10.6126,262.325,261.166,523.491
10.7131,279.425,235.779,515.205
10.8127,312.289,297.802,610.091
10.9122,280.278,266.889,547.167
11.0128,252.193,242.741,494.934
11.1123,239.966,235.333,475.3
11.2119,267.861,262.417,530.278
11.3125,256.428,254.378,510.806
11.412,265.253,259.074,524.327
11.5116,281.583,255.923,537.505
11.6122,234.947,224.269,459.217
11.7119,284.966,279.898,564.865
11.8115,297.818,305.315,603.133
11.912,332.856,308.984,641.84
12.0115,253.836,235.973,489.809
12.1111,263.922,247.374,511.296
12.2117,264.698,255.145,519.843
12.3112,258.115,255.231,513.347
12.4108,243.139,242.381,485.52
12.5114,241.487,236.045,477.532
12.611,260.324,255.02,515.344
12.7116,249.908,255.45,505.359
12.8121,324.756,333.26,658.016
12.9116,234.9,230.418,465.318
13.0122,262.477,255.308,517.785
13.1128,257.236,256.243,513.479
13.2123,316.317,295.748,612.065
13.3129,244.047,239.157,483.204
13.4136,238.214,220.524,458.737
13.5132,249.665,241.725,491.39
13.614,263.483,261.448,524.931
13.7134,268.741,272.326,541.067
13.813,267.563,268.623,536.186
13.9137,273.126,264.183,537.309
14.0133,264.257,262.442,526.699
14.113,259.578,255.154,514.732
14.2136,252.808,255.819,508.627
14.3133,293.079,268.066,561.145
14.414,769.076,608.358,1377.43
14.5137,345.898,248.051,593.949
14.6143,265.196,209.512,474.708
14.7139,260.09,221.052,481.142
14.8136,331.523,318.159,649.682
14.9143,251.508,243.171,494.679
15.0139,267.721,258.984,526.705
15.1146,238.467,222.073,460.54
15.2142,271.556,266.147,537.703
15.3148,270.932,265.691,536.623
15.4153,264.395,263.561,527.956
15.5149,227.269,219.267,446.536
15.6156,264.33,258.666,522.996
15.7152,257.125,251.955,509.08
15.8149,395.389,371.324,766.713
15.9156,641.967,348.56,990.527
16.0153,272.889,229.428,502.317
