Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000104939,151.782,144.091,295.872
0.0998204,136.321,114.187,250.508
0.200675,79.8752,68.5747,148.45
0.300483,40.9645,40.5702,81.5347
0.40126,66.2912,53.2845,119.576
0.500976,29.2416,30.1882,59.4298
0.601689,55.3786,55.5654,110.944
0.701435,49.6403,46.2349,95.8752
0.802309,150.496,127.73,278.226
0.902122,36.983,40.8211,77.8042
1.00191,48.2489,41.9918,90.2406
1.10169,43.4144,41.9283,85.3427
1.20146,28.052,27.2879,55.34
1.30123,131.931,95.3773,227.308
1.40101,49.8746,42.2131,92.0877
1.50179,65.5482,59.4784,125.027
1.60156,33.1827,32.7949,65.9776
1.70231,38.0211,36.288,74.3091
1.80209,73.9533,75.4726,149.426
1.90284,58.8314,59.001,117.832
2.00263,31.1379,31.7875,62.9254
2.10337,30.8826,30.6374,61.52
2.20311,56.3194,50.5152,106.835
2.30387,30.5331,32.8986,63.4317
2.40365,39.6698,39.152,78.8218
2.50441,23.4778,25.6352,49.113
2.60415,44.2605,42.0685,86.329
2.70389,23.5061,26.0286,49.5347
2.80364,79.4016,80.7046,160.106
2.90338,66.1521,56.916,123.068
3.00313,47.5616,42.711,90.2726
3.10288,42.0073,41.0738,83.081
3.20265,121.044,95.0304,216.074
3.30245,54.89,50.3163,105.206
3.4022,33.4688,35.2026,68.6714
3.50199,56.8218,50.3853,107.207
3.60273,53.4093,46.8781,100.287
3.70248,64.5638,55.0214,119.585
3.80324,68.5824,71.3165,139.899
3.903,67.2237,61.7862,129.01
4.00376,94.0909,62.6963,156.787
4.10349,59.3037,51.001,110.305
4.20427,57.9059,54.896,112.802
4.30405,30.2854,30.4838,60.7693
4.40479,38.3706,36.0954,74.4659
4.50453,39.0336,36.569,75.6026
4.60529,53.152,49.3856,102.538
4.70507,22.1485,26.2554,48.4038
4.80581,87.9776,88.2502,176.228
4.90554,22.3174,22.7354,45.0528
5.00626,45.2077,39.9885,85.1962
5.10599,21.2954,21.6813,42.9766
5.2067,68.5203,59.8355,128.356
5.3064,70.0365,56.0602,126.097
5.40707,29.111,30.2899,59.401
5.50674,85.545,59.6883,145.233
5.60744,36.6445,34.2349,70.8794
5.70722,55.6864,50.2842,105.971
5.80804,100.034,83.6154,183.649
5.90781,46.569,44.8397,91.4086
6.0113,25.6307,26.8922,52.5229
6.10812,45.575,44.0326,89.6077
6.20892,34.3322,32.5651,66.8973
6.3087,52.729,48.3053,101.034
6.40947,33.7088,32.1734,65.8822
6.50924,47.463,40.5485,88.0115
6.61,62.6266,54.6963,117.323
6.70977,21.5693,23.8784,45.4477
