Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000450018,39469.9,29870.2,69340.1
0.0995128,51565.1,38022,89587.1
0.199308,38768.3,29388.3,68156.6
0.300149,41706.7,31267.5,72974.1
0.399952,38685.1,28785,67470.1
0.499712,63801.6,46467.9,110269
0.69183,35811.2,26850.4,62661.6
0.791713,40640.6,30841.6,71482.2
0.892155,51992,40385,92377
1.10889,67049.8,50733.6,117783
1.20822,73660.2,56167.6,129828
1.30859,73583.2,55971.2,129554
1.40896,73145.5,55737.8,128883
1.50942,73377.9,55834.4,129212
1.60999,74215.3,56403.2,130619
1.70946,70993,53619.6,124613
1.92022,54247.5,41037.1,95284.7
2.0211,59875.8,44070.9,103947
2.12112,72383,55479.5,127862
2.22113,66080.5,51613.4,117694
2.32212,79686.3,60230.5,139917
2.47392,40376,31621.6,71997.6
2.60492,49187.3,37632.7,86820
2.70527,73319,56304.1,129623
2.87754,48615.3,36902.2,85517.5
2.97785,63958.4,49239.4,113198
3.07819,72693,55931.4,128624
3.17937,52275.9,40103.3,92379.1
3.2802,70198.5,54259.7,124458
3.37862,61569.3,47781,109350
3.47895,72983.2,56511.4,129495
3.57939,68651.9,52932.5,121584
3.67986,71958.5,55166.2,127125
3.77999,50473.7,39178,89651.7
3.8799,62814.5,48716.3,111531
3.98046,71446,54984.8,126431
4.08001,72818.7,56044.5,128863
4.18005,64443.8,49222.3,113666
4.27947,51827.4,41112.4,92939.8
4.37993,73022,56449.3,129471
4.48026,66804.8,51029.3,117834
4.58067,75309.5,58855.4,134165
4.68091,69593.5,53247.9,122841
4.78128,45708.7,36539.7,82248.4
4.88139,49421.1,37801.3,87222.4
4.97989,71919,55510.7,127430
5.07962,67223,52073.3,119296
5.18001,43636.1,33201.7,76837.9
5.28046,59325.3,44585.3,103911
5.38024,63137.2,49228.7,112366
5.4797,62086.1,47757.2,109843
5.58006,74171.3,57235.4,131407
5.68043,68112.6,52829.1,120942
5.77987,69266.8,53228.1,122495
5.8799,51389.7,39296.2,90686
6.06336,64767.7,49037.7,113805
6.29379,58696.1,44576.8,103273
6.39425,70698.1,53690.6,124389
6.49382,67630.4,51230.8,118861
6.59439,73800.8,56443.2,130244
6.69504,73380.4,56514.8,129895
6.79482,67749.9,52895.4,120645
6.89482,50774.1,36922.2,87696.3
