Time, sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
2024-09-18 20:34:35,4893.82,2897.35,7791.17
2024-09-18 20:34:35,4805.62,2848.48,7654.11
2024-09-18 20:34:35,4795.51,2845.29,7640.8
2024-09-18 20:34:35,4781.85,2826.44,7608.29
2024-09-18 20:34:35,4789.31,2841.35,7630.66
2024-09-18 20:34:35,4852.18,2873.89,7726.07
2024-09-18 20:34:35,4780.1,2840.87,7620.97
2024-09-18 20:34:36,4834.04,2865.17,7699.21
2024-09-18 20:34:36,4787.62,2834.91,7622.53
2024-09-18 20:34:36,4795.24,2841.78,7637.02
2024-09-18 20:34:36,4815.36,2865.4,7680.76
2024-09-18 20:34:36,4822.71,2863.83,7686.54
2024-09-18 20:34:36,4813.38,2854.22,7667.6
2024-09-18 20:34:36,4787.44,2850.62,7638.06
2024-09-18 20:34:36,4817.88,2862.25,7680.13
2024-09-18 20:34:36,4821.86,2870.81,7692.67
2024-09-18 20:34:36,4819.94,2867.62,7687.56
2024-09-18 20:34:37,4843.71,2920.42,7764.13
2024-09-18 20:34:37,4791.27,2845.23,7636.49
2024-09-18 20:34:37,4844.65,2912.78,7757.43
2024-09-18 20:34:37,4869.57,2928.23,7797.79
2024-09-18 20:34:37,4827.69,2899.56,7727.25
2024-09-18 20:34:37,4881.91,2926.89,7808.79
2024-09-18 20:34:37,4811.73,2855.48,7667.21
2024-09-18 20:34:37,4883.71,2905.01,7788.73
2024-09-18 20:34:38,4356.07,2316.34,6672.41
2024-09-18 20:34:38,4225.07,2129.27,6354.34
2024-09-18 20:34:38,4226.53,2145.79,6372.32
2024-09-18 20:34:38,4232.34,2162.06,6394.4
2024-09-18 20:34:38,4209.93,2121.21,6331.15
2024-09-18 20:34:38,4242.26,2131.56,6373.82
2024-09-18 20:34:38,4224.4,2147.91,6372.31
2024-09-18 20:34:38,4227.53,2134.66,6362.19
2024-09-18 20:34:38,4192.16,2143.74,6335.9
2024-09-18 20:34:39,4238.79,2130.59,6369.38
2024-09-18 20:34:39,4227.08,2137.27,6364.35
2024-09-18 20:34:39,4255.69,2145.98,6401.67
2024-09-18 20:34:39,4195.46,2107.27,6302.74
2024-09-18 20:34:39,4217.32,2167.66,6384.98
2024-09-18 20:34:39,4202.44,2111.99,6314.42
2024-09-18 20:34:39,4217.96,2145.75,6363.71
2024-09-18 20:34:39,4194.34,2109.05,6303.39
2024-09-18 20:34:39,4208.59,2144.46,6353.05
2024-09-18 20:34:39,4222.89,2136.73,6359.62
2024-09-18 20:34:40,4211.2,2132.59,6343.8
2024-09-18 20:34:40,4206.85,2116.87,6323.73
2024-09-18 20:34:40,4213.46,2128.75,6342.21
2024-09-18 20:34:40,4219.69,2149.11,6368.8
2024-09-18 20:34:40,4244.76,2179.5,6424.26
2024-09-18 20:34:40,4204.27,2117.88,6322.14
2024-09-18 20:34:40,4209.4,2152.28,6361.67
2024-09-18 20:34:40,4249.71,2141.76,6391.47
2024-09-18 20:34:40,4226.8,2133.42,6360.22
2024-09-18 20:34:40,4230.36,2153.86,6384.21
2024-09-18 20:34:41,3034.85,1922.02,4956.87
2024-09-18 20:34:41,630.339,614.332,1244.67
2024-09-18 20:34:41,853.818,812.633,1666.45
2024-09-18 20:34:41,1331.17,1283.15,2614.32
2024-09-18 20:34:41,511.17,381.094,892.264
2024-09-18 20:34:41,473.05,352.398,825.448
2024-09-18 20:34:41,1447.37,1642.23,3089.6
2024-09-18 20:34:41,1934.7,1952.08,3886.78
2024-09-18 20:34:41,2014.97,1299.46,3314.43
2024-09-18 20:34:41,1604.71,1635.98,3240.69
2024-09-18 20:34:42,1572.27,1670.66,3242.93
2024-09-18 20:34:42,1628.42,1695.33,3323.75
2024-09-18 20:34:42,1479.34,1614.45,3093.79
2024-09-18 20:34:42,1583,1652.37,3235.38
2024-09-18 20:34:42,1714.81,1848.84,3563.65
2024-09-18 20:34:42,1960.76,1705.3,3666.06
2024-09-18 20:34:42,3284.91,2626.57,5911.48
2024-09-18 20:34:42,4088.71,3377.08,7465.79
2024-09-18 20:34:42,1079.46,950.179,2029.63
2024-09-18 20:34:42,190.961,160.257,351.218
2024-09-18 20:34:43,909.258,752.496,1661.75
2024-09-18 20:34:43,585.932,395.03,980.963
2024-09-18 20:34:43,58.8455,47.4604,106.306
2024-09-18 20:34:43,249.656,203.923,453.58
2024-09-18 20:34:43,2866.58,1449.52,4316.1
2024-09-18 20:34:43,2979.85,1523.46,4503.3
2024-09-18 20:34:43,2765.47,1519.86,4285.33
2024-09-18 20:34:43,2746.57,1853.93,4600.5
2024-09-18 20:34:43,2923.14,1924.69,4847.84
2024-09-18 20:34:44,3051.93,1893.05,4944.98
2024-09-18 20:34:44,4318.29,2203.93,6522.23
2024-09-18 20:34:44,4523.73,1227.63,5751.37
2024-09-18 20:34:44,2921.77,2138.74,5060.51
2024-09-18 20:34:44,2699.38,2051.91,4751.29
2024-09-18 20:34:44,3999.69,2399.03,6398.73
2024-09-18 20:34:44,2482,1695.13,4177.14
2024-09-18 20:34:44,2649.59,2518.83,5168.43
2024-09-18 20:34:44,3924.69,2668.16,6592.84
2024-09-18 20:34:44,2305.31,1691.82,3997.13
2024-09-18 20:34:45,2551.98,2502.46,5054.44
2024-09-18 20:34:45,4175.23,2699.11,6874.33
2024-09-18 20:34:45,2203.12,1650.49,3853.61
2024-09-18 20:34:45,2632.74,2546.91,5179.65
2024-09-18 20:34:45,4316.41,2837.91,7154.32
2024-09-18 20:34:45,1592.39,1438.79,3031.18
2024-09-18 20:34:45,1651.86,1941.63,3593.49
2024-09-18 20:34:45,1658.89,1787.78,3446.66
2024-09-18 20:34:45,1652.57,1753.11,3405.68
2024-09-18 20:34:45,1386.49,1163.76,2550.25
2024-09-18 20:34:46,1356.33,1250.3,2606.63
2024-09-18 20:34:46,1641.91,1652.15,3294.06
2024-09-18 20:34:46,1591.02,1664.83,3255.85
2024-09-18 20:34:46,1666.68,1700.53,3367.2
2024-09-18 20:34:46,1263.97,1062.25,2326.23
2024-09-18 20:34:46,87.9228,62.4333,150.356
2024-09-18 20:34:46,1599.9,348.398,1948.3
2024-09-18 20:34:46,2787.12,859.797,3646.92
2024-09-18 20:34:46,4326.86,1141.33,5468.19
2024-09-18 20:34:46,2930.35,1504.05,4434.4
2024-09-18 20:34:47,5448.96,1591.92,7040.88
2024-09-18 20:34:47,2621.9,1343.3,3965.2
2024-09-18 20:34:47,4078.17,904.306,4982.48
2024-09-18 20:34:47,3250.37,1673.68,4924.05
2024-09-18 20:34:47,5396.77,1586.12,6982.89
2024-09-18 20:34:47,2067.32,1046.39,3113.72
2024-09-18 20:34:47,4895.25,1333.01,6228.26
2024-09-18 20:34:47,3137.36,1575.75,4713.11
2024-09-18 20:34:47,3245.52,1638.07,4883.59
2024-09-18 20:34:47,4754.61,1254.93,6009.54
2024-09-18 20:34:48,3133.92,1581.16,4715.08
2024-09-18 20:34:48,3356.19,1722.13,5078.32
2024-09-18 20:34:48,4892.02,1308.07,6200.1
2024-09-18 20:34:48,4802.33,2414.63,7216.96
2024-09-18 20:34:48,4473.83,1270.26,5744.09
2024-09-18 20:34:48,3376.24,1545.99,4922.23
2024-09-18 20:34:48,3381.91,1707.07,5088.97
2024-09-18 20:34:48,2941.89,1490.93,4432.82
2024-09-18 20:34:48,6099.01,2009.07,8108.09
2024-09-18 20:34:48,3569.2,1804.06,5373.26
2024-09-18 20:34:49,4477.29,1076.26,5553.55
2024-09-18 20:34:49,2947.06,1482.28,4429.34
2024-09-18 20:34:49,3854.2,1934.96,5789.17
2024-09-18 20:34:49,4395.79,1197.58,5593.37
2024-09-18 20:34:49,4610.98,2294.3,6905.29
2024-09-18 20:34:49,2915,1459.6,4374.6
2024-09-18 20:34:49,4832.88,1254.09,6086.97
2024-09-18 20:34:49,3170.07,1576.88,4746.95
2024-09-18 20:34:49,3338.23,1671.76,5009.98
2024-09-18 20:34:49,4628.53,1172.58,5801.11
2024-09-18 20:34:50,4468.72,2240.91,6709.63
2024-09-18 20:34:50,4985.05,1383.08,6368.14
2024-09-18 20:34:50,3040.41,1519.09,4559.5
2024-09-18 20:34:50,3577.96,1828.07,5406.03
2024-09-18 20:34:50,4469.47,1179.56,5649.02
2024-09-18 20:34:50,4689.72,2341.19,7030.91
2024-09-18 20:34:50,4709.44,1417.03,6126.47
2024-09-18 20:34:50,3320.74,1498.43,4819.17
2024-09-18 20:34:50,3724.94,1837.31,5562.25
2024-09-18 20:34:51,4530.72,1075.86,5606.58
2024-09-18 20:34:51,4749.22,2359.82,7109.04
2024-09-18 20:34:51,2969.83,1501.11,4470.93
2024-09-18 20:34:51,4906.2,1319.92,6226.12
2024-09-18 20:34:51,3450.67,1770.62,5221.29
2024-09-18 20:34:51,4380.47,1278.5,5658.96
2024-09-18 20:34:51,3760.17,1899.21,5659.38
2024-09-18 20:34:51,3982.64,1981.79,5964.43
2024-09-18 20:34:51,4719.8,1280.86,6000.66
2024-09-18 20:34:51,3221.28,1620.96,4842.24
2024-09-18 20:34:52,3465.61,1546.76,5012.38
2024-09-18 20:34:52,5911.49,1690.19,7601.68
2024-09-18 20:34:52,4333.19,2154.46,6487.65
2024-09-18 20:34:52,4268.32,1006.57,5274.88
2024-09-18 20:34:52,3130.01,1602.4,4732.41
2024-09-18 20:34:52,3840.9,1915.53,5756.43
2024-09-18 20:34:52,4686.9,1323.42,6010.33
2024-09-18 20:34:52,4835.32,2394.65,7229.97
2024-09-18 20:34:52,4394.88,1068.27,5463.15
2024-09-18 20:34:52,3107.74,1550.9,4658.64
2024-09-18 20:34:53,3681.8,1848.51,5530.3
2024-09-18 20:34:53,4620.75,971.243,5591.99
2024-09-18 20:34:53,3066.16,1514.86,4581.02
2024-09-18 20:34:53,3607.35,1799.38,5406.72
2024-09-18 20:34:53,4772.46,1088.8,5861.26
2024-09-18 20:34:53,3861.74,1912.49,5774.23
2024-09-18 20:34:53,3950.31,1986.56,5936.86
2024-09-18 20:34:53,5023.68,1469.75,6493.43
2024-09-18 20:34:53,3174.38,1587.83,4762.2
2024-09-18 20:34:53,4524.93,1120.04,5644.98
2024-09-18 20:34:54,2759.44,1053.54,3812.99
2024-09-18 20:34:54,4535.22,1507.64,6042.86
2024-09-18 20:34:54,3493.6,634.748,4128.35
2024-09-18 20:34:54,77.12,60.5655,137.686
2024-09-18 20:34:54,1152.52,795.582,1948.1
2024-09-18 20:34:54,1359.38,1209.15,2568.54
2024-09-18 20:34:54,164.463,208.055,372.518
2024-09-18 20:34:54,3708.2,3017.51,6725.71
2024-09-18 20:34:54,3709.45,2007.06,5716.51
2024-09-18 20:34:54,3822.85,1945.31,5768.16
2024-09-18 20:34:55,5358.53,2699.21,8057.74
2024-09-18 20:34:55,3976.09,2022.24,5998.33
2024-09-18 20:34:55,6328.13,2136.77,8464.9
2024-09-18 20:34:55,3765.66,1960.28,5725.94
2024-09-18 20:34:55,4527.09,1142.68,5669.77
2024-09-18 20:34:55,3060.92,1543.47,4604.39
2024-09-18 20:34:55,3735.79,1895.94,5631.72
2024-09-18 20:34:55,5053.36,1490.04,6543.4
2024-09-18 20:34:55,4794.2,2400.57,7194.77
2024-09-18 20:34:55,4265.77,1105.5,5371.27
2024-09-18 20:34:56,4829.22,2408.5,7237.72
2024-09-18 20:34:56,3218.3,1615.58,4833.88
2024-09-18 20:34:56,4834.6,1256.85,6091.45
2024-09-18 20:34:56,3318.44,1720.22,5038.66
2024-09-18 20:34:56,2913.5,1472.51,4386
2024-09-18 20:34:56,4794.14,1264.52,6058.66
2024-09-18 20:34:56,3308.69,1674.32,4983.01
2024-09-18 20:34:56,3342,1678.49,5020.49
2024-09-18 20:34:56,5392.94,1557.98,6950.91
2024-09-18 20:34:56,4478.19,2250.26,6728.45
2024-09-18 20:34:57,4307.82,1125.67,5433.5
2024-09-18 20:34:57,3054.36,1536.42,4590.78
2024-09-18 20:34:57,3841.29,1926.03,5767.32
2024-09-18 20:34:57,4501.46,1320.15,5821.61
2024-09-18 20:34:57,4871.75,2430.71,7302.46
2024-09-18 20:34:57,4221.71,1035.74,5257.45
2024-09-18 20:34:57,3116.91,1586.6,4703.51
2024-09-18 20:34:57,3787.28,1884.35,5671.63
2024-09-18 20:34:57,4245.35,1110.49,5355.83
2024-09-18 20:34:58,3105.58,1563.77,4669.35
2024-09-18 20:34:58,3750.07,1878.96,5629.02
2024-09-18 20:34:58,4338.95,1025.14,5364.1
2024-09-18 20:34:58,4283.69,2165.5,6449.2
2024-09-18 20:34:58,5131.04,1642.61,6773.65
2024-09-18 20:34:58,3391.13,1707.14,5098.27
2024-09-18 20:34:58,3780.4,1866.74,5647.14
2024-09-18 20:34:58,4280.98,967.674,5248.65
2024-09-18 20:34:58,4591.35,2225,6816.35
2024-09-18 20:34:58,4900.41,1476.61,6377.02
2024-09-18 20:34:59,3087.58,1554.65,4642.22
2024-09-18 20:34:59,3775.79,1891.53,5667.32
2024-09-18 20:34:59,4677.75,1150.28,5828.03
2024-09-18 20:34:59,4843.47,2457.79,7301.27
2024-09-18 20:34:59,4282.99,1245.79,5528.78
2024-09-18 20:34:59,3613.67,1814.25,5427.93
2024-09-18 20:34:59,4523.68,2078.64,6602.32
2024-09-18 20:34:59,5565.1,1758.84,7323.94
2024-09-18 20:34:59,4100.72,2033.36,6134.09
2024-09-18 20:34:59,4187.08,980.663,5167.74
2024-09-18 20:35:00,3764.27,1885.78,5650.05
2024-09-18 20:35:00,3939.51,1965.13,5904.63
2024-09-18 20:35:00,5954.99,1944.75,7899.73
2024-09-18 20:35:00,4182.82,2143.41,6326.23
2024-09-18 20:35:00,4745.46,1067.07,5812.53
2024-09-18 20:35:00,3270.37,1524.1,4794.47
2024-09-18 20:35:00,3632.16,1701.91,5334.07
2024-09-18 20:35:00,4440.83,1081.68,5522.51
2024-09-18 20:35:00,3071.73,1532.96,4604.69
2024-09-18 20:35:01,3520.19,1772.52,5292.71
2024-09-18 20:35:01,4437.6,1099.31,5536.91
2024-09-18 20:35:01,3159.6,1571.89,4731.49
2024-09-18 20:35:01,3370.04,1699.43,5069.47
2024-09-18 20:35:01,5285.69,1563.39,6849.07
2024-09-18 20:35:01,4666,2318.61,6984.6
2024-09-18 20:35:01,4381.36,1063.82,5445.19
2024-09-18 20:35:01,3354.76,1579.95,4934.71
2024-09-18 20:35:01,3798.27,1803.91,5602.19
2024-09-18 20:35:01,5054.64,1263.13,6317.77
2024-09-18 20:35:02,4780.39,2388.88,7169.27
2024-09-18 20:35:02,4551.27,1139.29,5690.57
2024-09-18 20:35:02,3098.84,1541.06,4639.91
2024-09-18 20:35:02,3707.2,1844.9,5552.1
2024-09-18 20:35:02,4402.35,1236.6,5638.95
2024-09-18 20:35:02,4676.45,2328.17,7004.61
2024-09-18 20:35:02,3620.59,1525.01,5145.6
2024-09-18 20:35:02,4657.2,1430.15,6087.35
2024-09-18 20:35:02,3207.11,1605.55,4812.66
2024-09-18 20:35:02,4613.45,1168.66,5782.11
2024-09-18 20:35:03,2807.14,1028.08,3835.22
2024-09-18 20:35:03,4540.12,1552,6092.13
2024-09-18 20:35:03,3491.79,631.446,4123.23
2024-09-18 20:35:03,80.4371,59.2563,139.693
2024-09-18 20:35:03,1362.02,988.029,2350.05
2024-09-18 20:35:03,1460.78,1338.04,2798.81
2024-09-18 20:35:03,2580.35,2102.27,4682.62
2024-09-18 20:35:03,3725.04,2394.54,6119.58
2024-09-18 20:35:03,3825.72,1954.69,5780.41
2024-09-18 20:35:03,4601.89,2342.21,6944.1
2024-09-18 20:35:04,5158.89,2608.44,7767.33
2024-09-18 20:35:04,5418.36,1695.43,7113.79
2024-09-18 20:35:04,4647.03,2321.17,6968.2
2024-09-18 20:35:04,4271.56,1028.73,5300.29
2024-09-18 20:35:04,3081.35,1627.08,4708.43
2024-09-18 20:35:04,3733.43,1861.66,5595.09
2024-09-18 20:35:04,4563.08,1257.65,5820.73
2024-09-18 20:35:04,4976.81,2506.65,7483.45
2024-09-18 20:35:04,2535.37,1281.25,3816.63
2024-09-18 20:35:04,4665.96,1206.27,5872.24
2024-09-18 20:35:05,3179.48,1605.67,4785.16
2024-09-18 20:35:05,3466.13,1741.56,5207.7
2024-09-18 20:35:05,5438.6,1582.14,7020.75
2024-09-18 20:35:05,4663.84,2335.45,6999.29
2024-09-18 20:35:05,4164.01,1011.41,5175.42
2024-09-18 20:35:05,3341.13,1686.42,5027.56
2024-09-18 20:35:05,4405.37,2215.54,6620.92
2024-09-18 20:35:05,5568.68,1752,7320.68
2024-09-18 20:35:05,4391.2,2191.98,6583.18
2024-09-18 20:35:05,4135.35,940.858,5076.21
2024-09-18 20:35:06,3175.62,1624.57,4800.2
2024-09-18 20:35:06,3913.73,1968.24,5881.97
2024-09-18 20:35:06,4295.93,1003.15,5299.09
2024-09-18 20:35:06,4058.93,2041.61,6100.54
2024-09-18 20:35:06,3563.16,1841.7,5404.86
2024-09-18 20:35:06,6062.81,1992.42,8055.23
2024-09-18 20:35:06,3880.27,1943.51,5823.79
2024-09-18 20:35:06,4430.92,1096.83,5527.75
2024-09-18 20:35:06,3096.05,1514.17,4610.22
2024-09-18 20:35:06,3631.04,1815.47,5446.51
2024-09-18 20:35:07,4828.2,1300.38,6128.58
2024-09-18 20:35:07,4811.79,2401.55,7213.33
2024-09-18 20:35:07,4464.63,1122.2,5586.83
2024-09-18 20:35:07,3603.94,1675.98,5279.92
2024-09-18 20:35:07,4400.38,2199.66,6600.04
2024-09-18 20:35:07,4972.49,1308.73,6281.22
2024-09-18 20:35:07,3179.23,1556.48,4735.71
2024-09-18 20:35:07,3420.83,1717.32,5138.15
2024-09-18 20:35:07,5422.24,1378.83,6801.07
2024-09-18 20:35:07,4674.26,2320.62,6994.87
2024-09-18 20:35:08,4425.86,1112.32,5538.18
2024-09-18 20:35:08,3346,1680.71,5026.7
2024-09-18 20:35:08,4144.49,2079.77,6224.26
2024-09-18 20:35:08,5830.41,1927.69,7758.1
2024-09-18 20:35:08,4136.3,2082.75,6219.04
2024-09-18 20:35:08,4375.95,1045.56,5421.5
2024-09-18 20:35:08,3320.73,1463.34,4784.07
2024-09-18 20:35:08,3949.11,1835.9,5785.01
2024-09-18 20:35:08,4320.35,973.085,5293.43
2024-09-18 20:35:08,3060.87,1517.07,4577.94
2024-09-18 20:35:09,3592.56,1807.25,5399.81
2024-09-18 20:35:09,4535.96,1102.32,5638.28
2024-09-18 20:35:09,3047.19,1515.84,4563.03
2024-09-18 20:35:09,3473.62,1784.92,5258.54
2024-09-18 20:35:09,5234.03,1489.92,6723.95
2024-09-18 20:35:09,4688.49,2332.16,7020.65
2024-09-18 20:35:09,4394.75,1064.17,5458.92
2024-09-18 20:35:09,3361.64,1685.64,5047.28
2024-09-18 20:35:09,4356.9,1961.28,6318.19
2024-09-18 20:35:09,5840.72,1867.06,7707.78
2024-09-18 20:35:10,4136.98,2061.48,6198.47
2024-09-18 20:35:10,4806.19,1059.04,5865.23
2024-09-18 20:35:10,3111.97,1549.3,4661.27
2024-09-18 20:35:10,3556.51,1842.48,5398.99
2024-09-18 20:35:10,5271.62,1552.7,6824.32
2024-09-18 20:35:10,4638.32,2289.26,6927.59
2024-09-18 20:35:10,4033.71,893.057,4926.77
2024-09-18 20:35:10,3595.05,1797.64,5392.69
2024-09-18 20:35:10,4201.28,2063.56,6264.84
2024-09-18 20:35:11,5721.14,1827.09,7548.23
2024-09-18 20:35:11,4301.86,2152.69,6454.56
2024-09-18 20:35:11,4218.48,983.711,5202.19
2024-09-18 20:35:11,4016.21,2007.05,6023.26
2024-09-18 20:35:11,4898.2,1691.09,6589.29
2024-09-18 20:35:11,5484.02,2546.09,8030.11
2024-09-18 20:35:11,4044.18,905.16,4949.34
2024-09-18 20:35:11,2987.64,1501.02,4488.66
2024-09-18 20:35:11,4786.46,1046.09,5832.55
2024-09-18 20:35:11,2208.58,1107.23,3315.81
2024-09-18 20:35:12,2336.02,65.3376,2401.36
2024-09-18 20:35:12,650.719,416.915,1067.63
2024-09-18 20:35:12,1662.51,1370.99,3033.5
2024-09-18 20:35:12,826.284,1212.6,2038.89
2024-09-18 20:35:12,1666.45,1381.56,3048
2024-09-18 20:35:12,1139.42,1803.43,2942.85
2024-09-18 20:35:12,1253.86,489.047,1742.9
2024-09-18 20:35:12,577.64,263.319,840.959
2024-09-18 20:35:12,823.611,540.819,1364.43
2024-09-18 20:35:12,912.177,561.087,1473.26
2024-09-18 20:35:13,1565.51,514.11,2079.62
2024-09-18 20:35:13,3803.93,609.439,4413.37
2024-09-18 20:35:13,819.892,404.524,1224.42
2024-09-18 20:35:13,965.208,911.155,1876.36
2024-09-18 20:35:13,399.077,296.955,696.032
2024-09-18 20:35:13,266.214,169.937,436.151
