Time, sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
2024-09-18 20:06:50,342.108,277.632,619.74
2024-09-18 20:06:50,123.165,97.0918,220.257
2024-09-18 20:06:50,61.3335,49.3808,110.714
2024-09-18 20:06:50,1119.36,821.647,1941
2024-09-18 20:06:50,857.802,614.757,1472.56
2024-09-18 20:06:50,279.76,227.488,507.249
2024-09-18 20:06:51,335.876,251.268,587.144
2024-09-18 20:06:51,303.699,248.484,552.183
2024-09-18 20:06:51,320.219,257.25,577.468
2024-09-18 20:06:51,276.666,224.391,501.057
2024-09-18 20:06:51,296.929,242.438,539.366
2024-09-18 20:06:51,281.734,226.148,507.882
2024-09-18 20:06:51,274.945,221.736,496.681
2024-09-18 20:06:51,301.883,247.938,549.821
2024-09-18 20:06:51,299.303,241.788,541.091
2024-09-18 20:06:52,272.334,220.888,493.222
2024-09-18 20:06:52,272.251,221.488,493.739
2024-09-18 20:06:52,301.028,244.684,545.712
2024-09-18 20:06:52,355.767,293.368,649.135
2024-09-18 20:06:52,273.342,220.594,493.936
2024-09-18 20:06:52,291.596,240.985,532.581
2024-09-18 20:06:52,275.78,222.057,497.838
2024-09-18 20:06:52,275.342,222.637,497.979
2024-09-18 20:06:52,298.334,240.884,539.217
2024-09-18 20:06:52,270.459,219.661,490.12
2024-09-18 20:06:53,269.342,217.219,486.561
2024-09-18 20:06:53,291.646,236.458,528.104
2024-09-18 20:06:53,294.045,241.554,535.599
2024-09-18 20:06:53,303.086,250.159,553.246
2024-09-18 20:06:53,284.093,231.323,515.416
2024-09-18 20:06:53,282.209,228.858,511.066
2024-09-18 20:06:53,270.958,218.796,489.754
2024-09-18 20:06:53,280.632,226.834,507.466
2024-09-18 20:06:53,288.551,234.374,522.926
2024-09-18 20:06:54,275.507,224.33,499.837
2024-09-18 20:06:54,277.414,225.996,503.409
2024-09-18 20:06:54,312.789,253.263,566.052
2024-09-18 20:06:54,316.229,264.243,580.472
2024-09-18 20:06:54,270,218.699,488.699
2024-09-18 20:06:54,294.311,241.298,535.609
2024-09-18 20:06:54,289.545,232.836,522.381
2024-09-18 20:06:54,273.466,221.86,495.326
2024-09-18 20:06:54,315.846,254.517,570.363
2024-09-18 20:06:55,285.938,231.661,517.599
2024-09-18 20:06:55,272.998,221.569,494.566
2024-09-18 20:06:55,286.89,233.409,520.299
2024-09-18 20:06:55,319.022,265.133,584.155
2024-09-18 20:06:55,273.229,221.515,494.744
2024-09-18 20:06:55,286.319,232.88,519.199
2024-09-18 20:06:55,274.844,223.891,498.735
2024-09-18 20:06:55,277.421,223.871,501.293
2024-09-18 20:06:55,293.362,233.781,527.143
2024-09-18 20:06:55,312.626,254.319,566.945
2024-09-18 20:06:56,274.258,223.815,498.073
2024-09-18 20:06:56,291.176,230.433,521.609
2024-09-18 20:06:56,294.332,241.849,536.181
2024-09-18 20:06:56,326.551,273.423,599.974
2024-09-18 20:06:56,316.787,246.041,562.828
2024-09-18 20:06:56,301.726,240.309,542.035
2024-09-18 20:06:56,278.07,221.608,499.679
2024-09-18 20:06:56,270.26,218.321,488.581
2024-09-18 20:06:56,295.965,241.637,537.602
2024-09-18 20:06:57,378.421,308.632,687.053
2024-09-18 20:06:57,272.565,221.846,494.411
2024-09-18 20:06:57,285.354,234.911,520.265
2024-09-18 20:06:57,327.415,272.945,600.36
2024-09-18 20:06:57,276.847,225.363,502.21
2024-09-18 20:06:57,315.153,266.956,582.109
2024-09-18 20:06:57,277.001,227.73,504.73
2024-09-18 20:06:57,298.806,236.932,535.738
2024-09-18 20:06:57,291.548,237.012,528.56
2024-09-18 20:06:57,293.567,236.407,529.974
2024-09-18 20:06:58,268.68,215.83,484.51
2024-09-18 20:06:58,269.234,216.988,486.222
2024-09-18 20:06:58,286.433,226.698,513.13
2024-09-18 20:06:58,310.315,257.122,567.436
2024-09-18 20:06:58,269.097,216.156,485.252
2024-09-18 20:06:58,283.48,228.927,512.407
2024-09-18 20:06:58,272.294,219.014,491.308
2024-09-18 20:06:58,266.997,214.516,481.512
2024-09-18 20:06:58,294.239,237.945,532.183
2024-09-18 20:06:59,286.369,233.757,520.126
2024-09-18 20:06:59,279.85,228.838,508.688
2024-09-18 20:06:59,286.244,231.543,517.787
2024-09-18 20:06:59,309.007,257.938,566.946
2024-09-18 20:06:59,269.966,218.256,488.222
2024-09-18 20:06:59,285.203,229.273,514.476
2024-09-18 20:06:59,275.244,220.769,496.013
2024-09-18 20:06:59,272.82,218.678,491.497
2024-09-18 20:06:59,277.907,225.151,503.058
2024-09-18 20:06:59,288.956,234.884,523.841
2024-09-18 20:07:00,270.288,217.773,488.061
2024-09-18 20:07:00,271.042,218.319,489.361
2024-09-18 20:07:00,284.017,228.631,512.648
2024-09-18 20:07:00,314.058,264.071,578.129
2024-09-18 20:07:00,267.646,215.609,483.255
2024-09-18 20:07:00,367.977,307.453,675.43
2024-09-18 20:07:00,266.82,214.405,481.225
2024-09-18 20:07:00,274.825,223.273,498.098
2024-09-18 20:07:00,287.739,233.332,521.071
2024-09-18 20:07:01,285.805,228.224,514.029
2024-09-18 20:07:01,269.977,216.81,486.787
2024-09-18 20:07:01,292.622,233.94,526.562
2024-09-18 20:07:01,334.214,272.729,606.943
2024-09-18 20:07:01,310.474,239.421,549.895
2024-09-18 20:07:01,283.214,231.597,514.811
2024-09-18 20:07:01,275.702,223.079,498.782
2024-09-18 20:07:01,270.31,218.274,488.584
2024-09-18 20:07:01,280.648,226.12,506.769
2024-09-18 20:07:01,277.9,225.329,503.23
2024-09-18 20:07:02,321.653,254.615,576.269
2024-09-18 20:07:02,299.103,237.939,537.042
2024-09-18 20:07:02,328.206,280.035,608.241
2024-09-18 20:07:02,272.218,221.375,493.593
2024-09-18 20:07:02,273.871,221.43,495.301
2024-09-18 20:07:02,281.196,225.761,506.957
2024-09-18 20:07:02,267.577,215.249,482.826
2024-09-18 20:07:02,265.583,213.622,479.206
2024-09-18 20:07:02,344.366,267.917,612.282
2024-09-18 20:07:03,272.812,219.917,492.728
2024-09-18 20:07:03,280.79,229.66,510.45
2024-09-18 20:07:03,301.148,240.622,541.77
2024-09-18 20:07:03,311.551,260.384,571.936
2024-09-18 20:07:03,266.383,214.661,481.044
2024-09-18 20:07:03,290.252,232.223,522.476
2024-09-18 20:07:03,271.191,218.696,489.887
2024-09-18 20:07:03,271.473,217.846,489.319
2024-09-18 20:07:03,285.977,229.527,515.505
2024-09-18 20:07:04,269.273,217.127,486.399
2024-09-18 20:07:04,269.716,217.911,487.626
2024-09-18 20:07:04,305.379,242.35,547.73
2024-09-18 20:07:04,323.351,271.275,594.626
2024-09-18 20:07:04,266.167,214.879,481.046
2024-09-18 20:07:04,277.662,223.225,500.887
2024-09-18 20:07:04,293.141,233.97,527.111
2024-09-18 20:07:04,267.781,215.786,483.567
2024-09-18 20:07:04,277.952,224.88,502.832
2024-09-18 20:07:04,295.646,239.439,535.084
2024-09-18 20:07:05,282.268,228.227,510.495
2024-09-18 20:07:05,269.827,217.033,486.86
