Time (s),GPU 0 Power (W)
0.10019516944885254,51.49
0.2559638023376465,51.59
0.4105348587036133,51.49
0.5418968200683594,51.39
0.6710648536682129,51.59
0.7992908954620361,53.67
0.9357354640960693,51.49
1.0632545948028564,51.59
1.2105791568756104,51.39
1.3390297889709473,51.39
1.4856915473937988,51.59
1.614889144897461,32.4
1.74798583984375,32.49
1.88303804397583,32.2
2.0348618030548096,32.2
2.1675865650177,32.2
2.300302505493164,32.1
2.435307025909424,32.01
2.5711400508880615,32.01
2.7045154571533203,32.01
2.8786628246307373,31.9
3.0111241340637207,32.01
3.1519124507904053,31.8
3.2895119190216064,32.01
3.4232864379882812,31.8
3.5587775707244873,32.01
3.6926283836364746,32.1
3.8286800384521484,31.9
3.9627327919006348,32.01
4.115570068359375,31.9
4.248249530792236,32.01
4.383036851882935,32.01
4.5597100257873535,32.01
4.691322326660156,31.9
4.848813533782959,32.01
4.9862611293792725,32.01
5.120904445648193,31.9
5.255781412124634,31.9
5.387672424316406,31.91
5.52596640586853,31.7
5.665918827056885,32.01
5.800113677978516,32.01
5.935076713562012,31.9
6.0674943923950195,31.9
6.199780702590942,31.9
6.331854820251465,31.9
6.469266653060913,31.9
6.607846736907959,31.9
6.742743492126465,32.01
6.875245809555054,31.9
7.010364770889282,32.01
7.143783092498779,32.01
7.27613639831543,32.01
7.412548065185547,32.1
7.550431728363037,32.01
7.683565855026245,32.01
7.816251993179321,32.01
7.951858758926392,32.01
8.086565256118774,32.01
8.219510316848755,32.1
8.353675842285156,32.01
8.527790307998657,32.01
8.66041374206543,31.9
8.795349597930908,31.91
8.952666997909546,31.91
9.087080001831055,32.01
9.220224618911743,31.9
9.35482931137085,32.01
9.507087707519531,31.9
9.642925500869751,32.01
9.775427103042603,31.7
9.909100770950317,32.01
10.043027877807617,31.8
10.175356149673462,34.57
10.365283012390137,35.25
10.499474048614502,35.53
10.631245613098145,35.34
10.760806560516357,35.64
10.895102739334106,35.24
11.02480173110962,35.24
11.156002283096313,35.24
11.307288646697998,35.24
11.437222003936768,36.03
11.57258939743042,38.1
11.705527544021606,35.15
11.858960151672363,35.25
11.988940477371216,35.15
12.142792224884033,35.05
12.273033142089844,33.88
12.405227661132812,33.69
12.53967833518982,33.88
12.669909715652466,33.69
12.804107189178467,33.88
12.971182346343994,33.69
13.107943058013916,34.26
13.241908311843872,33.78
13.385825634002686,33.88
13.542351722717285,33.98
13.673956394195557,33.88
13.806535005569458,33.88
13.937833547592163,33.69
14.070000171661377,33.98
14.201442241668701,33.69
14.33516526222229,34.27
14.489065647125244,33.69
14.659993886947632,34.08
14.79337191581726,33.69
14.928394794464111,34.08
15.059274196624756,34.08
15.19035005569458,39.2
15.342729568481445,34.08
15.47864317893982,115.98
15.61006212234497,266.16
15.750694513320923,62.51
15.889605045318604,232.83
16.022517204284668,249.25
16.153990030288696,250.64
16.28730320930481,233.6
16.419100284576416,221.77
16.548309803009033,232.77
16.681450128555298,53.86
16.81145691871643,74.4
16.94218683242798,165.95
17.07254910469055,56.22
17.20350456237793,281.83
17.337157011032104,61.72
17.467077255249023,51.99
17.599789142608643,113.72
17.728387355804443,51.39
17.863324642181396,226.55
18.01253628730774,51.59
18.144505262374878,234.84
18.27983593940735,270.03
18.412191152572632,183.84
18.548725843429565,226.24
18.678966999053955,52.57
18.810888528823853,265.49
18.962387561798096,51.1
19.093934059143066,104.82
19.233604192733765,52.97
19.3677020072937,314.95
19.506693601608276,52.87
19.680198431015015,264.0
19.81107449531555,67.63
19.943661212921143,153.59
20.075931787490845,56.8
20.210734605789185,246.17
20.344107151031494,53.76
20.47736430168152,301.32
20.609736919403076,255.16
20.73934030532837,220.8
20.8724365234375,231.61
21.02217745780945,172.37
21.15561294555664,223.57
21.284123420715332,52.87
21.418841123580933,258.86
21.55367684364319,51.99
21.686704397201538,284.31
21.819136381149292,136.06
21.9478759765625,292.84
22.081956386566162,99.11
22.211977243423462,287.61
22.36481761932373,76.23
22.495161533355713,54.04
22.62873673439026,196.93
22.759026527404785,193.81
22.889498949050903,234.55
23.02080726623535,53.38
23.154974460601807,251.77
23.289391040802002,210.65
23.426154613494873,240.99
23.560869455337524,200.04
23.693628072738647,227.22
23.829345703125,133.18
23.95906114578247,53.94
24.087851762771606,53.67
24.237192630767822,53.67
24.388991594314575,53.57
24.538408517837524,53.47
24.689968824386597,53.38
24.822680473327637,213.82
24.957754611968994,52.67
25.08761215209961,223.87
25.222212314605713,207.65
25.351855754852295,52.18
25.48570466041565,229.28
25.6242413520813,52.67
25.764549016952515,225.65
25.896121978759766,52.38
26.02715301513672,213.94
26.159533739089966,236.75
26.28778314590454,228.34
26.42099618911743,255.35
26.551222562789917,223.16
26.71507239341736,174.22
26.84408950805664,52.47
26.97810435295105,98.51
27.10788130760193,54.74
27.24080491065979,228.11
27.380043745040894,162.61
27.515650272369385,50.02
27.727111339569092,297.34
27.86176300048828,52.67
28.016809940338135,222.47
28.153465509414673,240.67
28.29157543182373,227.46
28.425307750701904,246.7
28.55711579322815,52.18
28.717180490493774,214.51
28.851921558380127,53.28
28.98766589164734,289.83
29.12054133415222,52.77
29.256223440170288,281.31
29.411874055862427,53.28
29.54878330230713,307.48
29.706185340881348,54.93
29.840065479278564,178.32
29.97767949104309,59.66
30.108233213424683,187.95
30.244628429412842,54.14
30.37345314025879,208.32
30.514739274978638,56.22
30.644099950790405,313.85
30.778645038604736,245.36
30.908677101135254,189.8
31.06125497817993,223.95
31.192529678344727,52.38
31.326533794403076,282.0
31.46321129798889,53.76
31.59598708152771,223.38
31.730469226837158,53.07
31.863334894180298,225.08
31.994603872299194,264.2
32.12635540962219,277.57
32.259584188461304,156.93
32.41179180145264,53.07
32.557029008865356,73.86
32.70712399482727,55.23
32.839152097702026,68.37
32.96875047683716,56.03
33.10280442237854,181.9
33.239951610565186,212.59
33.37625789642334,234.34
33.58716416358948,284.61
33.72684454917908,249.17
33.85603356361389,53.47
33.987261056900024,53.96
34.11591100692749,53.76
34.247042655944824,53.08
34.413785219192505,52.97
34.562437534332275,54.53
34.698970556259155,198.07
34.83573889732361,60.25
34.96569466590881,186.09
35.100059270858765,55.72
35.22794771194458,53.28
35.36229395866394,76.63
35.4926540851593,90.12
35.6283164024353,197.61
35.76433873176575,52.67
35.89622163772583,278.07
36.0307891368866,101.73
36.160691022872925,161.06
36.2960250377655,55.53
36.42996573448181,150.84
36.56443977355957,55.62
36.71478080749512,291.67
36.84851861000061,265.94
36.979183197021484,214.13
37.11931538581848,224.52
37.25118684768677,52.47
37.38245964050293,270.98
37.52045440673828,52.77
37.65527701377869,267.2
37.78785276412964,52.67
37.92213845252991,306.95
38.05551767349243,73.96
38.20431900024414,287.64
38.338624477386475,106.67
38.46825194358826,54.53
38.604544162750244,69.56
38.75692653656006,104.6
38.91664481163025,56.51
39.04790282249451,260.06
39.18289375305176,267.19
39.32014012336731,282.59
39.46081304550171,240.76
39.5931351184845,221.29
39.726738929748535,232.66
39.85526990890503,52.88
39.98846244812012,225.62
40.127530336380005,52.77
40.259650230407715,269.59
40.394574880599976,130.52
40.526758432388306,319.93
40.65927577018738,76.02
40.78984785079956,54.45
40.9223153591156,59.77
41.05546760559082,132.76
41.19037485122681,189.1
41.319857120513916,264.2
41.46038603782654,270.01
41.59402418136597,52.57
41.72763919830322,245.47
41.865344285964966,53.57
41.99721956253052,182.37
