Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000159011,607.489,507.864,1115.35
0.100093,80.8128,70.6982,151.511
0.199899,90.9798,59.7926,150.772
0.29972,10.4139,14.1737,24.5876
0.399497,28.5408,25.2218,53.7626
0.499285,16.2234,17.2742,33.4976
0.600076,15.5411,19.3184,34.8595
0.699848,11.3197,14.2758,25.5955
0.800593,39.2448,57.4874,96.7322
0.900447,19.2013,19.3818,38.583
1.00126,15.2941,18.0307,33.3248
1.10101,13.9718,18.0506,32.0224
1.20077,84.3662,41.247,125.613
1.3005,116.138,44.4403,160.578
1.40026,115.453,43.7644,159.217
1.50007,87.7382,33.881,121.619
1.59985,146.672,58.6925,205.364
1.70063,95.2813,38.505,133.786
1.80038,110.847,68.9504,179.798
1.90114,84.8793,30.7053,115.585
2.00089,66.105,22.9011,89.0061
2.10161,56.7789,22.1894,78.9683
2.20132,70.8698,39.6038,110.474
2.30211,384.999,109.75,494.749
2.40188,868.776,353,1221.78
32.5226,411.531,200.567,612.099
32.6223,475.766,259.38,735.146
32.722,382.037,204.283,586.32
32.8227,514.63,333.713,848.344
32.9223,345.052,159.591,504.643
33.022,690.76,393.542,1084.3
33.1226,526.296,305.252,831.547
33.2222,381.251,203.075,584.326
33.3229,191.599,123.926,315.526
33.4225,138.451,86.1207,224.571
33.5334,358.381,225.065,583.446
33.633,1698.76,801.477,2500.23
33.7336,1555.94,626.346,2182.28
33.8343,1429.02,738.343,2167.36
33.934,1549.39,863.2,2412.59
34.0346,780.014,428.538,1208.55
34.1342,386.305,180.415,566.72
34.2349,595.382,280.454,875.836
34.3345,448.54,175.137,623.677
34.4342,648.287,310.594,958.881
34.5348,364.755,129.841,494.596
34.6345,545.788,279.654,825.441
34.7352,418.915,158.923,577.837
34.8348,710.306,353.681,1063.99
34.9345,1006.99,506.571,1513.56
35.0352,1313.51,807.535,2121.05
35.1348,346.951,200.268,547.219
35.2355,234.472,122.23,356.702
35.3352,41.961,30.5408,72.5018
35.4358,377.869,166.052,543.921
35.5355,496.381,230.377,726.758
35.6351,460.108,199.183,659.29
35.7358,403.505,200.028,603.533
35.8354,575.72,295.933,871.653
35.9361,400.675,180.824,581.5
36.0358,525.74,257.86,783.599
36.1364,592.581,293.156,885.737
36.2361,924.928,526.685,1451.61
36.3357,1257.31,785.884,2043.2
36.4362,583.404,291.25,874.654
36.5359,394.014,192.787,586.801
36.6365,571.869,256.344,828.213
36.7362,364.607,140.85,505.458
36.8359,664.646,357.901,1022.55
36.9365,373.038,135.624,508.662
37.0362,516.798,264.548,781.346
37.1369,416.751,165.128,581.878
37.2365,649.851,293.702,943.553
37.3371,1265.77,766.593,2032.36
37.4378,1069.28,622.32,1691.6
37.5374,1093.41,667.416,1760.83
37.6381,457.102,216.442,673.544
37.7377,564.778,281.585,846.363
37.8384,640.597,356.418,997.015
37.938,409.738,185.017,594.755
38.0377,503.798,239.357,743.155
38.1383,492.093,235.615,727.708
38.2379,348.649,164.855,513.504
38.3386,525.478,262.817,788.294
38.4382,510.399,242.171,752.57
38.5379,313.767,156.306,470.073
38.6385,480.16,224.864,705.024
38.7381,665.215,288.447,953.662
38.8388,339.171,189.519,528.689
38.9385,507.36,235.34,742.699
39.0381,560.376,250.289,810.665
39.1388,303.477,154.279,457.756
39.2384,498.936,249.84,748.776
39.3392,554.687,258.543,813.23
39.4388,305.219,149.7,454.919
39.5395,544.941,260.435,805.376
39.6391,483.691,234.324,718.015
39.7387,362.094,160.604,522.698
39.8393,649.007,346.322,995.329
39.939,525.181,267.468,792.649
40.0396,432.319,221.287,653.606
40.1393,412.419,179.661,592.08
40.2389,400.007,213.832,613.839
40.3396,245.564,135.528,381.092
40.4393,327.702,190.403,518.106
40.54,377.871,225.126,602.997
40.6396,325.483,189.215,514.698
40.7403,517.281,325.154,842.435
40.84,492.079,332.102,824.181
40.9397,451.99,252.669,704.659
41.0393,539.229,285.386,824.615
41.139,536.156,284.8,820.956
41.2397,277.981,143.53,421.512
41.3393,472.344,243.695,716.038
41.44,372.82,174.479,547.299
41.5397,436.232,201.69,637.921
41.6403,718.675,383.829,1102.5
41.74,229.642,115.55,345.191
41.8396,449.312,219.967,669.279
41.9404,389.515,200.197,589.712
42.04,684.079,359.217,1043.3
42.1404,296.403,147.279,443.682
42.241,391.654,161.696,553.35
42.3407,329.12,162.97,492.09
42.4413,723.568,406.25,1129.82
42.5415,323.464,196.769,520.234
42.6411,475.151,305.44,780.591
42.7413,927.846,728.161,1656.01
42.8411,4217.05,2978.18,7195.22
42.941,4511.67,3389.44,7901.11
43.0409,2957.75,2221.06,5178.81
43.1407,4323.17,2695,7018.16
43.2417,4515.14,2754.49,7269.64
43.3415,4250.37,2792.73,7043.1
43.4413,4550.73,2890.95,7441.68
43.5567,3398.26,3054.91,6453.17
43.6573,9096.94,8887.22,17984.2
43.7569,6009.95,6092.24,12102.2
43.8575,4441.74,4236.11,8677.85
43.9571,9688.61,13348.1,23036.7
44.0567,2754.48,2585.29,5339.77
74.1774,3493.46,3774.12,7267.58
74.2778,6931.98,9347.95,16279.9
104.394,5939.16,7859.27,13798.4
