System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
19:54:41.267,0.0,1.13,0.0,0.0,3.03,12.36,2.77,0.15,0.22
19:54:41.367,0.0,1.0,0.0,0.0,5.67,23.82,2.54,0.12,0.2
19:54:41.467,0.0,1.0,0.0,0.0,5.31,25.39,2.26,0.12,0.1
19:54:41.567,0.0,1.0,0.0,0.0,5.4,25.02,2.26,0.13,0.11
19:54:41.667,0.0,1.0,0.0,0.0,11.49,28.13,2.6,0.19,0.24
19:54:41.766,0.02,1.93,0.01,0.06,207.29,6.13,6.88,1.01,1.32
19:54:41.880,0.21,1.51,0.2,0.17,2668.33,29.49,10.32,1.39,1.9
19:54:41.980,0.51,1.26,0.14,0.12,6344.99,60.48,10.99,1.37,1.8
19:54:42.068,0.62,1.45,0.14,0.15,7801.44,57.79,10.84,1.4,1.35
19:54:42.168,0.65,1.5,0.15,0.17,8061.72,57.38,10.61,1.38,1.2
19:54:42.268,0.65,1.5,0.16,0.19,8161.96,57.11,10.75,1.4,1.2
19:54:42.368,0.65,1.49,0.16,0.19,8085.99,57.1,10.64,1.39,1.2
19:54:42.469,0.65,1.49,0.16,0.19,8147.32,57.08,10.74,1.42,1.2
19:54:42.569,0.65,1.5,0.16,0.19,8174.68,57.11,10.73,1.41,1.2
19:54:42.669,0.65,1.5,0.16,0.19,8108.52,57.08,10.65,1.4,1.2
19:54:42.769,0.55,1.37,0.19,0.22,6851.16,52.5,10.88,1.44,1.5
19:54:42.869,0.64,1.48,0.15,0.13,7974.08,57.11,10.72,1.42,1.26
19:54:42.970,0.65,1.5,0.15,0.13,8151.28,57.09,10.66,1.42,1.2
19:54:43.070,0.66,1.51,0.15,0.13,8193.93,57.07,10.75,1.43,1.2
19:54:43.170,0.66,1.51,0.15,0.13,8213.93,57.11,10.77,1.42,1.2
19:54:43.270,0.65,1.5,0.15,0.13,8162.89,57.1,10.71,1.43,1.2
19:54:43.371,0.65,1.5,0.15,0.13,8157.02,57.01,10.69,1.43,1.2
19:54:43.471,0.66,1.51,0.15,0.14,8195.35,57.08,10.72,1.43,1.2
19:54:43.571,0.66,1.51,0.15,0.13,8201.54,57.11,10.73,1.43,1.2
19:54:43.672,0.65,1.5,0.15,0.13,8156.9,57.15,10.73,1.44,1.2
19:54:43.771,0.63,1.52,0.16,0.15,7856.7,54.7,10.71,1.43,1.2
19:54:43.873,0.66,1.53,0.16,0.12,8367.68,57.09,10.93,1.44,1.2
19:54:43.972,0.65,1.49,0.15,0.12,8048.82,57.1,10.56,1.41,1.2
19:54:44.073,0.65,1.5,0.16,0.12,8153.56,57.07,10.7,1.43,1.2
19:54:44.173,0.65,1.5,0.15,0.12,8133.84,57.09,10.71,1.43,1.2
19:54:44.273,0.66,1.51,0.15,0.12,8170.04,57.08,10.73,1.43,1.2
19:54:44.373,0.65,1.5,0.15,0.12,8080.3,57.07,10.63,1.42,1.2
19:54:44.472,0.65,1.5,0.15,0.12,8076.66,57.12,10.61,1.41,1.2
19:54:44.573,0.66,1.51,0.16,0.12,8194.71,57.05,10.71,1.43,1.2
19:54:44.673,0.66,1.51,0.16,0.12,8161.14,57.04,10.77,1.42,1.2
19:54:44.774,0.66,1.51,0.16,0.12,8265.95,57.04,10.83,1.44,1.2
19:54:44.873,0.65,1.5,0.15,0.12,8066.46,57.09,10.57,1.42,1.2
19:54:44.973,0.65,1.51,0.15,0.12,8177.92,57.07,10.74,1.43,1.2
19:54:45.074,0.65,1.5,0.16,0.12,8145.17,57.02,10.7,1.42,1.2
19:54:45.174,0.65,1.49,0.15,0.12,8100.83,57.1,10.73,1.43,1.2
19:54:45.275,0.66,1.51,0.15,0.12,8251.13,57.11,10.78,1.43,1.2
19:54:45.375,0.66,1.52,0.16,0.12,8232.97,57.08,10.79,1.43,1.2
19:54:45.475,0.66,1.52,0.16,0.12,8211.9,57.09,10.73,1.42,1.2
19:54:45.575,0.66,1.51,0.16,0.12,8162.68,57.1,10.7,1.42,1.2
19:54:45.675,0.65,1.49,0.15,0.12,8145.14,57.11,10.69,1.43,1.2
19:54:45.775,0.65,1.51,0.16,0.13,8093.84,56.44,10.72,1.44,1.2
19:54:45.876,0.66,1.52,0.15,0.12,8225.65,57.03,10.77,1.43,1.2
19:54:45.976,0.66,1.51,0.15,0.12,8207.14,57.11,10.69,1.43,1.2
19:54:46.077,0.66,1.52,0.16,0.12,8250.63,57.07,10.83,1.42,1.2
19:54:46.177,0.66,1.52,0.16,0.12,8227.78,57.05,10.78,1.42,1.2
19:54:46.277,0.66,1.51,0.16,0.12,8199.97,57.11,10.77,1.42,1.2
19:54:46.377,0.66,1.51,0.16,0.12,8134.92,57.01,10.65,1.41,1.2
19:54:46.477,0.66,1.51,0.16,0.12,8238.11,57.11,10.85,1.43,1.2
19:54:46.577,0.65,1.51,0.16,0.12,8157.74,57.07,10.64,1.41,1.2
19:54:46.677,0.65,1.5,0.15,0.12,8147.49,57.08,10.71,1.42,1.2
19:54:46.778,0.66,1.51,0.16,0.12,8246.41,57.09,10.75,1.44,1.2
19:54:46.878,0.65,1.51,0.16,0.13,8177.72,57.05,10.74,1.43,1.2
19:54:46.978,0.66,1.51,0.16,0.12,8197.21,57.03,10.74,1.43,1.2
19:54:47.079,0.65,1.5,0.15,0.12,8162.81,57.07,10.71,1.43,1.2
19:54:47.179,0.65,1.51,0.15,0.12,8192.11,57.07,10.72,1.42,1.2
19:54:47.279,0.63,1.62,0.1,0.08,7819.95,52.06,10.82,1.38,1.2
