System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
02:05:09.409,0.0,1.13,0.0,0.0,2.98,12.86,3.9,0.18,0.58
02:05:09.509,0.0,1.0,0.0,0.0,6.11,24.28,2.82,0.05,0.24
02:05:09.609,0.0,1.0,0.0,0.0,6.03,24.41,2.46,0.03,0.09
02:05:09.709,0.0,1.0,0.0,0.0,6.68,22.54,2.77,0.05,0.19
02:05:09.809,0.0,1.0,0.0,0.0,10.85,26.09,2.79,0.08,0.19
02:05:09.917,0.04,1.52,0.01,0.02,480.64,12.77,6.79,0.83,1.29
02:05:10.009,0.24,1.49,0.02,0.11,3044.8,27.79,9.2,1.05,1.7
02:05:10.121,0.3,1.53,0.03,0.14,3747.26,27.7,9.1,1.06,1.47
02:05:10.209,0.34,1.67,0.03,0.16,4190.11,27.59,9.29,1.09,1.29
02:05:10.310,0.35,1.68,0.03,0.17,4344.93,27.54,9.29,1.09,1.23
02:05:10.411,0.35,1.66,0.04,0.17,4364.54,27.57,9.23,1.09,1.25
02:05:10.511,0.35,1.66,0.04,0.17,4333.94,27.57,9.14,1.08,1.26
02:05:10.610,0.35,1.67,0.04,0.18,4359.5,27.56,9.2,1.07,1.25
02:05:10.711,0.35,1.66,0.04,0.18,4362.21,27.55,9.28,1.09,1.25
02:05:10.812,0.35,1.68,0.04,0.18,4408.7,27.57,9.24,1.08,1.24
02:05:10.911,0.35,1.68,0.04,0.17,4397.44,27.57,9.21,1.07,1.23
02:05:11.011,0.35,1.66,0.04,0.17,4336.52,27.59,9.19,1.08,1.25
02:05:11.112,0.35,1.68,0.04,0.18,4419.66,27.57,9.29,1.08,1.24
02:05:11.212,0.35,1.66,0.04,0.18,4348.89,27.57,9.21,1.08,1.24
02:05:11.313,0.35,1.69,0.04,0.18,4444.98,27.57,9.29,1.09,1.23
02:05:11.412,0.35,1.68,0.04,0.17,4378.02,27.58,9.22,1.08,1.24
02:05:11.513,0.35,1.65,0.04,0.17,4337.17,27.6,9.24,1.08,1.27
02:05:11.613,0.35,1.68,0.04,0.17,4386.89,27.57,9.2,1.08,1.24
02:05:11.713,0.35,1.68,0.04,0.17,4381.31,27.58,9.22,1.08,1.24
02:05:11.813,0.36,1.69,0.04,0.18,4419.71,27.58,9.18,1.08,1.22
02:05:11.912,0.36,1.7,0.04,0.18,4420.74,27.56,9.22,1.09,1.22
02:05:12.011,0.35,1.67,0.04,0.18,4349.7,27.58,9.15,1.08,1.24
02:05:12.112,0.36,1.7,0.04,0.19,4463.84,27.56,9.31,1.1,1.22
02:05:12.212,0.35,1.66,0.04,0.18,4344.15,27.58,9.25,1.09,1.25
02:05:12.312,0.35,1.68,0.04,0.18,4389.62,27.56,9.15,1.08,1.23
02:05:12.412,0.35,1.65,0.04,0.18,4295.53,27.59,9.14,1.07,1.26
02:05:12.512,0.35,1.66,0.04,0.17,4327.62,27.58,9.23,1.08,1.27
02:05:12.612,0.35,1.65,0.04,0.17,4332.86,27.59,9.19,1.07,1.26
02:05:12.711,0.36,1.71,0.04,0.18,4446.41,27.56,9.24,1.08,1.21
02:05:12.812,0.35,1.67,0.04,0.17,4381.79,27.58,9.25,1.08,1.25
02:05:12.912,0.35,1.65,0.04,0.17,4340.24,27.6,9.22,1.09,1.26
02:05:13.012,0.35,1.66,0.04,0.17,4347.89,27.59,9.19,1.08,1.24
02:05:13.113,0.35,1.68,0.04,0.18,4418.2,27.58,9.32,1.09,1.24
02:05:13.212,0.36,1.7,0.04,0.17,4428.89,27.56,9.18,1.07,1.21
02:05:13.313,0.35,1.67,0.04,0.18,4401.32,27.58,9.31,1.08,1.25
02:05:13.413,0.35,1.66,0.04,0.17,4343.46,27.58,9.19,1.07,1.25
02:05:13.514,0.35,1.69,0.04,0.18,4441.36,27.55,9.27,1.08,1.23
02:05:13.613,0.34,1.62,0.04,0.17,4219.54,27.62,9.13,1.07,1.31
02:05:13.713,0.35,1.67,0.04,0.18,4340.66,27.58,9.17,1.07,1.24
02:05:13.813,0.35,1.69,0.04,0.18,4421.82,27.57,9.24,1.08,1.22
02:05:13.913,0.35,1.66,0.04,0.18,4335.69,27.58,9.21,1.07,1.25
02:05:14.012,0.35,1.68,0.04,0.18,4380.87,27.56,9.17,1.07,1.24
02:05:14.112,0.36,1.7,0.04,0.19,4442.85,27.55,9.26,1.07,1.21
02:05:14.212,0.35,1.64,0.04,0.18,4304.64,27.59,9.18,1.06,1.27
02:05:14.312,0.36,1.69,0.04,0.18,4417.18,27.54,9.23,1.07,1.22
02:05:14.413,0.36,1.69,0.04,0.18,4458.15,27.55,9.28,1.08,1.23
02:05:14.512,0.35,1.65,0.04,0.18,4303.3,27.58,9.19,1.07,1.26
02:05:14.612,0.36,1.69,0.04,0.18,4409.75,27.56,9.17,1.06,1.22
