Time (s),Core 0 Uncore Frequency (GHz),Core 1 Uncore Frequency (GHz)
0.30040931701660156,2.2,0.8
0.6410081386566162,2.2,0.8
0.9744665622711182,2.2,0.8
1.3117735385894775,2.2,0.8
1.6482372283935547,2.2,0.8
1.9839603900909424,2.2,0.8
2.323422431945801,2.2,0.8
2.6582629680633545,2.2,0.8
2.99517560005188,2.2,0.8
3.3320794105529785,2.2,0.8
3.6656689643859863,2.2,0.8
4.000381708145142,2.2,0.8
4.337287902832031,2.2,0.8
4.669912338256836,2.2,0.8
5.0042946338653564,2.2,0.8
5.338062047958374,2.2,0.8
5.669663906097412,2.2,0.8
6.005555152893066,2.2,0.8
6.342580318450928,2.2,0.8
6.68000340461731,2.2,0.8
7.016337871551514,2.2,0.8
7.3493688106536865,2.2,0.8
7.683901071548462,2.2,0.8
8.01891303062439,2.2,0.8
8.35352873802185,2.2,0.8
8.688205480575562,2.2,0.8
9.025604009628296,2.2,0.8
9.362887620925903,2.2,0.8
9.700333595275879,2.2,0.8
10.036273956298828,2.2,0.8
10.372405529022217,2.2,0.8
10.708184003829956,2.2,0.8
11.042088985443115,2.2,0.8
11.376359224319458,2.2,0.8
11.7099769115448,2.2,0.8
12.042138576507568,2.2,0.8
12.377618074417114,2.2,0.8
12.713321924209595,2.2,0.8
13.051703214645386,2.2,0.8
13.384881973266602,2.2,0.8
13.718431949615479,2.2,0.8
14.056039810180664,2.2,0.8
14.392261981964111,2.2,0.8
14.727985858917236,2.2,0.8
15.064128875732422,2.2,0.8
15.400540828704834,2.2,0.8
15.737132787704468,2.2,0.8
16.073339462280273,2.2,0.8
16.405917644500732,2.2,0.8
16.74344778060913,2.2,0.8
17.07680058479309,2.2,0.8
17.41224479675293,2.2,0.8
17.745803833007812,2.2,0.8
18.083199977874756,2.2,0.8
18.41748309135437,2.2,0.8
18.752360343933105,2.2,0.8
19.085758209228516,2.2,0.8
19.42221236228943,2.2,0.8
19.754971742630005,2.2,0.8
20.089833974838257,2.2,0.8
20.42548704147339,2.2,0.8
20.76121163368225,2.2,0.8
21.097609281539917,2.2,0.8
21.433216094970703,2.2,0.8
21.7691011428833,2.2,0.8
22.101752042770386,2.2,0.8
22.434508323669434,2.2,0.8
22.769927263259888,2.2,0.8
23.106157302856445,2.2,0.8
23.440321922302246,2.2,0.8
23.774705171585083,2.2,0.8
24.109830141067505,2.2,0.8
24.446298599243164,2.2,0.8
24.781686067581177,2.2,0.8
25.118592023849487,2.2,0.8
25.455681085586548,2.2,0.8
25.789554119110107,2.2,0.8
26.126792430877686,2.2,0.8
26.461954832077026,2.2,0.8
26.798584938049316,2.2,0.8
27.133644819259644,2.2,0.8
27.46920943260193,2.2,0.8
27.808319330215454,2.2,0.8
28.14203119277954,2.2,0.8
28.47647452354431,2.2,0.8
28.812962293624878,2.2,0.8
29.150277137756348,2.2,0.8
29.482213258743286,2.2,0.8
29.813701391220093,2.2,0.8
30.14697027206421,2.2,0.8
30.48209500312805,2.2,0.8
30.81695795059204,2.2,0.8
31.150915384292603,2.2,0.8
31.4881751537323,2.2,0.8
31.825052738189697,2.2,0.8
32.159327268600464,2.2,0.8
32.49546027183533,2.2,0.8
32.832284450531006,2.2,0.8
33.16810345649719,2.2,0.8
33.50414204597473,2.2,0.8
33.840242862701416,2.2,0.8
34.17574119567871,2.2,0.8
34.51151442527771,2.2,0.8
34.84821391105652,2.2,0.8
35.18265986442566,2.2,0.8
35.51591777801514,2.2,0.8
35.84774708747864,2.2,0.8
36.18404936790466,2.2,0.8
36.520177125930786,2.2,0.8
36.85330271720886,2.2,0.8
37.19089460372925,2.2,0.8
37.52766227722168,2.2,0.8
37.858797550201416,2.2,0.8
38.193917989730835,2.2,0.8
38.53081655502319,2.2,0.8
38.866366147994995,2.2,0.8
39.20094347000122,2.2,0.8
39.53571653366089,2.2,0.8
39.86678075790405,2.2,0.8
40.20376014709473,2.2,0.8
40.53799605369568,2.2,0.8
40.86913871765137,2.2,0.8
41.20533537864685,2.2,0.8
41.540586709976196,2.2,0.8
41.874518632888794,2.2,0.8
42.208847522735596,2.2,0.8
42.54101872444153,2.2,0.8
42.874972343444824,2.2,0.8
43.21324110031128,2.2,0.8
43.550575494766235,2.2,0.8
43.89470958709717,2.2,0.8
44.235021114349365,2.2,0.8
44.57715630531311,2.2,0.8
44.91995310783386,2.2,0.8
45.263121604919434,2.2,0.8
45.60386252403259,2.2,0.8
45.94793510437012,2.2,0.8
46.28820872306824,2.2,0.8
46.6227707862854,2.2,0.8
46.96255159378052,2.2,0.8
47.302807092666626,2.2,0.8
47.644959688186646,2.2,0.8
47.98610472679138,2.2,0.8
48.326839447021484,2.2,0.8
48.66706967353821,2.2,0.8
49.009516954422,2.2,0.8
49.351622104644775,2.2,0.8
49.69434094429016,2.2,0.8
50.03558945655823,2.2,0.8
50.37921857833862,2.2,0.8
50.72272348403931,2.2,0.8
51.064124584198,2.2,0.8
51.40601181983948,2.2,0.8
51.74946665763855,2.2,0.8
52.08931279182434,2.2,0.8
52.43007469177246,2.2,0.8
52.77186846733093,2.2,0.8
53.11295938491821,2.2,0.8
53.45296931266785,2.2,0.8
53.79399085044861,2.2,0.8
54.13323354721069,2.2,0.8
54.4756076335907,2.2,0.8
