Time (s),Core 0 Uncore Frequency (GHz),Core 1 Uncore Frequency (GHz)
0.10018420219421387,2.2,2.2
0.23232126235961914,2.2,2.2
0.36104321479797363,2.2,2.2
0.48371219635009766,2.2,2.2
0.6027483940124512,2.2,2.2
0.7251434326171875,2.2,2.2
0.8581488132476807,2.2,2.2
0.9866552352905273,2.2,2.2
1.1190080642700195,2.2,2.2
1.2501249313354492,2.2,2.2
1.381030559539795,2.2,2.2
1.512101411819458,2.2,2.2
1.645033359527588,2.2,2.2
1.7784478664398193,2.2,2.2
1.909191608428955,2.2,2.2
2.0418031215667725,2.2,2.2
2.1734161376953125,2.2,2.2
2.302992820739746,2.2,2.2
2.4294490814208984,2.2,2.2
2.5587525367736816,2.2,2.2
2.689354181289673,2.2,2.2
2.821066379547119,2.2,2.2
2.95025634765625,2.2,2.2
3.080272912979126,2.2,2.2
3.2128779888153076,2.2,2.2
3.3449602127075195,2.2,2.2
3.4770288467407227,2.2,2.2
3.607184410095215,2.2,2.2
3.7387406826019287,2.2,2.2
3.8713674545288086,2.2,2.2
4.007153749465942,2.2,2.2
4.142059087753296,2.2,2.2
4.2710487842559814,2.2,2.2
4.4029505252838135,2.2,2.2
4.531396150588989,2.2,2.2
4.664506912231445,2.2,2.2
4.799938201904297,2.2,2.2
4.926660537719727,2.2,2.2
5.05689549446106,2.2,2.2
5.187607049942017,2.2,2.2
5.3220062255859375,2.2,2.2
5.444333076477051,2.2,2.2
5.57345986366272,2.2,2.2
5.698109865188599,2.2,2.2
5.82257866859436,2.2,2.2
5.951248407363892,2.2,2.2
6.078884840011597,2.2,2.2
6.20872163772583,2.2,2.2
6.339350938796997,2.2,2.2
6.469951629638672,2.2,2.2
6.600809812545776,2.2,2.2
6.7318103313446045,2.2,2.2
6.8615334033966064,2.2,2.2
6.993432998657227,2.2,2.2
7.125582456588745,2.2,2.2
7.256503343582153,2.2,2.2
7.390233039855957,2.2,2.2
7.523297309875488,2.2,2.2
7.654200792312622,2.2,2.2
7.788809537887573,2.2,2.2
7.919431924819946,2.2,2.2
8.049542665481567,2.2,2.2
