Time (s),Core 0 Uncore Frequency (GHz),Core 1 Uncore Frequency (GHz)
0.3004007339477539,0.8,0.8
0.6333644390106201,0.8,0.8
0.9679176807403564,0.8,0.8
1.3088371753692627,0.8,0.8
1.6458632946014404,2.2,2.2
1.9799261093139648,0.8,0.8
2.3160409927368164,0.8,0.8
2.650982618331909,2.2,2.2
2.9834468364715576,2.2,2.2
3.3171372413635254,0.8,0.8
3.649139881134033,0.8,0.8
3.981773853302002,0.8,0.8
4.318101167678833,2.2,2.2
4.652493238449097,2.2,2.2
4.985073566436768,0.8,0.8
5.321046352386475,2.2,2.2
5.654964447021484,2.2,2.2
5.99291729927063,2.2,2.2
6.3261377811431885,2.2,2.2
6.661653995513916,2.2,2.2
6.996677398681641,2.2,2.2
7.331728935241699,2.2,2.2
7.664427757263184,2.2,2.2
7.995400905609131,2.2,2.2
8.330542087554932,0.8,0.8
8.65842342376709,0.8,0.8
8.993389368057251,0.8,0.8
9.326645851135254,0.8,0.8
9.661416053771973,2.2,2.2
9.991333246231079,2.2,2.2
10.321874618530273,2.2,2.2
10.65432095527649,2.2,2.2
10.985064506530762,2.2,2.2
11.318645000457764,2.2,2.2
11.651921510696411,2.2,2.2
11.983586549758911,2.2,2.2
12.315552949905396,2.2,2.2
12.647927045822144,2.2,2.2
12.979321002960205,2.2,2.2
13.310464859008789,2.2,2.2
13.640655517578125,2.2,2.2
13.974575281143188,0.8,0.8
14.311818838119507,0.8,0.8
14.651342391967773,0.8,0.8
14.985143184661865,0.8,0.8
15.32214879989624,0.8,0.8
15.65171504020691,0.8,0.8
15.984061479568481,0.8,0.8
16.31773853302002,0.8,0.8
16.655422687530518,0.8,0.8
16.989009380340576,0.8,0.8
17.325363159179688,2.2,2.2
17.657253980636597,2.2,2.2
17.98806619644165,2.2,2.2
18.321399211883545,2.2,2.2
18.65148377418518,0.8,0.8
18.98524045944214,0.8,0.8
19.314230918884277,0.8,0.8
19.646900415420532,0.8,0.8
19.98313331604004,0.8,0.8
20.31970763206482,0.8,0.8
20.656933307647705,0.8,0.8
20.989945650100708,0.8,0.8
21.327528476715088,0.8,0.8
21.661373615264893,2.2,2.2
21.992865324020386,2.2,2.2
22.321392059326172,0.8,0.8
22.65368962287903,0.8,0.8
22.988898515701294,0.8,0.8
23.321993589401245,0.8,0.8
23.659559965133667,0.8,0.8
23.99295210838318,0.8,0.8
24.3256778717041,0.8,2.2
24.65321445465088,0.8,0.8
24.982423305511475,0.8,0.8
25.319720029830933,2.2,2.2
25.65039300918579,0.8,0.8
25.984739303588867,0.8,0.8
26.31988286972046,0.8,0.8
26.656766891479492,0.8,0.8
26.989686250686646,0.8,0.8
27.32601547241211,0.8,0.8
27.661449670791626,0.8,0.8
27.993696212768555,0.8,0.8
28.331782817840576,0.8,0.8
28.669004201889038,2.2,2.2
29.003097772598267,0.8,0.8
29.337916612625122,0.8,0.8
29.66872811317444,2.2,2.2
29.999460458755493,2.2,2.2
30.332581758499146,2.2,2.2
30.667386531829834,2.2,2.2
30.996428728103638,0.8,0.8
31.329667568206787,0.8,0.8
31.6644868850708,0.8,0.8
32.00120973587036,2.2,2.2
32.33250451087952,2.2,2.2
32.66418647766113,2.2,2.2
32.99665880203247,2.2,2.2
33.328327894210815,2.2,2.2
33.65860414505005,2.2,2.2
33.99260640144348,2.2,2.2
34.32332944869995,0.8,0.8
34.66063642501831,0.8,0.8
34.99495077133179,2.2,2.2
35.32365155220032,2.2,2.2
35.65031051635742,2.2,2.2
35.9834680557251,2.2,2.2
36.318296670913696,2.2,2.2
36.652013063430786,2.2,2.2
36.980562686920166,2.2,2.2
37.31241154670715,0.8,0.8
37.644641160964966,0.8,0.8
37.97948384284973,0.8,0.8
38.315627574920654,2.2,2.2
38.64718818664551,2.2,2.2
38.97984051704407,2.2,2.2
39.31318640708923,2.2,2.2
39.649338722229004,2.2,2.2
39.97914099693298,2.2,2.2
40.30882716178894,2.2,2.2
40.63831090927124,0.8,0.8
40.97119379043579,0.8,0.8
41.3085823059082,0.8,0.8
41.641499280929565,0.8,0.8
41.9730064868927,0.8,0.8
42.30849027633667,0.8,0.8
42.64327263832092,0.8,0.8
42.976675510406494,0.8,0.8
43.31455731391907,0.8,0.8
43.64716339111328,2.2,2.2
43.98032331466675,0.8,0.8
44.31938290596008,0.8,0.8
44.65618062019348,0.8,0.8
44.993117570877075,0.8,0.8
45.327895641326904,0.8,0.8
45.65939235687256,0.8,0.8
45.995694160461426,0.8,0.8
46.3325731754303,0.8,0.8
46.6678900718689,0.8,0.8
47.007007122039795,2.2,2.2
47.33621168136597,0.8,0.8
47.672959327697754,0.8,0.8
48.00937247276306,0.8,0.8
48.33871293067932,0.8,0.8
48.6747567653656,0.8,0.8
49.011265993118286,0.8,0.8
49.3503577709198,0.8,0.8
49.68396353721619,0.8,0.8
50.021636724472046,0.8,0.8
50.35984563827515,0.8,0.8
50.695860862731934,0.8,0.8
51.029425859451294,0.8,0.8
51.36454629898071,2.2,2.2
51.69551229476929,0.8,0.8
52.01824116706848,2.2,2.2
52.335832595825195,2.2,2.2
