System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
20:01:43.458,0.0,1.14,0.0,0.0,2.83,12.81,2.66,0.13,0.21
20:01:43.559,0.0,1.0,0.0,0.0,5.42,24.88,2.39,0.12,0.14
20:01:43.659,0.0,1.0,0.0,0.0,5.6,25.14,2.23,0.09,0.11
20:01:43.759,0.0,1.0,0.0,0.0,5.37,25.04,2.16,0.1,0.09
20:01:43.859,0.0,1.0,0.0,0.0,6.04,24.28,2.16,0.1,0.09
20:01:43.960,0.02,1.9,0.04,0.19,254.36,6.47,7.49,0.88,1.5
20:01:44.059,0.08,3.09,0.27,1.66,985.86,3.48,19.42,1.79,2.33
20:01:44.159,0.44,3.01,5.37,3.73,5495.16,19.07,22.14,2.91,2.37
20:01:44.258,0.47,2.92,8.27,3.03,5783.96,20.88,22.28,3.23,2.32
20:01:44.359,0.59,2.99,13.49,3.64,7435.19,25.84,22.93,3.9,2.14
20:01:44.459,0.5,3.03,8.56,6.16,6145.49,21.44,22.31,3.66,2.2
20:01:44.558,0.57,2.87,12.29,4.0,7033.02,25.85,22.01,3.77,2.22
20:01:44.659,0.6,2.97,12.85,3.83,7486.32,26.33,22.67,3.88,2.12
20:01:44.759,0.58,3.0,12.93,4.12,7244.58,25.2,22.97,3.94,2.14
20:01:44.859,0.56,2.99,12.64,4.14,6973.64,24.36,22.66,3.88,2.13
20:01:44.960,0.58,2.98,12.64,3.56,7220.31,25.4,22.62,3.8,2.13
20:01:45.060,0.57,2.96,12.39,4.38,7179.68,25.32,22.67,3.87,2.17
20:01:45.164,0.56,2.97,12.52,4.07,6907.72,24.59,22.47,3.85,2.16
20:01:45.259,0.54,3.0,11.8,3.22,6714.94,23.61,22.08,3.58,2.17
20:01:45.359,0.57,2.97,12.46,4.27,7168.42,25.19,22.89,3.88,2.16
20:01:45.460,0.56,2.97,12.22,4.31,6975.81,24.51,22.72,3.84,2.17
20:01:45.559,0.6,2.99,13.51,3.52,7461.11,26.35,22.54,3.89,2.1
20:01:45.660,0.55,2.99,12.13,4.23,6841.65,23.92,22.58,3.82,2.15
20:01:45.761,0.59,2.92,12.71,4.09,7364.41,26.31,22.7,3.89,2.16
20:01:45.860,0.59,3.0,13.04,3.81,7261.32,25.52,22.64,3.86,2.13
20:01:45.959,0.55,3.02,12.23,4.09,6818.79,23.89,22.46,3.82,2.12
20:01:46.060,0.49,3.0,10.76,2.89,6169.58,21.84,21.92,3.36,2.2
20:01:46.160,0.59,2.94,12.41,4.39,7317.86,26.07,22.75,3.88,2.17
20:01:46.261,0.55,3.02,12.16,4.29,6831.17,23.64,22.78,3.83,2.15
20:01:46.361,0.6,2.99,13.54,3.56,7498.26,26.26,22.56,3.9,2.09
20:01:46.461,0.56,2.96,12.24,4.25,6999.98,24.83,22.47,3.82,2.16
20:01:46.561,0.57,2.92,12.31,4.28,7086.34,25.35,22.68,3.86,2.17
20:01:46.661,0.6,2.98,13.6,3.62,7500.87,26.39,22.95,3.93,2.13
20:01:46.762,0.55,3.03,12.14,4.23,6815.82,23.53,22.71,3.83,2.14
20:01:46.863,0.59,2.94,12.82,4.06,7433.73,26.39,22.78,3.91,2.16
20:01:46.962,0.5,3.01,10.68,3.4,6253.51,22.12,21.98,3.46,2.18
20:01:47.063,0.56,2.92,12.46,4.1,6939.28,24.83,22.89,3.86,2.22
20:01:47.163,0.59,2.99,13.4,3.45,7354.97,25.77,22.56,3.88,2.11
20:01:47.262,0.58,2.94,12.15,4.4,7218.81,25.92,22.57,3.87,2.17
20:01:47.362,0.54,3.03,12.0,4.25,6733.72,23.48,22.55,3.81,2.15
20:01:47.462,0.6,2.99,13.53,3.56,7490.27,26.26,22.55,3.91,2.09
20:01:47.563,0.56,2.99,12.34,4.28,7062.09,24.55,22.92,3.87,2.16
20:01:47.662,0.41,2.91,8.65,2.09,5088.56,26.36,18.29,2.79,2.19
20:01:47.763,0.04,2.24,0.09,0.06,462.67,69.68,9.78,0.74,2.31
