System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
20:07:03.626,0.0,1.13,0.0,0.0,3.16,13.15,3.88,0.18,0.6
20:07:03.726,0.0,1.0,0.0,0.0,6.15,25.17,2.46,0.1,0.18
20:07:03.826,0.0,1.0,0.0,0.0,6.01,26.11,2.24,0.1,0.11
20:07:03.926,0.0,1.0,0.0,0.0,6.1,24.39,2.22,0.09,0.1
20:07:04.026,0.0,1.0,0.0,0.0,6.15,24.77,2.29,0.12,0.12
20:07:04.127,0.01,1.66,0.01,0.02,163.31,6.47,5.97,0.7,1.19
20:07:04.226,0.3,2.89,0.97,0.66,3682.24,14.41,16.6,1.48,1.91
20:07:04.327,0.71,2.73,2.82,1.53,8864.37,33.85,21.51,2.12,2.4
20:07:04.426,0.7,2.76,2.75,1.5,8722.6,33.3,21.23,2.04,2.4
20:07:04.527,0.71,2.73,2.96,1.63,8914.11,33.96,21.59,2.13,2.41
20:07:04.627,0.69,2.75,2.64,1.57,8572.01,32.72,21.24,2.06,2.4
20:07:04.728,0.7,2.79,2.7,1.78,8712.64,32.58,21.96,2.15,2.4
20:07:04.827,0.66,2.79,2.52,1.72,8134.56,30.71,21.25,2.08,2.4
20:07:04.928,0.72,2.74,2.89,1.62,9060.96,34.53,21.51,2.11,2.4
20:07:05.028,0.68,2.75,2.84,1.64,8440.8,32.36,21.27,2.08,2.4
20:07:05.127,0.68,2.72,2.64,1.46,8466.99,32.78,21.05,2.03,2.4
20:07:05.227,0.67,2.75,2.74,1.61,8256.43,31.61,21.09,2.08,2.4
20:07:05.328,0.71,2.76,2.79,1.69,8937.54,33.75,21.71,2.13,2.4
20:07:05.429,0.66,2.77,2.68,1.76,8316.47,31.27,21.73,2.14,2.4
20:07:05.528,0.7,2.79,2.52,1.7,8705.21,32.82,21.39,2.08,2.39
20:07:05.629,0.68,2.76,2.55,1.66,8535.99,32.32,21.29,2.09,2.4
20:07:05.729,0.72,2.74,3.03,1.6,8977.78,34.46,21.71,2.12,2.4
20:07:05.829,0.69,2.75,2.67,1.52,8594.57,32.91,21.18,2.06,2.4
20:07:05.928,0.72,2.74,2.79,1.48,8979.02,34.53,21.3,2.05,2.4
20:07:06.028,0.64,2.74,2.66,1.68,8012.51,30.77,21.11,2.09,2.4
20:07:06.129,0.61,2.79,2.41,1.54,7650.72,28.63,21.1,2.05,2.4
20:07:06.229,0.32,3.05,1.26,0.83,3965.02,13.54,20.06,1.68,2.4
20:07:06.329,0.68,2.75,2.66,1.74,8463.1,32.28,21.24,2.11,2.4
20:07:06.429,0.67,2.75,2.84,1.75,8344.4,31.81,21.56,2.15,2.4
20:07:06.529,0.67,2.8,2.65,1.8,8318.85,31.3,21.42,2.1,2.4
20:07:06.629,0.65,2.75,2.79,1.73,8083.94,30.8,21.24,2.14,2.39
20:07:06.729,0.7,2.73,2.67,1.64,8744.46,33.34,21.48,2.08,2.4
20:07:06.829,0.72,2.72,2.76,1.58,8865.04,34.44,21.25,2.05,2.4
20:07:06.930,0.7,2.75,2.92,1.87,8819.57,33.43,21.92,2.19,2.4
20:07:07.030,0.69,2.77,2.7,1.74,8566.5,32.52,21.42,2.11,2.4
20:07:07.130,0.69,2.75,2.97,1.88,8635.24,32.74,21.79,2.21,2.4
20:07:07.230,0.68,2.75,2.68,1.78,8432.42,32.23,21.46,2.13,2.41
20:07:07.331,0.7,2.76,2.92,1.79,8759.84,33.03,21.86,2.15,2.39
20:07:07.431,0.68,2.78,2.62,1.73,8476.99,32.11,21.41,2.07,2.4
20:07:07.531,0.71,2.77,2.85,1.77,8956.64,33.7,21.85,2.13,2.4
20:07:07.631,0.66,2.76,2.78,1.84,8242.22,31.49,21.47,2.14,2.4
20:07:07.730,0.71,2.78,2.84,1.79,8831.07,33.44,21.73,2.15,2.4
20:07:07.831,0.66,2.76,2.87,1.88,8257.83,31.25,21.58,2.16,2.4
20:07:07.931,0.7,2.76,2.74,1.74,8658.02,32.97,21.48,2.1,2.4
20:07:08.032,0.65,2.79,2.68,1.78,8086.14,30.19,21.65,2.15,2.4
20:07:08.131,0.71,2.76,2.61,1.72,8836.41,33.65,21.58,2.12,2.4
20:07:08.232,0.68,2.77,2.66,1.79,8506.36,32.06,21.6,2.12,2.41
20:07:08.332,0.7,2.72,2.84,1.75,8776.4,33.76,21.68,2.14,2.39
20:07:08.432,0.68,2.76,2.68,1.77,8438.59,32.12,21.45,2.1,2.4
20:07:08.532,0.7,2.76,3.0,1.89,8656.34,32.86,21.76,2.19,2.4
20:07:08.633,0.69,2.75,2.7,1.73,8685.42,32.88,21.62,2.12,2.4
20:07:08.733,0.7,2.73,2.85,1.59,8715.84,33.53,21.46,2.09,2.4
20:07:08.832,0.68,2.76,2.65,1.75,8413.22,32.24,21.18,2.09,2.39
20:07:08.931,0.68,2.76,3.0,1.87,8448.66,32.2,21.7,2.22,2.4
20:07:09.032,0.69,2.76,2.73,1.83,8622.73,32.56,21.6,2.15,2.4
20:07:09.132,0.72,2.76,2.93,1.8,8986.71,34.24,21.76,2.16,2.4
20:07:09.233,0.67,2.76,2.82,1.87,8364.64,31.49,21.83,2.18,2.4
20:07:09.332,0.71,2.77,2.8,1.76,8798.49,33.43,21.61,2.13,2.4
20:07:09.433,0.68,2.75,2.83,1.74,8537.73,32.37,21.61,2.12,2.4
20:07:09.533,0.73,2.73,2.85,1.63,9044.01,34.88,21.49,2.09,2.4
20:07:09.633,0.69,2.76,2.78,1.82,8668.93,32.73,21.73,2.16,2.4
20:07:09.733,0.7,2.76,2.96,1.85,8649.47,32.91,21.66,2.18,2.4
20:07:09.834,0.58,2.77,2.42,1.61,7319.03,27.53,20.84,2.04,2.4
20:07:09.934,0.68,2.78,2.63,1.66,8419.09,31.87,21.49,2.09,2.4
20:07:10.034,0.6,2.8,2.36,1.57,7503.95,27.83,21.17,2.04,2.39
20:07:10.134,0.69,2.77,2.47,1.55,8569.76,32.56,21.27,2.04,2.4
20:07:10.235,0.64,2.8,2.64,1.73,8008.32,29.84,21.65,2.1,2.4
20:07:10.335,0.7,2.78,2.75,1.72,8746.77,33.07,21.73,2.11,2.4
20:07:10.435,0.66,2.78,2.72,1.77,8218.48,30.75,21.55,2.13,2.4
20:07:10.535,0.69,2.75,2.72,1.71,8620.54,32.94,21.45,2.11,2.4
20:07:10.636,0.64,2.77,2.52,1.77,8041.54,30.34,21.35,2.11,2.4
20:07:10.735,0.68,2.77,2.41,1.68,8481.78,32.3,21.48,2.08,2.4
20:07:10.835,0.64,2.75,2.64,1.76,7995.98,30.63,21.07,2.09,2.4
20:07:10.935,0.7,2.75,2.7,1.68,8703.48,33.02,21.67,2.13,2.4
20:07:11.035,0.65,2.75,2.72,1.76,8093.34,30.91,21.17,2.11,2.4
20:07:11.136,0.7,2.73,2.78,1.73,8855.84,33.75,21.75,2.14,2.4
20:07:11.236,0.69,2.78,2.69,1.76,8548.42,32.36,21.5,2.11,2.4
20:07:11.336,0.7,2.77,2.9,1.8,8666.44,32.88,21.69,2.17,2.4
20:07:11.436,0.66,2.76,2.53,1.68,8153.81,31.09,21.26,2.08,2.4
20:07:11.536,0.67,2.74,2.78,1.74,8313.26,31.73,21.27,2.13,2.4
20:07:11.635,0.64,2.76,2.69,1.76,7971.71,30.48,21.38,2.11,2.4
20:07:11.735,0.7,2.77,2.74,1.72,8646.03,32.85,21.49,2.11,2.4
20:07:11.836,0.65,2.79,2.8,1.83,8104.46,30.35,21.61,2.15,2.4
20:07:11.935,0.7,2.79,2.79,1.78,8674.39,32.69,21.7,2.15,2.4
20:07:12.036,0.69,2.75,2.82,1.68,8625.8,32.68,21.7,2.12,2.4
20:07:12.136,0.72,2.73,2.76,1.52,8949.16,34.42,21.28,2.06,2.4
