Time (s),DRAM Power (W),IPC
36.6037,27.30,1.36
36.8677,25.57,1.13
37.1435,27.07,1.10
37.4207,27.30,1.75
37.7020,27.78,2.05
37.9797,27.44,1.85
38.2564,27.21,1.53
38.5307,26.84,1.34
38.8065,27.02,1.25
39.0868,26.95,2.15
39.3640,26.35,2.12
39.6440,27.06,1.74
39.9210,26.63,1.00
40.1363,20.60,1.04
40.4387,29.15,1.03
40.7315,28.33,1.30
41.0155,27.60,1.15
41.2798,25.61,1.16
41.5208,23.71,1.31
41.7890,25.64,1.27
42.0717,26.61,2.60
42.3441,24.94,2.17
42.6376,29.10,1.65
42.9370,29.59,1.27
43.2161,27.33,1.08
43.4870,26.18,1.26
43.7603,26.66,1.04
44.0644,29.84,1.49
44.3488,28.03,2.40
44.6302,27.84,2.04
44.9027,26.96,1.22
45.1884,28.10,1.13
45.4613,26.61,1.24
45.7405,27.11,1.15
46.0266,27.77,0.90
46.3025,27.04,1.01
46.5949,28.49,1.88
46.8934,28.97,2.16
47.1741,27.20,1.34
47.4655,26.71,0.99
47.7599,27.29,2.43
48.0410,25.44,1.01
48.3310,27.68,0.65
48.6055,26.47,0.74
48.9070,28.86,1.04
49.1912,27.30,1.02
49.4137,21.54,1.26
49.6943,26.72,1.50
49.9816,28.32,1.26
50.2661,27.65,1.33
50.5399,26.52,0.99
50.8214,27.51,1.43
51.1247,29.80,2.32
51.4082,27.92,1.60
51.6899,27.72,1.25
51.9826,28.45,1.19
52.2692,27.57,1.16
52.5514,27.11,1.01
52.8298,27.29,1.33
53.1013,26.72,2.00
53.3703,25.24,1.04
53.6500,25.76,1.40
53.9423,27.77,1.35
54.2096,25.99,1.18
54.4936,27.64,1.08
54.7774,27.90,1.80
55.0475,26.58,1.17
55.3341,27.40,1.80
55.6069,26.77,2.22
55.8861,27.29,2.29
56.1659,27.29,1.99
56.4669,29.23,1.38
56.7604,28.41,1.36
57.0375,27.11,1.24
57.3084,26.35,1.32
57.5746,25.84,1.14
57.8672,28.17,0.93
58.1645,28.87,1.24
58.4403,27.10,1.86
58.7258,28.18,1.50
59.0172,27.18,2.40
59.3077,26.50,1.21
59.5967,27.95,1.09
59.8609,25.98,1.10
60.0850,22.07,1.02
60.3652,27.60,1.10
60.6525,28.26,1.90
60.9184,26.18,2.13
61.1945,27.19,2.04
61.4564,25.92,1.51
61.7426,28.26,1.19
62.0297,28.02,1.32
62.2980,26.15,1.27
62.5776,27.27,1.06
62.8560,27.45,1.50
63.1293,26.74,1.69
63.3986,26.26,1.93
63.6774,27.42,1.98
63.9438,25.96,2.22
64.2404,29.14,1.42
64.5236,25.94,1.42
64.7370,19.94,2.40
65.0165,25.90,1.53
65.2944,27.46,1.27
65.5650,26.48,1.25
65.8458,27.38,1.19
66.1197,26.74,1.03
66.3989,27.32,1.12
66.6809,27.63,1.70
66.9569,26.92,1.67
67.2454,28.12,2.01
67.5302,27.72,2.16
67.8297,29.03,2.02
68.1174,27.79,1.97
68.3961,27.55,1.30
68.6681,26.74,1.24
68.8689,19.66,1.62
69.1478,27.56,1.29
69.4195,25.94,1.26
69.6209,19.52,2.24
69.8912,26.72,1.51
70.1661,25.26,2.28
70.4553,26.13,1.07
70.7238,26.20,0.94
71.0122,28.35,1.77
71.2902,27.29,2.24
71.5727,27.95,2.10
71.8578,28.18,1.45
72.1336,27.30,1.17
72.4075,26.80,1.14
72.6875,27.38,1.22
72.9602,26.31,1.15
73.1609,19.36,2.43
73.4304,26.50,1.96
73.7126,28.05,1.25
73.9842,26.83,1.30
74.2801,28.90,1.00
74.5598,27.57,1.04
74.8380,27.42,1.49
75.1182,27.54,2.13
75.4101,28.66,1.29
75.7085,27.81,1.69
75.9978,26.74,1.20
76.2849,27.27,1.10
76.5767,27.54,2.11
76.8550,26.66,2.18
77.0816,21.51,0.70
77.3722,27.81,0.97
77.6543,27.20,1.06
77.8664,20.62,1.51
78.1506,27.25,1.78
78.4152,26.15,1.31
78.6857,26.81,1.23
78.9647,27.38,1.31
79.2533,27.96,1.17
79.5334,27.32,0.95
79.8378,29.91,1.05
80.1195,27.47,1.98
80.3930,27.06,2.27
80.6683,27.27,1.47
80.9552,28.32,1.22
81.2388,27.87,1.26
81.5315,27.99,1.14
81.8077,25.73,1.15
82.0943,25.85,0.93
82.3831,28.33,2.01
82.6612,27.40,2.34
82.9409,27.48,2.16
83.2429,29.68,1.75
83.5288,27.79,1.39
83.8211,28.76,1.29
84.1076,27.95,1.14
84.3771,26.38,1.02
84.6628,28.28,1.95
84.9376,27.07,2.27
85.2281,28.86,1.75
85.5049,27.52,1.44
85.7785,26.93,1.30
86.0420,25.93,1.30
86.2408,19.71,1.31
86.4547,20.94,1.52
86.7349,27.87,1.25
87.0135,26.84,1.16
87.3078,27.32,1.49
87.5984,26.59,1.36
87.8652,26.25,1.66
88.1432,27.33,2.32
88.4243,27.90,1.84
88.6992,27.10,1.41
88.9740,27.10,1.27
89.2563,27.46,1.27
89.5226,25.88,1.08
89.8024,27.30,0.93
90.0765,26.95,0.94
90.3468,26.53,1.49
90.6501,29.79,2.19
90.9316,27.64,2.19
91.1472,21.23,2.10
91.3536,20.21,1.35
91.6357,27.59,0.96
91.9141,27.32,2.09
92.1924,27.67,2.21
92.4639,26.97,1.38
92.7571,27.12,2.15
93.0409,25.69,1.05
93.3190,27.15,0.86
93.5887,26.51,0.98
93.8696,27.55,1.30
94.1509,27.55,1.90
94.4314,27.57,1.91
94.7178,28.01,1.90
95.0143,28.88,2.14
95.3131,29.02,1.97
95.5833,26.72,1.28
95.8579,27.21,1.25
96.0690,20.83,1.49
96.3405,26.27,1.67
96.6122,26.84,1.30
96.8819,26.69,1.23
97.1494,26.37,1.23
97.4123,25.86,1.27
97.7052,28.33,0.81
97.9925,28.22,2.57
98.2653,26.12,0.91
98.5421,25.90,2.22
98.8265,26.88,1.39
99.1129,28.27,1.26
99.3971,27.75,0.97
99.6840,28.28,1.09
99.9619,27.54,2.00
100.2419,27.68,2.10
100.5274,28.21,2.16
100.8123,27.56,2.24
101.1045,28.39,2.11
101.3888,27.60,1.89
101.6937,29.50,1.33
101.9867,28.31,1.60
102.2740,27.64,2.04
102.4911,20.64,0.57
102.7668,26.43,0.68
103.0539,27.76,0.99
103.3494,29.32,1.78
103.6244,27.20,2.06
103.9098,28.30,1.50
104.1886,25.77,2.79
104.4603,24.86,1.08
104.7628,29.42,1.06
105.0443,27.82,1.82
105.3150,26.84,1.90
105.6062,28.85,1.73
105.8896,28.08,1.29
106.1622,26.88,1.25
106.4493,28.04,1.05
106.7285,27.40,0.86
107.0073,27.27,0.76
107.2966,28.30,0.70
107.5731,26.97,0.84
107.8637,28.16,0.73
108.1626,28.92,0.92
108.3735,20.70,1.19
108.6523,26.60,1.73
108.9410,27.76,1.83
109.1578,20.51,0.60
109.4409,27.17,0.77
109.7443,29.38,1.31
110.0407,27.95,1.25
110.3313,27.18,2.43
110.6235,26.60,2.13
110.8903,26.35,2.14
111.1619,26.95,1.73
111.4459,28.09,1.19
111.7241,27.39,1.21
112.0181,28.68,1.20
112.3029,27.66,1.14
112.5712,26.39,0.94
112.8456,27.20,1.22
113.1211,27.28,2.28
113.3954,27.10,2.14
113.6824,28.54,1.46
113.9636,27.82,1.27
114.2509,28.04,1.27
114.5361,27.65,1.14
114.8375,29.17,0.74
115.1214,27.53,1.01
115.4058,28.15,2.26
115.6706,25.10,1.19
115.9603,26.83,1.34
116.2498,27.69,1.33
116.5372,28.07,0.92
116.8108,27.00,0.99
117.0956,28.15,1.83
117.3803,28.05,1.97
117.6778,29.34,1.88
117.9574,27.43,1.70
118.2243,26.40,1.33
118.5031,27.48,1.34
118.7409,23.42,1.29
118.9571,21.41,1.31
119.1711,20.98,1.70
119.4459,27.28,1.16
119.7290,27.76,1.37
120.0171,28.09,1.39
120.3134,28.70,0.99
120.6125,29.47,1.87
120.8815,26.64,1.71
121.1613,26.44,2.03
121.4481,26.56,1.16
121.7250,26.83,1.28
122.0144,28.18,0.92
122.3031,28.34,1.16
122.5710,26.64,1.80
122.8427,26.89,2.26
123.1218,27.82,1.86
123.4105,28.60,1.25
123.6828,26.88,1.21
123.8810,19.47,1.87
124.1496,26.58,1.41
124.4187,26.64,1.28
124.6939,27.04,1.28
124.9760,27.52,1.01
125.2609,27.97,1.04
125.5469,28.11,0.96
125.8213,26.39,1.44
126.0882,26.29,2.17
126.3718,28.08,1.45
126.6710,27.86,2.17
126.9707,27.26,0.94
127.2462,27.08,0.94
127.5380,28.80,1.58
127.8085,26.56,2.06
128.0880,27.62,2.21
128.3619,27.20,1.83
128.6365,27.15,1.40
128.9201,27.90,1.24
129.2046,27.79,1.21
129.5051,29.04,1.03
129.7801,27.02,1.53
130.0638,27.87,2.16
130.3397,27.06,2.21
130.6231,27.84,1.99
130.9020,27.27,1.97
131.1858,26.93,2.00
131.4777,28.41,2.00
131.7756,28.76,1.77
132.0582,27.25,2.07
132.2656,19.46,1.03
132.5453,25.87,1.92
132.8382,26.34,0.99
133.1176,27.51,1.10
133.4015,28.09,2.09
133.6817,27.75,2.17
133.9657,28.22,1.36
134.2483,27.97,1.19
134.5342,28.05,1.19
134.8122,27.16,1.23
135.0889,26.78,1.06
135.3768,27.97,1.12
135.6654,28.01,1.08
135.9533,27.87,1.09
136.2329,27.17,0.96
136.4656,22.32,1.91
136.7513,27.45,1.58
137.0484,29.42,1.30
137.3243,27.16,1.25
137.5309,20.53,1.32
137.7449,20.94,1.78
138.0213,27.20,1.31
138.2898,25.02,2.10
138.5622,24.83,1.30
138.8329,26.59,0.93
139.1077,27.23,1.41
139.3985,28.80,2.04
139.7062,30.61,1.40
139.9801,27.21,1.26
140.2423,25.79,1.32
140.4530,20.94,1.23
140.6571,19.87,1.90
140.9289,26.87,1.37
141.2180,28.44,1.36
141.4843,26.10,1.39
141.6810,19.68,1.23
141.9617,27.49,1.32
142.2741,30.30,1.00
142.5428,26.53,1.31
142.8262,28.09,2.19
143.1102,28.29,2.25
143.3828,27.02,1.52
143.6595,25.57,2.85
143.9352,25.46,1.30
144.2131,27.00,1.06
144.4954,27.84,1.12
144.7802,28.34,2.02
145.0569,27.62,2.25
145.3419,28.50,1.68
145.6086,26.33,1.42
145.8850,27.44,1.32
146.1865,29.51,0.95
146.4693,28.01,1.22
146.7575,28.63,1.96
147.0380,27.77,2.21
147.3260,28.53,2.01
147.6098,27.88,1.88
147.8810,26.46,1.86
148.1624,27.33,1.71
148.4451,28.11,1.23
148.7130,26.39,1.30
148.9857,26.27,1.28
149.2457,24.64,1.28
149.4410,17.65,1.27
149.6568,19.98,1.53
149.9441,24.32,1.26
