Time (s),DRAM Power (W),IPC
310.6352,36.62,1.93
311.1677,46.50,2.27
311.5939,37.20,2.27
311.9452,30.64,2.24
312.3671,36.76,2.03
312.8063,38.29,1.62
313.2387,37.81,1.66
313.6418,35.21,1.92
314.1529,44.90,2.05
314.5877,38.14,1.36
315.0188,37.78,1.92
315.4844,40.69,2.17
315.9101,37.39,1.84
316.3298,36.72,2.23
316.7638,37.95,2.03
317.2154,39.48,2.32
317.6212,35.32,1.82
318.0644,38.64,2.00
318.5206,39.79,1.52
318.9267,35.29,1.19
319.3982,41.19,2.05
319.9248,45.96,2.19
320.2919,31.97,1.42
320.7104,36.55,2.05
321.2222,44.35,2.06
321.5899,32.08,1.53
322.0023,35.89,1.82
322.4378,37.89,1.26
322.8354,34.59,2.02
323.3171,41.66,1.68
323.7538,38.04,2.20
324.2673,44.38,1.97
324.6542,33.82,2.16
325.1139,39.88,1.78
325.5416,37.10,1.71
325.8177,24.00,1.41
326.3473,46.02,1.45
326.7582,35.76,1.66
327.2021,38.54,2.05
327.7216,45.04,1.36
328.0917,32.34,1.91
328.5672,41.25,2.05
328.9832,36.15,1.74
329.3926,35.42,1.67
329.7620,32.06,2.01
330.3014,46.96,1.84
330.6994,34.61,1.24
331.0992,34.78,2.12
331.6023,43.79,1.89
332.0413,38.15,1.61
332.4801,38.17,2.29
332.9809,43.41,2.21
333.3609,33.16,1.61
333.7701,35.55,1.94
334.2029,37.59,2.29
334.7084,44.00,1.41
335.0491,29.72,2.25
335.5583,44.21,1.97
335.9247,31.84,2.12
336.3667,38.33,1.56
336.7999,37.86,2.07
337.3266,45.87,1.87
337.7542,37.04,2.17
338.1781,36.81,1.74
338.5388,31.56,2.06
338.9099,32.11,2.14
339.3578,38.83,1.21
339.8134,39.44,2.29
340.3573,47.11,1.68
340.7148,31.17,1.20
341.1403,37.09,1.99
341.6851,47.40,2.16
342.1130,37.33,2.35
342.5320,36.43,1.82
342.8997,32.05,2.04
343.4009,43.60,1.64
343.7577,31.03,1.65
344.1218,31.64,1.35
344.6360,44.84,1.93
345.1058,40.95,1.17
345.5180,36.14,2.24
346.0591,47.11,2.05
346.4823,36.83,1.69
346.8603,32.87,1.80
347.2773,36.19,1.63
347.7168,38.20,2.10
348.1446,37.24,1.35
348.5337,33.60,2.12
348.9376,35.07,1.56
349.4270,42.46,1.33
349.9156,42.60,2.27
350.4230,44.12,2.36
351.1130,60.03,1.38
351.7209,52.84,2.14
352.1494,37.24,2.04
352.4686,27.73,1.96
352.9387,40.93,2.00
353.2995,31.29,1.27
353.7669,40.48,1.64
354.2705,43.83,1.94
354.7293,39.89,1.55
355.1507,36.67,1.68
355.5877,37.94,1.69
356.0120,36.69,1.89
356.4948,41.88,1.90
356.8894,34.35,1.70
357.3076,36.22,2.35
357.8148,44.15,1.57
358.1621,30.22,1.83
358.6148,39.23,1.46
358.8675,21.63,2.62
359.1355,22.70,2.59
359.4103,23.13,2.57
359.6793,22.70,2.70
359.9484,22.74,2.77
360.2233,23.19,2.74
360.4933,22.80,2.63
360.7778,24.08,2.85
361.0813,25.51,2.73
361.3568,23.37,1.08
361.6244,22.89,0.34
