Time (s),DRAM Power (W),IPC
48.4317,19.19,1.25
48.6624,19.31,0.91
48.8889,19.12,0.86
49.1172,19.17,1.14
49.3479,19.38,1.15
49.5755,19.35,0.94
49.8103,19.87,0.90
50.0114,16.89,1.02
50.2133,17.01,1.31
50.4188,17.13,0.87
50.6250,17.32,0.92
50.8515,19.30,1.14
51.0762,18.83,1.02
51.2993,18.71,0.92
51.5263,19.05,1.26
51.7521,18.96,0.97
51.9789,19.07,0.98
52.2050,18.91,0.78
52.4335,19.15,1.00
52.6583,18.82,0.92
52.8858,19.12,1.00
53.1095,19.07,0.98
53.3401,19.37,0.90
53.5668,18.90,1.11
53.7991,19.60,0.78
53.9971,16.67,0.92
54.1993,16.97,1.06
54.3987,16.97,1.03
54.6030,17.19,0.89
54.8130,17.62,0.98
55.0361,18.68,1.02
55.2565,18.44,1.08
55.4820,18.95,1.00
55.7037,18.60,0.84
55.9360,19.55,1.31
56.1673,19.37,1.07
56.3949,19.08,0.95
56.6224,19.38,0.89
56.8529,19.42,1.18
57.0809,19.12,0.90
57.3071,18.97,0.80
57.5326,18.87,0.95
57.7623,19.39,1.13
57.9631,17.07,1.25
58.1639,16.81,1.42
58.3619,16.54,0.92
58.5699,17.30,0.91
58.7798,17.59,1.00
58.9999,18.40,0.83
59.2248,18.84,1.05
59.4495,18.80,1.34
59.6754,18.91,0.93
59.9060,19.42,1.03
60.1340,19.24,0.92
60.3642,19.28,0.91
60.5953,19.25,0.88
60.8237,19.23,0.83
61.0525,19.14,1.21
61.2837,19.28,1.17
61.5169,19.75,0.81
61.7472,19.32,0.99
61.9467,17.17,0.80
62.1507,17.42,1.20
62.3504,17.14,1.04
62.5778,19.16,0.91
