Time (s),DRAM Power (W),IPC
44.6162,28.41,2.11
44.9718,31.36,1.68
45.3254,31.71,2.18
45.6608,29.63,1.63
45.8877,20.53,1.13
46.3096,37.55,1.85
46.6142,27.10,1.82
46.8108,17.36,1.69
47.1597,31.40,1.81
47.5049,30.71,1.75
47.8599,31.94,1.74
48.2078,30.77,1.58
48.5653,32.19,2.06
48.9126,30.79,2.05
49.2836,33.57,2.15
49.6783,35.71,1.69
50.0327,31.35,1.73
50.2657,20.99,1.90
50.6087,30.29,1.66
50.9783,33.08,2.09
51.3186,30.06,1.73
51.6745,32.04,1.85
52.0151,30.21,1.68
52.2350,19.85,1.91
52.5718,29.61,2.26
52.9471,33.78,1.97
53.2942,30.61,2.16
53.6175,29.00,1.72
53.9883,32.87,1.78
54.3306,30.32,1.73
54.5397,18.94,2.14
54.8488,26.97,2.16
55.1751,29.60,1.69
55.4780,27.39,1.81
55.8251,30.56,2.02
56.1927,32.96,1.55
56.5247,29.37,1.67
56.8578,29.83,1.23
57.1958,30.10,2.21
57.5380,30.27,1.80
57.8924,31.92,1.81
58.2393,30.75,1.70
58.5977,31.91,1.64
58.9498,31.89,1.74
59.3115,32.74,1.82
59.6392,29.19,2.08
59.9987,32.49,1.18
60.3252,28.47,1.69
60.6399,28.50,1.20
60.9939,31.38,1.62
61.3360,30.89,2.00
61.6633,28.96,1.76
62.0136,31.84,1.84
62.3523,29.81,1.75
62.5741,19.95,1.76
62.7680,17.05,1.86
62.9730,18.62,1.43
63.3176,30.49,2.12
63.6763,32.13,1.69
64.0310,31.44,1.85
64.3846,31.27,1.97
64.7435,32.29,1.78
65.1016,32.09,1.96
65.4381,29.68,1.93
65.7866,30.82,1.71
66.1394,31.82,1.77
66.4542,27.30,1.62
66.7961,31.48,1.66
67.1401,30.21,1.80
67.5172,33.86,1.91
67.8771,31.80,1.79
68.2255,31.42,1.38
68.5636,29.96,1.84
68.9406,33.88,1.98
69.2867,30.58,1.79
69.6367,31.43,1.48
70.0001,32.13,1.77
70.3492,31.38,1.60
70.6835,29.08,2.03
71.0470,33.01,1.61
71.3951,30.17,2.06
71.7487,32.32,1.29
72.0801,29.38,2.11
72.4330,31.55,1.68
72.7395,27.52,1.24
73.0470,27.26,1.73
73.3734,28.45,2.05
73.7163,31.36,1.37
74.0680,31.13,2.16
74.4116,30.60,1.82
74.7588,30.57,2.04
75.0905,29.86,1.81
75.4457,31.53,1.82
75.7943,31.48,1.74
76.1532,32.32,1.89
76.5017,30.64,1.76
76.8748,33.44,1.55
77.2056,29.38,1.67
77.5413,30.19,1.06
77.8684,29.21,1.95
78.2407,33.44,1.75
78.5704,28.77,2.07
78.8991,29.71,1.73
79.2128,27.74,1.77
79.5370,29.16,1.71
79.8367,26.70,1.87
80.1746,29.84,1.87
80.5053,29.80,1.16
80.8282,28.71,1.70
81.1651,29.75,1.84
81.5255,31.83,1.80
81.8794,31.73,2.21
82.2350,31.88,1.30
82.5825,30.47,2.19
82.9368,31.84,1.27
83.2776,30.01,1.69
83.6207,29.66,1.75
83.8264,19.15,1.78
84.0129,16.38,2.09
84.3645,30.93,1.77
84.7421,33.71,1.70
85.0780,29.85,1.75
85.2706,17.20,1.90
85.5944,28.64,1.72
85.9121,27.66,1.74
86.2693,32.45,2.11
86.6331,32.21,1.81
86.9603,28.81,1.59
87.3124,30.83,1.73
87.6692,32.76,1.68
88.0187,30.79,1.89
88.3906,33.00,1.77
88.7339,30.09,1.76
88.9197,16.39,1.76
89.1357,19.46,2.05
89.4405,27.11,2.00
89.8006,32.41,1.71
90.1115,27.60,2.15
90.4942,34.22,1.68
90.8556,31.83,2.10
91.1912,30.31,1.72
91.5044,27.23,1.85
91.8350,29.86,2.14
92.1568,28.65,1.82
92.4756,28.86,1.72
92.8119,29.34,2.10
93.1229,28.21,2.07
93.3463,20.26,1.78
93.7177,32.20,1.77
94.0636,31.67,1.81
94.4033,30.12,1.81
94.5859,16.13,1.18
94.9390,31.28,1.19
95.2761,30.50,1.71
95.6282,31.10,1.74
95.9763,31.38,1.92
96.3297,31.82,1.69
96.6490,28.44,2.03
96.9939,30.49,1.68
97.3201,29.75,1.46
97.6639,30.46,1.98
98.0496,34.51,1.65
98.3873,29.85,1.89
98.7354,31.13,1.27
99.0613,29.04,1.62
99.3848,28.78,1.83
99.7147,29.21,1.21
100.0400,29.61,1.73
100.3757,29.78,1.94
100.7529,33.92,2.02
101.0680,27.45,2.04
101.3089,22.10,1.75
101.6309,28.50,2.22
102.0009,33.24,1.73
102.2983,25.93,1.87
102.6416,31.00,1.86
102.9667,28.56,1.76
103.1623,17.98,1.94
103.3673,17.92,1.76
103.7211,31.75,1.60
104.0635,30.21,1.77
104.4226,32.17,2.07
104.7809,31.56,1.70
105.1075,29.80,1.65
105.4267,28.44,1.78
105.6234,16.86,1.66
105.9839,32.46,1.96
106.3363,31.60,2.06
106.6914,32.04,1.60
107.0133,28.47,2.05
107.3566,30.55,1.23
107.6932,30.14,1.83
108.0240,29.35,1.96
108.3836,32.34,1.95
108.7218,29.84,1.88
108.9483,20.47,1.99
109.1708,19.54,1.79
109.4890,28.86,1.13
109.8164,29.18,1.90
110.1408,28.70,1.75
110.5087,33.11,0.70
110.8764,32.24,0.96
111.2280,30.98,0.91
111.5852,31.40,0.96
111.9519,32.33,0.87
112.3085,31.19,2.34
112.6584,30.51,2.57
113.0291,32.63,2.08
113.3718,29.53,2.17
113.6272,22.02,2.64
113.9965,32.06,1.79
114.4496,39.24,2.10
114.7876,29.41,2.03
115.0692,24.35,2.12
115.3017,20.11,1.25
