Time, sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
2024-09-18 18:20:06,243.38,149.357,392.737
2024-09-18 18:20:06,318.141,212.966,531.107
2024-09-18 18:20:06,178.684,101.347,280.031
2024-09-18 18:20:07,242.351,147.722,390.073
2024-09-18 18:20:07,337.29,243.907,581.197
2024-09-18 18:20:07,313.411,218.902,532.313
2024-09-18 18:20:07,147.852,72.2917,220.144
2024-09-18 18:20:07,301.029,209.64,510.669
2024-09-18 18:20:07,269.407,174.22,443.627
2024-09-18 18:20:07,245.809,159.83,405.638
2024-09-18 18:20:07,205.654,122.079,327.733
2024-09-18 18:20:07,266.924,180.356,447.28
2024-09-18 18:20:07,259.503,174.7,434.203
2024-09-18 18:20:08,333.207,255.285,588.493
2024-09-18 18:20:08,1028.02,336.472,1364.49
2024-09-18 18:20:08,681.214,133.376,814.59
2024-09-18 18:20:08,305.143,194.69,499.833
2024-09-18 18:20:08,374.12,252.86,626.98
2024-09-18 18:20:08,155.317,69.5936,224.911
2024-09-18 18:20:08,306.397,180.538,486.935
2024-09-18 18:20:08,406.095,286.746,692.841
2024-09-18 18:20:08,295.33,189.062,484.392
2024-09-18 18:20:09,167.445,74.7469,242.192
2024-09-18 18:20:09,333.82,237.076,570.897
2024-09-18 18:20:09,569.854,335.032,904.886
2024-09-18 18:20:09,398.248,164.923,563.171
2024-09-18 18:20:09,337.542,230.698,568.24
2024-09-18 18:20:09,412.134,338.786,750.92
2024-09-18 18:20:09,185.381,121.797,307.178
2024-09-18 18:20:09,494.404,250.463,744.867
2024-09-18 18:20:09,1656.99,531.681,2188.67
2024-09-18 18:20:09,304.976,192.027,497.003
2024-09-18 18:20:10,290.797,182.486,473.283
2024-09-18 18:20:10,204.751,122.761,327.512
2024-09-18 18:20:10,374.968,265.921,640.889
2024-09-18 18:20:10,275.123,175.439,450.563
2024-09-18 18:20:10,320.962,225.527,546.488
2024-09-18 18:20:10,309.722,190.706,500.427
2024-09-18 18:20:10,181.407,101.375,282.782
2024-09-18 18:20:10,286.943,200.349,487.292
2024-09-18 18:20:10,302.695,206.329,509.025
2024-09-18 18:20:11,282.904,192.173,475.077
2024-09-18 18:20:11,160.062,87.6758,247.738
2024-09-18 18:20:11,373.451,284.642,658.093
2024-09-18 18:20:11,285.357,190.819,476.175
2024-09-18 18:20:11,271.033,181.771,452.804
2024-09-18 18:20:11,278.888,197.42,476.308
2024-09-18 18:20:11,181.25,107.696,288.946
2024-09-18 18:20:11,261.381,173.428,434.809
2024-09-18 18:20:11,1248.2,383.984,1632.19
2024-09-18 18:20:11,620.663,171.305,791.969
2024-09-18 18:20:12,206.421,87.04,293.461
2024-09-18 18:20:12,393.439,272.671,666.11
2024-09-18 18:20:12,327.866,209.843,537.709
2024-09-18 18:20:12,189.058,96.7802,285.838
2024-09-18 18:20:12,325.536,207.352,532.888
2024-09-18 18:20:12,337.21,230.832,568.042
2024-09-18 18:20:12,219.412,131.437,350.849
2024-09-18 18:20:12,175.229,92.9889,268.218
2024-09-18 18:20:12,355.974,259.507,615.481
2024-09-18 18:20:12,1325.12,256.397,1581.51
2024-09-18 18:20:13,266.123,159.871,425.994
2024-09-18 18:20:13,394.329,275.236,669.566
2024-09-18 18:20:13,403.097,184.571,587.667
2024-09-18 18:20:13,288.997,171.338,460.335
2024-09-18 18:20:13,408.044,301.258,709.302
2024-09-18 18:20:13,234.989,145.832,380.822
2024-09-18 18:20:13,167.667,92.6278,260.294
2024-09-18 18:20:13,277.251,188.561,465.811
2024-09-18 18:20:13,315.539,212.182,527.721
2024-09-18 18:20:14,206.197,129.839,336.037
2024-09-18 18:20:14,167.596,94.5391,262.135
2024-09-18 18:20:14,378.319,291.045,669.365
2024-09-18 18:20:14,240.305,158.892,399.197
2024-09-18 18:20:14,249.655,163.978,413.633
2024-09-18 18:20:14,234.434,174.457,408.891
2024-09-18 18:20:14,301.964,197.823,499.787
2024-09-18 18:20:14,249.692,162.831,412.522
2024-09-18 18:20:14,206.424,147.194,353.618
2024-09-18 18:20:14,275.231,186.419,461.651
2024-09-18 18:20:15,1675.11,430.175,2105.28
2024-09-18 18:20:15,270.301,141.924,412.225
2024-09-18 18:20:15,377.921,246.962,624.883
2024-09-18 18:20:15,254,151.133,405.133
2024-09-18 18:20:15,256.119,154.942,411.06
2024-09-18 18:20:15,315.852,222.521,538.373
2024-09-18 18:20:15,231.972,140.043,372.015
2024-09-18 18:20:15,186.815,98.8308,285.646
2024-09-18 18:20:15,331.979,244.492,576.471
2024-09-18 18:20:16,270.063,165.153,435.215
2024-09-18 18:20:16,1241.78,241.77,1483.55
2024-09-18 18:20:16,355.241,222.889,578.13
2024-09-18 18:20:16,267.846,159.277,427.123
2024-09-18 18:20:16,262.532,159.599,422.13
2024-09-18 18:20:16,337.416,238.454,575.87
2024-09-18 18:20:16,224.288,134.463,358.751
2024-09-18 18:20:16,174.934,91.2341,266.168
2024-09-18 18:20:16,316.168,223.544,539.712
2024-09-18 18:20:16,530.078,280.762,810.84
2024-09-18 18:20:17,216.939,131.271,348.21
2024-09-18 18:20:17,287.083,201.61,488.694
2024-09-18 18:20:17,352.925,264.673,617.599
2024-09-18 18:20:17,236.778,152.422,389.2
2024-09-18 18:20:17,220.358,145.785,366.143
2024-09-18 18:20:17,255.727,189.366,445.092
2024-09-18 18:20:17,272.922,163.129,436.05
2024-09-18 18:20:17,244.487,160.954,405.441
2024-09-18 18:20:17,321.674,229.699,551.374
2024-09-18 18:20:18,207.806,132.831,340.637
2024-09-18 18:20:18,162.509,92.6991,255.208
2024-09-18 18:20:18,1919.46,608.016,2527.48
2024-09-18 18:20:18,239.559,133.593,373.151
2024-09-18 18:20:18,185.843,88.9131,274.756
2024-09-18 18:20:18,345.195,239.913,585.108
2024-09-18 18:20:18,278.243,169.49,447.733
2024-09-18 18:20:18,216.74,129.62,346.36
2024-09-18 18:20:18,197.834,115.461,313.295
2024-09-18 18:20:18,326.708,210.518,537.226
2024-09-18 18:20:19,244.44,151.709,396.148
2024-09-18 18:20:19,186.165,113.14,299.305
2024-09-18 18:20:19,1364.15,348.117,1712.26
2024-09-18 18:20:19,285.532,150.591,436.123
2024-09-18 18:20:19,226.741,127.396,354.138
2024-09-18 18:20:19,240.611,152.561,393.171
2024-09-18 18:20:19,262.699,162.343,425.042
2024-09-18 18:20:19,292.345,175.197,467.542
2024-09-18 18:20:19,279.544,188.129,467.674
2024-09-18 18:20:20,221.844,112.58,334.424
2024-09-18 18:20:20,262.225,159.13,421.355
2024-09-18 18:20:20,396.266,284.773,681.039
2024-09-18 18:20:20,150.336,82.4954,232.831
2024-09-18 18:20:20,251.892,154.937,406.829
2024-09-18 18:20:20,598.186,347.447,945.633
2024-09-18 18:20:20,251.908,163.087,414.996
2024-09-18 18:20:20,147.088,71.6533,218.741
2024-09-18 18:20:20,270.386,189.267,459.654
2024-09-18 18:20:20,270.039,183.888,453.927
2024-09-18 18:20:21,258.283,172.446,430.729
2024-09-18 18:20:21,272.661,194.691,467.351
2024-09-18 18:20:21,419.596,263.184,682.78
2024-09-18 18:20:21,1327.91,359.005,1686.92
2024-09-18 18:20:21,249.855,142.89,392.745
2024-09-18 18:20:21,299.571,192.927,492.497
2024-09-18 18:20:21,216.982,126.508,343.49
2024-09-18 18:20:21,172.985,85.257,258.242
2024-09-18 18:20:21,303.957,211.176,515.133
2024-09-18 18:20:22,210.099,121.564,331.663
2024-09-18 18:20:22,172.376,93.0765,265.453
2024-09-18 18:20:22,433.271,324.905,758.176
2024-09-18 18:20:22,248.813,156.947,405.76
2024-09-18 18:20:22,1277.15,218.874,1496.03
2024-09-18 18:20:22,236.81,134.858,371.668
2024-09-18 18:20:22,264.515,162.158,426.673
2024-09-18 18:20:22,244.381,148.46,392.842
2024-09-18 18:20:22,283.402,184.718,468.121
2024-09-18 18:20:23,242.722,152.777,395.498
2024-09-18 18:20:23,167.892,87.8033,255.695
2024-09-18 18:20:23,353.323,256.32,609.643
2024-09-18 18:20:23,305.305,205.565,510.871
2024-09-18 18:20:23,243.427,153.893,397.32
2024-09-18 18:20:23,187.199,103.214,290.414
2024-09-18 18:20:23,301.407,210.499,511.907
2024-09-18 18:20:23,249.654,157.036,406.69
2024-09-18 18:20:23,259.662,172.357,432.019
2024-09-18 18:20:23,314.857,226.591,541.448
2024-09-18 18:20:24,379.984,169.796,549.78
2024-09-18 18:20:24,307.646,206.09,513.736
2024-09-18 18:20:24,334.338,245.902,580.24
2024-09-18 18:20:24,253,160.474,413.473
2024-09-18 18:20:24,1374.41,342.057,1716.47
2024-09-18 18:20:24,312.597,203.18,515.777
2024-09-18 18:20:24,269.026,161.374,430.4
2024-09-18 18:20:24,259.594,163.121,422.714
2024-09-18 18:20:24,251.044,125.663,376.707
2024-09-18 18:20:25,273.45,179.222,452.673
2024-09-18 18:20:25,261.139,168.865,430.003
2024-09-18 18:20:25,362.05,240.806,602.856
2024-09-18 18:20:25,260.857,178.093,438.95
2024-09-18 18:20:25,258.655,165.306,423.961
2024-09-18 18:20:25,1368.22,332.088,1700.3
2024-09-18 18:20:25,250.905,142.04,392.945
2024-09-18 18:20:25,190.606,93.4981,284.104
2024-09-18 18:20:25,287.425,185.225,472.65
2024-09-18 18:20:26,313.569,191.983,505.552
2024-09-18 18:20:26,224.11,133.849,357.959
2024-09-18 18:20:26,284.896,199.601,484.497
2024-09-18 18:20:26,335.277,234.461,569.738
2024-09-18 18:20:26,257.989,162.575,420.564
2024-09-18 18:20:26,221.03,136.594,357.625
2024-09-18 18:20:26,247.891,166.365,414.256
2024-09-18 18:20:26,287.446,182.349,469.796
2024-09-18 18:20:26,258.474,168.966,427.44
2024-09-18 18:20:26,286.573,201.327,487.901
2024-09-18 18:20:27,186.064,110.684,296.749
2024-09-18 18:20:27,287.546,201.649,489.195
2024-09-18 18:20:27,423.29,313.682,736.972
2024-09-18 18:20:27,270.029,178.688,448.717
2024-09-18 18:20:27,218.631,141.401,360.031
2024-09-18 18:20:27,1508.23,308.551,1816.78
2024-09-18 18:20:27,488.709,260.341,749.05
2024-09-18 18:20:27,300.849,186.657,487.505
2024-09-18 18:20:27,211.07,127.657,338.726
2024-09-18 18:20:28,298.61,191.418,490.028
2024-09-18 18:20:28,279.182,178.06,457.241
2024-09-18 18:20:28,357.38,266.938,624.318
2024-09-18 18:20:28,182.231,117.917,300.148
2024-09-18 18:20:28,270.854,177.609,448.462
2024-09-18 18:20:28,265.208,181.473,446.681
2024-09-18 18:20:28,322.189,235.823,558.012
2024-09-18 18:20:28,1430.53,394.827,1825.35
2024-09-18 18:20:28,207.865,100.468,308.333
2024-09-18 18:20:28,396.226,256.314,652.54
2024-09-18 18:20:29,315.259,203.816,519.075
2024-09-18 18:20:29,284.908,189.1,474.008
2024-09-18 18:20:29,323.153,228.272,551.425
2024-09-18 18:20:29,284.976,179.389,464.365
2024-09-18 18:20:29,291.323,192.528,483.851
2024-09-18 18:20:29,277.996,193.749,471.745
2024-09-18 18:20:29,186.019,107.191,293.209
2024-09-18 18:20:29,268.511,178.257,446.768
2024-09-18 18:20:29,320.67,236.869,557.539
2024-09-18 18:20:30,273.728,187.745,461.473
2024-09-18 18:20:30,234.748,133.677,368.425
2024-09-18 18:20:30,379.228,283.373,662.601
2024-09-18 18:20:30,290.51,190.75,481.26
2024-09-18 18:20:30,216.231,137.977,354.208
2024-09-18 18:20:30,196.183,123.71,319.893
2024-09-18 18:20:30,294.068,204.815,498.883
2024-09-18 18:20:30,1501.48,328.911,1830.39
2024-09-18 18:20:30,286.584,177.714,464.298
2024-09-18 18:20:31,240.905,142.796,383.701
2024-09-18 18:20:31,265.125,164.225,429.35
2024-09-18 18:20:31,376.194,271.156,647.35
