Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000127384,571.391,499.485,1070.88
0.0997417,364.712,329.469,694.181
0.199442,328.278,315.869,644.147
0.2991,293.419,263.776,557.196
0.398822,259.88,239.371,499.252
0.499533,310.038,304.694,614.732
0.599265,309.144,288.616,597.76
0.700059,249.936,237.327,487.263
0.799715,390.041,367.12,757.161
0.900403,316.854,304.257,621.11
1.00012,306.47,286.052,592.523
1.10351,232.756,221.119,453.875
1.20136,259.468,245.482,504.95
1.30125,319.528,316.386,635.914
1.40085,273.583,266.239,539.823
1.50142,233.19,218.413,451.604
1.60229,266.862,254.346,521.208
1.7022,278.645,272.632,551.277
1.80207,320.289,322.812,643.101
1.90293,268.524,255.607,524.131
2.00276,257.098,254.988,512.085
2.10266,290.989,275.424,566.412
2.20221,255.675,245.822,501.497
2.30206,303.885,285.77,589.655
2.40186,289.988,281.672,571.66
2.50166,280.653,273.87,554.523
2.60241,234.332,218.186,452.517
2.70218,268.131,268.553,536.684
2.80296,311.608,312.634,624.241
2.9028,305.944,308.085,614.029
3.00283,225.339,213.006,438.344
3.10269,316.461,273.343,589.804
3.20254,258.04,255.952,513.992
3.30237,241.85,239.575,481.425
3.40225,238.474,227.695,466.168
3.50212,262.143,260.05,522.193
3.60301,252.817,251.986,504.803
3.70286,258.46,259.366,517.827
3.8027,321.617,325.15,646.767
3.90346,324.209,312.015,636.224
4.00328,272.588,263.355,535.942
4.10406,236.309,221.914,458.223
4.20393,252.653,235.622,488.275
4.30378,252.007,249.168,501.176
4.4036,265.395,267.274,532.668
4.50346,224.293,221.622,445.915
4.6043,258.342,249.754,508.095
4.70413,245.816,243.717,489.533
4.80379,291.173,295.67,586.843
4.90353,257.338,247.546,504.883
5.00331,245.715,243.523,489.237
5.10311,263.254,258.926,522.18
5.20305,279.425,264.869,544.294
5.30422,264.329,247.79,512.119
5.40408,305.181,298.068,603.249
5.50393,256.394,260.263,516.657
5.60381,269.834,267.104,536.938
5.7036,217.781,208.118,425.899
5.80328,352.766,367.846,720.612
5.90401,320.824,316.16,636.984
6.00372,228.054,213.963,442.017
6.10453,226.687,203.353,430.04
6.20437,243.688,234.238,477.926
6.30516,292.411,278.2,570.612
6.40488,258.865,252.361,511.226
6.50574,240.655,226.076,466.732
6.60563,263.435,253.585,517.02
6.70546,278.699,271.834,550.533
6.80627,289.778,291.676,581.454
6.90615,293.453,289.102,582.555
7.007,283.114,271.064,554.179
7.10683,283.978,275.293,559.272
7.20663,230.08,218.947,449.027
7.30741,255.96,254.333,510.293
7.40719,260.677,259.156,519.834
7.50795,324.39,334.301,658.691
7.60777,224.806,205.371,430.177
7.70856,280.644,259.688,540.333
7.80833,320.961,310.961,631.921
7.90814,343.235,341.565,684.8
8.00792,244.225,225.207,469.432
8.10769,255.087,234.355,489.443
8.20848,312.347,275.487,587.834
8.30828,278.559,262.443,541.002
8.4091,239.946,230.274,470.22
8.50918,267.471,256.126,523.597
8.60903,432.067,332.819,764.886
8.71083,250.176,245.72,495.896
8.80958,288.922,280.944,569.866
8.91043,317.159,313.727,630.886
9.01024,313.688,306.232,619.919
9.11005,242.078,229.123,471.201
9.20988,288.86,275.207,564.067
9.3095,267.935,253.139,521.073
9.4103,254.201,251.109,505.31
9.5101,222.357,211.498,433.855
9.6109,260.837,252.462,513.299
9.71065,263.772,262.76,526.532
9.8114,294.639,298.534,593.172
9.91112,263.946,250.383,514.328
10.0119,251.83,251.385,503.215
10.1117,256.282,254.605,510.887
10.2115,248.613,247.804,496.417
10.3113,289.844,251.778,541.622
10.4112,301.061,278.425,579.486
10.5119,243.38,238.545,481.925
10.6116,230.17,224.032,454.202
10.7124,239.699,227.062,466.761
10.8121,343.501,344.406,687.907
10.9127,321.136,305.411,626.547
11.0124,255.219,246.832,502.052
11.1122,236.299,213.452,449.75
11.212,268.862,256.97,525.832
11.3118,248.332,238.2,486.531
11.4116,235.464,232.58,468.044
11.5123,252.303,243.504,495.807
11.6121,249.229,251.837,501.067
11.7129,253.962,250.697,504.659
11.8127,263.63,266.658,530.288
11.9126,303.981,300.777,604.759
12.0123,239.808,237.721,477.529
12.1121,246.48,240.782,487.262
12.2119,222.146,218.433,440.579
12.3118,244.442,238.123,482.564
12.4126,302.531,278.34,580.87
12.5124,260.06,257.415,517.475
12.6124,289.605,282.321,571.925
12.7123,248.756,231.453,480.209
12.8118,308.464,287.733,596.197
12.9127,284.068,276.676,560.744
13.0125,226.806,210.829,437.635
13.1133,250.043,244.294,494.337
13.2132,242.938,238.637,481.575
13.313,271.179,248.705,519.884
13.4128,279.281,253.318,532.6
