System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
15:57:03.077,0.0,1.01,0.0,0.0,6.3,9.3,3.62,0.04,0.47
15:57:03.177,0.0,1.0,0.0,0.0,10.49,12.61,3.38,0.05,0.43
15:57:03.277,0.0,1.0,0.0,0.0,9.38,12.58,3.21,0.05,0.33
15:57:03.377,0.0,1.0,0.0,0.0,13.16,14.59,3.16,0.05,0.29
15:57:03.477,0.0,1.03,0.01,0.01,18.7,18.3,3.66,0.14,0.49
15:57:03.589,0.01,1.55,0.01,0.04,104.56,8.96,6.32,0.69,1.26
15:57:03.677,0.44,2.67,1.02,0.36,5510.8,50.69,19.38,1.4,2.26
15:57:03.777,0.53,2.84,1.12,0.36,6627.87,48.43,20.68,1.4,2.22
15:57:03.877,0.53,2.96,1.14,0.37,6534.65,47.41,20.93,1.43,2.04
15:57:03.978,0.55,2.98,1.17,0.38,6901.79,46.97,21.07,1.44,1.98
15:57:04.078,0.52,2.99,1.15,0.37,6471.22,47.17,20.68,1.41,1.98
15:57:04.178,0.55,2.98,1.15,0.38,6852.16,46.98,20.89,1.43,1.98
15:57:04.278,0.52,2.98,1.16,0.38,6462.42,47.12,20.71,1.41,1.98
15:57:04.377,0.55,2.98,1.15,0.38,6853.87,46.97,20.89,1.43,1.98
15:57:04.477,0.52,2.98,1.14,0.37,6497.57,47.19,20.66,1.41,1.98
15:57:04.577,0.54,2.98,1.16,0.38,6775.91,46.69,20.89,1.43,1.98
15:57:04.677,0.52,2.98,1.16,0.37,6518.77,47.15,20.79,1.43,1.98
15:57:04.777,0.55,2.98,1.15,0.38,6821.25,47.06,20.76,1.42,1.98
15:57:04.877,0.52,2.98,1.14,0.38,6528.08,47.17,20.88,1.43,1.98
15:57:04.977,0.55,2.98,1.15,0.37,6798.86,47.06,20.67,1.42,1.98
15:57:05.077,0.53,2.99,1.15,0.37,6572.19,47.04,20.89,1.43,1.98
15:57:05.177,0.54,2.98,1.15,0.37,6767.62,47.03,20.68,1.42,1.98
15:57:05.276,0.53,2.99,1.15,0.37,6600.84,47.1,20.91,1.43,1.98
15:57:05.376,0.54,2.99,1.16,0.38,6746.64,47.03,20.77,1.42,1.98
15:57:05.477,0.53,2.99,1.17,0.38,6630.31,46.98,20.99,1.44,1.98
15:57:05.577,0.51,3.01,1.12,0.4,6382.65,43.5,20.61,1.42,1.98
15:57:05.677,0.5,2.75,1.12,0.36,6279.47,49.31,20.73,1.48,2.32
15:57:05.777,0.53,2.83,1.12,0.37,6663.41,48.43,20.91,1.47,2.2
