System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
02:22:56.172,0.0,1.13,0.0,0.0,2.96,12.77,2.56,0.04,0.17
02:22:56.273,0.0,1.0,0.0,0.0,6.1,24.38,2.54,0.04,0.18
02:22:56.372,0.0,1.0,0.0,0.0,6.19,24.52,2.75,0.04,0.19
02:22:56.472,0.0,1.01,0.0,0.0,6.14,24.64,2.59,0.04,0.14
02:22:56.572,0.0,1.0,0.0,0.0,6.07,24.94,2.38,0.03,0.1
02:22:56.673,0.01,1.67,0.01,0.01,171.25,5.96,6.81,0.67,1.41
02:22:56.785,0.03,2.15,0.0,0.01,404.74,2.5,10.78,0.93,1.94
02:22:56.873,0.04,2.06,0.01,0.02,453.46,2.49,11.44,0.95,2.12
02:22:56.973,0.04,2.55,0.0,0.0,553.93,2.38,11.42,0.94,1.65
02:22:57.075,0.33,1.57,0.72,0.75,4176.97,27.89,11.15,1.39,1.76
02:22:57.176,0.22,0.92,1.85,0.79,2751.96,31.18,10.87,1.61,2.1
02:22:57.275,0.27,0.85,3.3,1.14,3344.65,41.43,10.5,1.88,1.94
02:22:57.375,0.27,0.86,2.93,1.02,3399.42,41.27,10.48,1.82,1.94
02:22:57.476,0.37,1.04,1.6,0.67,4594.15,46.39,11.05,1.48,2.08
02:22:57.576,0.25,0.8,2.51,0.91,3057.77,40.14,10.57,1.74,2.05
02:22:57.676,0.23,0.96,2.96,1.04,2938.43,31.86,10.62,1.81,1.92
02:22:57.776,0.27,0.86,2.85,0.99,3337.28,40.46,10.49,1.81,1.96
02:22:57.877,0.35,0.94,1.42,0.6,4353.19,48.26,11.18,1.44,2.16
02:22:57.977,0.27,0.88,2.89,1.0,3362.73,39.97,10.73,1.81,2.01
02:22:58.077,0.28,0.86,3.3,1.14,3538.74,42.98,10.63,1.9,1.95
02:22:58.176,0.29,0.89,2.33,0.84,3555.5,42.02,10.51,1.64,2.02
02:22:58.276,0.29,1.09,1.29,0.58,3620.09,35.01,11.07,1.47,2.08
02:22:58.376,0.28,0.94,3.28,1.13,3458.52,38.45,10.62,1.89,1.93
02:22:58.476,0.29,0.97,3.34,1.15,3636.71,39.01,10.75,1.91,1.92
02:22:58.577,0.35,0.99,1.61,0.62,4413.94,46.62,10.87,1.47,2.07
02:22:58.679,0.22,0.82,2.34,0.85,2745.51,34.83,10.87,1.71,2.09
02:22:58.777,0.22,1.06,2.54,0.91,2793.78,27.65,10.41,1.73,1.93
02:22:58.877,0.28,0.94,2.95,1.03,3487.52,38.94,10.62,1.82,1.95
02:22:58.978,0.37,1.03,1.78,0.69,4602.01,46.51,11.34,1.53,2.1
02:22:59.079,0.25,0.8,2.52,0.91,3126.02,40.68,10.75,1.73,2.1
02:22:59.179,0.27,0.85,3.22,1.12,3333.32,40.85,10.51,1.87,1.94
02:22:59.279,0.26,0.87,3.14,1.1,3192.82,38.41,10.57,1.88,1.95
02:22:59.379,0.27,0.97,0.58,0.55,3420.72,36.9,10.89,1.26,2.18
02:22:59.480,0.25,0.82,2.27,0.93,3099.99,39.5,11.37,1.73,2.22
02:22:59.579,0.24,0.8,2.68,0.96,3025.59,39.5,10.33,1.77,1.97
02:22:59.680,0.25,0.8,3.21,1.15,3093.34,40.18,10.63,1.9,1.98
02:22:59.780,0.29,0.9,1.63,0.66,3629.47,42.39,10.14,1.51,1.94
02:22:59.881,0.31,1.04,2.08,0.79,3926.27,39.5,10.7,1.65,1.95
02:22:59.980,0.26,0.8,3.21,1.15,3198.91,41.86,10.6,1.89,1.97
02:23:00.081,0.25,0.8,2.68,0.97,3121.27,40.56,10.37,1.78,1.97
02:23:00.181,0.36,0.99,1.8,0.67,4532.42,47.83,10.41,1.52,1.91
02:23:00.281,0.26,0.85,2.55,0.96,3261.1,40.53,10.33,1.76,1.98
02:23:00.380,0.24,0.84,3.18,1.14,2987.94,37.51,10.55,1.88,1.99
02:23:00.481,0.26,0.8,2.65,0.96,3217.88,41.6,10.45,1.77,1.98
02:23:00.581,0.36,1.03,1.66,0.66,4527.03,45.98,10.45,1.5,1.91
02:23:00.681,0.26,0.8,2.67,0.97,3213.05,42.08,10.39,1.78,1.98
02:23:00.780,0.24,0.8,2.63,0.94,2952.03,38.79,10.2,1.75,1.98
02:23:00.881,0.26,0.8,3.06,1.11,3254.09,42.15,10.64,1.86,1.98
02:23:00.981,0.36,1.02,1.38,0.53,4513.83,46.51,10.29,1.44,1.89
02:23:01.081,0.25,0.81,3.11,1.14,3160.22,41.08,10.48,1.87,1.98
02:23:01.180,0.25,0.8,2.67,0.96,3108.37,40.67,10.31,1.77,1.98
02:23:01.281,0.22,0.8,2.67,1.19,2683.92,35.04,10.73,1.79,2.06
02:23:01.380,0.35,1.08,0.9,0.43,4381.72,42.33,10.56,1.33,2.01
02:23:01.481,0.23,0.94,2.67,0.97,2836.83,31.54,10.63,1.78,1.98
02:23:01.582,0.26,0.83,3.05,1.1,3233.52,40.88,10.51,1.85,1.97
02:23:01.681,0.24,0.81,2.67,0.95,3031.38,39.38,10.28,1.76,1.95
02:23:01.782,0.36,1.11,1.61,0.64,4476.57,42.06,10.55,1.46,1.89
02:23:01.882,0.26,0.82,2.67,0.95,3200.23,40.89,10.37,1.76,1.96
02:23:01.982,0.25,0.8,3.23,1.14,3153.37,41.1,10.46,1.89,1.95
02:23:02.083,0.28,0.82,2.41,0.87,3495.58,44.74,10.25,1.69,1.96
02:23:02.183,0.35,1.04,1.92,0.73,4343.54,43.82,10.52,1.57,1.9
02:23:02.283,0.25,0.8,2.67,0.95,3165.47,41.15,10.24,1.77,1.94
02:23:02.384,0.25,0.83,3.21,1.13,3122.29,39.14,10.55,1.89,1.96
02:23:02.482,0.37,0.97,1.6,0.61,4556.81,49.41,10.17,1.45,1.91
02:23:02.583,0.27,0.86,2.73,1.01,3321.5,40.44,10.53,1.8,1.96
02:23:02.683,0.25,0.8,2.67,0.95,3114.61,40.75,10.28,1.77,1.95
02:23:02.783,0.18,1.03,2.41,0.87,2303.44,23.25,10.5,1.7,1.95
02:23:02.883,0.36,0.92,1.61,0.61,4473.06,51.09,10.09,1.46,1.91
02:23:02.984,0.26,0.94,2.72,1.0,3264.91,36.34,10.69,1.79,1.97
02:23:03.084,0.26,0.81,2.67,0.95,3235.7,41.75,10.31,1.77,1.95
02:23:03.184,0.25,0.82,3.21,1.13,3109.26,40.03,10.53,1.89,1.97
02:23:03.283,0.3,0.88,1.2,0.72,3695.02,43.96,10.49,1.4,2.1
02:23:03.383,0.26,0.89,2.27,0.94,3284.56,38.29,11.0,1.71,2.08
02:23:03.484,0.26,0.8,2.66,0.96,3196.37,41.55,10.31,1.77,1.95
02:23:03.584,0.26,0.81,3.2,1.14,3241.74,41.89,10.58,1.89,1.97
02:23:03.683,0.35,0.96,1.58,0.62,4389.63,48.06,10.08,1.45,1.89
02:23:03.785,0.27,0.85,2.75,1.02,3460.18,42.22,10.76,1.83,1.98
02:23:03.884,0.25,0.8,3.0,1.06,3088.97,40.53,10.31,1.83,1.95
02:23:03.985,0.26,0.8,2.86,1.04,3253.46,42.12,10.48,1.83,1.97
02:23:04.085,0.36,1.05,1.65,0.67,4500.94,44.89,10.44,1.49,1.88
