CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
540,250,6357.69,4855.78,33.65
400,250,6343.88,5047.16,33.53
300,250,6311.62,5206.21,33.52
280,250,6418.42,5432.53,33.52
260,250,6247.4,5544.56,33.53
240,250,6250.73,5593.82,33.53
220,250,6236.0,5597.82,33.57
200,250,5968.52,5584.16,33.54
180,250,5404.92,5589.56,33.55
160,250,4803.44,5581.44,33.57
140,250,4202.71,5577.66,33.59
120,250,3611.73,5571.84,33.66
