Time (s),GPU 0 Power (W),GPU 1 Power (W)
0.10019397735595703,39.65,27.02
0.26590895652770996,39.65,27.02
0.40096306800842285,39.41,27.02
0.5344986915588379,39.17,27.02
0.6862750053405762,39.17,27.02
0.8211126327514648,38.92,27.02
0.9554753303527832,38.92,27.02
1.1102511882781982,38.92,27.02
1.2605936527252197,38.92,27.02
1.3946306705474854,38.92,27.0
1.52998685836792,38.92,27.01
1.6669259071350098,38.92,27.02
1.8023817539215088,38.92,27.0
1.9368093013763428,38.92,27.0
2.070457696914673,38.92,27.02
2.2069544792175293,38.92,27.02
2.343048095703125,38.92,27.02
2.4801363945007324,38.68,27.01
2.61472749710083,38.92,27.02
2.750722885131836,38.68,27.01
2.886200428009033,38.68,27.0
3.020928382873535,38.68,27.0
3.1544013023376465,38.68,27.0
3.2934372425079346,38.68,27.0
3.4329612255096436,38.68,27.02
3.584105968475342,38.68,27.0
3.7210211753845215,38.68,27.0
3.8550455570220947,38.68,27.0
3.9920382499694824,38.68,27.01
4.127413511276245,38.68,27.0
4.262746334075928,38.68,27.0
4.400641202926636,38.68,27.0
4.534653186798096,39.16,27.0
4.67193341255188,39.17,27.02
4.807394027709961,40.38,27.0
4.942521095275879,69.12,26.98
5.077509164810181,174.84,26.93
5.212657928466797,175.56,26.93
5.3464696407318115,176.14,26.93
5.482212066650391,176.38,26.93
5.615942001342773,176.62,26.93
5.75273060798645,176.62,26.94
5.887572288513184,177.11,26.95
6.022624969482422,177.11,26.95
6.155025959014893,177.11,26.95
6.290992259979248,52.76,27.02
6.435657739639282,41.11,27.02
6.57096266746521,41.6,27.02
6.70500636100769,39.41,27.02
6.838731288909912,39.17,27.02
6.974501609802246,39.17,27.02
7.125820636749268,38.92,27.02
7.297711133956909,38.92,27.02
7.431571960449219,38.92,27.02
7.565152645111084,38.92,27.02
7.700047492980957,38.92,27.02
7.834083080291748,38.68,27.02
7.9838011264801025,38.68,27.0
8.118141412734985,38.68,27.02
8.253443717956543,38.68,27.02
8.390114307403564,38.68,27.0
8.524513006210327,38.68,27.0
8.657987356185913,38.68,27.01
8.793230056762695,38.68,27.02
8.931065559387207,38.68,27.0
9.102659940719604,38.68,27.02
9.237066268920898,38.68,27.0
9.370476245880127,38.68,27.01
9.505188703536987,38.68,27.01
9.64205551147461,38.68,27.01
9.77856707572937,38.68,27.01
9.912192106246948,38.68,27.0
10.045477151870728,38.68,27.0
10.18159818649292,38.68,27.0
10.316520929336548,38.68,27.0
10.45027780532837,38.68,27.0
10.583896398544312,38.68,27.0
10.718066692352295,38.68,27.02
10.85238528251648,38.68,27.02
10.988161087036133,38.92,27.0
11.157602071762085,40.14,27.0
11.291075468063354,91.81,26.96
11.42800235748291,174.7,26.93
11.562746047973633,175.56,26.93
11.698705196380615,175.9,26.93
11.832123041152954,176.14,26.93
11.96909785270691,176.38,26.94
12.104171991348267,176.62,26.94
12.240290403366089,176.62,26.95
12.394522905349731,176.85,26.95
12.529672145843506,176.62,26.95
12.66787838935852,44.03,27.02
12.802474737167358,40.62,27.02
12.93669581413269,40.14,27.02
13.070680618286133,39.17,27.02
13.220340251922607,39.17,27.02
13.353800535202026,38.92,27.02
13.490028619766235,38.92,27.02
13.62784457206726,38.92,27.02
13.781178712844849,38.68,27.0
13.907715082168579,38.68,27.02
14.03379225730896,38.68,27.02
14.160348892211914,38.68,27.02
14.313718318939209,38.68,27.0
14.450457572937012,38.68,27.02
14.587553262710571,38.68,27.01
14.723129034042358,38.68,27.0
14.86002516746521,38.67,27.02
14.99388313293457,38.68,27.02
15.130492687225342,38.68,27.01
15.266952514648438,38.68,27.01
15.400779008865356,38.44,27.02
15.573684930801392,38.44,27.0
15.724229097366333,38.44,27.0
15.879833459854126,38.44,27.0
16.014225959777832,38.44,27.02
16.150742769241333,38.68,27.01
16.300649642944336,38.44,27.02
16.434239864349365,38.44,27.0
16.57065224647522,38.44,27.0
16.706015825271606,38.44,27.0
16.839542150497437,38.44,27.0
16.97261118888855,38.44,27.01
17.106313705444336,38.44,27.0
17.255834341049194,38.44,27.0
17.39021944999695,38.92,27.01
17.525463819503784,38.92,27.0
17.65967321395874,39.65,27.01
17.79493999481201,173.49,26.93
17.945467948913574,174.84,26.93
18.082340002059937,175.42,26.93
18.219932079315186,175.9,26.93
18.354290008544922,176.14,26.93
18.489555835723877,176.38,26.93
18.62511372566223,176.38,26.93
18.75913715362549,176.62,26.95
18.89269471168518,176.62,26.95
19.027332067489624,176.62,26.95
19.164899110794067,42.81,27.02
19.33536434173584,39.43,27.02
