Time (s),GPU 0 Power (W),GPU 1 Power (W)
0.10019159317016602,31.64,27.02
0.27330613136291504,31.64,27.02
0.40944337844848633,31.64,27.02
0.5462746620178223,31.64,27.02
0.681891679763794,31.64,27.0
0.8168313503265381,31.64,27.02
0.9680893421173096,31.64,27.02
1.1020350456237793,31.64,27.02
1.236250638961792,31.64,27.02
1.3715600967407227,31.62,27.02
1.5058679580688477,31.64,27.02
1.6414859294891357,31.62,27.02
1.7800376415252686,31.64,27.02
1.9135925769805908,31.62,27.02
2.063149929046631,31.64,27.02
2.1996660232543945,31.64,27.02
2.332068681716919,31.64,27.02
2.464257001876831,31.62,27.0
2.5951972007751465,31.64,27.02
2.750624179840088,31.64,27.02
2.884141445159912,31.64,27.02
3.0391955375671387,31.64,27.01
3.170548915863037,31.64,27.0
3.3015358448028564,31.64,27.02
3.454339027404785,31.64,27.02
3.591496229171753,31.62,27.02
3.725757598876953,31.64,27.0
3.8596417903900146,31.64,27.02
3.994267463684082,31.64,27.02
4.131192207336426,31.64,27.02
4.259736776351929,31.64,27.0
4.393614768981934,31.64,27.02
4.5267860889434814,31.64,27.02
4.6605048179626465,31.64,27.02
4.794147253036499,31.62,27.02
4.9309401512146,31.64,27.02
5.059550762176514,31.64,27.02
5.1944990158081055,31.62,27.02
5.330461263656616,31.64,27.02
5.465358734130859,31.62,27.0
5.6185712814331055,31.62,27.01
5.752079963684082,31.62,27.02
5.888926029205322,31.62,27.02
6.020081996917725,31.64,27.02
6.1569719314575195,31.64,27.02
6.292349338531494,31.62,27.02
6.4286415576934814,31.62,27.02
6.562222003936768,31.64,27.02
6.69668984413147,31.62,27.02
6.831282138824463,31.62,27.02
6.968377113342285,31.64,27.02
7.121731281280518,31.64,27.02
7.276273250579834,31.64,27.02
7.409552812576294,31.64,27.02
7.544283628463745,31.62,27.02
7.677784442901611,31.62,27.02
7.812576770782471,31.64,27.02
7.944059610366821,31.62,27.02
8.077653646469116,31.64,27.02
8.230608940124512,31.64,27.02
8.382283926010132,31.64,27.01
8.536609411239624,31.62,27.02
8.671436071395874,31.64,27.02
8.807551622390747,31.62,27.02
8.94163179397583,31.64,27.02
9.088623762130737,31.64,27.0
9.22230339050293,31.64,27.02
9.355233192443848,31.64,27.02
9.490886688232422,31.64,27.02
9.6272873878479,31.64,27.02
9.781965017318726,31.64,27.02
9.91469430923462,31.64,27.02
10.048484086990356,31.64,27.02
10.182568788528442,31.64,27.02
10.315654039382935,31.64,27.02
10.448129653930664,31.64,27.02
10.582447528839111,31.62,27.02
10.717572450637817,31.62,27.02
10.889066219329834,31.64,27.02
11.020641565322876,31.62,27.02
11.154778957366943,31.64,27.02
11.288459300994873,31.64,27.02
11.43969202041626,31.64,27.02
11.57509732246399,31.64,27.02
11.709989070892334,31.62,27.02
11.843729734420776,31.64,27.01
11.976068019866943,31.87,27.02
12.108311414718628,31.64,27.02
12.240433931350708,31.62,27.02
12.37395167350769,31.64,27.02
12.508093357086182,31.64,27.02
12.643226146697998,31.64,27.02
12.81826663017273,31.62,27.02
12.95578670501709,31.64,27.02
13.104743719100952,31.64,27.02
13.256208658218384,31.62,27.02
13.39051604270935,31.64,27.01
13.524381875991821,31.64,27.02
