Time (s),GPU 0 Power (W),GPU 1 Power (W)
0.10020256042480469,41.11,27.02
0.2719452381134033,41.11,27.02
0.4481942653656006,40.87,27.02
0.5884945392608643,40.87,27.02
0.7483987808227539,40.62,27.02
0.8885281085968018,40.62,27.02
1.0283820629119873,40.62,27.01
1.1690685749053955,40.38,27.0
1.3085579872131348,40.38,27.0
1.4484498500823975,40.38,27.0
1.5882298946380615,40.38,27.01
1.7278695106506348,40.38,27.0
1.8841397762298584,40.38,27.0
2.0239148139953613,40.38,27.0
2.1636555194854736,40.38,27.0
2.299438953399658,40.38,27.01
2.4367032051086426,34.79,27.0
2.573481321334839,34.79,27.02
2.7098355293273926,34.79,27.02
2.8472189903259277,34.79,27.02
2.984984874725342,34.79,27.02
3.1433069705963135,34.79,27.02
3.279041051864624,34.54,27.02
3.416468381881714,34.54,27.02
3.55328631401062,34.54,27.01
3.6897449493408203,34.54,27.01
3.847066879272461,34.54,27.0
3.9834868907928467,34.54,27.02
4.122878313064575,34.54,27.02
4.262685775756836,34.54,27.0
4.399508714675903,34.54,27.02
4.5369346141815186,34.54,27.0
4.691500425338745,34.54,27.02
4.829198837280273,34.54,27.01
5.002861499786377,34.54,27.02
5.158473253250122,34.54,27.02
5.29575777053833,34.79,27.02
5.4324586391448975,34.54,27.0
5.566250801086426,34.54,27.02
5.73832631111145,34.54,27.02
5.873546600341797,34.54,27.02
6.008322715759277,34.3,27.02
6.144855499267578,34.54,27.02
6.280704498291016,34.3,27.02
6.414499998092651,34.54,27.02
6.57253360748291,34.3,27.02
6.707617998123169,34.54,27.02
6.841644048690796,34.3,27.02
7.001296758651733,34.3,27.02
7.135814905166626,34.3,27.02
7.270346164703369,34.3,27.02
7.424785852432251,34.3,27.0
7.5614988803863525,34.3,27.02
7.696353435516357,34.3,27.02
7.831014156341553,34.3,27.02
7.965368270874023,34.3,27.02
8.10102915763855,34.3,27.02
8.235777378082275,34.3,27.02
8.370992183685303,107.19,26.96
8.51316213607788,118.01,26.96
8.647749900817871,115.4,26.97
8.785025596618652,105.07,26.98
8.919952154159546,112.51,26.96
9.069948434829712,115.59,26.96
9.204550504684448,113.95,26.96
9.334566354751587,116.13,26.96
9.468596458435059,118.97,26.96
9.604478359222412,109.37,26.96
9.760561466217041,108.88,26.98
9.908779859542847,103.62,26.98
10.044427633285522,102.65,26.98
10.176709651947021,99.81,26.98
10.310993671417236,98.84,26.98
10.443357944488525,99.57,26.98
10.575508117675781,106.77,26.98
10.748090505599976,111.06,26.96
10.8831627368927,117.1,26.96
11.020139932632446,119.03,26.98
11.155713558197021,111.79,26.98
11.290987730026245,112.82,26.98
11.42285418510437,116.56,26.96
11.578745603561401,118.07,26.96
11.71277928352356,118.25,26.96
11.84486985206604,119.52,26.98
11.979382991790771,100.04,26.98
12.129070281982422,105.07,26.98
12.263287782669067,110.82,26.97
12.398254871368408,113.0,26.96
12.531821727752686,102.66,26.98
12.682209730148315,98.11,26.98
12.818292140960693,97.86,26.98
12.952672243118286,105.08,26.98
13.088729619979858,109.19,26.98
13.23798656463623,106.77,26.98
13.371936082839966,101.93,26.98
13.508186101913452,98.11,26.98
13.642663955688477,98.79,26.98
13.777867555618286,103.86,26.98
13.912456512451172,113.49,26.98
14.061843395233154,105.31,26.98
14.19855260848999,117.53,26.96
14.351426124572754,119.46,26.98
14.486959457397461,118.57,26.98
14.622273683547974,107.74,26.98
14.75753402709961,109.19,26.98
14.889957666397095,115.89,26.96
15.044484615325928,118.25,26.98
15.182575941085815,105.56,26.98
15.333361148834229,100.47,26.97
15.463046550750732,105.07,26.98
15.596900701522827,108.46,26.97
15.731331825256348,110.83,26.96
15.86518931388855,112.75,26.96
16.000667572021484,119.46,26.96
16.136873483657837,120.18,26.96
16.271156072616577,117.6,26.98
16.403274059295654,99.8,26.98
16.55345392227173,107.98,26.98
16.705804109573364,106.28,26.98
16.84123730659485,99.81,26.98
16.97688865661621,105.31,26.98
17.10323429107666,113.73,26.98
17.230633974075317,118.73,26.98
17.359702110290527,110.58,26.98
17.496302127838135,120.18,26.97
17.623217582702637,113.73,26.98
17.760591983795166,120.24,26.98
17.887489557266235,113.25,26.98
18.02333688735962,119.46,26.97
18.15022301673889,118.07,26.97
18.284021139144897,117.1,26.96
18.410905599594116,118.01,26.96
18.544208526611328,98.79,26.98
18.695839166641235,104.84,26.98
18.8306667804718,107.98,26.98
18.96423888206482,112.03,26.96
19.098954916000366,117.53,26.96
19.235570430755615,119.7,26.98
19.371352910995483,112.52,26.98
19.50769305229187,106.77,26.98
19.64305019378662,103.38,26.98
19.778623819351196,99.57,26.98
19.91202187538147,98.11,26.98
20.046825647354126,100.46,26.98
20.180159330368042,107.01,26.98
20.316651582717896,113.72,26.96
20.45223593711853,116.63,26.96
20.586621284484863,118.49,26.96
20.720104932785034,98.11,26.98
20.87207293510437,105.31,26.97
21.00684380531311,108.16,26.97
21.13986301422119,107.25,26.98
21.290613412857056,103.38,26.98
21.424006462097168,100.54,26.98
21.560283422470093,120.18,26.98
21.71210217475891,115.42,26.98
21.845749139785767,110.64,26.98
21.98088788986206,104.6,26.98
22.116661071777344,97.38,26.98
22.25440263748169,114.68,26.98
22.406792640686035,109.67,26.98
22.541335105895996,104.35,26.98
22.675564527511597,100.54,26.98
22.81129550933838,99.08,26.98
22.945225715637207,97.38,26.98
23.078974723815918,105.31,26.98
23.21431589126587,108.16,26.98
23.34872269630432,107.01,26.98
23.497455835342407,101.69,26.98
23.633894205093384,99.81,26.98
23.768052339553833,97.62,26.98
23.90327501296997,103.61,26.98
24.03885817527771,110.82,26.96
24.17431950569153,113.0,26.98
24.30857825279236,116.61,26.96
24.442960739135742,118.97,26.96
24.576744556427002,111.85,26.98
24.714122772216797,108.22,26.98
24.848482370376587,105.31,26.98
24.983107328414917,100.72,26.98
25.118617057800293,101.69,26.98
25.255298852920532,103.37,26.98
25.38994526863098,108.22,26.97
25.5237877368927,113.25,26.96
25.66082501411438,119.46,26.98
25.79708766937256,119.03,26.98
25.930828094482422,104.1,26.98
26.104212045669556,100.54,26.98
26.240628480911255,97.14,26.98
26.374978065490723,97.86,26.98
26.506103515625,110.4,26.98
26.661394596099854,103.86,26.98
26.796289205551147,100.48,26.98
26.930882215499878,99.08,26.98
27.065030574798584,104.83,26.98
27.202823162078857,109.12,26.98
27.33601999282837,100.0,26.98
27.463194847106934,106.77,26.96
27.600860118865967,108.7,26.98
27.747819423675537,102.66,26.98
27.884666204452515,99.08,26.98
28.02064800262451,118.49,26.96
28.1693058013916,113.97,26.98
28.305792808532715,110.4,26.98
28.440354585647583,117.1,26.98
28.567484378814697,105.07,26.98
28.719041109085083,112.27,26.96
28.85533356666565,116.86,26.96
28.991387128829956,119.46,26.98
29.126340866088867,117.82,26.98
29.26034164428711,109.67,26.98
29.396543741226196,105.56,26.98
29.529812574386597,101.26,26.98
29.66495180130005,99.81,26.98
29.801002502441406,99.27,26.98
29.93613290786743,107.74,26.97
30.07208824157715,111.54,26.96
30.20663094520569,113.96,26.96
30.34087085723877,103.39,26.98
30.487871885299683,98.84,26.98
30.625309467315674,99.75,26.98
30.7595157623291,106.77,26.98
30.89563798904419,112.04,26.96
31.03081178665161,114.93,26.96
31.164971828460693,116.61,26.96
31.29958462715149,117.28,26.96
31.433056831359863,119.7,26.98
31.56631326675415,117.58,26.97
31.70050883293152,106.7,26.98
31.852245569229126,109.61,26.97
31.98706841468811,119.7,26.98
32.15923476219177,116.88,26.98
32.29500222206116,107.01,26.98
32.43129897117615,104.35,26.98
32.56588888168335,101.26,26.98
32.70033097267151,97.62,26.98
32.83809208869934,109.91,26.98
32.99107575416565,105.56,26.98
33.125083684921265,103.14,26.98
33.2581627368927,118.73,26.98
33.411691665649414,119.28,26.98
33.545334815979004,108.16,26.96
33.70035719871521,114.46,26.96
33.83753323554993,118.01,26.96
33.97220730781555,119.05,26.98
34.106714963912964,113.49,26.98
34.24012804031372,108.7,26.98
34.37871503829956,101.99,26.98
34.51210880279541,118.25,26.96
34.663435220718384,118.57,26.98
34.79935669898987,114.46,26.98
34.93311262130737,110.58,26.98
35.06726813316345,103.39,26.98
35.20309090614319,101.26,26.98
35.337810754776,98.84,26.98
35.47276329994202,99.56,26.98
35.606106996536255,101.93,26.98
35.739219427108765,103.39,26.98
35.87291145324707,106.52,26.96
36.00709867477417,114.2,26.96
36.14261054992676,118.97,26.96
36.31249237060547,106.04,26.98
36.46869087219238,111.79,26.97
36.602686405181885,113.96,26.96
36.73638343811035,114.92,26.96
36.868937730789185,113.73,26.98
37.042351961135864,110.58,26.98
37.176127433776855,101.45,26.98
37.348623514175415,98.6,26.98
37.48338580131531,101.45,26.98
37.61923551559448,106.52,26.96
37.75546193122864,114.92,26.96
37.89161157608032,118.73,26.96
38.02741861343384,115.67,26.98
38.1620717048645,112.04,26.98
38.295737504959106,106.52,26.98
38.43198847770691,101.93,26.98
38.568429470062256,107.43,26.97
38.7428560256958,110.33,26.98
38.87601590156555,103.63,26.98
