System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
19:55:19.022,0.0,1.13,0.0,0.0,3.12,12.93,2.67,0.12,0.21
19:55:19.122,0.0,1.0,0.0,0.0,6.14,24.65,2.51,0.12,0.21
19:55:19.222,0.0,1.0,0.0,0.0,13.16,30.96,2.71,0.17,0.29
19:55:19.323,0.0,1.0,0.0,0.0,6.64,23.34,2.23,0.11,0.12
19:55:19.423,0.0,1.0,0.0,0.0,6.17,24.16,2.15,0.11,0.08
19:55:19.537,0.01,1.55,0.01,0.04,159.82,10.34,6.16,0.78,1.02
19:55:19.638,0.59,2.68,0.23,0.22,7335.07,40.41,17.02,1.32,2.1
19:55:19.738,1.13,2.61,0.24,0.28,14067.68,58.52,20.72,1.44,2.3
19:55:19.838,1.11,2.52,0.26,0.32,13750.45,57.36,20.37,1.44,2.4
19:55:19.938,1.11,2.53,0.26,0.32,13858.47,57.36,20.84,1.45,2.39
19:55:20.038,1.1,2.51,0.26,0.32,13740.45,57.34,20.63,1.47,2.4
19:55:20.138,1.11,2.52,0.26,0.33,13773.06,57.38,20.56,1.45,2.4
19:55:20.238,1.11,2.52,0.26,0.32,13774.54,57.41,20.57,1.46,2.4
19:55:20.338,1.1,2.52,0.26,0.33,13746.21,57.36,20.67,1.48,2.4
19:55:20.438,1.11,2.52,0.26,0.33,13781.8,57.4,20.57,1.47,2.4
19:55:20.538,1.06,2.54,0.3,0.36,13196.94,54.56,20.6,1.49,2.4
19:55:20.638,1.11,2.52,0.23,0.22,13761.84,57.4,20.61,1.48,2.4
19:55:20.738,1.11,2.52,0.23,0.22,13782.13,57.42,20.45,1.46,2.4
19:55:20.838,1.11,2.52,0.24,0.22,13776.19,57.41,20.69,1.48,2.4
19:55:20.938,1.11,2.52,0.24,0.23,13799.91,57.36,20.68,1.48,2.4
19:55:21.038,1.11,2.52,0.24,0.23,13772.59,57.38,20.47,1.47,2.4
19:55:21.138,1.11,2.52,0.24,0.22,13762.58,57.37,20.68,1.48,2.4
19:55:21.238,1.11,2.52,0.24,0.23,13770.26,57.37,20.55,1.48,2.4
19:55:21.338,1.11,2.52,0.24,0.23,13796.31,57.41,20.61,1.48,2.4
19:55:21.438,1.12,2.54,0.24,0.22,13897.09,57.4,20.73,1.48,2.39
19:55:21.538,1.08,2.52,0.26,0.25,13413.63,55.76,20.53,1.49,2.4
19:55:21.638,1.11,2.53,0.23,0.19,13813.04,57.41,20.53,1.47,2.39
19:55:21.739,1.11,2.53,0.24,0.19,13946.46,57.43,20.91,1.5,2.4
19:55:21.839,1.12,2.54,0.23,0.19,13896.84,57.42,20.54,1.48,2.39
19:55:21.939,1.12,2.55,0.24,0.19,13948.73,57.41,20.81,1.5,2.38
19:55:22.039,1.11,2.53,0.23,0.19,13834.45,57.42,20.58,1.48,2.39
19:55:22.139,1.12,2.56,0.24,0.19,13975.62,57.42,20.57,1.48,2.36
19:55:22.239,1.12,2.56,0.24,0.2,13979.79,57.38,20.83,1.49,2.39
19:55:22.339,1.11,2.53,0.23,0.19,13826.78,57.39,20.53,1.48,2.38
19:55:22.439,1.1,2.52,0.24,0.19,13724.14,57.38,20.49,1.48,2.4
19:55:22.539,1.12,2.56,0.24,0.19,14000.34,57.4,20.79,1.49,2.37
19:55:22.639,1.12,2.54,0.23,0.19,13908.08,57.41,20.59,1.47,2.39
19:55:22.738,1.12,2.58,0.21,0.17,13895.82,56.78,20.82,1.47,2.37
