Time (s),Core 0 Uncore Frequency (GHz),Core 1 Uncore Frequency (GHz)
0.10020184516906738,0.8,0.8
0.23414993286132812,0.8,0.8
0.36962223052978516,0.8,0.8
0.5043039321899414,0.8,0.8
0.6384191513061523,0.8,0.8
0.7719390392303467,0.8,0.8
0.9135627746582031,0.8,0.8
1.0502731800079346,0.8,0.8
1.1818900108337402,0.8,0.8
1.3159868717193604,0.8,0.8
1.4532291889190674,0.8,0.8
1.5892271995544434,0.8,0.8
1.726789951324463,0.8,0.8
1.8623902797698975,0.8,0.8
1.996354341506958,0.8,0.8
2.131054639816284,0.8,0.8
2.2640480995178223,0.8,0.8
2.396538019180298,0.8,0.8
2.5303797721862793,2.2,1.2
2.667179584503174,2.2,1.2
2.7989726066589355,2.2,1.2
2.9337146282196045,2.2,1.2
3.066049814224243,2.2,1.2
3.201361656188965,2.2,1.2
3.3373095989227295,2.2,1.2
3.472651958465576,2.2,1.2
3.612051486968994,1.2,1.2
3.7462198734283447,1.2,1.2
3.8823485374450684,2.2,1.2
4.011848211288452,2.2,1.2
4.145166635513306,2.2,1.2
4.280020713806152,1.2,1.2
4.411098957061768,1.2,1.2
4.5434911251068115,1.2,1.2
4.6784913539886475,2.2,1.2
4.809714078903198,2.2,1.2
4.944624662399292,2.2,1.2
5.077033758163452,1.2,1.2
5.210491895675659,1.2,1.2
5.339764356613159,1.2,1.2
5.474162578582764,1.2,1.2
5.61010217666626,1.2,1.2
5.745763063430786,1.2,1.2
5.876458406448364,1.2,1.2
6.009195327758789,1.2,1.2
6.147144079208374,2.2,1.2
6.2810304164886475,2.2,1.2
6.414093494415283,2.2,1.2
6.548417329788208,2.2,1.2
6.685701131820679,2.2,1.2
6.821529865264893,2.2,1.2
6.953165292739868,2.2,1.2
7.085026502609253,2.2,1.2
7.221389293670654,2.2,1.2
7.35337233543396,2.2,1.2
7.487649202346802,2.2,1.2
7.621029853820801,2.2,1.2
7.755248308181763,2.2,1.2
7.889767408370972,2.2,1.2
8.024598836898804,2.2,1.2
8.159061193466187,2.2,1.2
8.296020030975342,2.2,1.2
8.430497407913208,2.2,1.2
8.563610315322876,2.2,1.2
8.698000431060791,2.2,1.2
8.830028295516968,2.2,1.2
8.963814735412598,2.2,1.2
9.10175347328186,1.2,1.2
9.233861446380615,1.2,1.2
9.367662191390991,1.2,1.2
9.503363609313965,1.2,1.2
9.63622522354126,1.2,1.2
9.77087926864624,1.2,1.2
9.903419971466064,1.2,1.2
10.03891372680664,1.2,1.2
10.176283597946167,1.2,1.2
10.31253981590271,1.2,1.2
10.447332382202148,1.2,1.2
10.581536769866943,1.2,1.2
10.713503122329712,1.2,1.2
10.849834680557251,1.2,1.2
10.983582973480225,1.2,1.2
11.116890907287598,1.2,1.2
11.252662897109985,1.2,1.2
11.389884948730469,2.2,1.2
11.520856142044067,2.2,1.2
11.654176473617554,2.2,1.2
11.784926414489746,2.2,1.2
11.91858983039856,2.2,1.2
12.050577402114868,2.2,1.2
12.183280944824219,2.2,1.2
12.317708730697632,2.2,1.2
12.454444169998169,2.2,1.2
12.588318347930908,2.2,1.2
12.723786354064941,2.2,1.2
12.860545635223389,2.2,1.2
12.995731592178345,2.2,1.2
13.131803035736084,1.2,1.2
13.260932207107544,1.2,1.2
13.395123481750488,1.2,1.2
13.527446985244751,2.2,1.2
13.6599702835083,2.2,1.2
13.793997049331665,2.2,1.2
13.92652440071106,2.2,1.2
14.05714225769043,2.2,1.2
14.19046950340271,2.2,1.2
14.32268762588501,2.2,1.2
14.457441329956055,2.2,1.2
14.591578006744385,2.2,1.2
14.728914499282837,2.2,1.2
14.865679025650024,2.2,1.2
14.999521255493164,2.2,1.2
15.135297298431396,2.2,1.2
15.266641855239868,2.2,1.2
15.40158748626709,2.2,1.2
15.537680387496948,2.2,1.2
15.672461986541748,2.2,1.2
15.804734230041504,2.2,1.2
15.939300537109375,2.2,1.2
16.07592535018921,2.2,1.2
16.21048378944397,2.2,1.2
16.348016262054443,2.2,1.2
16.48497700691223,2.2,1.2
16.620635747909546,2.2,1.2
16.756601572036743,2.2,1.2
16.891844749450684,2.2,1.2
17.02732229232788,2.2,1.2
17.1640145778656,2.2,1.2
17.300601959228516,2.2,1.2
17.433905124664307,2.2,1.2
17.56896448135376,2.2,1.2
17.708157300949097,2.2,1.2
17.843669176101685,2.2,1.2
17.980743408203125,2.2,1.2
18.115657091140747,2.2,1.2
18.25127673149109,2.2,1.2
18.3876895904541,2.2,1.2
18.523285388946533,2.2,1.2
18.660202980041504,2.2,1.2
18.79546022415161,2.2,1.2
18.928662061691284,2.2,1.2
19.06266736984253,2.2,1.2
19.196829557418823,2.2,1.2
19.33299970626831,2.2,1.2
19.471709489822388,2.2,1.2
19.608482837677002,2.2,1.2
19.742554664611816,2.2,1.2
19.87535834312439,2.2,1.2
20.01259469985962,2.2,1.2
20.148443460464478,2.2,1.2
20.285901308059692,2.2,1.2
20.423081398010254,2.2,1.2
20.55672860145569,2.2,1.2
20.689894676208496,1.2,1.2
20.831795930862427,2.2,1.2
20.96143078804016,1.2,1.2
21.094544649124146,1.2,1.2
21.230011701583862,1.2,1.2
21.369491577148438,2.2,1.2
21.503724575042725,2.2,1.2
21.638652324676514,2.2,1.2
21.767477989196777,2.2,1.2
21.89934802055359,2.2,1.2
22.034684896469116,2.2,1.2
22.163448333740234,2.2,1.2
22.30111861228943,2.2,1.2
22.436172485351562,2.2,1.2
22.56818914413452,2.2,1.2
22.701555252075195,1.2,1.2
22.83348059654236,1.2,1.2
22.9676616191864,1.2,1.2
23.102471828460693,1.2,1.2
23.23471713066101,1.2,1.2
23.36670470237732,1.2,1.2
23.499053239822388,1.2,1.2
23.631391763687134,1.2,1.2
