Time (s),Core 0 Uncore Frequency (GHz),Core 1 Uncore Frequency (GHz)
0.10018539428710938,0.8,0.8
0.2366323471069336,0.8,0.8
0.3700900077819824,2.2,0.8
0.5028541088104248,2.2,0.8
0.6351256370544434,0.8,0.8
0.7687966823577881,2.2,0.8
0.9004743099212646,2.2,0.8
1.0390496253967285,0.8,0.8
1.171546459197998,0.8,0.8
1.3093740940093994,0.8,0.8
1.4429302215576172,2.2,0.8
1.5728797912597656,2.2,0.8
1.7058861255645752,0.8,0.8
1.839073896408081,0.8,0.8
1.9749903678894043,0.8,0.8
2.1097872257232666,0.8,0.8
2.2445297241210938,0.8,0.8
2.3791470527648926,0.8,0.8
2.5127291679382324,0.8,0.8
2.647078275680542,2.2,0.8
2.7796316146850586,2.2,0.8
2.912116765975952,0.8,0.8
3.049145460128784,0.8,0.8
3.1840319633483887,0.8,0.8
3.3224592208862305,0.8,0.8
3.4593915939331055,0.8,0.8
3.597031593322754,0.8,0.8
3.7385575771331787,0.8,0.8
3.873847484588623,0.8,0.8
4.004910945892334,2.2,0.8
4.142115354537964,2.2,0.8
4.277556896209717,0.8,0.8
4.4118499755859375,0.8,0.8
4.549294471740723,0.8,0.8
4.685812950134277,0.8,0.8
4.819778203964233,0.8,0.8
4.954702138900757,0.8,0.8
5.089735507965088,0.8,0.8
5.223386526107788,0.8,0.8
5.360871315002441,0.8,0.8
5.495251893997192,0.8,0.8
5.6297287940979,0.8,0.8
5.7660322189331055,0.8,0.8
5.898799180984497,0.8,0.8
6.0297322273254395,0.8,0.8
6.1655566692352295,0.8,0.8
6.297502517700195,0.8,0.8
6.434401273727417,2.2,0.8
6.570812463760376,0.8,0.8
6.706771373748779,0.8,0.8
6.844364643096924,0.8,0.8
6.978190183639526,0.8,0.8
7.112642049789429,0.8,0.8
7.246982574462891,0.8,0.8
7.379356384277344,0.8,0.8
7.516629934310913,0.8,0.8
7.651720762252808,0.8,0.8
7.7870330810546875,0.8,0.8
7.918258428573608,0.8,0.8
