System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
19:56:12.563,0.0,1.14,0.0,0.0,4.74,15.72,3.01,0.2,0.31
19:56:12.663,0.0,1.0,0.0,0.0,5.97,24.73,2.55,0.17,0.19
19:56:12.762,0.0,1.0,0.0,0.0,5.37,25.25,2.22,0.1,0.1
19:56:12.862,0.0,1.0,0.0,0.0,5.51,23.96,2.23,0.14,0.11
19:56:12.963,0.0,1.07,0.01,0.01,28.36,39.45,3.26,0.32,0.45
19:56:13.063,0.03,2.14,0.07,0.39,363.43,4.34,9.45,1.3,1.59
19:56:13.163,0.1,2.19,0.33,1.28,1239.85,6.24,15.15,1.75,2.35
19:56:13.263,0.72,1.3,2.04,1.98,9022.77,74.38,14.49,2.2,2.16
19:56:13.363,0.59,1.12,2.46,2.51,7368.2,69.32,14.71,2.35,2.34
19:56:13.464,0.77,1.33,2.22,1.9,9701.44,77.56,14.7,2.21,2.13
19:56:13.564,0.6,1.5,2.88,2.88,7531.28,53.05,14.72,2.31,2.13
19:56:13.664,0.67,1.33,2.88,2.46,8395.81,67.8,14.7,2.19,2.12
19:56:13.765,0.77,1.37,1.93,1.68,9564.36,74.74,14.54,1.93,2.1
19:56:13.864,0.65,1.2,2.7,2.45,8126.94,71.76,14.75,2.11,2.3
19:56:13.964,0.65,1.43,2.85,2.46,8113.34,61.21,14.73,2.14,2.08
19:56:14.064,0.68,1.35,2.05,1.72,8509.45,67.56,14.42,1.91,2.14
19:56:14.164,0.66,1.26,2.37,2.17,8234.62,69.05,14.74,2.0,2.3
19:56:14.264,0.64,1.23,2.83,2.46,7956.27,69.65,14.68,2.14,2.19
19:56:14.364,0.7,1.34,2.76,2.29,8651.63,69.38,14.77,2.07,2.17
19:56:14.466,0.7,1.43,1.77,1.68,8840.92,64.81,14.7,1.85,2.17
19:56:14.564,0.64,1.37,2.83,2.49,7939.3,62.13,14.67,2.13,2.15
19:56:14.665,0.71,1.36,2.93,2.45,8933.44,70.24,14.81,2.15,2.11
19:56:14.765,0.69,1.4,1.63,1.48,8598.91,65.2,14.34,1.78,2.15
19:56:14.866,0.64,1.32,2.83,2.53,7968.16,64.06,14.86,2.17,2.2
19:56:14.966,0.68,1.33,2.86,2.41,8519.01,68.72,14.78,2.12,2.17
19:56:15.067,0.71,1.32,1.67,1.48,8899.32,71.32,14.6,1.82,2.21
19:56:15.166,0.54,1.21,2.62,2.39,6674.87,58.17,14.78,2.1,2.3
19:56:15.267,0.71,1.33,2.91,2.44,8846.57,71.03,14.72,2.14,2.11
19:56:15.366,0.76,1.31,1.78,1.58,9447.46,77.2,14.53,1.83,2.17
19:56:15.466,0.66,1.27,2.89,2.62,8277.25,68.72,14.95,2.19,2.25
19:56:15.567,0.68,1.29,2.92,2.51,8501.91,70.6,14.74,2.16,2.12
19:56:15.668,0.74,1.42,2.47,2.1,9297.48,69.77,14.86,2.03,2.1
19:56:15.768,0.83,1.51,2.48,2.21,10327.56,73.01,14.8,2.06,2.02
19:56:15.868,0.64,1.33,2.83,2.55,8005.83,63.66,14.89,2.16,2.21
19:56:15.968,0.68,1.3,2.88,2.44,8461.98,69.7,14.7,2.12,2.15
19:56:16.069,0.65,1.47,1.52,1.35,8140.39,58.94,14.56,1.73,2.18
19:56:16.169,0.46,1.32,2.43,2.2,5795.64,46.01,14.51,2.01,2.25
19:56:16.269,0.72,1.36,2.64,2.21,8883.11,70.04,14.6,2.01,2.13
19:56:16.369,0.72,1.25,1.97,1.83,8992.66,76.52,14.71,1.91,2.25
19:56:16.468,0.26,1.77,0.59,0.46,3254.9,48.91,11.17,1.16,2.11
