Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000115125,813.604,656.317,1469.92
0.0997418,573.085,399.438,972.523
0.200356,436.461,326.351,762.813
0.299869,270.144,213.649,483.793
0.40037,428.998,338.852,767.85
0.500868,499.147,362.404,861.551
0.601387,216.292,202.061,418.353
0.700842,541.391,448.639,990.031
0.801551,517.649,465.995,983.643
0.902273,751.613,445.362,1196.97
1.00205,511.471,360.419,871.89
1.10282,430.434,334.098,764.532
1.20256,211.849,161.698,373.547
1.30245,311.873,226.889,538.762
1.40207,788.92,628.932,1417.85
1.50186,492.583,458.283,950.867
1.60163,1263.67,965.805,2229.48
1.7015,453.144,330.888,784.032
1.80219,1963.31,1719.8,3683.11
1.90185,1647.62,1350.61,2998.23
2.00248,1663.17,1528.33,3191.51
2.10211,1602.24,1513.89,3116.14
2.20173,1612.18,1495.03,3107.21
2.30239,1157.69,982.73,2140.42
2.40211,2565.12,3438.14,6003.26
2.50907,2504.55,3228.76,5733.3
2.60277,2456.45,2589.2,5045.65
2.70344,2586.59,2650.16,5236.75
2.8031,2652.3,2621.09,5273.4
2.90376,466.28,438.519,904.799
3.00354,385.775,390.371,776.145
3.10431,97.3856,84.8966,182.282
3.20407,65.6595,66.6253,132.285
3.30482,62.7181,64.6304,127.348
3.40485,4170,3553.06,7723.06
3.50496,532.758,515.329,1048.09
3.60473,124.733,110.317,235.05
3.70446,88.9478,86.3718,175.32
3.80417,175.129,145.232,320.361
3.90452,248.863,254.283,503.146
4.00433,1037.34,400.607,1437.95
4.10409,222.84,186.299,409.139
4.20475,103.373,88.8013,192.175
4.30441,69.2058,66.1754,135.381
4.40516,407.593,201.891,609.484
4.50483,93.0928,64.5346,157.627
4.60445,69.7555,51.8381,121.594
4.70503,93.2838,71.0541,164.338
4.80464,123.627,74.0147,197.642
4.90526,94.6752,74.5741,169.249
5.00493,72.1422,57.0873,129.23
5.10456,326.081,186.93,513.011
5.20515,109.939,85.9514,195.891
5.30479,83.6544,68.2067,151.861
5.40546,678.968,252.644,931.612
5.50511,297.29,97.8056,395.096
5.60462,83.6211,61.984,145.605
5.70525,71.0342,56.3661,127.4
5.8049,153.853,107.25,261.103
5.90451,208.906,101.529,310.435
6.00514,52.5638,40.4467,93.0106
6.10478,64.176,50.7437,114.92
6.20545,95.607,71.8406,167.448
6.30506,71.4893,67.6544,139.144
6.40463,59.3532,58.26,117.613
6.50534,56.8979,51.3229,108.221
6.60501,69.545,54.2355,123.78
6.70571,66.8096,54.8448,121.654
6.80539,126.537,102.32,228.857
6.90609,144.257,90.647,234.904
7.00578,120.101,85.6845,205.786
7.10545,90.9007,83.3519,174.253
7.20503,61.8964,50.1392,112.036
7.30468,80.8486,63.1603,144.009
7.40535,81.815,54.215,136.03
7.505,113.896,81.5405,195.437
7.6056,139.861,115.551,255.412
7.70528,324.947,202.548,527.496
7.80491,653.022,432.667,1085.69
7.9056,624.776,408.641,1033.42
8.00526,454.095,313.419,767.514
8.10593,1369.1,596.411,1965.51
8.20564,111.981,79.1078,191.089
8.30634,81.728,67.5731,149.301
8.40601,85.5454,69.93,155.475
8.50565,100.695,69.5584,170.253
8.60632,71.6986,61.2794,132.978
8.70601,93.0906,76.2611,169.352
8.80653,110.208,106.445,216.653
8.90617,64.9619,57.4778,122.44
9.00585,72.2394,65.6576,137.897
9.10652,98.1178,81.7152,179.833
9.20615,124.556,72.6381,197.194
9.30678,49.529,44.1222,93.6512
9.40637,75.0106,68.9024,143.913
9.50696,152.063,106.85,258.913
9.60762,72.1299,62.4205,134.55
9.70725,64.8096,45.7907,110.6
9.80794,80.7072,79.6352,160.342
9.90762,63.4918,57.76,121.252
10.0082,43.2851,43.2749,86.56
10.1089,27.5821,26.464,54.0461
10.2086,38.3085,37.3574,75.6659
10.3093,70.5542,62.057,132.611
10.409,51.5853,46.9158,98.5011
10.5096,42.6413,35.9258,78.567
10.6093,41.5706,42.9184,84.489
10.71,76.8301,59.0394,135.869
10.8097,115.674,91.4405,207.115
10.9096,175.216,122.317,297.533
11.0093,760.896,382.231,1143.13
11.1099,101.439,70.9626,172.401
11.2095,120.962,87.3678,208.33
11.3092,87.2077,63.4022,150.61
11.4099,92.0147,77.1814,169.196
11.5095,63.8541,57.4374,121.292
11.6102,141.598,116.602,258.2
11.7099,60.5734,52.9133,113.487
11.8105,109.544,106.659,216.203
11.9101,84.2098,72.1623,156.372
12.0099,80.0378,72.1082,152.146
12.1105,77.8394,61.7504,139.59
12.2102,94.9498,73.3734,168.323
12.3109,847.336,382.641,1229.98
12.4106,868.648,231.075,1099.72
12.5113,78.2215,50.5318,128.753
12.6109,86.8954,56.4819,143.377
12.7116,120.373,66.7142,187.087
12.8113,141.966,94.8971,236.863
12.911,140.002,78.6464,218.648
13.0116,123.836,84.9894,208.825
13.1113,763.142,369.988,1133.13
13.212,373.497,248.53,622.027
13.3116,510.649,370.881,881.53
13.4121,175.464,124.452,299.917
13.5128,103.199,92.6624,195.861
13.6124,123.365,102.552,225.917
13.713,65.2646,51.9059,117.171
13.8126,117.655,105.784,223.439
13.9122,104.988,87.2397,192.228
14.0129,88.3962,76.096,164.492
14.1125,78.3283,62.2893,140.618
14.2131,64.1715,57.1834,121.355
14.3128,83.5989,73.7241,157.323
14.4125,96.9274,82.7277,179.655
14.513,69.8931,58.617,128.51
14.6127,134.493,97.6314,232.124
14.7134,86.8384,76.3642,163.203
14.813,128.295,119.855,248.15
14.9125,70.9069,61.2986,132.205
15.0132,62.96,52.5926,115.553
15.1129,61.6794,55.3011,116.98
15.2136,49.4643,50.9549,100.419
15.3132,40.1383,39.073,79.2113
15.4129,67.3056,63.1738,130.479
15.5135,36.6317,39.8816,76.5133
15.6132,38.1088,38.1715,76.2803
