Time (s),DRAM Power (W),IPC
112.9252,28.03,1.75
113.2835,30.02,2.22
113.6394,29.81,2.19
113.9916,29.71,2.37
114.3447,29.48,1.65
114.6996,29.76,1.84
115.0464,29.09,1.78
115.3854,29.00,1.76
115.7687,32.42,2.08
116.1821,34.89,1.78
116.5675,32.90,1.81
116.9375,31.20,2.32
117.2996,30.36,2.07
117.6423,28.70,1.83
118.0115,30.66,1.59
118.3661,29.45,2.02
118.7175,29.28,2.05
119.0575,28.45,1.80
119.4158,29.79,1.78
119.7794,30.33,1.36
120.1353,30.51,0.90
120.4816,29.89,0.95
120.8216,29.27,1.30
121.1715,30.13,0.92
121.5235,30.09,1.12
121.8687,29.55,1.20
122.2237,30.42,1.29
122.5836,30.86,1.00
122.9356,30.18,0.94
123.2776,29.50,0.60
123.6277,30.13,1.02
123.9795,29.64,1.28
124.3213,29.20,0.98
124.6712,29.85,1.25
125.0157,29.39,1.27
125.3614,29.71,1.06
125.7073,29.31,0.70
126.0416,28.28,0.87
126.3814,28.27,0.93
126.7435,30.10,0.88
127.0776,27.91,0.87
127.4276,29.10,0.85
127.7716,28.57,0.78
128.1136,28.67,3.12
128.4535,28.55,3.53
128.7894,28.13,1.55
129.1333,29.31,1.04
129.4694,28.88,1.16
129.8136,29.49,1.24
130.1614,29.64,1.15
130.5056,29.33,1.31
130.8554,29.61,1.72
131.2117,30.14,1.70
131.5534,28.57,1.04
131.9014,29.12,1.27
132.2455,28.99,2.14
132.5975,29.79,1.36
132.9294,27.75,1.28
133.2699,28.40,1.50
133.6356,30.31,1.48
133.9756,28.10,1.36
134.3210,28.82,1.56
134.6727,29.47,1.35
135.0176,28.90,1.58
135.3634,29.13,1.53
135.7099,29.25,1.34
136.0496,28.87,1.43
136.3976,29.89,1.35
136.7335,28.78,2.40
137.0695,28.31,2.89
137.4095,29.07,1.19
137.7559,29.42,2.27
138.1075,29.40,1.96
138.4455,28.31,1.98
138.8033,30.09,2.12
139.1579,29.87,2.15
139.5237,30.78,1.68
139.8617,28.43,1.56
140.2096,29.91,1.53
140.5716,30.96,1.09
140.9096,29.18,0.85
141.2616,30.51,1.56
141.6135,29.99,1.80
141.9656,29.75,1.88
142.3194,29.94,1.45
142.6754,29.87,1.69
143.0192,28.84,1.55
143.3634,28.78,1.54
143.7013,28.26,1.67
144.0452,28.64,1.83
144.3931,29.34,1.86
144.7554,30.45,1.85
145.1124,29.97,1.87
145.4573,29.03,2.22
145.8012,29.00,2.34
146.1513,29.56,1.55
146.5032,29.51,1.81
146.8512,29.28,1.55
147.1933,28.65,1.31
147.5290,28.40,1.79
147.8899,30.29,1.58
148.2291,28.39,1.99
148.5732,28.84,1.86
148.9191,28.80,1.63
149.2642,28.92,2.20
149.6114,29.18,1.64
149.9552,28.97,2.30
150.3073,29.59,1.92
150.6532,29.17,1.85
150.9892,28.34,2.51
151.3373,29.32,2.46
151.6772,28.66,1.63
152.0212,28.99,1.82
152.3691,29.39,1.91
152.7119,28.84,1.61
153.0635,29.51,2.00
153.4052,28.63,1.62
153.7505,29.01,1.90
154.0932,28.93,1.27
154.4353,29.38,1.90
154.8154,32.29,2.03
155.1583,29.16,2.05
155.5136,30.31,2.32
155.8757,30.95,2.01
156.2374,30.57,2.18
156.5695,27.95,1.83
156.9238,29.72,1.83
157.2717,29.17,2.12
157.6174,29.21,1.67
157.9495,27.91,1.74
158.2855,28.39,2.03
158.6196,28.01,1.90
158.9533,27.95,1.96
159.2875,28.04,1.94
159.6215,27.97,1.83
159.9742,29.76,1.64
160.3103,28.29,1.92
160.6411,27.75,1.90
160.9796,28.52,1.72
161.3296,29.58,0.72
161.6673,29.27,1.87
161.9949,27.93,1.42
162.3307,28.80,1.73
162.6670,28.40,1.36
162.9990,28.08,1.51
163.3333,27.93,1.38
163.6693,28.32,1.59
164.0132,29.15,1.90
164.3573,29.47,1.63
164.6993,29.25,2.03
165.0442,28.91,2.02
165.3873,28.68,1.60
165.7239,28.19,1.74
166.0592,28.00,2.14
166.4035,28.87,1.74
166.7494,29.18,1.71
167.0812,27.86,2.08
167.4294,29.10,1.71
167.7812,29.35,1.84
168.1174,28.01,1.83
168.4607,29.34,1.99
168.8142,29.63,2.00
169.1660,29.47,2.10
169.5140,29.64,2.07
169.8516,28.33,2.37
170.1961,29.07,2.16
170.5376,28.79,2.29
170.8814,28.82,1.84
171.2174,27.99,1.61
171.5536,28.31,1.72
171.8975,28.92,1.78
172.2435,29.07,1.91
172.5751,27.84,1.73
172.9209,29.12,0.98
173.2611,29.37,1.66
173.5825,27.10,1.39
173.8983,26.57,1.82
174.2228,27.19,1.82
174.5433,26.90,2.17
174.8635,26.91,2.22
175.1859,26.99,1.84
175.5125,27.40,2.11
175.8389,27.50,2.14
176.1571,26.67,1.71
176.4729,26.56,2.10
176.8045,27.95,1.90
177.1309,27.37,1.77
177.4514,26.92,1.91
177.7707,26.88,1.50
178.0926,26.90,1.81
178.4081,26.46,1.73
178.7275,26.79,1.67
179.0530,27.46,2.21
179.3776,27.42,1.98
179.6978,26.83,2.18
180.0270,27.76,2.03
180.3616,28.19,2.06
180.7069,29.01,1.79
181.0292,27.23,1.66
181.3544,27.35,1.91
181.6758,27.11,1.63
182.0024,27.55,1.78
182.3191,26.86,1.92
182.6471,27.65,2.00
182.9677,27.15,2.23
183.3187,29.79,1.97
183.6447,27.57,2.12
183.9616,26.86,2.02
184.2858,27.47,2.03
184.6044,26.95,2.07
184.9215,26.82,1.93
185.2610,28.56,1.78
185.5846,27.29,1.97
185.9135,27.74,1.95
186.2389,27.38,2.23
186.5600,27.15,1.99
186.8833,27.26,2.13
187.2015,26.86,2.14
187.5206,26.96,1.97
187.8366,26.61,2.17
188.1543,26.83,1.98
188.4755,27.15,1.55
188.8000,27.43,2.27
189.1395,28.69,1.98
189.4615,27.13,2.08
189.7773,26.68,2.07
190.0982,27.10,2.02
190.4255,27.61,2.25
190.7439,26.93,2.00
191.0678,27.22,2.10
191.3842,26.63,2.21
191.7037,26.96,1.87
192.0213,26.80,2.21
192.3393,26.95,1.97
192.6786,28.67,1.74
192.9992,27.06,2.13
193.3407,28.87,2.05
193.6659,27.52,2.24
193.9812,26.70,2.08
194.3065,27.51,1.98
194.6306,27.38,2.06
194.9458,26.56,2.08
195.2727,27.64,2.23
195.5888,26.70,2.03
195.9090,27.22,1.64
196.2310,27.28,2.17
196.5543,27.32,2.18
196.8728,26.88,1.93
197.1887,26.65,2.15
197.5061,26.80,2.07
197.8243,26.75,2.01
198.1540,27.72,2.25
198.4860,27.99,1.51
198.8052,26.81,1.88
199.1305,27.41,2.02
199.4449,26.37,1.91
199.7625,26.80,2.23
200.0796,26.82,2.12
200.4149,28.29,1.74
200.7397,27.42,1.81
201.0566,26.79,1.73
201.3842,27.71,1.82
201.7054,27.23,1.83
202.0262,27.27,1.96
202.3509,27.52,2.10
202.6692,26.93,2.09
203.0133,29.16,1.72
203.3549,29.05,1.85
203.6830,27.74,1.98
204.0142,28.06,2.17
204.3392,27.40,2.04
204.6693,27.87,2.10
204.9842,26.56,2.10
205.3202,28.30,1.59
205.6432,27.06,1.80
205.9611,26.68,1.83
206.2866,27.49,2.16
206.6201,27.92,2.04
206.9406,27.07,1.98
207.2563,26.60,2.15
207.5721,26.74,2.08
207.8888,26.89,1.96
208.2105,27.22,2.22
208.5259,26.71,2.11
208.8449,26.84,1.88
209.1948,29.58,1.89
209.5231,27.71,1.67
209.8448,27.22,1.90
210.1693,27.41,1.92
210.4913,27.14,2.15
210.8272,28.37,2.16
211.1443,26.69,2.00
211.4673,27.21,2.15
211.7941,27.77,2.24
212.1109,26.58,1.96
212.4292,26.90,2.16
212.7469,26.90,2.06
213.0738,27.54,2.05
213.3985,27.40,2.11
213.7263,27.63,1.71
214.0513,27.44,1.80
214.3681,26.72,1.76
214.6901,27.29,1.90
215.0072,26.72,2.24
215.3256,26.95,2.13
215.6501,27.40,1.26
215.9909,28.74,1.70
216.3180,27.67,1.57
216.6431,27.33,2.12
216.9748,27.87,1.86
217.2943,26.92,1.58
217.6184,27.26,1.66
217.9348,26.65,1.67
218.2672,27.82,1.82
218.5891,27.03,2.06
218.9221,27.94,2.05
219.2367,26.25,2.02
219.5619,27.31,1.72
219.8774,26.34,1.58
220.2108,27.85,1.97
220.5405,27.56,1.96
220.8698,27.82,1.92
221.1962,27.49,2.10
221.5210,27.29,1.93
221.8375,26.38,2.16
222.1749,28.22,2.10
222.4990,27.25,2.17
222.8207,27.02,2.18
223.1403,26.75,1.93
223.4667,27.35,2.11
223.7851,26.89,2.22
224.1032,26.65,2.00
224.4185,26.39,2.16
224.7349,26.56,2.11
225.0557,27.01,1.98
225.3908,28.17,1.91
225.7268,28.24,2.02
226.0498,27.13,2.15
226.3682,26.87,2.12
226.6860,26.71,1.90
227.0025,26.67,2.24
227.3198,26.70,2.15
227.6370,26.63,1.83
227.9532,26.51,2.10
228.2841,27.89,1.76
228.6127,27.61,2.02
228.9498,28.41,1.93
229.2717,27.04,1.93
229.5901,26.81,1.99
229.9098,26.86,2.17
230.2286,26.71,2.05
230.5471,26.80,2.12
230.8777,27.82,1.71
231.2008,27.10,1.75
231.5256,27.32,1.89
231.8480,27.07,1.97
232.1739,27.43,2.17
232.4926,26.77,2.06
232.8137,27.10,1.96
233.1293,26.52,2.23
233.4450,26.58,2.14
233.7606,26.54,1.99
234.0862,27.36,2.13
234.4028,26.68,1.74
234.7355,27.98,2.18
235.0714,28.20,2.18
235.3886,26.61,1.98
235.7090,26.98,2.11
236.0238,26.38,2.08
236.3409,26.47,2.09
236.6592,26.65,2.08
236.9846,27.34,1.67
237.3112,27.42,1.71
237.6351,27.24,1.70
237.9583,27.19,1.58
238.2799,26.93,2.14
238.6240,28.94,1.97
238.9448,26.92,1.99
239.2635,26.77,1.79
239.5805,26.69,1.83
239.9106,27.77,1.85
240.2290,26.87,1.93
240.5464,26.76,1.55
240.8675,27.03,1.78
241.1860,26.81,2.18
241.5081,27.18,2.09
241.8389,27.95,2.22
242.1798,28.86,1.96
242.5010,27.22,2.14
242.8210,27.18,2.19
243.1469,27.60,1.96
243.4665,26.98,2.24
243.7834,26.76,2.09
244.1071,27.33,1.83
244.4387,27.85,1.92
244.7615,27.28,1.67
245.0888,27.61,1.78
245.4045,26.67,1.79
245.7217,26.66,1.63
246.0446,27.13,1.81
246.3696,27.38,1.75
246.6872,26.48,2.05
247.0104,27.26,2.12
247.3258,26.55,2.01
247.6497,27.31,2.13
247.9745,27.46,2.24
248.2900,26.60,1.81
248.6165,27.51,1.93
248.9444,27.62,1.74
249.2641,27.03,1.65
249.5839,26.87,1.75
249.9057,27.14,1.68
250.2205,26.54,1.79
250.5692,29.52,2.10
250.9003,28.03,2.01
251.2223,27.18,2.20
251.5529,27.92,2.08
251.8817,27.89,2.01
252.2057,27.42,2.16
252.5229,26.84,2.03
252.8749,29.59,1.89
253.1948,27.01,1.82
253.5143,27.01,2.01
253.8443,27.82,2.12
254.1665,27.05,2.02
254.4985,27.87,2.22
254.8148,26.61,2.24
255.1344,26.90,1.79
255.4487,26.28,1.80
255.7785,27.63,1.85
256.1008,27.06,1.84
256.4361,28.20,1.83
256.7557,26.94,1.60
257.0868,27.70,1.82
257.4220,28.11,2.07
257.7418,26.71,1.90
258.0598,26.62,2.20
258.3791,26.71,2.10
258.7081,27.51,1.62
259.0327,27.18,1.75
259.3561,26.99,1.71
259.6891,27.86,2.17
260.0160,27.42,2.22
260.3391,27.08,1.88
260.6570,26.61,2.02
260.9861,27.64,1.80
261.3012,26.41,1.60
261.6217,26.79,1.77
261.9414,26.64,2.12
262.2661,27.02,2.05
262.5951,27.44,2.02
262.9165,26.77,1.88
263.2499,27.80,1.87
263.5677,26.59,1.81
263.8866,26.73,1.57
264.2086,26.83,1.83
264.5247,26.46,2.11
264.8476,26.86,2.01
265.1643,26.38,2.23
265.4804,26.48,1.99
265.8093,27.43,1.73
266.1361,27.42,1.91
266.4710,28.06,1.62
266.7925,27.05,1.88
267.1109,26.79,1.79
267.4358,27.32,1.58
267.7550,26.76,1.74
268.0855,27.77,2.06
268.4046,26.71,2.05
268.7306,27.26,1.92
269.0529,27.00,1.69
269.3787,27.13,2.00
269.7069,27.45,2.06
270.0318,27.28,1.59
270.3506,26.59,1.89
270.6689,26.57,1.73
270.9876,26.57,1.72
271.3061,26.52,2.17
271.6349,27.36,1.96
271.9726,28.08,1.86
272.2944,26.86,1.79
272.6107,26.33,1.62
272.9298,26.47,1.95
273.2560,27.17,2.18
273.5749,26.55,1.82
273.9066,27.63,1.91
274.2263,26.63,2.03
274.5537,27.22,1.98
274.8852,27.59,1.81
275.2017,26.30,1.63
275.5253,27.05,1.78
275.8441,26.90,1.89
276.1666,27.03,2.02
276.4891,27.06,2.19
276.8207,27.96,1.70
277.1363,26.50,1.97
277.4653,27.60,2.15
277.7932,27.49,2.12
278.1190,27.25,2.18
278.4464,27.40,1.88
278.7645,26.67,1.66
279.0887,27.27,1.80
279.4045,26.60,2.15
279.7308,27.27,2.06
280.0621,27.82,2.19
280.3790,26.44,2.04
280.7059,27.40,2.12
281.0255,26.88,2.24
281.3441,26.79,1.74
281.6739,27.65,2.02
282.0011,27.42,1.61
282.3190,26.80,1.67
282.6399,26.99,2.05
282.9617,27.14,1.81
283.2845,27.14,1.92
283.6176,28.01,1.97
283.9442,27.58,2.00
284.2676,27.21,2.18
284.5923,27.36,2.00
284.9167,27.35,2.00
285.2389,26.94,2.08
285.5696,27.83,1.68
285.9028,28.17,2.15
286.2248,27.17,2.25
286.5444,26.98,1.99
286.8676,27.13,2.17
287.1854,26.74,2.13
287.5047,27.05,1.93
287.8309,27.69,2.08
288.1540,27.39,2.03
288.4966,28.98,1.88
288.8190,27.38,1.78
289.1375,26.93,1.66
289.4546,26.58,1.78
289.7705,26.67,1.80
290.0862,26.57,1.52
290.4060,26.91,1.83
290.7280,27.24,1.70
291.0519,27.36,1.65
291.3724,26.97,2.16
291.7011,27.66,2.05
292.0233,27.12,2.06
292.3477,27.23,2.21
292.6787,27.91,1.91
292.9987,26.99,2.21
293.3137,26.43,2.22
293.6340,26.94,1.79
293.9518,26.78,2.18
294.2697,26.78,2.22
294.5871,26.79,1.88
294.9043,26.70,2.17
295.2264,27.15,2.07
295.5444,26.82,2.02
295.8601,26.58,2.19
296.1808,26.93,2.08
296.4962,26.46,1.83
296.8288,28.14,1.91
297.1465,26.71,1.61
297.4739,27.47,1.89
297.7996,27.64,1.89
298.1147,26.70,1.82
298.4471,28.15,2.09
298.7700,27.29,2.18
299.0893,26.93,1.98
299.4054,26.73,2.18
299.7195,26.49,2.05
300.0472,27.72,1.92
300.3880,28.90,1.86
300.7111,27.33,1.62
301.0522,28.92,1.74
301.3739,27.14,1.84
301.6951,27.13,1.49
302.0109,26.64,2.14
302.3337,27.33,2.10
302.6498,26.75,1.83
302.9676,26.81,2.16
303.2892,27.04,2.04
303.6087,26.94,1.85
303.9438,28.37,2.07
304.2715,27.82,1.72
304.5954,27.20,1.77
304.9099,26.73,1.86
305.2250,26.59,1.59
305.5539,27.70,1.71
305.8707,26.88,1.97
306.1924,27.20,1.99
306.5103,26.96,2.14
306.8266,26.62,2.15
307.1460,26.94,1.98
307.4659,26.90,2.22
307.7818,26.63,2.13
308.0962,26.44,1.93
308.4133,26.63,2.21
308.7333,26.91,2.04
309.0676,28.10,1.72
309.3935,27.42,1.86
309.7091,26.57,2.02
310.0481,28.21,2.02
310.3736,27.35,1.75
310.6897,26.57,1.57
311.0062,26.61,1.85
311.3219,26.64,2.05
311.6495,27.65,1.81
311.9680,26.91,2.21
312.2859,26.73,2.11
312.6020,26.68,1.74
312.9390,28.46,2.15
313.2569,26.76,2.09
313.5834,27.41,2.14
313.9047,26.99,2.16
314.2343,27.90,1.64
314.5553,27.13,1.84
314.8788,27.36,2.15
315.1991,27.09,2.01
315.5161,26.86,2.18
315.8339,26.87,2.09
316.1523,26.92,1.96
316.4808,27.83,2.22
316.7997,27.01,2.01
317.1369,28.46,1.75
317.4590,27.15,2.10
317.7834,27.49,2.02
318.1006,26.91,2.22
318.4170,26.68,2.11
318.7335,26.61,1.92
319.0529,26.89,2.14
319.3862,27.98,1.70
319.7052,26.93,1.63
320.0285,27.16,1.84
320.3471,26.84,2.00
320.6757,27.86,2.14
320.9952,27.07,2.24
321.3124,26.95,1.95
321.6343,27.33,2.08
321.9635,27.90,2.05
322.2817,26.84,1.92
322.5971,26.72,2.04
322.9142,26.92,1.90
323.2329,26.94,1.56
323.5572,27.61,1.85
323.8737,26.97,1.82
324.2003,27.51,2.17
324.5363,28.44,2.25
324.8560,27.17,2.05
325.1825,27.62,2.15
325.5005,26.95,2.16
325.8224,27.36,1.88
326.1503,27.75,1.84
326.4656,26.69,1.86
326.7861,27.25,1.64
327.1114,27.64,2.15
327.4418,28.07,2.07
327.7647,27.23,2.19
328.0834,26.89,2.15
328.4005,26.84,2.06
328.7250,27.43,2.21
329.0462,27.14,2.25
329.3637,26.85,1.77
329.7030,28.73,2.01
330.0320,27.97,1.75
330.3539,27.23,1.73
330.6787,27.39,1.79
330.9948,26.75,1.78
331.3206,27.56,2.11
331.6544,28.34,2.06
331.9716,26.97,1.96
332.2938,27.32,2.24
332.6179,27.52,2.01
332.9349,26.88,1.97
333.2584,27.43,2.12
333.5746,26.75,2.07
333.8956,27.31,2.15
334.2325,28.50,2.11
334.5609,27.87,1.48
334.8811,27.18,1.81
335.2034,27.16,1.96
335.5300,27.59,2.00
335.8639,28.24,2.23
336.1802,26.86,2.06
336.5048,27.62,2.02
336.8305,27.74,2.09
337.1596,27.76,1.49
337.4802,27.04,2.16
337.8111,27.97,2.16
338.1284,26.68,1.98
338.4456,26.80,2.12
338.7813,28.47,1.96
339.1219,28.70,2.18
339.4585,28.39,2.02
339.7788,27.16,1.98
340.1097,28.06,1.87
340.4270,27.18,1.69
340.7661,28.72,1.79
341.0884,27.40,2.16
341.4226,28.34,1.94
341.7453,27.48,2.21
342.0688,27.37,2.07
342.3862,26.95,1.94
342.7074,27.33,2.20
343.0284,27.38,2.11
343.3479,27.12,2.10
343.6692,27.09,2.15
343.9885,27.00,2.01
344.3269,28.61,2.08
344.6584,27.98,1.78
344.9730,26.54,1.46
345.2912,26.74,1.81
345.6076,26.89,1.71
345.9420,28.30,1.76
346.2670,27.48,1.89
346.5838,26.70,1.76
346.9104,27.48,1.82
347.2275,26.66,2.10
347.5523,27.26,1.89
347.8738,27.05,2.23
348.1906,26.53,2.16
348.5063,26.52,1.92
348.8220,26.56,2.16
349.1381,26.71,1.98
349.4749,29.47,2.16
349.8116,30.89,1.33
350.1551,29.97,1.34
350.5004,30.11,1.23
350.8292,28.83,1.35
351.1795,30.57,1.23
351.5232,30.04,1.35
351.9013,33.07,1.36
352.2499,30.42,1.17
352.5852,29.06,0.94
352.9229,29.11,1.36
353.2687,29.58,1.51
353.6109,29.42,1.81
353.9565,29.73,2.05
354.3006,29.68,1.16
354.6428,30.38,1.03
354.9868,30.02,0.71
355.3388,30.63,0.76
355.6749,29.90,1.01
356.0128,29.27,0.74
356.3494,29.09,1.06
356.6968,29.81,1.90
357.0327,28.84,1.43
357.3579,27.81,1.45
357.6757,27.23,0.99
357.9939,27.21,1.06
358.3152,27.46,1.58
358.6405,27.67,1.11
358.9615,27.33,1.02
359.2790,27.12,1.45
359.5967,27.01,1.39
359.9119,26.91,1.29
