Time (s),DRAM Power (W),IPC
0.0001,0.00,1.78
0.3094,27.21,1.80
0.5269,19.03,1.94
0.7475,19.18,1.30
0.9566,18.09,0.49
1.1487,16.41,2.51
1.3643,18.46,3.14
1.5785,18.24,2.35
1.7723,16.90,3.32
1.9741,17.04,2.52
2.1843,17.77,3.02
2.3962,17.85,2.15
2.5780,15.47,1.14
2.7764,17.58,0.80
2.9864,19.03,0.69
3.2309,22.14,0.61
3.4428,19.11,0.74
3.8262,35.05,0.85
4.0345,18.69,0.78
4.2406,18.67,0.77
4.4526,19.13,0.80
4.6621,18.91,0.75
4.8686,18.58,0.84
5.0844,19.61,0.81
5.3004,19.56,0.76
5.5003,18.07,0.74
5.7165,19.53,0.71
5.9283,19.13,0.83
6.1335,18.50,0.86
6.3470,19.33,0.74
6.5501,18.42,0.76
6.7565,18.60,0.78
6.9603,18.35,1.03
7.2070,22.10,1.22
7.4281,19.70,1.32
7.7083,24.06,1.26
8.2393,45.34,1.25
9.0104,65.99,1.16
9.6554,55.78,1.15
9.8943,20.70,1.17
10.3487,41.12,1.23
10.8779,45.90,1.25
11.1184,20.72,0.97
11.5015,34.90,1.14
11.9704,40.80,1.24
12.2246,22.04,1.25
12.5687,31.28,1.47
12.8262,23.19,1.25
13.4344,52.62,1.32
13.6984,22.73,1.33
13.9476,21.35,1.32
14.1866,20.61,1.22
14.4266,20.67,1.17
15.0085,50.40,1.17
15.2503,20.92,1.42
15.5791,29.79,1.17
16.1584,50.75,1.14
16.4065,21.43,1.41
16.7503,31.20,1.40
16.9826,20.88,0.73
17.1964,19.43,1.35
17.4613,24.31,1.22
18.1023,54.91,1.32
18.3463,20.93,1.26
18.5864,20.58,1.32
18.8268,20.64,1.30
19.0656,20.41,1.24
19.6586,51.23,1.17
19.8842,19.49,1.09
20.3082,38.35,1.26
20.9744,57.82,1.23
21.2225,21.23,1.24
21.4703,21.22,1.33
21.7142,20.97,1.23
21.9550,20.61,1.32
22.1929,20.58,1.15
22.7023,43.96,1.25
22.9359,20.13,1.15
23.3235,35.21,1.29
24.0264,60.93,1.31
24.2786,21.63,1.23
24.5225,20.83,1.32
24.7665,20.91,1.32
25.0168,21.42,1.23
25.5909,49.33,1.18
25.8464,22.10,1.38
26.1230,24.78,0.73
26.3702,22.35,1.25
27.0626,60.09,1.20
27.3105,21.19,1.32
27.5508,20.66,1.32
27.7987,21.33,1.22
28.0584,22.20,1.24
28.6783,53.62,1.16
28.9221,21.10,1.41
29.2861,32.85,1.37
29.4855,17.98,1.26
