System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
20:12:58.246,0.0,1.14,0.0,0.0,2.86,12.67,2.83,0.05,0.21
20:12:58.346,0.0,1.0,0.0,0.0,5.55,23.65,2.58,0.04,0.18
20:12:58.446,0.0,1.0,0.0,0.0,5.52,25.09,2.58,0.02,0.13
20:12:58.547,0.0,1.0,0.0,0.0,5.74,24.75,2.76,0.05,0.18
20:12:58.647,0.0,1.0,0.0,0.0,9.85,26.67,2.68,0.06,0.18
20:12:58.747,0.02,1.53,0.02,0.2,267.5,7.28,7.24,0.75,1.54
20:12:58.847,0.04,1.55,0.16,0.91,495.71,3.79,11.01,1.35,2.03
20:12:58.947,0.04,1.69,0.17,0.98,535.25,3.48,11.22,1.37,2.0
20:12:59.048,0.04,1.7,0.17,0.99,537.49,3.37,11.35,1.39,2.01
20:12:59.147,0.04,1.69,0.17,0.97,531.34,3.31,11.14,1.37,1.98
20:12:59.248,0.04,1.69,0.17,0.99,536.09,3.32,11.29,1.39,2.0
20:12:59.347,0.04,1.65,0.16,0.96,518.85,3.32,11.29,1.38,2.03
20:12:59.448,0.04,1.68,0.17,0.97,531.65,3.32,11.27,1.38,2.0
20:12:59.549,0.04,1.67,0.17,0.97,531.07,3.34,11.32,1.39,2.01
20:12:59.649,0.04,1.62,0.16,0.94,513.93,3.41,11.2,1.37,2.04
20:12:59.749,0.05,1.81,0.17,1.01,619.98,4.23,11.33,1.37,2.0
20:12:59.849,0.05,1.93,0.15,0.89,567.3,3.59,11.43,1.35,1.85
20:12:59.949,0.05,1.93,0.18,1.1,600.74,3.33,11.25,1.42,1.78
20:13:00.050,0.05,1.93,0.19,1.12,605.97,3.28,11.31,1.42,1.76
20:13:00.150,0.05,1.94,0.18,1.11,602.54,3.28,11.25,1.41,1.77
20:13:00.250,0.05,1.91,0.18,1.1,600.2,3.28,11.28,1.42,1.77
20:13:00.350,0.05,1.9,0.18,1.08,588.17,3.28,11.24,1.4,1.8
20:13:00.451,0.05,1.93,0.19,1.11,606.87,3.29,11.3,1.42,1.77
20:13:00.551,0.05,1.91,0.18,1.1,635.72,3.72,11.22,1.41,1.77
20:13:00.650,0.04,1.44,0.11,0.87,514.17,7.45,10.74,1.27,2.15
20:13:00.752,0.18,1.46,1.7,2.45,2296.43,27.11,11.55,1.85,2.05
20:13:00.852,0.51,1.44,5.09,6.97,6364.46,46.37,11.35,3.37,1.21
20:13:00.951,0.47,1.27,4.18,3.44,5817.13,48.96,11.06,2.54,1.49
20:13:01.051,0.49,0.86,4.07,1.37,6019.04,73.5,11.3,2.13,2.0
20:13:01.152,0.29,0.87,3.21,3.33,3618.45,43.12,11.55,2.43,1.92
20:13:01.251,0.0,1.44,2.12,5.77,54.76,0.4,11.25,2.75,1.52
20:13:01.352,0.14,1.69,2.47,1.28,1722.55,12.5,11.07,1.71,1.8
20:13:01.451,0.35,0.96,6.14,2.11,4313.84,47.42,11.31,2.49,1.9
20:13:01.551,0.05,2.19,0.47,0.15,579.1,9.02,10.65,1.17,2.21
20:13:01.652,0.02,3.53,0.12,0.19,228.68,29.09,9.8,0.82,2.36
20:13:01.758,0.09,0.96,1.53,0.98,1126.17,18.16,11.3,1.54,2.31
20:13:01.854,0.14,1.01,2.28,0.95,1711.02,17.87,11.11,1.76,2.09
20:13:01.953,0.16,1.29,2.76,1.05,2032.63,16.75,11.31,1.87,1.9
20:13:02.054,0.17,1.42,2.94,1.1,2142.62,15.78,11.44,1.93,1.75
20:13:02.154,0.17,1.44,2.89,1.09,2132.84,15.61,11.32,1.91,1.72
20:13:02.254,0.17,1.44,2.88,1.1,2122.75,15.59,11.32,1.9,1.74
20:13:02.353,0.17,1.43,2.79,1.08,2082.45,15.41,11.32,1.9,1.73
20:13:02.453,0.17,1.46,2.91,1.12,2153.94,15.58,11.28,1.91,1.71
20:13:02.552,0.17,1.45,2.9,1.11,2136.93,15.6,11.27,1.91,1.71
20:13:02.652,0.17,1.44,2.87,1.12,2117.02,15.52,11.37,1.93,1.73
20:13:02.753,0.17,1.43,2.78,1.11,2092.13,15.88,11.34,1.91,1.73
20:13:02.853,0.16,1.46,2.63,1.21,1979.06,21.2,11.4,1.88,1.83
20:13:02.953,0.18,1.67,3.01,1.44,2242.66,23.49,11.39,1.97,1.66
20:13:03.053,0.13,2.26,2.05,0.96,1662.97,20.82,11.23,1.71,1.65
20:13:03.153,0.07,2.59,1.01,0.62,846.9,26.83,11.1,1.41,2.26
20:13:03.254,0.04,3.38,0.5,0.32,480.11,23.02,10.68,1.14,2.3
20:13:03.366,0.02,1.7,0.31,0.18,310.74,13.63,11.26,1.09,2.34
20:13:03.467,0.19,0.97,3.41,1.27,2362.9,26.59,11.32,1.91,2.17
20:13:03.568,0.35,1.03,6.58,1.79,4372.15,44.39,11.39,2.53,1.87
20:13:03.668,0.31,1.21,7.31,0.71,3874.57,33.58,11.5,2.63,1.57
20:13:03.768,0.28,1.54,6.37,0.91,3489.26,23.7,11.17,2.52,1.29
20:13:03.871,0.13,0.83,1.78,0.98,1567.64,19.63,10.93,1.63,2.17
20:13:03.969,0.04,1.36,0.16,0.81,449.11,3.46,10.38,1.32,1.96
