System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
20:01:14.863,0.0,1.07,0.01,0.01,11.63,27.38,3.59,0.26,0.51
20:01:14.963,0.0,1.21,0.0,0.0,37.96,43.06,4.17,0.39,0.74
20:01:15.063,0.0,1.0,0.0,0.0,5.77,22.14,2.39,0.15,0.17
20:01:15.164,0.0,1.0,0.0,0.0,5.35,23.85,2.18,0.11,0.09
20:01:15.264,0.0,1.0,0.0,0.0,5.78,22.61,2.34,0.14,0.15
20:01:15.376,0.01,1.28,0.01,0.01,133.35,10.11,5.48,0.87,1.04
20:01:15.464,0.06,2.17,0.22,1.23,694.42,3.37,14.52,1.71,2.23
20:01:15.564,0.16,2.44,1.26,2.49,1989.0,8.57,15.3,2.09,2.05
20:01:15.665,0.35,1.75,4.94,2.01,4349.65,26.09,15.03,2.65,2.12
20:01:15.766,0.3,1.99,5.41,1.38,3763.06,19.85,14.65,2.58,1.9
20:01:15.866,0.51,1.6,10.85,3.68,6337.34,41.44,15.31,3.7,1.76
20:01:15.965,0.44,2.16,8.17,5.15,5514.01,26.8,15.05,3.56,1.5
20:01:16.066,0.5,2.17,10.09,3.28,6233.07,30.19,15.14,3.5,1.53
20:01:16.166,0.52,1.59,11.3,3.82,6510.63,42.94,15.08,3.74,1.71
20:01:16.267,0.48,1.85,10.95,3.72,6047.97,34.2,15.39,3.7,1.63
20:01:16.367,0.54,1.95,12.0,3.05,6675.33,35.8,15.09,3.73,1.48
20:01:16.467,0.49,1.82,11.08,3.67,6166.96,35.47,15.19,3.71,1.61
20:01:16.567,0.34,1.55,6.75,2.0,4179.72,30.46,14.93,2.72,2.11
20:01:16.668,0.48,1.65,10.82,3.61,6033.83,38.26,15.29,3.59,1.8
20:01:16.768,0.22,2.15,4.38,1.4,2688.44,19.71,14.46,2.15,2.03
20:01:16.868,0.46,1.31,10.51,2.56,5716.87,46.0,15.17,3.46,1.98
20:01:16.968,0.5,1.59,10.48,3.94,6215.87,40.95,15.28,3.65,1.75
20:01:17.068,0.38,1.53,8.37,2.1,4671.66,32.64,14.96,3.01,2.0
20:01:17.168,0.45,1.53,9.76,3.68,5639.35,38.81,15.2,3.52,1.85
20:01:17.267,0.42,2.21,8.74,2.31,5172.64,24.69,14.91,3.1,1.53
20:01:17.369,0.18,1.76,2.87,1.22,2200.11,13.46,14.65,1.89,2.27
20:01:17.468,0.4,1.62,8.6,3.39,4938.17,32.83,15.16,3.2,1.91
20:01:17.568,0.48,1.66,10.62,2.99,5928.59,37.74,14.91,3.48,1.75
20:01:17.668,0.46,1.44,9.94,3.7,5786.14,42.16,15.19,3.5,1.89
20:01:17.769,0.42,1.33,9.7,2.72,5286.14,41.76,15.01,3.33,1.98
20:01:17.869,0.47,1.42,9.98,3.72,5830.55,42.93,15.22,3.51,1.91
20:01:17.970,0.46,1.9,10.14,2.93,5781.02,31.91,15.03,3.46,1.64
20:01:18.070,0.48,1.43,10.48,3.76,5956.83,43.49,15.32,3.58,1.87
20:01:18.170,0.44,1.63,9.67,2.9,5500.15,35.63,14.92,3.34,1.82
20:01:18.270,0.47,1.4,10.41,3.67,5890.4,44.12,15.34,3.57,1.9
20:01:18.371,0.44,1.67,9.72,3.2,5477.63,34.37,15.05,3.42,1.79
20:01:18.471,0.34,1.91,7.51,2.6,4263.57,27.06,14.65,2.91,1.83
20:01:18.570,0.38,0.99,8.33,2.22,4786.53,50.69,14.95,3.06,2.29
20:01:18.670,0.32,1.42,6.69,2.94,3958.44,33.29,15.11,2.82,2.22
20:01:18.771,0.5,1.69,11.09,3.06,6226.65,38.58,15.14,3.61,1.7
20:01:18.871,0.42,1.43,9.36,3.55,5282.98,38.7,15.05,3.39,1.92
20:01:18.971,0.51,1.89,11.27,3.1,6322.48,35.01,15.19,3.66,1.56
20:01:19.071,0.46,1.87,10.21,3.75,5721.69,32.23,15.06,3.52,1.66
20:01:19.171,0.49,1.88,10.85,3.13,6094.76,34.14,15.07,3.59,1.59
20:01:19.271,0.44,1.46,9.5,3.5,5395.79,39.14,14.87,3.41,1.88
20:01:19.371,0.45,1.52,9.86,2.85,5586.53,38.62,15.14,3.38,1.88
20:01:19.472,0.4,1.25,8.82,3.37,5074.52,42.33,15.32,3.29,2.07
20:01:19.573,0.41,1.42,8.63,2.51,5060.2,37.79,15.1,3.1,2.06
20:01:19.673,0.42,1.36,9.28,3.53,5245.87,40.37,15.2,3.37,1.99
20:01:19.773,0.5,1.99,11.12,3.06,6250.46,32.87,15.14,3.66,1.5
20:01:19.873,0.41,1.36,9.03,3.48,5109.6,39.5,14.95,3.35,1.95
20:01:19.973,0.51,1.91,11.32,3.13,6357.57,34.99,15.1,3.62,1.58
20:01:20.074,0.45,1.65,9.93,3.66,5561.09,35.56,15.16,3.51,1.81
20:01:20.174,0.5,1.75,10.86,3.09,6220.99,37.33,15.09,3.56,1.67
20:01:20.273,0.07,1.46,0.66,0.09,891.69,35.72,9.33,0.98,2.05
