CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,0,6716.57,0,31.92
230,0,6712.37,0,33.87
210,0,6785.76,0,36.59
190,0,6772.86,0,39.02
170,0,6589.57,0,42.28
150,0,7778.15,0,58.27
130,0,8723.39,0,74.66
110,0,8863.62,0,87.07
90,0,8228.68,0,97.15
70,0,10819.81,0,164.06
250,0,6376.51,0,29.95
230,0,6330.73,0,31.47
210,0,6326.65,0,33.93
190,0,6192.34,0,35.4
170,0,6366.14,0,40.63
150,0,6605.95,0,48.99
130,0,7226.58,0,61.7
110,0,8157.35,0,80.13
90,0,7147.5,0,84.24
70,0,9901.09,0,150.06
250,0,6349.33,0,29.76
230,0,6301.87,0,31.42
210,0,6217.77,0,33.13
190,0,6307.14,0,36.02
170,0,6322.36,0,40.42
150,0,7042.83,0,52.57
130,0,7275.71,0,62.15
110,0,8168.28,0,80.16
90,0,7123.84,0,83.95
70,0,9708.02,0,147.18
