CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,0,5409.39,0,28.61
230,0,5310.38,0,27.99
210,0,5283.71,0,28.67
190,0,5011.3,0,29.59
170,0,4665.37,0,30.3
150,0,4574.56,0,33.5
130,0,4535.42,0,37.71
110,0,4564.56,0,44.67
90,0,5257.44,0,63.16
70,0,8729.0,0,132.89
250,0,5384.16,0,28.44
230,0,5268.96,0,27.71
210,0,5271.6,0,28.57
190,0,4937.22,0,28.87
170,0,4829.22,0,31.55
150,0,4946.93,0,36.62
130,0,4530.04,0,37.78
110,0,4589.03,0,45.05
90,0,5610.26,0,67.36
70,0,8187.1,0,124.81
250,0,5289.32,0,27.57
230,0,5243.72,0,27.32
210,0,5221.06,0,28.2
190,0,5045.31,0,29.81
170,0,4692.18,0,30.32
150,0,4682.46,0,34.12
130,0,4638.71,0,38.78
110,0,4628.79,0,45.43
90,0,4884.71,0,58.81
70,0,7511.17,0,114.17
