System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
02:01:25.225,0.0,1.14,0.0,0.0,2.92,12.77,2.9,0.03,0.19
02:01:25.325,0.0,1.0,0.0,0.0,6.21,24.72,2.54,0.01,0.18
02:01:25.425,0.0,1.0,0.0,0.0,5.91,25.71,2.34,0.01,0.08
02:01:25.525,0.0,1.0,0.0,0.0,6.17,24.42,2.62,0.01,0.12
02:01:25.625,0.0,1.0,0.0,0.0,15.32,32.76,2.92,0.05,0.27
02:01:25.737,0.03,2.25,0.07,0.47,409.95,6.38,8.71,0.77,1.61
02:01:25.826,0.08,3.09,0.32,1.76,941.53,3.64,18.32,1.52,2.27
02:01:25.926,0.08,3.28,0.35,1.86,1001.44,3.21,18.98,1.55,2.14
02:01:26.026,0.08,3.28,0.34,1.86,1038.45,3.49,18.78,1.54,2.15
02:01:26.127,0.74,2.28,3.58,4.23,9245.45,46.11,17.83,2.51,2.29
02:01:26.227,1.21,2.14,2.71,1.83,15074.9,75.25,18.66,2.01,2.02
02:01:26.327,0.77,1.91,2.83,1.41,9552.68,59.52,17.45,1.87,2.38
02:01:26.427,0.87,2.12,3.29,1.88,10887.87,56.56,18.03,2.08,2.14
02:01:26.528,1.06,2.27,3.81,3.61,13253.38,61.06,19.22,2.52,2.0
02:01:26.628,0.85,2.4,3.98,5.04,10570.59,46.41,18.39,2.73,2.17
02:01:26.728,1.22,2.12,2.74,1.91,15183.0,76.02,18.56,2.02,2.0
02:01:26.828,0.92,1.89,3.55,1.71,11388.19,68.16,18.12,2.09,2.24
02:01:26.929,0.9,2.16,3.34,2.26,11270.16,55.66,18.15,2.17,2.06
02:01:27.031,0.96,2.39,3.57,3.41,12070.5,52.55,19.32,2.47,1.98
02:01:27.129,0.49,2.76,6.65,6.48,6060.16,23.34,18.74,3.26,2.07
02:01:27.230,1.07,2.43,4.09,2.82,13405.79,57.69,18.86,2.46,1.67
02:01:27.330,1.06,2.01,4.29,2.05,13352.78,69.01,18.8,2.36,1.97
02:01:27.429,0.98,2.03,2.46,1.63,12140.24,67.97,17.82,1.87,2.22
02:01:27.531,0.75,2.29,4.94,4.08,9445.54,43.84,19.04,2.65,2.31
02:01:27.630,0.87,2.36,5.12,3.82,10798.1,48.37,18.85,2.71,1.99
02:01:27.730,1.05,2.27,4.09,2.45,13075.45,60.34,18.78,2.37,1.83
02:01:27.831,0.98,2.21,3.58,1.86,12265.48,61.0,18.3,2.15,2.0
02:01:27.931,1.11,1.81,2.51,1.72,13824.87,83.48,18.76,1.95,2.39
02:01:28.031,0.35,2.7,5.77,4.99,4352.76,18.79,17.98,2.79,2.13
02:01:28.131,0.67,1.71,2.61,1.88,8420.12,62.9,16.65,1.76,2.34
02:01:28.232,0.83,2.13,3.09,2.14,10366.96,55.44,17.9,1.94,2.1
02:01:28.331,1.05,1.89,4.27,2.11,12984.63,72.72,18.96,2.17,2.22
02:01:28.431,1.03,1.91,2.46,1.78,12683.23,72.19,18.12,1.79,2.26
02:01:28.531,0.69,2.33,5.23,4.66,8603.26,39.44,18.91,2.64,2.25
02:01:28.631,0.72,2.03,4.17,3.27,8896.82,48.33,18.32,2.29,2.29
02:01:28.731,1.02,2.28,4.01,2.56,12826.21,58.7,19.09,2.22,1.91
02:01:28.831,1.07,2.37,3.98,2.17,13213.65,58.98,18.64,2.15,1.79
02:01:28.931,1.12,1.75,2.52,1.83,13895.44,85.87,18.48,1.81,2.35
02:01:29.030,0.43,2.59,5.86,5.33,5285.14,22.26,18.47,2.81,2.19
02:01:29.131,0.41,1.97,1.47,1.37,5194.12,42.74,15.31,1.37,2.38
02:01:29.231,0.83,2.24,2.58,2.34,10330.5,49.88,19.04,1.92,2.22
02:01:29.331,0.39,2.25,1.33,1.07,4887.75,30.16,15.72,1.32,2.33
02:01:29.432,0.89,2.15,3.3,2.12,11134.17,54.09,19.27,2.02,2.16
02:01:29.532,0.28,3.07,0.79,0.86,3489.43,27.76,15.2,1.24,2.17
02:01:29.632,0.34,2.0,0.82,0.75,4226.77,45.64,14.22,1.2,2.4
02:01:29.732,0.96,2.0,2.19,1.84,11961.29,63.79,18.95,1.76,2.33
02:01:29.833,0.29,2.94,0.57,0.6,3670.43,34.54,14.9,1.07,2.34
02:01:29.933,0.15,2.54,4.51,4.27,1854.09,8.46,16.37,2.26,2.25
02:01:30.033,0.06,3.33,1.07,1.18,756.84,9.57,13.69,1.31,2.33
02:01:30.134,0.59,1.89,1.98,1.62,7395.55,45.97,16.78,1.61,2.4
02:01:30.233,0.86,2.18,2.73,2.14,10646.47,51.66,18.75,1.9,2.18
02:01:30.334,1.08,2.04,4.42,2.21,13614.51,69.51,19.2,2.25,2.02
02:01:30.434,1.05,1.9,2.61,1.84,13121.52,74.06,18.13,1.83,2.18
02:01:30.534,0.7,2.24,5.22,4.72,8738.47,41.89,18.78,2.64,2.24
02:01:30.634,0.07,3.25,1.6,1.59,890.3,9.53,14.06,1.49,2.31
02:01:30.734,0.63,1.74,2.63,1.74,7845.9,70.28,16.1,1.74,2.4
02:01:30.834,0.99,2.08,3.84,2.35,12264.93,62.09,18.55,2.14,2.03
02:01:30.934,1.04,2.08,4.23,2.18,13079.1,65.85,19.05,2.21,2.01
02:01:31.034,1.21,2.14,2.74,2.05,15076.51,75.81,18.5,1.89,1.99
02:01:31.135,0.42,2.46,6.07,5.51,5257.92,24.46,17.87,2.87,2.24
02:01:31.235,1.13,2.37,4.34,2.84,14112.79,62.22,19.02,2.36,1.69
02:01:31.335,0.92,1.95,3.69,2.01,11356.89,62.04,18.28,2.04,2.17
02:01:31.434,1.07,2.25,3.42,2.03,13185.17,63.76,18.28,2.0,1.91
02:01:31.535,1.03,2.13,2.52,1.94,12941.51,68.34,17.97,1.8,2.07
02:01:31.635,0.16,2.74,5.06,4.64,1951.17,10.99,16.46,2.52,2.26
02:01:31.735,0.38,1.84,1.72,1.27,4791.08,50.67,14.47,1.45,2.4
02:01:31.835,1.0,2.09,3.8,2.47,12346.46,62.42,18.69,2.14,2.07
02:01:31.936,1.07,2.01,4.36,2.33,13389.09,69.57,19.28,2.26,2.08
02:01:32.036,0.97,2.01,2.53,1.78,12071.21,65.24,18.09,1.8,2.17
02:01:32.136,0.8,2.17,3.92,3.42,9944.16,49.45,18.73,2.24,2.37
02:01:32.237,0.67,2.38,5.47,4.37,8444.12,36.9,18.59,2.69,2.06
02:01:32.336,0.95,2.21,3.63,2.3,11709.74,57.66,18.28,2.08,1.98
02:01:32.436,1.01,1.78,4.17,2.17,12528.69,74.25,19.09,2.18,2.3
02:01:32.536,1.0,1.95,2.45,1.8,12496.21,69.1,18.44,1.79,2.3
02:01:32.636,0.71,2.19,4.94,4.38,8848.12,43.64,18.68,2.55,2.29
02:01:32.737,0.09,3.2,1.94,1.81,1085.97,9.95,14.43,1.5,2.29
02:01:32.837,0.88,1.67,3.52,2.28,11006.58,72.86,18.2,2.05,2.36
02:01:32.937,0.91,1.98,3.61,2.13,11263.0,60.09,18.33,2.04,2.18
02:01:33.036,0.98,2.07,3.77,2.07,12155.86,62.21,18.59,2.09,2.07
