Time (s),DRAM Power (W),IPC
51.3528,59.33,1.31
51.6808,27.83,1.32
51.9975,26.94,1.29
52.3113,26.56,1.20
52.9350,53.32,1.21
53.2443,26.59,1.06
53.7134,42.14,1.26
54.4321,61.46,1.32
54.7456,26.61,1.30
54.9926,20.85,1.31
55.2486,21.63,1.22
55.4847,19.87,1.23
56.1483,56.43,1.23
56.4190,23.81,1.30
56.7721,31.69,1.25
57.3801,51.85,1.17
57.6971,27.03,1.24
58.0149,26.95,1.22
58.3324,26.96,1.20
58.6468,27.07,1.15
59.2270,49.66,1.23
59.6738,39.89,0.79
59.9439,23.48,1.42
60.2101,23.76,1.32
60.8740,56.52,1.20
61.1888,26.84,1.25
61.5083,27.16,1.32
61.8382,28.10,1.21
62.5354,59.32,1.28
62.9062,32.72,1.37
63.3250,37.34,1.32
63.9409,51.92,1.20
64.2483,26.07,1.22
64.5560,25.93,1.23
64.8007,20.64,1.33
65.5161,60.70,1.14
65.8191,25.98,0.78
66.2382,37.22,1.37
66.5696,29.02,1.25
67.2327,56.28,1.26
67.5407,26.06,1.30
67.7802,20.32,1.32
68.1043,27.46,1.38
68.7738,57.14,1.13
69.0802,26.16,0.86
69.5173,39.05,1.34
69.8622,30.35,1.34
70.4723,51.86,1.21
70.7606,24.48,1.23
71.0863,27.61,1.22
71.3209,19.79,1.32
71.6269,26.14,1.19
72.2111,49.81,1.48
72.5703,31.78,1.29
72.8221,22.33,1.35
73.1014,24.50,1.24
73.7804,57.96,1.23
74.0886,26.21,1.20
74.3287,20.43,1.32
74.6410,26.58,1.30
74.9354,25.23,1.19
75.5362,51.41,1.37
75.8860,31.04,1.16
76.1507,23.39,1.43
76.5472,34.97,1.32
77.1319,49.21,1.24
77.4360,25.77,1.21
77.7524,26.83,1.23
77.9887,20.09,1.29
78.2980,26.55,1.23
78.8753,49.25,1.36
79.3332,40.94,0.66
79.6600,28.52,1.24
80.3600,60.00,1.31
80.6640,25.73,1.24
80.9047,20.41,1.31
81.2148,26.26,1.31
81.5245,26.31,1.23
82.1352,52.34,1.31
82.4858,31.12,1.32
82.8416,31.37,1.36
83.1999,32.03,1.26
83.8468,54.81,1.20
84.1632,26.87,1.25
84.4046,20.53,1.32
84.6406,20.08,1.24
84.8586,18.48,1.24
85.3510,42.12,1.18
85.6527,25.83,1.11
86.1355,43.25,1.42
86.5024,32.71,1.25
87.1160,52.14,1.21
87.4363,27.24,1.20
87.6728,20.10,1.30
87.9285,21.68,1.27
88.1653,20.07,1.12
88.8245,56.18,1.35
89.2852,41.26,0.56
89.6341,30.50,1.26
90.3513,61.53,1.25
90.6589,26.15,1.23
90.9005,20.56,1.31
91.1409,20.40,1.22
91.3910,21.21,1.25
91.9805,50.30,1.13
92.2902,26.58,0.75
92.6909,36.01,1.22
93.0358,30.32,1.26
93.6686,53.93,1.31
93.9935,27.59,1.30
94.3050,26.46,1.22
94.6235,27.02,1.12
94.9151,25.82,1.12
95.4770,48.05,1.20
95.7926,27.62,0.77
96.1695,33.59,1.40
96.5052,29.55,1.25
97.2075,59.87,1.30
97.5193,26.59,1.21
97.7620,20.66,1.31
98.0740,26.55,1.16
98.7248,55.75,1.15
99.0355,26.75,0.79
99.4611,38.11,1.32
99.8613,35.50,1.26
100.3925,45.02,1.22
100.7193,27.80,1.19
101.0321,26.63,1.23
101.2766,20.81,1.31
101.5876,26.52,1.18
102.1679,49.78,1.31
102.5877,37.49,0.64
102.8539,23.06,1.47
103.2112,31.65,1.26
103.7968,49.67,1.23
104.1095,26.62,1.22
104.4203,26.45,1.22
104.6522,19.71,1.27
105.3005,55.55,1.15
105.6029,25.98,1.10
106.0360,39.08,1.37
106.4062,32.59,1.31
107.0605,55.71,1.31
107.3868,27.72,1.31
107.6325,20.84,1.24
107.9485,26.71,1.22
108.5129,48.10,1.22
108.7565,20.73,1.40
109.2394,43.08,0.56
109.5266,24.92,1.60
109.8189,25.95,1.33
110.4039,49.56,1.30
110.7386,28.50,1.30
110.9808,20.56,1.23
111.2943,26.68,1.16
111.8779,49.83,1.13
112.1855,26.23,0.95
112.6718,43.58,1.42
112.9636,25.44,1.25
113.6877,61.95,1.26
114.0099,27.32,1.21
114.2494,20.28,1.30
114.4968,21.00,1.30
114.7286,19.63,1.14
115.3848,55.92,1.20
115.7037,28.33,1.39
116.0733,32.52,1.51
116.4193,30.89,1.24
117.0244,51.27,1.25
117.3323,26.18,1.28
117.5725,20.34,1.31
117.8847,26.52,1.33
118.5120,53.54,1.15
118.8330,27.23,1.07
119.2979,41.70,1.45
119.7124,36.59,1.22
120.3508,53.91,1.23
120.6689,26.88,1.29
120.9723,25.66,1.22
121.2781,25.77,1.13
121.8829,51.62,1.14
122.2036,27.54,0.75
122.6246,37.50,1.61
122.9532,28.26,3.00
123.2475,24.67,2.88
123.4506,17.09,2.36
123.7459,24.88,2.81
124.0289,23.64,2.93
124.2297,16.83,2.58
124.5003,22.63,2.80
124.7730,23.36,2.83
125.0397,22.77,0.67
125.3184,23.72,0.70
125.5782,22.02,1.17
125.8555,23.37,2.79
126.1403,23.99,2.93
126.4294,24.35,2.82
126.6983,22.62,3.10
126.9662,22.54,2.62
127.2234,21.71,3.07
127.4877,22.26,2.32
127.7599,22.99,2.43
128.0382,23.87,2.84
128.3075,23.78,2.35
128.5979,25.01,0.79
128.8764,23.82,0.46
129.1622,24.17,1.16
129.4207,22.00,1.20
129.6168,16.53,0.47
129.8885,23.18,2.08
130.1790,24.98,1.51
130.4584,24.31,2.95
130.7773,26.93,2.87
131.0513,23.40,2.91
131.2383,15.84,1.57
131.5282,25.72,1.20
132.0111,42.47,1.22
132.6020,51.53,1.28
133.0862,42.45,1.28
133.5650,41.62,1.36
134.0852,45.11,1.47
134.5779,42.78,2.20
135.0755,43.15,2.16
135.5210,38.74,1.74
135.9402,36.56,1.78
136.2622,28.07,1.52
136.7786,44.93,1.83
137.2362,39.91,3.22
137.5226,24.18,3.09
137.7345,18.00,3.37
137.9607,19.05,3.32
138.1787,18.39,3.49
138.4605,23.88,2.75
138.7455,24.08,3.41
139.0295,24.17,3.20
139.3044,23.27,2.64
139.5916,24.49,2.82
139.8629,23.05,3.08
140.1547,24.77,1.11
140.7260,49.50,1.19
141.2976,49.69,3.20
141.5887,24.74,3.26
141.7914,17.15,3.05
142.0194,19.27,3.14
142.2231,17.16,3.01
142.5169,24.77,2.66
142.7978,23.73,3.15
143.1034,25.77,1.54
143.6819,49.79,1.48
144.3148,54.97,2.02
144.5712,22.32,1.47
145.0257,39.41,1.98
145.4759,39.10,2.74
145.7461,22.77,3.06
146.0344,24.22,3.32
146.3191,23.95,3.59
146.6006,23.73,3.51
146.8961,24.80,2.44
147.1708,23.00,2.63
147.4507,23.41,3.25
147.7576,25.75,3.16
148.0575,25.07,1.37
148.5907,46.09,1.83
149.1278,46.48,1.10
149.6797,47.58,1.19
150.2222,47.14,1.02
150.8071,50.43,1.06
151.3251,44.92,2.19
151.6408,27.02,1.84
152.0606,36.32,1.72
152.4326,32.24,1.15
152.9961,48.66,1.51
153.4892,42.81,1.77
153.9501,40.02,1.78
154.3194,31.96,1.12
154.8096,42.76,1.96
155.3372,45.99,1.87
155.7758,38.29,1.60
156.1261,30.52,1.91
156.6267,43.61,1.73
156.9771,30.60,2.14
157.4574,41.78,1.54
157.8732,36.11,1.54
158.3257,39.30,1.63
158.7614,37.94,1.45
159.1984,38.38,1.85
159.7576,48.99,1.65
160.1327,33.02,1.43
160.5532,36.77,1.95
161.0297,41.46,1.75
161.4032,32.56,2.21
161.8392,38.02,1.83
162.2833,38.64,2.03
162.7238,38.22,1.73
163.1991,41.39,1.14
163.6430,38.84,1.50
164.0889,38.73,1.79
164.5970,44.18,1.84
165.0384,38.49,1.97
165.4509,36.01,1.89
165.8157,31.80,1.76
166.2624,38.94,1.67
166.6824,36.66,1.83
167.2274,47.62,1.55
167.6917,40.56,1.58
168.0663,32.93,1.95
168.5788,44.70,1.60
168.9362,31.25,1.60
169.4355,43.48,1.93
169.8620,37.22,1.87
170.2370,32.72,1.82
170.7534,44.96,1.90
171.4436,60.00,1.30
171.9667,45.64,1.60
172.4447,41.87,1.95
172.9566,44.60,2.03
173.3756,36.56,1.59
173.7345,31.42,2.00
174.1720,38.20,1.53
174.5968,37.05,1.86
175.3596,66.14,1.27
175.8837,45.60,1.92
176.3406,39.66,1.19
176.7745,37.98,1.94
177.3109,46.68,1.99
177.7171,35.39,1.57
178.0721,30.95,1.59
178.3986,28.32,2.12
178.9946,51.82,2.03
179.3652,32.42,2.22
179.7359,32.23,1.71
180.2289,42.93,1.84
180.6888,40.07,1.12
181.1193,37.49,2.25
181.6437,45.60,1.96
182.0655,36.82,2.05
182.4973,37.51,1.96
182.7920,25.59,1.72
183.2840,42.55,1.67
183.6469,31.54,1.74
184.0759,37.45,2.15
184.6330,48.38,1.58
185.0012,32.22,1.62
185.4513,39.06,2.26
185.9547,43.71,1.52
186.3147,31.39,1.79
186.7996,42.10,2.04
187.2202,36.49,1.81
187.5982,32.97,2.22
188.1234,45.64,1.87
188.5507,37.21,2.03
188.9066,30.98,1.97
189.2769,32.11,1.44
189.7894,44.52,2.13
190.3068,44.92,1.45
190.6587,30.68,1.41
191.0352,32.69,1.94
191.6364,52.21,2.15
192.0531,36.24,1.72
192.4278,32.55,1.77
192.8106,33.24,1.98
193.3870,49.73,1.68
193.7537,31.64,1.47
194.1923,38.02,2.08
194.7048,44.31,2.17
195.3526,56.11,1.27
195.8511,43.42,1.98
196.3400,42.45,2.06
196.7744,37.65,1.56
197.2323,39.71,1.77
197.6854,39.39,1.96
198.1320,38.88,1.42
198.5424,35.73,1.90
199.0730,46.02,2.29
199.4921,36.40,1.53
199.8420,30.49,1.81
200.2968,39.59,1.95
200.7079,35.64,2.00
201.1995,42.60,1.99
201.5651,31.68,1.73
202.0310,40.47,1.95
202.4239,34.11,1.70
202.8716,39.21,2.15
203.3850,44.60,1.19
203.7477,31.66,1.95
204.1972,39.23,1.76
204.6181,36.63,1.87
205.1081,42.54,2.18
205.5436,37.75,1.73
205.9058,31.41,2.21
206.4409,46.38,2.10
206.8136,32.45,1.48
207.2410,37.21,2.23
207.7643,45.34,1.53
208.1184,30.89,2.03
208.6204,43.74,2.26
209.0036,33.56,1.16
209.4000,34.57,1.60
209.8565,39.61,2.15
210.3203,40.28,1.52
210.7258,35.27,2.00
211.1850,39.95,1.31
211.6199,37.81,2.07
212.0567,37.86,1.58
212.4829,37.00,1.78
212.9706,42.17,2.26
213.3936,36.67,1.61
213.7532,31.26,1.79
214.2035,39.02,1.78
214.6421,38.16,1.92
215.1383,43.10,1.38
215.5266,33.68,1.25
215.9516,36.95,1.96
216.4851,46.53,1.90
216.9054,36.52,2.07
217.3262,36.59,1.61
217.6703,29.94,1.45
218.1317,40.06,1.84
218.5779,38.72,1.66
219.0161,37.98,1.71
219.4217,35.25,1.28
219.9252,43.79,1.39
220.3866,40.29,2.17
221.1710,68.22,1.53
221.6833,44.63,1.81
222.1316,39.11,1.79
222.4893,31.15,1.89
222.9266,37.82,1.76
223.3607,37.56,1.71
223.8834,45.43,1.95
224.3116,37.03,1.27
224.7462,37.83,1.76
225.1991,39.40,2.19
225.7087,44.31,1.27
226.0604,30.55,1.61
226.5063,38.65,1.99
226.9506,38.69,1.79
227.4315,41.72,1.94
227.8905,39.80,1.64
228.2451,30.79,1.34
228.6917,38.84,1.24
229.1284,38.20,1.83
229.5866,39.87,1.97
230.0671,41.60,2.11
230.5177,39.18,2.09
230.9269,35.47,1.66
231.2864,31.14,1.57
231.7061,36.24,1.45
232.1478,38.40,1.83
232.6394,42.60,1.51
232.9972,31.14,1.70
233.4664,40.74,1.90
233.9355,40.73,1.34
234.3772,38.11,2.04
234.8353,39.72,1.68
235.2418,35.12,1.99
235.7057,40.26,1.96
236.1961,42.15,1.71
236.6178,36.38,1.29
236.9824,31.35,1.45
237.4030,36.41,1.57
237.8969,42.85,1.80
238.3448,38.80,1.68
238.7892,38.64,1.72
239.2131,36.59,1.85
239.7200,43.94,2.22
240.1409,36.54,2.24
240.5253,33.38,1.97
241.0152,42.38,1.51
241.3622,30.08,1.54
241.7992,38.01,1.45
242.2314,37.50,1.77
242.7561,45.60,2.13
243.1841,37.08,1.34
243.5197,29.04,1.72
243.9639,38.36,1.99
244.4712,43.85,1.53
244.8207,30.15,1.64
245.2568,37.63,1.53
245.6907,37.55,1.48
246.0347,29.58,1.69
246.5732,46.62,1.93
247.0396,40.19,1.83
247.4900,38.81,1.72
247.8510,31.28,1.84
248.3620,44.19,1.84
248.7258,31.55,1.77
249.1065,32.93,1.93
249.5311,36.61,1.49
250.0028,40.77,2.00
250.4691,40.29,1.48
250.9196,39.10,1.69
251.4256,43.66,1.52
251.8163,33.79,1.89
252.3267,44.30,2.16
252.6953,32.01,1.51
253.1000,34.94,2.30
253.5528,39.15,1.77
253.9671,35.79,2.16
254.4095,38.35,1.76
254.8330,36.76,1.54
255.3452,44.48,2.11
255.7835,37.94,2.27
256.2737,42.36,2.00
256.6320,31.05,2.15
257.0982,40.33,2.24
257.5038,35.26,1.89
257.9467,38.44,1.55
258.3676,36.51,2.02
258.8600,42.41,1.98
259.2768,36.10,1.36
259.6747,34.51,1.98
260.1693,42.69,2.11
260.6246,39.14,2.27
261.0426,36.11,2.08
261.4621,36.11,1.49
261.8279,31.59,1.85
262.2809,38.93,2.02
262.7340,38.86,2.15
263.2195,41.67,1.86
263.6106,33.81,1.61
264.0530,38.52,1.96
264.5610,43.83,2.23
264.9448,33.26,1.88
265.2976,30.48,2.11
265.8570,48.33,1.98
266.2286,32.24,1.54
266.6552,36.98,1.95
267.0941,37.96,1.78
267.5522,39.77,1.92
268.0869,46.23,1.52
268.4641,32.86,1.81
268.8417,32.85,1.62
269.3259,41.85,1.99
269.8452,44.95,1.69
270.1862,29.57,1.70
270.6191,37.61,1.73
270.9785,31.15,1.70
271.4066,37.03,1.27
271.8799,41.05,1.94
272.4312,47.76,1.23
272.8071,32.90,2.14
273.2736,40.45,1.43
273.6819,35.46,1.70
274.1929,44.18,1.84
274.5741,33.04,1.72
274.9267,30.39,1.45
275.4063,41.38,1.70
275.8719,40.18,1.92
276.3688,42.97,1.04
276.7111,29.66,1.15
277.2091,43.30,1.85
277.7291,44.94,1.71
278.0791,30.44,2.13
278.5862,43.80,1.30
278.9140,28.51,1.94
279.4346,44.96,1.37
279.7638,28.59,1.61
280.2471,41.78,1.73
280.6694,36.50,2.28
281.1577,41.81,1.47
281.5434,33.44,1.55
282.0254,41.56,1.90
282.5325,43.68,2.10
282.9791,38.78,1.54
283.3418,31.43,1.84
283.8478,43.67,1.35
284.1820,28.88,1.47
284.6250,38.34,1.82
285.0597,37.70,1.83
285.4921,37.57,1.48
285.9621,41.18,1.37
286.4443,41.91,1.59
286.9535,44.27,1.73
287.3322,32.99,1.98
287.8255,42.84,1.69
288.1642,29.52,2.19
288.6222,39.83,1.65
289.0249,34.98,1.75
289.4719,38.88,1.77
289.9075,37.88,0.99
290.3394,37.65,1.87
290.9055,49.27,2.01
291.3327,37.15,2.22
291.7606,37.26,1.48
292.1077,30.23,1.52
292.4964,33.94,1.94
293.0727,50.25,1.53
293.4381,31.84,1.40
293.8566,36.40,1.78
294.3425,42.33,1.48
294.7334,34.15,2.19
295.2558,45.44,1.30
295.5890,28.96,1.83
296.1173,45.73,1.93
296.5475,37.45,2.05
296.9917,38.62,2.08
297.4214,37.35,1.58
297.7942,32.52,1.52
298.1631,31.90,2.10
298.6913,45.86,1.28
299.1183,37.22,2.10
299.8292,61.04,1.25
300.3476,45.27,1.61
300.8364,42.32,1.54
301.1934,30.94,1.47
301.7068,44.61,1.88
302.2078,43.64,1.49
302.5436,29.23,1.42
302.9477,35.28,1.03
303.4955,47.77,1.66
303.9314,37.94,1.50
304.3512,36.59,1.98
305.1211,66.69,1.16
305.6194,43.35,2.04
306.0529,37.52,2.08
306.6239,49.45,1.40
306.9645,29.66,1.89
307.4338,40.78,1.54
307.8706,38.14,1.49
308.2385,32.07,1.80
308.8166,50.18,1.72
309.1679,30.54,2.21
309.6698,43.78,1.49
310.0101,29.65,1.58
310.4450,37.75,1.25
310.8534,35.53,1.80
311.3459,42.78,1.66
311.7974,39.40,1.45
312.2454,39.13,1.89
312.7472,43.71,1.65
313.0930,30.18,2.00
313.5393,38.88,2.07
314.0352,43.06,2.01
314.4638,37.33,1.71
314.8179,30.89,1.70
315.1745,31.07,2.09
315.7337,48.77,1.78
316.1148,33.38,1.38
316.5557,38.63,1.59
317.0014,38.90,1.90
317.5108,44.61,1.96
317.9579,39.11,1.91
318.3008,29.80,1.90
318.6744,32.53,1.82
319.1225,38.93,2.24
319.7002,50.23,1.47
320.0599,31.42,2.09
320.5641,43.81,1.36
320.9181,31.07,2.14
321.7126,69.08,1.99
322.2410,45.90,1.71
322.6562,35.91,1.34
323.0715,36.07,1.77
323.6040,46.07,1.85
323.9690,31.77,1.52
324.3789,35.36,1.91
324.8420,40.19,1.25
325.2648,36.74,1.72
325.7996,46.35,2.07
326.1865,33.48,2.02
326.6367,38.98,2.08
327.0477,35.62,2.15
327.4259,32.73,1.57
327.8651,37.95,2.13
328.3846,44.85,1.70
328.7352,30.37,2.16
329.2549,44.83,1.18
329.5989,29.94,2.17
330.0751,41.22,1.71
330.4930,36.04,1.68
330.8705,32.67,2.16
331.4294,48.12,1.61
331.7797,30.32,1.78
332.2214,38.21,1.91
332.6801,39.65,2.04
333.1798,43.36,1.15
333.5211,29.79,1.25
334.0093,42.59,1.50
334.4441,37.91,1.79
334.8989,39.74,1.59
335.3246,36.81,1.26
335.7760,39.28,1.92
336.3011,45.68,1.93
337.0005,60.67,1.34
337.6204,53.75,1.38
337.9433,28.11,1.23
338.4155,41.16,1.92
338.9340,44.96,1.86
339.3655,37.52,1.75
339.7129,30.13,2.13
340.1570,38.45,2.09
340.6652,44.21,2.14
341.0645,34.67,1.68
341.4479,33.27,1.90
341.8857,37.97,1.58
342.3056,36.32,1.40
342.7632,39.75,1.90
343.2957,46.38,2.04
343.7377,38.40,1.92
344.0186,24.35,2.10
344.5617,47.12,1.75
344.9384,32.79,2.17
345.3674,37.26,2.06
345.7317,31.51,1.91
346.2658,46.14,1.65
346.6553,33.69,1.34
347.1211,40.53,1.69
347.5759,39.43,1.88
348.0600,41.79,1.87
348.7877,63.17,1.78
349.4130,54.28,1.88
349.7124,25.85,1.59
350.2148,43.59,2.21
350.7107,42.82,1.79
351.0791,32.17,1.56
351.5455,40.71,2.03
352.0658,45.12,1.66
352.4088,29.82,1.87
352.9153,43.95,1.94
353.3435,37.11,1.50
353.7129,32.09,1.94
354.2080,42.90,2.03
354.5770,32.08,2.01
354.9382,31.33,2.29
355.4470,44.29,1.31
355.8733,37.30,1.85
356.4070,46.49,1.85
356.8236,36.41,1.92
357.1983,32.57,1.32
357.6276,37.36,1.96
358.1314,43.91,1.93
358.4947,31.51,1.80
358.9240,37.49,2.15
359.6971,66.99,1.48
360.2228,45.59,0.99
360.4804,22.07,2.89
360.7613,23.79,2.91
361.0383,23.43,2.46
361.3112,23.05,2.40
361.5852,23.16,2.45
361.8661,23.83,2.71
362.1508,24.12,2.76
362.4521,25.45,2.71
362.7430,24.64,2.78
363.0249,24.03,0.54
363.3466,27.32,0.79
