Time (s),DRAM Power (W),IPC
0.0001,0.00,1.33
0.2339,22.32,0.79
0.4554,18.82,1.39
0.6058,12.85,1.30
0.7561,12.54,1.09
0.9839,18.91,1.20
1.2121,19.04,1.02
1.4407,18.91,0.80
1.6704,18.95,1.25
1.8972,18.73,0.88
2.1243,19.03,1.22
2.3545,19.16,1.15
2.5845,19.18,0.97
2.8133,18.97,0.86
3.0486,19.86,1.02
3.2765,19.38,1.31
3.5053,19.19,0.81
3.7360,19.30,0.89
3.9686,19.27,1.40
4.2016,19.43,0.87
4.4317,19.05,0.36
4.6582,19.62,1.15
4.8937,19.54,1.26
5.1282,19.38,0.83
5.3717,20.23,0.91
5.6231,20.86,1.10
5.8671,20.19,1.21
6.1108,20.23,1.02
6.3466,19.53,0.98
6.4969,12.43,1.45
6.7295,19.39,1.36
6.9652,19.65,1.29
7.1968,19.32,1.04
7.4321,19.53,1.21
7.6644,19.27,1.03
7.8994,19.52,1.01
8.1336,19.37,0.95
8.3685,19.45,1.26
8.5998,19.24,1.29
8.8339,19.42,0.95
9.0687,19.57,1.08
9.3021,19.36,1.06
9.5347,19.52,0.91
9.7771,20.65,1.00
9.9940,18.13,1.01
10.2284,19.55,0.95
10.4569,19.06,1.01
10.6889,19.44,0.86
10.9193,19.29,0.69
11.1566,19.83,0.95
11.3972,20.07,1.15
11.6309,19.72,0.92
11.8774,20.92,1.13
12.1162,20.54,1.04
12.3605,20.93,0.91
12.5888,19.04,0.84
12.8192,19.14,0.87
12.9695,12.54,1.19
13.2002,19.15,1.07
13.4309,19.07,1.15
13.6620,19.13,1.14
13.8973,19.47,0.84
14.1306,19.32,0.99
14.3686,20.04,1.09
14.6023,19.36,0.97
14.8373,19.48,1.03
15.0719,19.36,0.87
15.3020,19.02,1.11
15.5340,19.19,0.82
15.7687,19.35,1.00
16.0016,19.26,1.04
16.2353,19.24,0.87
16.4637,18.75,0.95
16.6993,19.52,0.91
16.9340,19.32,0.86
17.1662,19.61,1.00
17.3953,18.96,0.92
17.6386,20.23,0.93
17.8718,19.28,1.22
18.0993,18.87,0.90
18.3321,19.24,1.04
18.5644,19.13,1.19
18.7989,19.41,1.06
19.0297,19.35,0.82
19.2644,19.42,0.65
19.4947,19.01,1.00
19.7272,19.29,0.83
19.9608,19.28,0.86
20.1960,19.48,1.13
20.4284,19.28,0.83
20.6627,19.47,1.09
20.8968,19.42,0.88
21.1285,19.13,0.95
21.3608,19.31,1.30
21.5923,19.14,0.94
21.8257,19.42,0.93
22.0595,19.73,1.22
22.2863,18.81,1.02
22.5180,19.22,0.84
22.7478,18.96,0.89
22.9768,18.90,0.96
23.2115,19.39,1.05
23.4448,19.21,0.91
23.6931,20.55,1.01
23.9259,19.21,1.03
24.1561,19.08,1.02
24.3875,19.09,0.92
24.6207,19.40,0.98
24.8510,19.12,0.89
25.0830,19.24,0.95
25.3140,19.08,1.03
25.5435,19.10,0.87
25.7763,19.33,1.02
26.0087,19.28,1.09
26.2415,19.37,1.02
26.4774,19.55,1.03
26.7104,19.76,0.97
26.9419,19.18,0.93
27.1730,19.13,1.04
27.4042,19.01,1.00
27.6358,19.04,0.94
27.8680,19.16,0.86
28.0990,19.00,0.93
28.3292,19.01,0.97
28.5603,18.97,0.81
28.7956,19.46,0.99
29.0288,19.24,1.02
29.2623,19.23,0.90
29.5042,19.91,0.85
29.7406,19.58,0.98
29.9767,19.55,1.01
30.2108,19.37,1.01
30.4441,19.20,0.89
30.6789,19.55,0.88
30.9099,19.55,0.92
31.1397,19.71,0.82
31.3755,19.59,1.10
31.6077,19.48,1.10
31.8389,19.11,0.96
32.0725,19.33,0.84
32.3066,19.33,1.03
32.5402,19.39,0.86
32.7750,20.23,0.90
33.0093,19.58,1.22
33.2437,19.76,1.04
33.4763,19.93,0.94
33.7072,19.58,0.96
33.9392,19.87,0.85
34.1718,20.09,0.95
34.4044,19.56,1.11
34.6402,19.91,0.95
34.8745,19.72,0.97
35.1079,19.85,0.97
35.3491,20.73,0.88
35.5851,20.16,0.88
35.8243,19.82,1.02
36.0540,19.22,0.88
36.2831,19.07,1.07
36.5174,19.39,1.10
36.7502,19.28,1.16
36.9802,19.03,0.94
37.2139,19.37,1.55
37.4478,19.34,0.83
37.6782,19.00,1.19
37.9137,19.50,1.03
38.1462,19.20,1.04
38.3854,19.78,1.04
38.6217,19.51,1.19
38.8577,19.54,0.88
39.0912,19.79,1.05
39.3253,20.11,1.22
39.5580,19.84,1.07
39.7926,19.95,1.06
40.0283,20.30,0.51
40.2642,19.93,1.15
40.5056,20.20,0.88
40.7386,19.28,1.64
40.9779,20.47,1.91
41.2136,19.44,1.94
41.4527,19.93,1.74
41.6898,20.09,1.31
41.9297,20.00,1.95
42.1654,19.54,1.79
42.4010,19.89,1.39
42.6409,20.02,1.91
42.8717,19.16,1.48
43.1044,19.24,0.75
43.3379,19.17,1.25
43.5737,19.51,1.13
43.8058,19.62,1.21
44.0390,19.55,1.35
44.2743,19.74,1.31
44.5097,19.65,1.39
44.7431,19.53,1.33
44.9831,20.12,1.32
45.2243,20.19,1.33
45.4640,20.11,0.87
45.6967,19.71,1.29
45.9360,19.99,0.79
46.1696,19.39,0.96
46.4070,20.27,1.53
46.6408,19.47,0.85
46.8723,19.17,0.80
47.1049,19.20,1.09
47.3407,20.47,0.68
47.5724,20.10,0.68
47.8122,20.82,0.78
48.0556,21.08,1.23
48.2965,20.93,1.09
48.5371,20.91,0.75
48.7808,21.24,1.05
49.0252,21.59,1.16
49.2613,20.96,0.82
49.4989,21.03,0.94
49.7343,20.81,0.92
49.9672,20.46,0.83
50.2000,20.31,1.15
50.4400,20.23,1.21
50.6725,20.08,0.97
50.9097,19.76,0.83
51.1443,20.68,1.03
51.3783,20.39,0.74
51.6151,20.53,0.72
51.8511,20.46,1.26
52.0848,19.52,0.94
52.3158,19.14,1.05
52.5502,19.39,1.32
52.7874,19.50,0.86
53.0233,19.63,1.18
53.2630,20.36,1.04
