Time (s),GPU 0 Power (W)
0.10019779205322266,37.52
0.25022149085998535,36.44
0.3890492916107178,36.34
0.5137815475463867,37.02
0.6764824390411377,36.53
0.7964439392089844,36.53
0.9209632873535156,36.34
1.0439550876617432,36.34
1.1648166179656982,36.44
1.2840805053710938,36.44
1.4072473049163818,36.63
1.5521037578582764,36.34
1.6770718097686768,36.44
1.8024554252624512,36.63
1.9473919868469238,34.75
2.071462392807007,34.66
2.1966552734375,34.75
2.3208563327789307,34.95
2.445756435394287,34.56
2.5712902545928955,34.75
2.6953835487365723,34.75
2.8195230960845947,34.66
2.9664106369018555,34.75
3.104430675506592,34.86
3.228736400604248,34.66
3.3528847694396973,34.66
3.474984884262085,34.55
3.599442720413208,34.66
3.7245569229125977,34.85
3.848698139190674,34.66
3.9727518558502197,34.66
4.097894191741943,34.76
4.223111629486084,34.95
4.347121238708496,34.66
4.4713616371154785,34.55
4.59566068649292,34.66
4.722198963165283,34.55
4.860999584197998,34.66
4.985783338546753,34.66
5.111380100250244,34.66
5.235956430435181,34.95
5.361101865768433,34.66
5.483698844909668,34.66
5.608364820480347,34.66
5.732919216156006,34.85
5.861582517623901,34.66
5.986975908279419,34.55
6.148358583450317,34.66
6.3147313594818115,34.66
6.440297365188599,34.66
6.567659854888916,34.66
6.692003965377808,34.56
6.816088676452637,34.75
6.940425634384155,34.75
7.065211772918701,34.67
7.2044947147369385,34.66
7.350444316864014,35.74
7.471977949142456,108.51
7.590848922729492,55.42
7.714383363723755,56.71
7.833065986633301,55.22
7.954399347305298,54.83
8.077071189880371,54.93
8.219633102416992,54.83
8.341462135314941,55.12
8.46246075630188,54.93
8.605648517608643,54.74
8.743754386901855,54.93
8.867769718170166,54.93
8.987072467803955,54.83
9.10684323310852,54.93
9.243348836898804,54.83
9.367271184921265,54.94
9.488910675048828,54.93
9.628010749816895,34.85
9.76997685432434,34.76
9.895844221115112,34.76
10.016183853149414,34.75
10.180520057678223,34.66
10.305036544799805,34.66
10.425360918045044,34.85
10.546109676361084,34.85
10.670351266860962,34.75
10.79323959350586,34.66
10.918035984039307,34.75
11.041629314422607,34.75
11.162702322006226,34.75
11.283351182937622,34.66
11.40575885772705,34.66
11.548733949661255,34.66
11.688960790634155,34.75
11.81061315536499,34.66
11.93522047996521,34.66
12.083279609680176,34.75
12.248563766479492,34.75
12.37477159500122,34.75
12.497405529022217,34.75
12.618960618972778,34.66
12.760794639587402,34.66
12.883058547973633,34.75
13.00480318069458,34.66
13.148807048797607,34.75
13.29003095626831,34.66
13.41569709777832,34.66
13.560999870300293,34.75
13.68702483177185,34.75
13.810437679290771,34.85
13.930955648422241,34.95
14.057394981384277,35.05
14.180805921554565,35.44
14.305773735046387,34.95
14.430596351623535,35.05
14.572598218917847,35.14
14.738280057907104,34.95
14.903359413146973,35.95
15.048055648803711,36.04
15.170710325241089,58.29
