System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
02:16:37.894,0.0,1.13,0.0,0.0,3.04,12.56,3.01,0.07,0.25
02:16:37.994,0.0,1.0,0.0,0.0,6.21,24.86,2.78,0.04,0.19
02:16:38.094,0.0,1.0,0.0,0.0,6.14,25.79,2.49,0.03,0.1
02:16:38.194,0.0,1.0,0.0,0.0,6.09,24.87,2.56,0.03,0.11
02:16:38.294,0.0,1.22,0.01,0.01,48.22,43.38,3.78,0.23,0.57
02:16:38.405,0.03,1.74,0.03,0.18,349.89,5.66,7.38,0.9,1.33
02:16:38.495,0.23,0.89,0.31,0.37,2844.04,43.17,9.38,1.21,1.94
02:16:38.596,0.13,0.9,0.33,0.6,1667.92,19.81,9.57,1.27,1.95
02:16:38.697,0.32,1.08,0.43,0.5,3970.32,38.59,9.34,1.34,1.64
02:16:38.796,0.21,0.88,3.39,1.53,2674.04,31.91,9.48,2.12,1.49
02:16:38.895,0.4,0.84,2.01,1.46,5006.64,62.46,9.22,1.79,1.49
02:16:38.997,0.36,0.83,3.86,1.79,4546.18,56.47,9.84,2.26,1.44
02:16:39.096,0.36,0.82,3.02,1.91,4484.44,57.73,9.34,2.09,1.42
02:16:39.197,0.43,1.14,3.94,2.09,5431.84,49.76,9.59,2.41,0.99
02:16:39.296,0.35,1.12,4.97,2.38,4393.18,41.2,9.36,2.64,0.95
02:16:39.396,0.33,1.16,4.76,2.39,4190.41,37.78,9.48,2.61,0.97
02:16:39.497,0.4,1.23,3.73,2.25,5058.2,42.98,9.57,2.38,0.99
02:16:39.596,0.41,1.16,3.87,2.09,5080.68,46.16,9.3,2.36,0.97
02:16:39.696,0.37,1.14,4.74,2.29,4646.93,42.58,9.42,2.57,0.96
02:16:39.797,0.32,1.15,4.95,2.5,3930.78,35.74,9.55,2.66,0.97
02:16:39.897,0.42,1.2,3.71,2.17,5275.11,46.07,9.41,2.35,0.98
02:16:39.998,0.39,1.18,4.09,2.28,4878.7,42.84,9.64,2.49,0.98
02:16:40.097,0.39,1.12,4.49,2.21,4879.21,45.71,9.27,2.49,0.95
02:16:40.198,0.33,1.16,4.96,2.42,4083.03,36.9,9.49,2.65,0.97
02:16:40.298,0.4,1.18,3.95,2.21,5039.64,44.69,9.56,2.44,0.98
02:16:40.399,0.37,1.09,3.66,2.14,4645.93,44.34,9.51,2.29,1.12
02:16:40.498,0.14,0.9,1.66,0.89,1693.06,19.99,9.08,1.63,1.6
02:16:40.600,0.37,0.81,3.27,1.82,4694.32,60.22,9.43,2.19,1.34
02:16:40.698,0.36,0.98,5.1,2.45,4490.36,48.17,9.41,2.64,1.05
02:16:40.800,0.33,1.18,4.99,2.53,4208.43,37.13,9.58,2.68,0.96
02:16:40.900,0.43,1.2,3.83,2.21,5380.54,47.0,9.57,2.41,0.97
02:16:41.000,0.38,1.2,4.01,2.26,4787.38,41.84,9.41,2.42,0.97
02:16:41.099,0.41,1.14,4.51,2.24,5072.77,46.69,9.36,2.52,0.94
02:16:41.200,0.35,1.17,5.03,2.44,4406.61,39.29,9.5,2.67,0.95
02:16:41.300,0.38,1.17,4.33,2.29,4727.11,42.25,9.45,2.51,0.96
02:16:41.400,0.32,1.38,2.24,1.55,3964.57,29.81,9.48,1.94,1.07
02:16:41.501,0.11,1.3,1.91,1.34,1422.63,11.53,9.35,1.75,1.32
02:16:41.602,0.36,0.81,3.74,2.24,4503.68,57.82,9.53,2.34,1.3
02:16:41.702,0.29,0.89,4.66,2.61,3659.82,43.25,9.55,2.6,1.21
02:16:41.801,0.39,1.18,3.41,2.45,4798.77,42.74,9.42,2.34,1.02
02:16:41.900,0.42,1.14,3.58,2.29,5169.21,47.97,9.28,2.36,0.96
02:16:42.001,0.32,1.14,5.09,2.96,4056.34,37.05,9.56,2.77,0.93
02:16:42.101,0.35,1.17,4.47,2.52,4380.79,39.18,9.48,2.58,0.95
02:16:42.202,0.37,1.22,3.64,2.73,4669.57,39.74,9.57,2.47,0.99
02:16:42.301,0.42,1.13,3.79,2.37,5210.81,48.54,9.28,2.41,0.93
02:16:42.401,0.23,1.25,4.29,2.28,2900.33,24.3,9.43,2.48,0.99
