time,utilization
0.00,0.00
0.32,16.54
0.59,1.39
0.90,1.50
1.20,1.08
1.50,1.07
1.83,1.08
2.15,1.03
2.47,1.01
2.78,1.06
3.07,1.06
3.37,1.10
3.68,0.98
3.97,1.05
4.27,1.10
4.57,1.02
4.87,1.13
5.19,0.99
5.49,1.07
