CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
130,240,2292.87,2246.5,24.26
130,220,2315.37,2276.7,24.55
130,200,2304.99,2254.18,24.4
130,180,2301.21,2264.02,24.42
130,160,2268.54,2222.2,24.04
130,140,2269.05,2220.37,24.04
130,120,2278.78,2236.75,24.16
130,100,2291.29,2253.52,24.31
110,260,2261.7,2245.78,24.28
110,240,2230.75,2209.44,23.89
110,220,2250.17,2238.1,24.24
110,200,2235.11,2221.97,23.93
110,180,2294.38,2270.35,24.55
110,160,2269.35,2254.55,24.37
110,140,2294.39,2285.81,24.71
110,120,2262.77,2249.31,24.35
110,100,2262.22,2241.83,24.27
90,260,2196.14,2582.27,28.32
90,240,2166.83,2557.0,27.96
90,220,2172.65,2566.32,28.09
90,200,2261.95,2668.77,29.34
90,180,2204.47,2597.38,28.43
90,160,2240.99,2641.85,28.93
90,140,2233.27,2636.79,28.85
90,120,2206.29,2614.33,28.58
90,100,2169.9,2567.5,28.12
70,260,2010.38,2953.02,32.53
70,240,2105.01,3072.9,34.0
70,220,2099.0,3076.82,33.99
70,200,2022.78,2982.62,32.79
70,180,1980.38,2918.9,32.05
70,160,2033.99,2984.15,32.86
70,140,2033.0,2983.6,32.85
70,120,1988.59,2914.98,32.06
70,100,2138.87,3146.74,34.75
250,260,2270.38,2207.33,24.23
250,240,2260.26,2202.24,24.13
250,220,2266.1,2212.55,24.14
250,200,2269.54,2217.55,24.19
250,180,2271.58,2229.87,24.23
250,160,2251.55,2208.66,24.02
250,140,-259853.43,2239.57,24.37
250,120,2261.77,2224.89,24.14
250,100,2311.69,2261.49,24.61
230,260,2260.59,2224.4,24.1
230,240,2310.21,2250.38,24.55
230,220,2294.23,2246.16,24.39
230,200,2269.13,2223.59,24.22
230,180,2271.65,2227.71,24.23
230,160,2253.28,2198.95,23.97
230,140,2268.47,2222.85,24.18
230,120,2280.19,2230.42,24.3
230,100,2276.53,2235.09,24.26
210,260,2243.27,2195.01,23.86
210,240,2260.68,2212.15,24.07
210,220,2279.44,2228.3,24.27
210,200,2269.75,2215.03,24.16
210,180,2288.7,2250.44,24.38
210,160,2253.18,2192.3,23.99
210,140,2262.3,2206.81,24.08
210,120,2283.66,2223.31,24.28
210,100,2263.49,2202.26,24.08
190,260,2273.82,2218.75,24.23
190,240,2264.48,2204.02,24.06
190,220,2269.66,2217.61,24.14
190,200,2282.67,2230.65,24.32
190,180,2274.43,2223.13,24.18
190,160,2261.15,2205.38,24.07
190,140,2255.44,2205.08,24.04
190,120,2245.34,2201.45,23.94
190,100,2262.92,2208.49,24.05
170,260,2263.79,2211.91,24.13
170,240,2292.72,2242.87,24.41
170,220,2272.21,2211.8,24.17
170,200,2288.86,2245.42,24.41
170,180,2275.41,2213.21,24.19
170,160,2280.33,2225.41,24.26
170,140,2269.94,2211.91,24.15
170,120,2280.5,2227.85,24.28
170,100,2254.09,2208.97,24.01
150,260,2286.65,2223.63,24.16
150,240,2287.25,2226.93,24.22
150,220,2278.28,2210.44,24.07
150,200,2279.74,2218.99,24.1
150,180,2287.25,2216.94,24.18
150,160,2269.69,2200.63,24.0
150,140,2260.78,2195.66,23.92
150,120,2268.94,2202.4,23.95
150,100,2285.11,2217.59,24.15
130,260,2293.91,2236.84,24.29
130,240,2286.96,2208.94,24.19
130,220,2255.64,2192.67,23.87
130,200,2309.95,2242.23,24.46
130,180,2285.72,2218.71,24.19
130,160,2305.93,2230.35,24.4
130,140,2285.16,2218.04,24.19
130,120,2325.44,2259.81,24.65
130,100,2274.66,2207.16,24.07
110,260,2273.95,2250.01,24.49
110,240,2259.25,2215.11,24.19
110,220,2242.13,2203.26,23.99
110,200,2279.11,2236.15,24.37
110,180,2250.74,2214.62,24.1
110,160,2263.27,2224.84,24.2
110,140,2244.36,2202.01,24.05
110,120,2278.49,2229.73,24.4
110,100,2240.83,2191.89,23.95
90,260,2185.09,2562.41,28.3
90,240,2221.59,2579.83,28.54
90,220,2174.69,2536.07,27.96
90,200,2264.78,2634.7,29.09
90,180,2235.14,2609.53,28.74
90,160,2215.47,2569.25,28.39
90,140,2183.09,2541.52,28.07
90,120,2204.27,2569.37,28.31
90,100,2211.09,2568.6,28.4
70,260,2145.15,3098.39,34.68
70,240,2157.29,3111.21,34.84
70,220,2094.14,3033.96,33.96
70,200,2125.46,3050.47,34.19
70,180,2092.28,3007.51,33.7
70,160,2090.68,3014.29,33.75
70,140,2060.66,2962.26,33.05
70,120,2020.22,2883.46,32.18
70,100,2095.85,3009.58,33.66
250,260,2271.86,2197.26,24.26
250,240,2275.45,2197.43,24.24
250,220,2248.61,2180.33,23.99
250,200,2266.64,2208.27,24.2
250,180,2258.65,2191.63,24.06
250,160,2262.18,2202.41,24.13
250,140,2253.13,2175.12,23.98
250,120,2280.19,2217.9,24.31
250,100,2292.92,2233.46,24.38
230,260,2279.69,2220.27,24.3
230,240,2281.64,2215.17,24.31
230,220,2253.06,2170.75,23.97
230,200,2301.28,2230.55,24.51
230,180,2271.74,2209.53,24.17
230,160,2243.17,2188.21,23.91
230,140,2262.62,2201.9,24.11
230,120,2279.46,2206.42,24.24
230,100,2271.65,2197.79,24.14
210,260,2268.54,2213.95,24.17
210,240,2263.31,2206.71,24.12
210,220,2283.16,2211.66,24.27
210,200,2251.17,2187.5,23.98
210,180,2283.56,2217.87,24.3
210,160,2279.53,2216.72,24.29
210,140,2271.4,2197.83,24.14
210,120,2262.72,2205.07,24.13
210,100,2272.98,2199.02,24.23
190,260,2327.35,2258.66,24.77
190,240,2246.79,2177.94,23.92
190,220,2272.46,2197.93,24.19
190,200,2264.36,2196.87,24.11
190,180,2245.27,2186.58,23.91
190,160,2299.11,2225.79,24.49
190,140,2285.78,2206.63,24.33
190,120,2263.72,2185.99,24.06
190,100,2282.54,2208.07,24.25
170,260,2265.75,2200.66,24.13
170,240,2280.96,2211.11,24.28
170,220,2255.13,2187.38,24.03
170,200,2306.67,2220.92,24.55
170,180,2263.71,2187.3,24.09
170,160,2318.07,2240.11,24.73
170,140,2286.08,2219.48,24.32
170,120,2264.15,2203.24,24.12
170,100,2305.93,2230.2,24.55
150,260,2269.55,2181.79,24.01
150,240,2300.95,2207.23,24.37
150,220,2310.22,2226.2,24.44
150,200,2267.86,2187.54,24.01
150,180,2294.43,2214.69,24.33
150,160,2300.96,2212.81,24.41
150,140,2279.91,2197.67,24.23
150,120,2275.34,2179.6,24.01
150,100,2279.76,2199.02,24.16
130,260,2255.63,2173.85,23.92
130,240,2283.41,2199.37,24.18
130,220,2280.47,2188.5,24.16
130,200,2274.83,2194.87,24.11
130,180,2291.04,2212.57,24.29
130,160,2277.64,2180.44,24.09
130,140,2274.24,2186.31,24.06
130,120,2286.94,2218.11,24.27
130,100,2256.31,2173.71,23.85
110,260,2305.35,2236.99,24.62
110,240,2270.94,2204.66,24.29
110,220,2274.47,2213.26,24.33
110,200,2265.2,2218.8,24.36
110,180,2240.39,2176.13,23.99
110,160,2269.31,2219.31,24.44
110,140,2250.01,2194.82,24.07
110,120,2268.0,2221.39,24.4
110,100,2247.46,2185.08,24.08
90,260,2258.65,2615.27,29.18
90,240,2175.87,2528.4,28.01
90,220,2226.43,2583.27,28.66
90,200,2154.96,2522.5,28.01
90,180,2219.07,2574.67,28.68
90,160,2195.88,2539.82,28.23
90,140,2233.72,2587.42,28.74
90,120,2137.59,2483.08,27.74
90,100,2205.67,2566.41,28.62
70,260,2004.64,2889.26,32.42
70,240,2046.17,2933.41,32.99
70,220,2054.07,2937.56,33.0
70,200,2070.68,2942.87,33.26
70,180,2057.13,2921.43,32.87
70,160,2040.81,2939.92,33.03
70,140,2003.71,2887.69,32.38
70,120,2087.26,2986.5,33.61
70,100,2037.14,2918.32,32.76
250,260,2269.66,2209.19,24.2
250,240,2260.47,2205.61,24.15
250,220,2271.06,2211.61,24.21
250,200,2270.6,2217.82,24.2
250,180,2272.22,2225.68,24.23
250,160,2261.57,2225.84,24.12
250,140,2240.44,2194.96,23.88
250,120,2272.19,2220.35,24.2
250,100,2300.41,2255.48,24.45
230,260,2280.66,2233.55,24.32
230,240,2261.04,2212.3,24.1
230,220,2298.67,2256.84,24.47
230,200,2265.78,2231.16,24.15
230,180,2262.07,2214.25,24.07
230,160,2260.64,2209.69,24.1
230,140,2271.74,2241.75,24.23
230,120,2267.71,2232.47,24.19
230,100,2248.43,2209.75,24.04
210,260,2293.63,2253.6,24.46
210,240,2268.55,2238.78,24.23
210,220,2261.24,2214.82,24.09
210,200,2259.66,2213.51,24.09
210,180,2298.92,2258.77,24.47
210,160,2286.26,2245.23,24.36
210,140,2260.58,2222.15,24.07
210,120,2280.78,2244.8,24.33
210,100,2250.87,2211.3,24.01
190,260,2261.69,2216.65,24.1
190,240,2264.24,2214.12,24.13
190,220,2251.84,2214.62,24.01
190,200,2271.91,2218.64,24.16
190,180,2281.15,2237.63,24.24
190,160,2244.41,2201.61,23.92
190,140,2263.85,2220.37,24.13
190,120,2262.86,2226.21,24.1
190,100,2271.68,2230.87,24.23
170,260,2271.24,2228.04,24.2
170,240,2263.15,2225.17,24.1
170,220,2269.65,2228.76,24.19
170,200,2270.94,2226.34,24.16
170,180,2253.82,2206.79,24.02
170,160,2274.36,2220.67,24.17
170,140,2278.52,2242.66,24.29
170,120,2249.87,2207.56,23.99
170,100,2287.85,2245.84,24.39
150,260,2277.94,2212.4,24.12
150,240,2309.0,2263.61,24.49
150,220,2277.23,2210.89,24.05
150,200,2278.35,2215.44,24.12
150,180,2293.01,2240.12,24.29
150,160,2265.54,2199.34,23.97
150,140,2259.46,2193.44,23.92
150,120,2295.67,2227.92,24.28
150,100,2290.09,2234.7,24.22
130,260,2274.78,2224.65,24.11
130,240,2280.67,2231.53,24.16
130,220,2256.27,2204.26,23.94
130,200,2276.47,2220.19,24.07
130,180,2271.29,2216.59,24.09
130,160,2264.31,2216.72,23.96
130,140,2270.28,2223.39,24.07
130,120,2274.46,2217.92,24.1
130,100,2287.04,2232.4,24.22
110,260,2299.86,2260.28,24.54
110,240,2261.0,2247.0,24.28
110,220,2260.86,2229.98,24.23
110,200,2232.79,2199.0,23.91
110,180,2251.99,2222.98,24.12
110,160,2288.76,2265.8,24.52
110,140,2259.63,2231.13,24.19
110,120,2259.91,2238.72,24.28
110,100,2237.99,2214.87,24.0
90,260,2222.71,2605.72,28.57
90,240,2246.53,2636.15,28.89
90,220,2251.12,2638.95,28.93
90,200,2241.57,2613.84,28.8
90,180,2220.3,2598.7,28.5
90,160,2195.25,2573.7,28.2
90,140,2202.82,2576.93,28.35
90,120,2225.79,2610.27,28.61
90,100,2190.97,2542.06,27.99
70,260,-260091.34,2969.34,32.87
70,240,2034.69,2943.08,32.53
70,220,2084.06,3026.99,33.7
70,200,2052.02,2948.02,32.77
70,180,2068.16,2982.15,33.16
70,160,2114.62,3046.15,34.06
70,140,2114.1,3034.04,33.9
70,120,2092.09,3010.27,33.53
70,100,2095.96,3013.79,33.57
