CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,260,1094.87,925.02,11.39
110,260,1085.27,976.6,11.63
95,260,995.94,1029.33,12.32
90,260,1029.46,1090.07,13.3
85,260,1024.41,1131.08,13.95
80,260,1086.58,1287.28,15.91
75,260,1058.64,1336.08,16.28
70,260,1255.97,1670.66,20.94
65,260,1312.82,1791.17,22.61
250,260,1085.92,953.64,11.39
110,260,1074.41,993.69,11.55
95,260,981.42,1034.03,12.14
90,260,1027.41,1101.01,13.38
85,260,1110.25,1280.72,15.3
80,260,1102.2,1343.63,16.22
75,260,1061.47,1293.62,15.93
70,260,1267.68,1745.85,21.07
65,260,1387.11,1842.47,24.06
250,260,1094.34,980.84,11.47
110,260,1074.79,992.99,11.56
95,260,982.4,1006.99,12.17
90,260,1066.76,1160.41,13.85
85,260,1019.54,1203.17,13.99
80,260,1087.24,1329.42,15.98
75,260,1102.32,1417.59,17.22
70,260,1268.21,1726.54,21.13
65,260,1330.44,1835.93,22.86
