CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,100,3322.33,5727.56,57.75
65,120,-258907.84,5526.04,56.65
65,140,1535.7,3245.95,25.9
65,160,1505.24,3722.16,26.52
65,180,1506.1,4153.76,26.48
65,200,1516.34,4601.41,26.64
65,220,1514.9,5037.28,26.7
65,240,1516.67,5458.06,26.62
65,260,1515.89,5874.84,26.71
70,100,3397.53,5697.54,57.2
70,120,3330.68,5474.45,56.08
70,140,1534.65,3221.66,25.57
70,160,1547.03,3685.17,25.93
70,180,1545.08,4133.68,26.0
70,200,1551.16,4562.57,26.02
70,220,1544.58,4989.73,25.94
70,240,1544.64,5410.86,25.9
70,260,1545.39,5822.95,25.94
75,100,3607.11,5653.2,56.43
75,120,3529.24,5411.48,55.09
75,140,1609.49,3186.14,24.97
75,160,1606.31,3623.41,25.03
75,180,1606.58,4069.47,25.03
75,200,1611.87,4512.4,25.12
75,220,1604.5,4965.72,25.53
75,240,1615.94,5339.94,25.11
75,260,1620.27,5776.43,25.26
80,100,3843.28,5673.51,56.37
80,120,3781.52,5451.74,55.48
80,140,1701.63,3185.76,24.91
80,160,1697.3,3620.18,24.86
80,180,1695.99,4054.81,24.84
80,200,1727.91,4510.75,25.34
80,220,1710.91,4932.18,25.1
80,240,1712.52,5361.65,25.03
80,260,1711.02,5773.29,25.17
85,100,4039.36,5647.86,56.2
85,120,3953.36,5425.63,54.93
85,140,1772.33,3170.45,24.64
85,160,1800.92,3627.05,25.0
85,180,1795.94,4070.0,24.94
85,200,1789.45,4485.1,24.81
85,220,1793.02,4906.81,24.81
85,240,1801.16,5339.54,25.0
85,260,1822.2,5796.79,25.29
90,100,4254.64,5655.77,56.12
90,120,4151.05,5428.16,54.72
90,140,1871.92,3162.38,24.61
90,160,1856.9,3600.33,24.45
90,180,1862.4,4044.71,24.55
90,200,1884.92,4479.49,24.85
90,220,1883.36,4901.8,24.79
90,240,1891.43,5336.0,24.84
90,260,1885.06,5754.79,24.8
95,100,4430.43,5617.61,55.75
95,120,4357.4,5395.05,54.5
95,140,1917.59,3145.15,24.16
95,160,1932.13,3573.4,24.2
95,180,1926.19,4005.01,24.21
95,200,1941.51,4452.29,24.42
95,220,1956.76,4896.0,24.46
95,240,1940.49,5311.29,24.38
95,260,1975.65,5732.72,24.61
110,100,5083.44,5628.41,55.53
110,120,4960.18,5396.25,54.18
110,140,2178.61,3116.65,23.81
110,160,2196.98,3557.46,23.99
110,180,2200.79,3994.33,24.05
110,200,2207.79,4435.19,24.08
110,220,2208.97,4857.53,24.13
110,240,2207.54,5299.52,24.15
110,260,2212.53,5706.69,24.18
120,100,5156.23,5639.85,55.49
120,120,5018.38,5395.14,54.15
120,140,2198.09,3112.12,23.83
120,160,2218.98,3558.35,23.96
120,180,2222.83,3980.71,24.02
120,200,2224.87,4434.82,24.1
120,220,2228.46,4868.43,24.14
120,240,2232.41,5309.0,24.17
120,260,2231.78,5720.92,24.16
65,100,3309.0,5710.3,57.85
65,120,3217.46,5501.67,56.47
65,140,1500.4,3262.65,26.33
65,160,1568.42,3707.36,26.4
65,180,1564.56,4101.89,25.92
65,200,1580.28,4570.61,26.54
65,220,1581.3,4963.89,26.08
65,240,1585.69,5408.62,26.28
65,260,1591.19,5817.27,26.33
70,100,3666.66,5688.7,57.5
70,120,3592.59,5473.79,56.25
70,140,1620.77,3229.15,25.76
70,160,1637.65,3631.85,25.38
70,180,1642.53,4059.0,25.42
70,200,1645.97,4533.91,25.9
70,220,1652.71,4934.05,25.54
70,240,1653.93,5352.92,25.58
70,260,1661.37,5764.52,25.67
75,100,3847.91,5641.18,56.48
75,120,3747.21,5403.4,55.03
75,140,1699.89,3186.08,25.05
75,160,1686.46,3628.09,25.11
75,180,1696.05,4078.6,25.26
75,200,1720.05,4480.47,25.15
75,220,1726.71,4907.94,25.17
75,240,1732.19,5341.46,25.31
75,260,1711.54,5765.18,25.27
80,100,3962.27,5641.52,56.53
80,120,3920.43,5404.51,55.0
80,140,1747.73,3189.85,24.95
80,160,1839.4,3691.64,25.9
80,180,1789.74,4075.37,25.27
80,200,1809.98,4494.57,25.16
80,220,1787.59,4928.93,25.25
80,240,1804.83,5377.32,25.39
80,260,1818.87,5802.76,25.57
85,100,4178.26,5619.24,55.94
85,120,4087.91,5412.96,54.82
85,140,1832.68,3169.98,24.78
85,160,1835.56,3588.34,24.3
85,180,1860.06,4019.91,24.52
85,200,1854.31,4454.34,24.44
85,220,1877.86,4935.84,25.24
85,240,1874.21,5358.72,25.17
85,260,1881.95,5771.04,25.28
90,100,4333.83,5628.31,56.03
90,120,4230.77,5415.09,54.92
90,140,1922.11,3134.16,24.2
90,160,1882.53,3583.68,24.41
90,180,1911.9,4041.02,24.72
90,200,1938.63,4454.53,24.44
90,220,1952.08,4929.55,24.86
90,240,1942.24,5333.62,24.72
90,260,1942.96,5746.31,24.78
95,100,4638.63,5664.84,56.27
95,120,4339.21,5379.4,54.31
95,140,1913.57,3128.3,24.05
95,160,2005.9,3587.82,24.36
95,180,2039.34,4021.77,24.42
95,200,2045.67,4479.45,24.83
95,220,2042.07,4892.97,24.47
95,240,2020.17,5327.5,24.54
95,260,2026.17,5730.92,24.59
110,100,5235.34,5607.14,55.54
110,120,5123.37,5387.86,54.36
110,140,2229.85,3119.78,23.92
110,160,2246.94,3573.15,24.1
110,180,2266.05,3990.85,24.13
110,200,2265.25,4442.56,24.3
