CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,260,3266.77,1915.88,34.57
110,260,3290.09,1835.33,34.96
95,260,3037.38,1856.4,37.2
90,260,3093.62,1842.35,39.99
85,260,3214.71,1924.44,43.75
80,260,3106.08,1921.52,44.9
75,260,3161.87,1988.64,48.59
70,260,3571.06,2070.65,59.1
65,260,3528.28,2035.1,58.73
250,260,3255.15,1961.54,34.53
110,260,3301.0,1897.86,35.43
95,260,3100.74,1902.16,38.14
90,260,3175.57,1870.6,40.81
85,260,3189.76,1941.89,43.44
80,260,3074.71,1892.0,44.54
75,260,3155.26,1913.98,48.4
70,260,3618.76,2014.12,59.93
65,260,4109.86,2170.58,70.9
250,260,3272.24,1918.86,34.79
110,260,3287.97,1901.64,34.89
95,260,3040.2,1910.76,37.3
90,260,3136.85,1939.06,40.6
85,260,3229.72,1906.42,44.05
80,260,3094.39,1900.69,44.94
75,260,3142.94,1937.83,48.32
70,260,3732.73,2075.94,62.26
65,260,3575.31,2065.85,59.59
