CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,260,4673.42,8136.76,49.51
250,240,4683.8,8239.14,49.58
250,220,4687.22,8346.15,49.6
250,200,4730.41,8451.75,49.61
250,180,4716.42,8358.35,49.61
250,160,4723.08,7873.61,49.8
250,140,4781.44,6997.56,50.47
250,120,4914.03,6159.8,51.89
250,100,5250.5,5478.9,55.27
110,260,4637.28,8217.73,49.57
110,240,4635.31,8364.28,49.59
110,220,4661.39,8470.34,49.62
110,200,4599.5,8524.2,49.61
110,180,4643.75,8368.85,49.64
110,160,4654.08,7875.28,49.79
110,140,4724.4,6997.59,50.47
110,120,4853.8,6167.6,51.9
110,100,5168.34,5475.51,55.22
95,260,4022.58,8202.4,49.6
95,240,4026.09,8316.81,49.61
95,220,4028.86,8451.4,49.63
95,200,4031.37,8494.37,49.61
95,180,4027.51,8335.09,49.63
95,160,4039.99,7863.87,49.83
95,140,4092.46,6990.3,50.48
95,120,4210.54,6161.03,51.9
95,100,4476.7,5474.1,55.28
90,260,3829.94,8218.72,49.6
90,240,3823.86,8337.8,49.61
90,220,3831.12,8448.21,49.63
90,200,3885.51,8487.33,49.65
90,180,3867.37,8332.35,49.67
90,160,3846.92,7847.47,49.84
90,140,3899.17,6973.31,50.49
90,120,4012.08,6141.45,51.89
90,100,4263.34,5455.8,55.22
85,260,3653.98,8211.88,49.6
85,240,3630.23,8328.08,49.66
85,220,3635.12,8440.37,49.63
85,200,3648.16,8481.57,49.64
85,180,3625.71,8328.84,49.63
85,160,3652.78,7852.74,49.81
85,140,3692.12,6970.22,50.47
85,120,3808.14,6140.72,51.9
85,100,4055.55,5462.01,55.23
80,260,3416.77,8209.18,49.58
80,240,3423.21,8327.03,49.64
80,220,3427.38,8436.18,49.62
80,200,3432.14,8479.48,49.64
80,180,3428.56,8316.96,49.64
80,160,3436.36,7866.71,49.86
80,140,3480.49,6982.12,50.47
80,120,3570.62,6143.22,51.86
80,100,3811.63,5465.74,55.23
