CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,100,974.9,1221.55,17.04
65,120,971.69,1187.91,16.94
65,140,1034.17,1224.87,17.99
65,160,973.89,1130.55,16.97
65,180,977.21,1108.51,16.97
65,200,974.34,1089.6,16.88
65,220,967.08,1082.09,16.84
65,240,896.37,958.41,15.09
65,260,971.09,1087.79,16.96
70,100,947.03,1031.73,16.22
70,120,961.95,1046.74,16.41
70,140,959.9,1049.43,16.37
70,160,905.11,984.76,15.38
70,180,958.64,1048.32,16.39
70,200,962.77,1036.44,16.29
70,220,957.08,1034.74,16.3
70,240,961.75,980.08,15.61
70,260,944.91,1026.39,16.12
75,100,928.93,950.92,14.88
75,120,915.44,872.72,13.88
75,140,924.41,939.45,14.86
75,160,930.58,957.72,14.94
75,180,929.86,947.02,14.92
75,200,917.75,926.25,14.67
75,220,933.06,956.04,14.93
75,240,912.96,938.8,14.67
75,260,901.79,919.03,14.49
80,100,958.12,906.2,14.26
80,120,968.41,925.33,14.5
80,140,955.37,908.72,14.28
80,160,926.86,870.42,13.77
80,180,958.48,904.7,14.27
80,200,960.55,916.37,14.33
80,220,947.5,898.58,14.08
80,240,884.71,841.73,13.17
80,260,958.31,904.86,14.24
85,100,963.88,860.69,13.42
85,120,926.38,822.43,12.93
85,140,948.44,848.19,13.24
85,160,931.02,830.91,13.02
85,180,983.85,877.43,13.76
85,200,961.25,860.4,13.4
85,220,914.07,805.18,12.7
85,240,925.98,833.76,12.97
85,260,921.85,815.43,12.79
90,100,1011.34,849.36,13.34
90,120,779.5,619.17,9.91
90,140,975.62,821.42,12.9
90,160,982.32,830.42,13.12
90,180,790.63,626.3,9.99
90,200,939.91,803.69,12.62
90,220,838.03,665.58,10.61
90,240,924.41,746.23,11.77
90,260,972.31,822.06,12.99
95,100,931.45,745.58,11.79
95,120,977.35,792.89,12.45
95,140,923.95,731.6,11.66
95,160,959.3,773.89,12.28
95,180,879.96,705.67,11.03
95,200,1009.47,805.38,12.6
95,220,995.68,794.09,12.48
95,240,949.86,758.98,11.93
95,260,948.37,759.32,11.93
110,100,806.31,551.94,8.79
110,120,792.03,549.26,8.7
110,140,793.13,549.44,8.7
110,160,794.97,549.63,8.71
110,180,813.87,560.03,8.87
110,200,821.57,567.37,8.99
110,220,794.37,549.35,8.69
110,240,801.56,559.12,8.76
110,260,806.36,559.35,8.86
120,100,799.74,540.81,8.61
120,120,793.75,541.29,8.61
120,140,802.79,550.35,8.67
120,160,796.73,548.92,8.68
120,180,798.77,549.56,8.69
120,200,804.78,549.52,8.7
120,220,804.02,549.9,8.68
120,240,796.02,550.33,8.65
120,260,790.2,551.26,8.63
65,100,983.33,1213.49,16.99
65,120,989.44,1161.04,16.87
65,140,983.77,1147.37,17.07
65,160,980.25,1124.46,16.97
65,180,972.5,1103.93,16.9
65,200,966.38,1094.01,16.96
65,220,975.11,1101.96,17.05
65,240,974.66,1083.68,16.97
65,260,974.88,1082.3,16.99
70,100,903.04,971.6,15.27
70,120,954.31,1031.67,16.21
70,140,974.05,1057.64,16.6
70,160,964.26,1041.76,16.47
70,180,955.79,1038.66,16.41
70,200,957.37,1033.79,16.41
70,220,947.81,966.8,15.42
70,240,972.84,1051.4,16.56
70,260,936.68,999.78,15.92
75,100,912.26,934.35,14.68
75,120,946.98,961.58,15.14
75,140,951.96,964.3,15.18
75,160,938.97,962.78,15.12
75,180,962.55,971.25,15.39
75,200,967.61,905.82,14.28
75,220,900.38,883.47,13.93
75,240,918.94,941.71,14.82
75,260,923.6,950.96,14.9
80,100,955.63,911.34,14.32
80,120,926.31,884.19,13.84
80,140,966.56,920.45,14.49
80,160,953.84,904.5,14.33
80,180,975.53,919.62,14.6
80,200,936.12,883.28,13.96
80,220,1128.33,1066.49,16.73
80,240,973.02,919.06,14.53
80,260,970.65,929.03,14.54
85,100,982.83,872.85,13.71
85,120,932.39,829.22,13.05
85,140,939.65,828.5,13.11
85,160,935.41,829.86,13.07
85,180,969.45,863.87,13.59
85,200,1151.75,1027.47,16.03
85,220,935.14,829.58,13.05
85,240,969.58,865.76,13.55
85,260,935.25,830.61,13.01
90,100,966.47,812.45,12.74
90,120,999.25,836.18,13.18
90,140,999.89,848.42,13.22
90,160,972.64,819.42,12.86
90,180,1013.72,856.01,13.39
90,200,982.53,820.09,12.98
90,220,952.62,801.75,12.56
90,240,994.14,821.75,13.02
90,260,995.35,839.93,13.15
95,100,956.6,767.85,12.02
95,120,918.69,730.09,11.52
95,140,957.02,764.67,12.0
95,160,872.55,694.76,10.97
95,180,903.85,720.64,11.36
95,200,912.46,731.25,11.46
95,220,902.69,721.51,11.35
95,240,945.69,746.91,11.81
95,260,931.97,747.97,11.71
110,100,791.77,548.45,8.71
110,120,792.42,547.64,8.69
110,140,791.33,548.51,8.7
110,160,827.48,575.0,9.09
110,180,789.34,547.72,8.72
110,200,790.44,548.68,8.67
110,220,821.8,567.72,9.03
110,240,795.01,549.04,8.73
110,260,788.56,540.83,8.64
120,100,798.9,540.32,8.63
120,120,804.5,548.09,8.67
120,140,804.61,546.39,8.67
120,160,793.79,540.03,8.63
120,180,803.41,549.83,8.69
120,200,799.32,540.79,8.65
120,220,804.12,549.56,8.67
120,240,798.68,548.89,8.67
120,260,790.69,549.39,8.66
65,100,1017.66,1231.65,17.28
65,120,966.75,1168.48,16.84
65,140,964.4,1140.13,16.86
65,160,962.05,1120.19,16.87
65,180,965.84,1107.05,16.92
65,200,963.55,1106.68,16.91
65,220,962.02,1088.9,16.88
65,240,951.72,1071.72,16.75
65,260,950.99,1068.48,16.73
70,100,951.2,1046.71,16.31
70,120,950.99,1042.62,16.35
70,140,952.35,1036.52,16.33
70,160,961.3,1039.72,16.45
70,180,973.66,1067.69,16.86
70,200,954.96,1036.73,16.32
70,220,926.09,1001.06,15.83
70,240,936.82,1012.56,15.97
70,260,954.68,1025.88,16.31
75,100,908.02,923.24,14.61
75,120,886.17,885.88,14.07
75,140,906.28,911.21,14.45
75,160,930.9,946.23,14.99
75,180,895.54,909.92,14.39
75,200,925.26,939.63,14.87
75,220,924.82,930.58,14.73
75,240,931.84,948.56,14.96
75,260,933.48,945.97,14.94
80,100,963.71,914.18,14.41
80,120,946.32,888.83,14.05
80,140,968.27,916.15,14.45
80,160,971.4,915.15,14.49
80,180,945.47,888.66,14.11
80,200,981.45,882.2,14.02
80,220,941.86,889.36,14.06
80,240,919.08,861.01,13.68
80,260,940.82,888.67,14.07
85,100,912.34,805.16,12.75
85,120,917.32,815.72,12.87
85,140,995.05,887.43,13.94
85,160,952.32,842.25,13.32
85,180,948.83,834.21,13.3
85,200,943.83,834.15,13.19
85,220,948.33,842.5,13.29
85,240,973.41,861.39,13.65
85,260,954.89,844.66,13.35
90,100,966.09,796.77,12.62
90,120,959.25,798.33,12.69
90,140,987.38,824.11,13.02
90,160,951.74,798.99,12.57
90,180,996.77,833.0,13.14
90,200,967.51,807.7,12.74
90,220,1057.04,887.32,13.99
90,240,1013.62,853.22,13.39
90,260,997.78,833.47,13.18
95,100,1021.07,815.31,12.82
95,120,941.88,752.16,11.86
95,140,941.85,745.32,11.83
95,160,952.43,761.4,11.99
95,180,1013.55,806.67,12.72
95,200,880.34,699.14,11.07
95,220,905.44,718.01,11.38
95,240,950.48,753.22,11.97
95,260,887.98,699.89,11.12
110,100,784.82,536.75,8.59
110,120,791.89,547.48,8.71
110,140,788.61,546.07,8.67
110,160,783.14,546.02,8.64
110,180,790.18,546.07,8.68
110,200,791.82,545.04,8.7
110,220,792.33,544.76,8.69
110,240,791.94,545.55,8.68
110,260,790.71,545.16,8.69
120,100,799.34,559.12,8.83
120,120,779.83,536.26,8.55
120,140,779.19,536.52,8.55
120,160,790.14,545.45,8.65
120,180,794.33,545.13,8.68
120,200,793.42,535.4,8.59
120,220,790.19,536.67,8.6
120,240,791.52,535.08,8.6
120,260,800.85,544.5,8.71
