CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
95,120,3202.77,1858.2,39.43
95,100,3204.05,1835.86,39.49
90,260,3063.14,1813.26,39.58
90,240,3196.71,1831.74,40.52
90,220,3135.69,1810.7,40.45
90,200,3136.65,1831.22,40.5
90,180,3116.64,1817.7,40.22
90,160,3111.7,1842.56,40.13
90,140,-259047.39,1868.85,40.0
90,120,3215.47,1858.29,41.69
90,100,3109.44,1808.13,40.14
85,260,3244.08,1908.5,44.33
85,240,3218.56,1921.09,43.86
85,220,3134.92,1847.35,42.72
85,200,3201.01,1858.94,43.6
85,180,3154.33,1853.2,42.88
85,160,3200.02,1826.33,43.55
85,140,3231.82,1920.51,44.03
85,120,3181.92,1848.13,43.3
85,100,3217.49,1865.98,43.85
80,260,3081.75,1892.39,44.73
80,240,3101.02,1862.34,44.91
80,220,3094.28,1915.72,44.88
80,200,3097.64,1874.59,44.86
80,180,3111.31,1926.93,45.13
80,160,3122.79,1891.92,45.22
80,140,3086.51,1880.71,44.72
80,120,3098.5,1855.99,44.81
80,100,3180.29,1833.23,46.8
75,260,3144.07,1940.52,48.34
75,240,3136.57,1872.5,48.17
75,220,3171.55,1911.09,46.73
75,200,3146.39,1891.94,48.35
75,180,3170.37,1907.26,48.73
75,160,3147.7,1876.36,48.33
75,140,3153.04,1897.65,48.38
75,120,3151.35,1888.93,48.36
75,100,3191.4,1909.62,49.14
70,260,3545.76,2009.91,58.74
70,240,3604.56,2059.52,59.95
70,220,3586.92,2025.77,59.58
70,200,3515.69,2028.59,58.21
70,180,3521.84,2056.64,58.31
70,160,-258746.84,1984.53,54.26
70,140,3511.4,1986.79,58.08
70,120,3504.87,1994.09,57.98
70,100,3626.35,1982.66,60.22
65,260,4125.89,2165.08,71.18
65,240,4111.12,2161.7,70.99
65,220,4113.13,2195.96,71.04
65,200,4104.91,2154.14,70.91
65,180,4122.92,2128.75,71.24
65,160,4105.72,2138.88,70.92
65,140,4112.42,2171.77,71.03
65,120,4110.77,2128.78,71.04
65,100,4112.3,2154.96,71.01
250,260,3270.09,1822.32,34.64
250,240,3372.55,1876.7,35.75
250,220,3327.37,1840.6,35.23
250,200,3315.29,1785.72,35.14
250,180,3272.63,1791.26,34.61
250,160,3268.27,1798.78,34.6
250,140,3268.41,1769.85,34.59
250,120,3271.18,1763.76,34.63
250,100,3282.68,1710.99,34.71
110,260,3292.77,1754.82,34.94
110,240,3301.4,1795.59,35.03
110,220,3298.38,1762.83,34.99
110,200,3293.28,1795.24,34.9
110,180,3282.1,1760.66,34.82
110,160,3281.85,1753.58,34.82
110,140,3293.64,1803.18,34.91
110,120,3298.79,1761.78,34.97
110,100,3303.43,1781.8,35.02
95,260,3312.81,1866.52,40.97
95,240,3221.41,1816.87,39.62
95,220,3200.8,1795.38,39.44
95,200,3096.56,1785.39,37.99
95,180,3187.15,1829.68,39.26
95,160,3108.12,1837.58,38.22
95,140,3402.28,1808.08,41.95
95,120,3155.39,1829.24,38.8
95,100,3066.24,1781.4,37.67
90,260,3145.93,1838.51,40.67
90,240,3218.89,1841.52,41.55
90,220,3147.11,1832.43,40.65
90,200,3172.15,1820.5,40.96
90,180,3104.62,1839.04,40.05
90,160,3162.11,1822.65,40.83
90,140,3157.02,1874.05,40.76
90,120,3156.23,1815.44,40.81
90,100,3065.29,1789.65,39.51
85,260,-258921.6,1883.43,43.8
85,240,3191.04,1877.44,43.46
85,220,3054.51,1849.58,41.5
85,200,3169.88,1897.4,43.16
85,180,3152.49,1895.23,42.85
85,160,3146.73,1855.58,42.83
85,140,3066.58,1838.34,41.62
85,120,3216.68,1819.13,43.82
85,100,3066.61,1858.82,41.63
80,260,3065.36,1900.41,44.42
80,240,3098.19,1929.79,44.92
80,220,3062.74,1891.59,44.4
80,200,3097.11,1882.35,44.94
80,180,3074.31,1866.27,44.51
80,160,3086.72,1869.46,44.68
80,140,3078.05,1858.21,44.63
80,120,3080.8,1843.47,44.71
80,100,3081.28,1879.42,44.67
75,260,3190.75,1971.66,49.25
75,240,3168.17,1898.38,48.71
75,220,3186.26,1951.9,49.11
75,200,3205.4,1932.66,49.48
75,180,3195.89,1916.51,49.3
75,160,3172.25,1926.65,48.95
75,140,3175.98,1910.12,48.93
75,120,3177.93,1920.16,49.03
75,100,3170.56,1876.6,48.82
70,260,3593.96,2081.34,59.61
70,240,3543.74,2043.43,58.69
70,220,3557.3,2041.61,58.88
70,200,3579.81,2015.37,59.41
70,180,3494.4,2025.65,57.84
70,160,3642.64,2019.2,60.5
70,140,3528.32,2003.78,58.53
70,120,3458.04,1989.05,57.16
70,100,3539.95,1994.0,58.62
65,260,4110.38,2143.98,70.96
65,240,4119.02,2137.16,71.21
65,220,4110.22,2143.92,71.02
65,200,4129.38,2188.93,71.36
65,180,4121.96,2193.62,71.21
65,160,4244.3,2248.98,74.11
65,140,4106.21,2138.47,70.94
65,120,4118.05,2168.16,71.06
65,100,4122.17,2111.79,71.2
