CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
90,200,2257.93,2666.6,29.12
90,180,2316.25,2741.12,29.63
90,160,2336.43,2682.88,29.89
90,140,2324.86,2638.58,30.09
90,120,2383.21,2599.88,30.47
90,100,2244.69,2383.76,28.98
85,260,2394.03,2933.6,32.25
85,240,2369.39,2905.15,31.83
85,220,2391.17,2930.56,32.14
85,200,2182.8,2747.75,29.72
85,180,2212.66,2796.43,30.19
85,160,2241.9,2733.3,30.63
85,140,2482.05,2898.36,33.43
85,120,2468.92,2816.38,33.35
85,100,2478.93,2734.48,33.29
80,260,2121.54,2800.02,30.71
80,240,2107.2,2793.72,30.44
80,220,2297.18,2945.19,32.41
80,200,2103.24,2796.63,30.38
80,180,2295.2,2976.76,32.69
80,160,2251.23,2836.66,31.69
80,140,2389.11,2929.88,34.07
80,120,2147.05,2620.45,31.03
80,100,2351.23,2743.47,33.48
75,260,2165.46,2950.52,32.59
75,240,2146.78,2987.39,32.87
75,220,2141.41,2983.4,32.77
75,200,2153.68,2960.51,32.91
75,180,2193.06,2984.46,33.03
75,160,2185.75,2917.77,32.88
75,140,2164.26,2872.41,33.12
75,120,2262.15,2878.69,34.11
75,100,2292.84,2830.04,34.7
70,260,2473.66,3564.49,40.4
70,240,2323.07,3408.2,38.18
70,220,2475.78,3536.72,39.96
70,200,2425.11,3525.38,40.07
70,180,2482.31,3551.68,40.17
70,160,2369.08,3431.62,39.22
70,140,2491.16,3412.64,40.25
70,120,2483.29,3382.15,40.52
70,100,2530.5,3313.93,40.95
65,260,2499.37,3670.5,42.06
65,240,2724.12,4089.76,46.87
65,220,2438.24,3606.47,40.82
65,200,2402.32,3559.96,40.08
65,180,2728.67,4078.95,46.91
65,160,2388.91,3448.32,39.91
65,140,2444.36,3480.08,41.11
65,120,2750.51,3911.91,47.29
65,100,2406.1,3242.0,40.14
250,260,2304.98,2348.31,24.46
250,240,2302.96,2339.63,24.4
250,220,2295.85,2338.97,24.38
250,200,2301.52,2348.77,24.41
250,180,2305.26,2314.07,24.4
250,160,2314.28,2282.1,24.55
250,140,2326.81,2189.28,24.63
250,120,2347.74,2158.16,24.86
250,100,2400.89,2116.12,25.4
110,260,2307.79,2326.15,24.54
110,240,2308.05,2319.61,24.51
110,220,2303.6,2342.73,24.55
110,200,2305.56,2330.2,24.52
110,180,2305.18,2353.36,24.54
110,160,2314.26,2259.07,24.6
110,140,2326.74,2218.98,24.75
110,120,2355.39,2168.95,25.03
110,100,2400.5,2126.34,25.52
95,260,2155.51,2478.27,26.49
95,240,2112.43,2395.04,25.52
95,220,2082.89,2390.64,25.5
95,200,2098.63,2434.16,25.76
95,180,2088.18,2423.82,25.62
95,160,2085.0,2348.39,25.57
95,140,2142.7,2294.68,26.04
95,120,2137.56,2248.18,26.25
95,100,2171.47,2201.8,26.63
90,260,2197.15,2641.54,28.42
90,240,2196.46,2658.12,28.42
90,220,2187.13,2598.05,28.23
90,200,2181.9,2599.37,28.15
90,180,2179.26,2584.68,28.11
90,160,2227.94,2638.79,29.12
90,140,2223.74,2517.26,28.78
90,120,2245.75,2482.64,29.07
90,100,2204.57,2347.21,28.44
85,260,2172.68,2693.04,29.54
85,240,2224.09,2791.71,30.27
85,220,2224.79,2779.45,30.28
85,200,2152.85,2709.09,29.31
85,180,2093.45,2598.31,28.41
85,160,2249.87,2754.19,30.9
85,140,2173.73,2571.51,29.61
85,120,2176.96,2528.49,29.54
85,100,2261.15,2534.84,30.79
80,260,2071.85,2747.78,30.02
80,240,2096.36,2777.15,30.35
80,220,2118.92,2813.02,30.68
80,200,2112.11,2794.23,30.52
80,180,2094.31,2788.24,30.33
80,160,2241.59,2799.67,31.43
80,140,2093.2,2645.81,30.31
80,120,2112.09,2577.56,30.5
80,100,2180.17,2575.54,31.49
75,260,2140.01,2950.71,32.82
75,240,2168.57,3009.97,33.29
75,220,2146.82,2975.4,32.87
75,200,2144.2,2978.91,33.01
75,180,2199.81,3089.17,34.24
75,160,2158.31,2947.76,33.19
75,140,2164.94,2864.23,33.16
75,120,2186.9,2836.47,33.61
75,100,2231.25,2805.23,34.4
70,260,2344.4,3402.92,38.64
70,240,2430.05,3544.44,40.26
70,220,2393.63,3472.42,39.55
70,200,2413.01,3537.58,39.95
70,180,2365.17,3461.21,39.1
70,160,2467.51,3556.18,40.86
70,140,2378.8,3347.11,39.3
70,120,2443.07,3371.83,40.49
70,100,2478.49,3327.7,40.97
65,260,2721.25,4032.09,46.77
65,240,2720.15,4072.28,46.87
65,220,2715.94,4059.76,46.73
65,200,2361.74,3478.31,39.4
65,180,2722.03,4066.17,46.88
65,160,2720.63,4020.37,46.86
65,140,2738.35,3959.11,47.12
65,120,2385.58,3295.05,39.78
65,100,2779.64,3849.08,47.78
