CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,260,2934.8,1669.31,30.78
250,240,2940.13,1739.43,30.7
250,220,2936.01,1711.02,30.66
250,200,2940.36,1669.82,30.7
250,180,2943.38,1646.64,30.74
250,160,2948.64,1623.2,30.84
250,140,2940.9,1606.01,30.72
250,120,2952.15,1661.1,30.81
250,100,3012.56,1664.38,31.38
110,260,2883.6,1704.94,31.09
110,240,2888.42,1641.98,31.07
110,220,2887.12,1682.24,31.13
110,200,2895.93,1638.37,31.17
110,180,2882.86,1648.08,31.05
110,160,2886.75,1662.78,31.1
110,140,2897.34,1605.57,31.17
110,120,2902.13,1640.05,31.28
110,100,2952.26,1694.24,31.84
95,260,2661.04,1765.4,32.95
95,240,2642.26,1668.96,32.73
95,220,2667.54,1644.62,33.03
95,200,2650.51,1703.05,32.81
95,180,2649.78,1658.39,32.84
95,160,2660.2,1633.39,32.97
95,140,2659.69,1642.4,32.91
95,120,2651.56,1601.59,32.82
95,100,2706.48,1707.7,33.49
90,260,2822.34,1765.41,36.72
90,240,2827.53,1711.04,36.78
90,220,2797.13,1693.1,36.31
90,200,2748.79,1696.95,35.85
90,180,2904.31,1689.76,37.86
90,160,3229.76,1687.97,42.12
90,140,2805.96,1659.09,36.5
90,120,2794.81,1658.98,36.32
90,100,2905.61,1720.29,37.78
85,260,2910.32,1761.58,39.89
85,240,2824.3,1682.87,38.66
85,220,3132.06,1773.38,43.34
85,200,2882.21,1682.06,39.54
85,180,-259270.42,1695.95,39.32
85,160,2827.03,1683.37,38.72
85,140,3059.31,1661.58,41.19
85,120,2943.8,1686.48,40.27
85,100,2993.91,1750.87,40.97
80,260,2913.65,1755.36,42.69
80,240,2881.44,1728.19,42.0
80,220,2916.28,1781.92,42.82
80,200,2961.05,1749.3,43.54
80,180,3023.84,1732.69,44.38
80,160,2971.32,1717.78,43.72
80,140,2963.05,1711.58,43.55
80,120,2931.89,1691.45,42.98
80,100,2994.88,1767.84,43.91
75,260,2934.83,1813.33,45.55
75,240,2951.53,1788.18,45.82
75,220,3081.34,1774.22,48.4
75,200,3135.55,1767.13,49.38
75,180,3059.61,1751.31,48.05
75,160,3000.17,1682.86,46.72
75,140,2970.95,1772.18,46.3
75,120,2983.98,1692.57,46.52
75,100,3054.79,1714.84,47.77
70,260,3634.99,1968.74,61.16
70,240,3432.29,1834.93,57.3
70,220,3505.29,1850.0,58.61
70,200,3445.47,1815.57,57.52
70,180,3470.34,1805.42,58.1
70,160,3441.29,1818.44,57.57
70,140,3478.34,1791.94,58.22
70,120,3527.45,1817.38,59.17
70,100,3628.28,1813.85,60.9
65,260,3675.76,1936.18,63.48
65,240,3675.32,1923.13,63.49
65,220,3681.6,1905.85,63.59
65,200,3674.05,1900.07,63.47
65,180,3715.1,1901.45,64.16
65,160,3678.13,1840.02,63.58
65,140,3679.14,1892.66,63.62
65,120,3817.04,1993.97,66.25
65,100,3874.5,2032.55,67.24
250,260,2957.24,1760.06,30.94
250,240,2979.61,1705.43,31.18
250,220,2948.92,1711.69,30.91
250,200,2987.67,1691.3,31.27
250,180,3005.2,1707.59,31.51
250,160,2978.86,1709.91,31.22
250,140,2976.98,1607.15,31.21
250,120,3034.24,1673.61,31.87
250,100,3001.26,1650.72,31.43
110,260,2916.85,1663.55,31.17
110,240,2953.15,1674.21,31.3
110,220,2936.53,1689.34,31.52
110,200,2905.99,1673.54,31.13
110,180,2960.91,1627.18,31.46
110,160,2937.46,1633.22,31.4
110,140,2914.17,1622.34,31.14
110,120,2905.6,1643.86,31.22
110,100,3028.19,1659.83,32.7
95,260,2731.95,1693.81,33.36
95,240,2648.0,1695.77,32.75
95,220,2782.69,1683.88,34.44
95,200,2688.89,1658.55,32.82
95,180,2748.06,1713.87,34.02
95,160,2754.11,1671.02,34.12
95,140,2690.45,1675.88,32.89
95,120,2662.84,1636.01,32.9
95,100,2757.03,1710.78,33.57
90,260,3195.96,1795.42,41.8
90,240,3255.59,1770.83,42.31
90,220,2867.97,1711.01,37.32
90,200,2859.44,1655.0,37.1
90,180,2905.04,1698.33,37.78
90,160,2872.47,1654.72,37.34
90,140,2901.12,1661.4,37.73
90,120,2831.85,1638.54,36.75
90,100,3259.27,1707.47,42.06
85,260,2923.86,1749.56,40.13
85,240,3200.02,1797.99,43.27
85,220,3109.79,1748.62,41.87
85,200,3087.79,1761.81,41.53
85,180,3147.33,1759.32,42.75
85,160,3164.7,1746.78,43.16
85,140,2902.47,1660.04,39.84
85,120,2940.31,1703.27,40.23
85,100,2945.1,1693.77,40.31
80,260,2913.73,1751.28,41.24
80,240,2907.72,1745.67,42.51
80,220,2951.3,1735.91,41.91
80,200,3026.44,1700.66,43.36
80,180,3066.89,1728.6,43.93
80,160,2998.82,1677.75,44.05
80,140,3007.24,1697.56,42.91
80,120,3029.33,1680.13,42.82
80,100,3121.65,1819.42,46.27
75,260,2966.72,1745.9,44.45
75,240,3019.23,1760.36,46.02
75,220,3136.57,1796.98,49.35
75,200,3096.67,1801.85,47.2
75,180,3092.3,1718.78,47.37
75,160,3023.1,1721.25,46.14
75,140,3103.93,1754.77,47.25
75,120,2993.56,1691.58,45.52
75,100,2994.1,1729.02,46.44
70,260,3562.93,1870.33,59.56
70,240,3482.0,1854.32,57.12
70,220,3492.83,1894.08,58.49
70,200,3383.52,1810.71,54.84
70,180,3980.97,1841.01,66.22
70,160,2902.63,1744.73,46.05
70,140,3559.88,1769.16,59.65
70,120,3552.21,1812.82,59.41
70,100,3599.04,1789.74,60.25
65,260,3189.11,1832.19,53.25
65,240,3502.24,1886.68,58.62
65,220,3644.29,1866.43,62.78
65,200,3552.36,1833.42,59.57
65,180,3636.66,1871.79,62.68
65,160,3634.26,1861.68,62.59
65,140,3650.31,1840.54,62.87
65,120,3420.47,1810.6,57.22
65,100,3686.99,1869.85,63.57
250,260,2962.97,1705.74,31.21
250,240,2948.45,1638.42,30.75
250,220,2933.45,1700.43,30.75
250,200,2943.55,1664.87,30.76
250,180,2947.29,1631.33,30.75
250,160,2949.33,1579.2,30.76
250,140,2944.45,1644.48,30.74
250,120,2961.36,1632.91,30.93
250,100,3006.72,1620.13,31.38
110,260,2889.18,1668.44,31.08
110,240,2885.46,1692.72,31.18
110,220,2887.25,1694.87,31.08
110,200,2886.94,1641.95,31.16
110,180,2897.56,1661.92,31.16
110,160,2896.86,1599.02,31.17
110,140,2892.26,1611.54,31.14
110,120,2916.15,1642.87,31.43
110,100,2956.09,1610.4,31.82
95,260,2644.53,1716.65,32.74
95,240,2674.11,1712.9,33.05
95,220,2638.57,1688.14,32.61
95,200,2637.53,1680.78,32.65
95,180,2635.46,1675.06,32.58
95,160,2652.96,1660.9,32.76
95,140,2655.82,1619.42,32.79
95,120,3424.2,1641.93,42.22
95,100,2710.28,1647.07,33.46
90,260,2834.82,1708.05,36.87
90,240,2773.62,1707.78,36.17
90,220,2850.6,1728.62,37.04
90,200,3204.28,1699.5,41.15
90,180,2783.9,1664.17,36.17
90,160,2804.01,1710.96,36.45
90,140,2754.38,1695.44,35.69
90,120,2804.29,1692.72,36.43
90,100,2957.1,1650.07,38.43
85,260,2823.09,1690.16,38.51
85,240,2939.48,1695.31,40.26
85,220,2869.55,1721.21,39.28
85,200,2863.84,1693.91,39.14
85,180,2871.29,1744.92,39.39
85,160,3092.32,1684.24,42.83
85,140,2900.38,1685.78,39.68
85,120,2931.73,1687.73,40.19
85,100,2911.06,1667.32,39.89
80,260,2959.25,1763.06,43.58
80,240,3082.86,1757.88,45.42
80,220,3056.96,1761.75,45.04
80,200,2961.47,1704.09,43.57
80,180,2955.94,1699.81,43.45
80,160,2977.12,1692.7,43.82
80,140,2901.66,1730.46,42.57
80,120,2968.47,1731.25,43.6
80,100,3089.71,1766.92,45.59
75,260,3480.33,1939.69,56.44
75,240,2998.79,1828.95,46.85
75,220,3019.92,1767.18,47.23
75,200,3102.29,1804.91,48.77
75,180,2979.79,1731.41,46.49
75,160,3031.77,1710.55,47.49
75,140,3166.4,1715.74,50.09
75,120,2894.53,1744.71,44.79
75,100,2975.79,1755.35,46.19
70,260,3549.07,1883.85,59.58
70,240,3532.39,1878.3,59.24
70,220,3515.9,1894.22,58.97
70,200,3521.2,1805.0,59.06
70,180,3449.47,1821.42,57.78
70,160,2979.74,1735.9,47.13
