CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,260,911.07,1189.5,9.62
250,240,907.04,1204.66,9.58
250,220,929.46,1247.06,9.87
250,200,959.11,1277.67,10.07
250,180,899.07,1210.05,9.51
250,160,917.52,1230.7,9.7
250,140,929.24,1226.63,9.83
250,120,988.15,1182.57,10.43
250,100,1004.25,1013.91,10.61
110,260,919.98,1242.33,9.86
110,240,702.8,936.35,7.55
110,220,708.76,933.3,7.66
110,200,919.41,1280.24,9.9
110,180,664.44,860.81,7.11
110,160,908.51,1227.74,9.69
110,140,910.13,1201.7,9.71
110,120,944.56,1124.88,10.07
110,100,911.61,914.66,9.76
95,260,666.85,1016.79,8.25
95,240,712.66,1101.35,8.84
95,220,709.25,1084.3,8.79
95,200,647.54,963.74,7.98
95,180,581.75,847.7,7.24
95,160,714.68,1069.9,8.83
95,140,774.54,1164.39,9.58
95,120,645.48,850.96,8.02
95,100,557.08,618.11,6.89
90,260,781.56,1261.29,10.11
90,240,787.17,1225.28,10.18
90,220,822.69,1328.3,10.71
90,200,740.65,1182.95,9.61
90,180,726.15,1135.93,9.4
90,160,483.6,675.3,6.28
90,140,730.96,1143.06,9.52
90,120,805.68,1132.38,10.39
90,100,843.11,1034.4,10.94
85,260,707.74,1165.28,9.68
85,240,469.99,687.64,6.4
85,220,404.62,576.27,5.53
85,200,773.46,1289.42,10.53
85,180,737.84,1205.13,10.06
85,160,654.29,1040.36,8.93
85,140,528.59,786.86,7.18
85,120,715.44,1030.51,9.73
85,100,791.93,1000.97,10.77
80,260,652.1,1101.11,9.41
80,240,400.83,596.97,5.79
80,220,539.63,879.3,7.82
80,200,400.31,606.08,5.77
80,180,595.85,1003.12,8.64
80,160,632.39,1080.08,9.16
80,140,723.37,1218.73,10.46
80,120,425.28,590.32,6.17
80,100,475.03,599.99,6.89
75,260,470.91,779.35,7.28
75,240,666.61,1237.33,10.34
75,220,654.8,1178.71,10.02
75,200,560.89,959.5,8.67
75,180,561.62,939.43,8.38
75,160,458.78,757.73,7.07
75,140,458.69,750.53,7.03
75,120,629.56,988.07,9.68
75,100,740.25,1032.24,11.35
70,260,616.01,1133.25,10.04
70,240,653.2,1214.1,10.62
70,220,581.67,1085.58,9.54
70,200,395.86,617.88,6.41
70,180,596.81,1095.21,9.77
70,160,571.83,1027.54,9.37
70,140,573.21,1016.57,9.32
70,120,476.36,763.42,7.78
70,100,620.83,906.01,10.13
65,260,486.21,898.72,8.4
65,240,484.69,888.89,8.34
65,220,497.67,916.97,8.56
65,200,481.43,833.27,8.08
65,180,508.37,948.16,8.78
65,160,485.73,877.58,8.32
65,140,508.96,921.73,8.75
65,120,515.58,885.41,8.91
65,100,509.62,765.32,8.77
250,260,933.23,1225.8,9.84
250,240,923.32,1219.58,9.71
250,220,923.78,1233.19,9.75
250,200,932.9,1223.43,9.82
250,180,950.61,1250.14,10.0
250,160,960.19,1264.52,10.14
250,140,951.63,1252.17,10.04
250,120,1004.51,1183.58,10.62
250,100,1029.2,1026.6,10.87
110,260,772.33,1019.48,8.36
110,240,949.57,1304.81,10.24
110,220,905.05,1230.5,9.75
110,200,928.08,1275.58,10.01
110,180,931.4,1259.19,10.02
110,160,631.32,815.15,6.89
110,140,927.24,1238.0,9.97
110,120,565.13,646.0,6.13
110,100,895.65,899.19,9.62
95,260,659.59,934.93,8.11
95,240,693.17,1061.55,8.64
95,220,753.24,1126.12,9.32
95,200,810.27,1257.2,10.03
95,180,826.98,1273.84,10.28
95,160,701.63,1052.79,8.67
95,140,604.51,859.97,7.47
95,120,833.17,1133.14,10.33
95,100,840.29,980.28,10.46
90,260,572.27,859.05,7.45
90,240,795.45,1270.02,10.29
90,220,772.87,1207.44,9.99
90,200,678.42,1027.39,8.79
90,180,586.25,871.1,7.61
90,160,791.36,1262.8,10.28
90,140,816.19,1258.48,10.66
90,120,447.83,552.15,5.81
90,100,841.38,1021.39,10.89
85,260,670.63,1047.18,9.03
85,240,715.84,1148.42,9.71
85,220,693.95,1126.12,9.47
85,200,754.0,1220.84,10.21
85,180,750.53,1230.51,10.25
85,160,550.99,863.22,7.56
85,140,663.83,1023.19,9.04
85,120,768.76,1119.81,10.48
85,100,667.89,833.31,9.11
80,260,689.64,1191.95,10.05
80,240,517.83,840.32,7.53
80,220,631.47,1080.05,9.1
80,200,552.38,913.33,8.06
80,180,708.41,1240.65,10.36
80,160,705.01,1201.98,10.21
80,140,532.32,848.31,7.69
80,120,717.99,1118.22,10.39
80,100,684.54,861.98,9.66
75,260,583.78,1002.98,8.91
75,240,628.47,1104.19,9.62
75,220,618.7,1074.42,9.49
75,200,581.73,996.57,9.04
75,180,692.39,1196.66,10.79
75,160,538.91,928.81,8.23
75,140,556.65,941.22,8.52
75,120,562.51,877.28,8.61
75,100,452.77,596.48,6.92
70,260,505.56,884.82,8.25
70,240,534.78,951.96,8.72
70,220,497.82,786.47,7.92
70,200,467.26,797.1,7.68
70,180,530.66,912.82,8.61
70,160,594.13,1116.06,9.75
70,140,536.09,950.39,8.76
70,120,544.35,894.31,8.98
70,100,595.6,866.75,9.73
65,260,501.85,896.23,8.69
65,240,513.9,948.39,8.87
65,220,479.28,842.18,8.25
65,200,483.01,846.74,8.15
65,180,492.07,862.71,8.44
65,160,475.39,827.99,8.01
65,140,491.75,858.42,8.45
65,120,496.31,835.16,8.58
65,100,476.07,676.07,7.99
250,260,923.51,1208.68,9.7
250,240,940.96,1246.44,9.88
250,220,940.3,1260.2,9.91
250,200,942.71,1282.63,9.97
250,180,904.04,1204.23,9.5
250,160,980.22,1316.14,10.31
250,140,933.51,1228.92,9.86
250,120,967.43,1142.37,10.21
250,100,1036.16,1042.18,10.9
110,260,885.59,1202.75,9.49
110,240,450.95,541.51,4.88
110,220,573.16,731.66,6.21
110,200,837.58,1156.76,9.05
110,180,908.89,1249.43,9.76
110,160,934.64,1290.37,10.04
110,140,954.58,1280.53,10.25
110,120,859.79,1025.8,9.33
110,100,1036.86,1053.68,11.14
95,260,519.64,734.74,6.45
95,240,738.57,1127.04,9.1
95,220,827.76,1295.16,10.21
95,200,712.95,1087.71,8.82
95,180,739.25,1149.26,9.16
95,160,826.72,1303.21,10.25
95,140,770.75,1165.76,9.56
95,120,802.46,1094.27,10.07
95,100,817.46,944.01,10.13
90,260,703.01,1106.76,9.13
90,240,758.59,1216.04,9.81
90,220,796.03,1246.09,10.28
90,200,796.13,1259.22,10.28
90,180,675.37,1061.91,8.79
90,160,787.28,1254.0,10.25
90,140,685.05,1012.52,8.77
90,120,709.21,981.58,9.21
90,100,664.6,789.49,8.64
85,260,758.46,1171.91,10.25
85,240,769.16,1289.15,10.46
85,220,733.6,1205.55,10.01
85,200,777.6,1296.54,10.66
85,180,760.34,1274.16,10.42
85,160,720.93,1194.01,9.87
85,140,655.73,1030.95,8.93
85,120,730.83,1066.59,9.93
85,100,568.34,704.31,7.76
80,260,656.42,1126.96,9.53
80,240,470.37,747.13,6.86
80,220,658.48,1137.52,9.54
80,200,717.49,1222.88,10.32
80,180,691.05,1204.5,9.99
80,160,694.9,1221.05,10.01
80,140,579.06,957.27,8.44
80,120,607.33,918.2,8.82
80,100,756.68,1024.09,10.97
75,260,657.04,1188.52,10.15
75,240,398.15,641.84,6.18
75,220,503.68,791.48,7.53
75,200,569.63,964.2,8.52
75,180,661.95,1162.09,10.21
75,160,519.61,908.03,8.05
75,140,553.25,911.07,8.5
75,120,652.9,1052.72,10.0
75,100,489.89,649.91,7.49
70,260,411.36,669.89,6.74
70,240,608.93,1113.81,10.0
70,220,643.6,1113.58,10.22
70,200,580.79,1047.81,9.51
70,180,529.27,945.04,8.6
70,160,569.27,953.42,9.01
70,140,548.32,968.77,8.94
70,120,575.19,892.95,9.14
70,100,654.77,933.75,10.67
65,260,496.23,929.83,8.58
65,240,495.3,914.06,8.54
65,220,498.67,901.74,8.6
65,200,513.85,960.25,8.83
65,180,509.33,946.1,8.81
65,160,491.74,900.15,8.49
65,140,503.56,889.63,8.63
65,120,497.09,825.72,8.57
65,100,535.45,796.13,9.2
