CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
110,180,1049.98,927.61,11.55
110,200,1052.6,918.55,11.51
110,220,1051.71,896.29,11.56
110,240,1051.26,943.89,11.53
110,260,1060.77,905.13,11.61
120,100,1196.83,965.59,13.06
120,120,1078.18,883.02,11.77
120,140,1058.35,886.73,11.56
120,160,1084.04,911.52,11.63
120,180,1064.29,908.07,11.45
120,200,1050.53,896.46,11.44
120,220,1048.46,931.49,11.42
120,240,1050.45,926.77,11.44
120,260,1048.71,900.83,11.42
