CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,260,4668.34,8077.65,49.52
110,260,4674.34,8222.5,49.57
95,260,4025.87,8263.08,49.6
90,260,3835.6,8314.3,49.6
85,260,3647.89,8355.85,49.65
80,260,3529.26,8375.53,49.66
75,260,3238.71,8350.45,49.72
70,260,3012.45,8280.73,49.71
65,260,2898.56,8284.88,49.72
250,260,4696.85,8083.99,49.59
110,260,4650.75,8196.87,49.6
95,260,4016.76,8313.35,49.63
90,260,3828.53,8416.93,49.63
85,260,3644.31,8452.97,49.63
80,260,3424.05,8470.92,49.62
75,260,3232.23,8496.12,49.62
70,260,2986.66,8445.82,49.64
65,260,2980.42,8456.6,49.73
250,260,4672.42,8093.77,49.52
110,260,4643.24,8213.13,49.59
95,260,4027.56,8271.8,49.6
90,260,3833.84,8393.03,49.65
85,260,3647.28,8470.32,49.63
80,260,3417.25,8464.17,49.62
75,260,3231.28,8481.71,49.66
70,260,2985.93,8493.75,49.72
65,260,2890.7,8485.27,49.73
