CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,100,1114.7,1877.26,19.49
65,120,1043.08,2088.55,18.28
65,140,1016.39,2235.45,17.84
65,160,1016.19,2308.86,17.77
65,180,1135.69,2417.97,18.8
65,200,1011.78,2311.75,17.7
65,220,1010.43,2315.75,17.7
65,240,1009.56,2327.76,17.74
65,260,1012.01,2331.54,17.78
70,100,1167.3,1907.16,19.83
70,120,1071.99,2040.35,17.95
70,140,1052.37,2221.83,17.8
70,160,1022.16,2257.37,17.18
70,180,1074.32,2351.21,18.35
70,200,1007.83,2230.8,16.84
70,220,1025.52,2271.79,17.17
70,240,447.43,924.63,17.56
70,260,1128.11,2205.35,17.53
75,100,1137.87,1704.22,17.57
75,120,1073.04,1893.54,16.55
75,140,1050.79,2068.39,16.28
75,160,1039.19,2128.89,16.04
75,180,1052.56,2170.21,16.37
75,200,1042.73,2161.38,16.14
75,220,1040.87,2151.32,16.09
75,240,1051.77,2211.14,16.68
75,260,1037.29,2164.34,16.08
80,100,1230.76,1746.69,18.1
80,120,1154.58,1959.04,17.03
80,140,1141.0,2146.68,16.84
80,160,1121.95,2202.68,16.54
80,180,1121.37,2210.91,16.48
80,200,1135.81,2211.62,16.65
80,220,1107.66,2191.29,16.27
80,240,1104.56,2182.08,16.15
80,260,1101.76,2197.03,16.17
85,100,1308.5,1770.95,18.2
85,120,1239.76,1884.34,16.45
85,140,1192.53,2131.1,16.52
85,160,1184.29,2209.02,16.49
85,180,1175.68,2211.14,16.32
85,200,1169.66,2212.85,16.29
85,220,1165.15,2187.24,16.19
85,240,1159.02,2194.3,16.1
85,260,1158.89,2196.62,16.08
90,100,1405.48,1807.53,18.57
90,120,1287.01,1945.97,16.97
90,140,1235.98,2103.04,16.32
90,160,1239.79,2211.08,16.36
90,180,1258.37,2223.02,16.53
90,200,1229.43,2194.12,16.19
90,220,1236.84,2197.26,16.23
90,240,1229.13,2218.83,16.24
90,260,1241.35,2216.26,16.36
95,100,1411.0,1716.49,17.69
95,120,1276.27,1842.93,16.01
95,140,1294.04,2091.15,16.12
95,160,1204.55,2075.16,15.08
95,180,1222.85,2099.29,15.26
95,200,1230.44,2135.25,15.39
95,220,1265.7,2167.42,15.84
95,240,1227.76,2124.62,15.4
95,260,1220.37,2128.91,15.31
110,100,1548.79,1653.06,16.94
110,120,1424.15,1809.11,15.61
110,140,1363.36,1980.0,14.97
110,160,-260784.04,2054.26,14.82
110,180,1356.97,2071.11,14.89
110,200,1354.02,2075.98,14.81
110,220,1350.56,2076.68,14.8
110,240,1358.66,2070.47,14.85
110,260,1354.07,2070.92,14.78
120,100,1569.0,1648.75,16.99
120,120,1436.95,1803.35,15.58
120,140,1379.13,1988.77,14.99
120,160,1358.45,2054.65,14.78
120,180,1363.12,2061.86,14.77
120,200,1366.88,2077.87,14.83
120,220,1359.9,2066.71,14.79
120,240,1356.41,2089.62,14.79
120,260,1370.48,2105.32,14.86
65,100,1115.25,1862.69,19.39
65,120,1040.02,2063.69,18.28
65,140,1020.87,2244.53,17.87
65,160,1013.62,2320.1,17.78
65,180,1008.88,2348.47,17.76
65,200,1008.4,2335.74,17.74
65,220,1003.18,2340.25,17.65
65,240,1007.51,2346.18,17.67
65,260,1007.26,2341.36,17.67
70,100,1269.63,1886.88,19.72
70,120,1087.37,2095.86,18.42
70,140,1003.24,2119.63,16.67
70,160,1075.74,2404.96,18.38
70,180,1000.49,2227.67,16.65
70,200,998.35,2239.9,16.7
70,220,1001.78,2255.8,16.79
70,240,1028.32,2303.23,17.29
70,260,1052.96,2369.4,17.86
75,100,1164.35,1744.79,18.03
75,120,1080.3,1919.03,16.75
75,140,1048.33,2084.04,16.15
75,160,1036.61,2165.17,16.0
75,180,1044.79,2199.28,16.16
75,200,1035.81,2174.26,15.96
75,220,1047.69,2216.3,16.32
75,240,1052.96,2233.01,16.36
75,260,1043.69,2215.2,16.22
80,100,1237.68,1762.91,18.22
80,120,1170.98,1962.78,17.14
80,140,1129.52,2138.78,16.62
80,160,1110.83,2194.27,16.26
80,180,1115.88,2215.23,16.37
80,200,1113.86,2228.79,16.38
80,220,1110.33,2220.95,16.24
80,240,1129.81,2247.84,16.63
80,260,1137.7,2280.14,16.74
85,100,1309.22,1768.4,18.14
85,120,1229.86,1954.98,17.05
85,140,1180.89,2118.89,16.39
85,160,1182.29,2202.8,16.33
85,180,1176.59,2232.71,16.38
85,200,1170.3,2212.74,16.23
85,220,1171.65,2226.61,16.27
85,240,1175.29,2222.68,16.32
85,260,1159.23,2205.1,16.1
90,100,1355.56,1727.43,17.81
90,120,1279.71,1932.87,16.82
90,140,1219.2,2082.0,16.04
90,160,1209.03,2176.93,15.92
90,180,1208.05,2168.83,15.9
90,200,1205.37,2185.03,15.83
90,220,1226.88,2205.3,16.1
90,240,1208.96,2169.94,15.9
90,260,1222.5,2204.96,16.07
95,100,1419.21,1716.25,17.77
95,120,1303.13,1860.13,16.22
95,140,1296.65,2086.68,16.21
95,160,1271.27,2174.65,15.87
95,180,1255.35,2154.31,15.63
95,200,1264.82,2168.02,15.76
95,220,1262.69,2175.3,15.73
95,240,1251.93,2176.65,15.67
95,260,1287.33,2204.25,16.07
110,100,1543.71,1636.87,16.93
110,120,1415.71,1807.74,15.57
110,140,1372.72,1972.51,15.08
110,160,1353.7,2071.17,14.87
110,180,1350.97,2078.53,14.82
110,200,1346.12,2074.22,14.78
110,220,1345.36,2083.32,14.78
110,240,1345.62,2082.55,14.75
110,260,1352.91,2090.36,14.83
120,100,1556.6,1651.08,16.97
120,120,1428.03,1808.46,15.58
120,140,1382.45,1972.01,15.05
120,160,1365.07,2074.95,14.82
120,180,1353.83,2065.27,14.76
120,200,1356.42,2071.59,14.8
120,220,1359.74,2090.47,14.82
120,240,1360.25,2098.51,14.82
120,260,1354.15,2085.59,14.77
65,100,1111.94,1873.68,19.42
65,120,1049.01,2077.48,18.29
65,140,1039.78,2247.56,18.05
65,160,1014.6,2314.08,17.7
65,180,1010.86,2308.09,17.72
65,200,1008.23,2316.69,17.73
65,220,1106.53,2381.22,18.37
65,240,1015.99,2323.16,17.79
65,260,1009.98,2327.21,17.73
70,100,1126.41,1820.45,18.87
70,120,1081.81,2075.22,18.32
70,140,1007.15,2123.26,16.78
70,160,1014.21,2234.91,17.01
70,180,1074.94,2364.92,18.36
70,200,1034.14,2283.71,17.4
70,220,1026.12,2282.92,17.3
70,240,1000.19,2215.49,16.69
70,260,986.7,2203.32,16.51
75,100,1154.08,1727.78,17.85
75,120,1086.35,1942.29,16.9
75,140,1068.93,2147.6,16.77
75,160,1139.48,2209.96,16.77
75,180,1046.3,2178.79,16.2
75,200,1031.02,2151.89,15.94
75,220,1030.96,2150.41,15.9
75,240,1036.32,2155.3,15.97
75,260,1047.73,2168.4,16.16
80,100,1249.2,1785.42,18.4
80,120,1167.32,1959.07,17.16
80,140,1128.44,2114.42,16.57
80,160,1131.47,2225.32,16.68
