CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,260,3137.39,1797.35,32.74
250,240,3154.32,1819.73,32.88
250,220,3159.19,1891.82,32.92
250,200,3153.36,1838.77,32.78
250,180,3153.98,1833.91,32.79
250,160,3160.18,1801.06,32.88
250,140,3150.24,1854.18,32.82
250,120,3167.06,1825.39,32.89
250,100,3190.93,1802.42,33.19
110,260,3081.56,1862.91,33.21
110,240,3091.09,1836.85,33.34
110,220,3094.04,1840.61,33.25
110,200,3080.6,1833.35,33.13
110,180,3087.59,1797.29,33.27
110,160,3097.93,1844.56,33.37
110,140,3091.9,1874.72,33.29
110,120,3093.77,1816.24,33.31
110,100,3114.11,1827.53,33.51
95,260,2867.94,1925.21,35.47
95,240,2861.15,1874.95,35.39
95,220,2870.06,1909.78,35.49
95,200,2860.51,1909.68,35.71
95,180,2867.62,1905.13,35.41
95,160,2857.91,1905.73,35.3
95,140,2927.67,1832.83,35.63
95,120,2463.55,1466.55,35.52
95,100,2868.22,1834.29,35.46
90,260,3027.4,1998.15,39.33
90,240,3001.43,1938.3,39.0
90,220,2955.94,1946.78,38.44
90,200,2975.85,1971.17,38.6
90,180,2934.43,1955.81,38.09
90,160,2995.51,1901.46,38.85
90,140,3065.22,1962.21,40.36
90,120,3033.99,1926.22,39.36
90,100,2991.06,1913.91,38.87
85,260,3066.74,1998.18,42.04
85,240,3037.98,1973.95,41.55
85,220,3057.13,1933.96,41.87
85,200,3030.76,1948.0,41.46
85,180,3016.84,1915.16,41.27
85,160,3048.03,1913.2,41.7
85,140,3009.57,1922.93,41.16
85,120,3062.65,1917.24,41.9
85,100,3071.07,1944.22,41.97
80,260,3113.89,2004.06,45.64
80,240,3125.21,2065.56,45.92
80,220,3161.84,2043.63,46.54
80,200,3054.78,1985.83,44.83
80,180,3174.24,2033.32,46.78
80,160,3134.58,2045.67,45.98
80,140,3102.23,1982.29,45.42
80,120,3101.45,1964.14,45.48
80,100,3168.79,1981.79,46.47
75,260,3051.45,2080.69,47.16
75,240,3180.49,2019.9,49.64
75,220,3054.33,2010.62,47.21
75,200,3156.16,2015.38,49.12
75,180,3082.31,2028.71,47.77
75,160,3113.3,2006.78,48.41
75,140,3117.93,2000.26,48.38
75,120,3051.12,2017.89,47.07
75,100,3097.76,1963.56,47.94
70,260,3109.54,2101.1,49.37
70,240,3570.89,2151.28,59.41
70,220,3182.58,2002.59,50.69
70,200,3705.95,2223.54,62.11
70,180,3568.54,2039.14,57.87
70,160,3565.99,2059.46,59.41
70,140,3472.52,2042.06,57.72
70,120,3268.34,2008.76,54.03
70,100,3417.1,2052.06,56.66
65,260,3873.0,2244.0,66.77
65,240,3870.12,2216.6,66.64
65,220,3849.35,2200.63,66.42
65,200,3615.23,2099.66,60.51
65,180,3816.9,2191.42,65.77
65,160,3841.57,2170.21,66.19
65,140,3830.43,2199.03,65.99
65,120,-258299.52,2227.64,66.19
65,100,3892.18,2178.52,67.04
250,260,3228.97,1862.33,33.78
250,240,3148.86,1876.63,32.81
250,220,3149.65,1847.76,32.81
250,200,3158.37,1857.23,32.86
250,180,3163.53,1830.73,32.86
250,160,3156.37,1860.51,32.8
250,140,3181.99,1839.35,33.11
250,120,3158.77,1794.52,32.82
250,100,3168.91,1844.91,32.95
110,260,3095.62,1865.99,33.29
110,240,3085.22,1868.27,33.26
110,220,3091.79,1853.2,33.29
110,200,3073.63,1853.41,33.2
110,180,3094.94,1879.2,33.3
110,160,3093.6,1815.07,33.27
110,140,3102.0,1833.09,33.36
110,120,3091.03,1845.56,33.31
110,100,3102.54,1872.12,33.43
95,260,2839.48,1859.19,35.04
95,240,2839.33,1900.3,35.07
95,220,2833.92,1919.34,35.01
95,200,2841.03,1902.61,35.07
95,180,2881.64,1917.21,35.61
95,160,2834.32,1892.16,34.98
95,140,2856.32,1839.31,35.26
95,120,2847.89,1870.06,35.16
95,100,2862.34,1884.91,35.32
90,260,3319.18,1995.54,43.24
90,240,3032.1,1935.98,39.35
90,220,2951.32,1948.8,38.2
90,200,2959.76,1896.94,38.38
90,180,2956.41,1911.35,38.34
90,160,2944.27,1921.48,38.12
90,140,3047.39,1916.91,39.5
90,120,3325.96,1997.36,42.89
90,100,3049.39,1882.59,39.55
85,260,3010.53,1980.08,41.07
85,240,3027.98,1932.16,41.33
85,220,3066.95,1980.65,41.82
85,200,3013.37,1984.95,41.14
85,180,3039.83,1937.81,41.47
85,160,3143.62,1949.13,43.45
85,140,2990.44,1944.12,40.78
85,120,3049.57,1929.43,41.66
85,100,3083.31,1912.64,42.06
80,260,3137.13,2035.84,45.95
80,240,3077.54,1962.26,45.1
80,220,3150.88,2026.23,46.29
80,200,3167.65,1956.31,46.54
80,180,3154.83,1979.62,45.98
80,160,3093.6,2003.79,45.25
80,140,3080.78,1907.17,45.08
80,120,3105.22,1950.92,45.41
80,100,3033.68,1956.23,44.33
75,260,3108.76,1971.88,48.2
75,240,3079.96,2009.34,47.63
75,220,3137.68,1995.65,48.81
75,200,3185.21,1964.4,49.55
75,180,3042.07,1949.81,46.93
75,160,3059.06,1981.08,47.21
75,140,3152.02,1955.68,48.98
75,120,3113.27,1981.89,48.29
75,100,3189.83,1939.02,49.72
70,260,3487.05,2121.23,57.9
