CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
85,260,4242.88,2346.33,58.74
90,100,3904.48,2146.72,50.98
90,120,3932.51,2134.1,51.45
90,140,3950.25,2155.32,51.65
90,160,3964.37,2184.76,51.78
90,180,4112.12,2253.02,53.86
90,200,3937.62,2190.53,51.41
90,220,3935.81,2231.11,51.39
90,240,3892.76,2207.1,50.74
90,260,4010.27,2200.1,52.4
95,100,4060.95,2094.95,50.59
95,120,4200.04,2136.18,52.44
95,140,4051.27,2123.22,50.56
95,160,4153.09,2157.57,51.81
95,180,4107.35,2139.42,51.19
95,200,4065.99,2169.99,50.79
95,220,3887.91,2111.41,46.63
95,240,4042.61,2168.8,50.41
95,260,4173.51,2183.23,52.18
110,100,4046.03,1963.11,44.43
110,120,3999.85,1919.85,43.92
110,140,4001.16,1980.57,43.83
110,160,4013.77,1982.59,43.85
110,180,3998.82,1965.78,43.77
110,200,3999.42,2013.19,43.77
110,220,4014.48,2000.05,43.83
110,240,4001.33,1990.75,43.87
110,260,4010.43,2033.61,43.93
120,100,4233.76,2016.67,46.23
120,120,4022.12,1963.9,43.74
120,140,-258121.83,1978.43,43.86
120,160,4022.79,1977.91,44.01
120,180,4028.33,1999.32,43.86
120,200,4014.94,1991.84,43.75
120,220,4015.46,1987.68,43.82
120,240,4013.86,1983.71,43.76
120,260,4019.47,2005.89,43.76
