CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
95,160,1852.03,3590.0,22.97
95,180,1863.11,3970.23,22.63
95,200,1831.63,4424.89,22.73
95,220,1894.73,4867.91,22.73
95,240,1827.28,5249.29,22.66
95,260,1841.49,5595.75,22.81
110,100,6623.35,6151.47,72.72
110,120,2265.2,2916.65,24.87
110,140,2186.24,3201.61,23.46
110,160,2131.13,3577.38,22.93
110,180,2071.25,3992.06,22.65
110,200,2057.22,4405.37,22.53
110,220,2072.35,4849.99,22.7
110,240,2102.27,5289.54,22.67
110,260,2080.7,5575.7,22.79
120,100,6793.86,6175.25,72.77
120,120,2271.62,2939.43,24.94
120,140,2194.66,3223.95,23.49
120,160,2128.15,3571.56,22.87
120,180,2101.73,3992.28,22.75
120,200,2107.68,4416.27,22.61
120,220,2087.69,4867.63,22.63
120,240,2102.8,5266.06,22.6
120,260,2049.22,5561.81,22.53
65,100,3661.8,5253.67,63.33
65,120,1434.76,2893.42,24.85
65,140,1380.67,3164.87,23.41
65,160,1315.34,3551.86,22.93
65,180,1307.31,3988.18,22.91
65,200,1353.95,4376.99,22.73
65,220,1349.36,4811.08,22.71
65,240,1293.34,5226.47,22.69
65,260,1350.95,5578.31,22.85
70,100,4352.84,6125.15,72.67
70,120,1493.52,2910.54,25.06
70,140,1440.85,3207.2,23.56
70,160,1448.39,3577.11,23.1
70,180,1332.19,3964.26,22.73
70,200,1418.37,4407.48,22.82
70,220,1413.61,4835.53,22.75
70,240,1349.37,5255.0,22.73
70,260,1428.26,5511.81,22.73
75,100,4709.63,6106.33,72.58
75,120,1660.21,2902.71,24.92
75,140,1517.19,3191.09,23.42
75,160,1531.27,3587.76,23.06
75,180,1477.48,4002.97,22.83
75,200,1505.61,4387.63,22.66
75,220,1511.0,4815.23,22.7
75,240,1500.01,5257.91,22.78
75,260,1507.11,5532.01,22.63
80,100,5130.98,6118.3,72.63
80,120,1744.18,2890.87,24.79
80,140,1603.31,3204.96,23.54
80,160,1563.94,3560.91,22.9
80,180,1584.86,3957.56,22.71
80,200,1549.41,4397.38,22.73
80,220,1589.49,4819.21,22.62
80,240,1600.26,5254.18,22.72
80,260,1549.06,5585.74,22.75
85,100,5444.11,6131.7,72.59
85,120,1803.02,2919.28,24.96
85,140,1694.69,3194.74,23.47
85,160,1666.91,3587.83,23.05
85,180,1646.87,3996.37,22.81
85,200,1648.31,4399.49,22.75
85,220,1692.55,4792.95,22.56
85,240,1707.01,5257.12,22.62
85,260,1686.57,5604.45,22.66
90,100,5685.33,6122.28,72.57
90,120,1943.58,2921.51,24.9
90,140,1856.27,3187.05,23.44
90,160,1765.56,3624.25,23.15
90,180,1732.29,3998.82,22.8
90,200,1720.4,4400.27,22.63
90,220,1806.32,4897.68,22.84
90,240,1783.85,5271.1,22.62
90,260,1779.66,5585.87,22.77
95,100,5879.2,6154.52,72.73
95,120,2093.41,2931.99,25.04
95,140,1951.32,3215.3,23.45
95,160,1912.58,3561.66,22.89
95,180,1864.19,3967.16,22.6
95,200,1816.4,4430.93,22.69
95,220,1826.95,4865.8,22.73
95,240,1840.59,5313.24,22.87
95,260,1821.26,5593.63,22.64
110,100,6717.43,6226.99,73.72
110,120,2320.22,2931.01,24.98
110,140,2124.35,3210.33,23.4
110,160,2140.53,3614.46,23.1
110,180,2082.39,3996.88,22.79
110,200,2119.14,4442.68,22.71
110,220,2101.67,4849.17,22.63
110,240,2102.94,5299.43,22.7
110,260,2117.7,5604.69,22.68
120,100,6781.13,6154.75,72.72
120,120,2317.03,2917.85,24.81
120,140,2190.69,3214.09,23.44
120,160,2121.77,3603.35,23.05
120,180,2127.41,4022.55,22.86
120,200,2114.89,4442.19,22.75
120,220,2121.41,4864.14,22.71
120,240,2106.87,5273.52,22.59
120,260,2113.29,5627.97,22.68
