System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
02:12:47.620,0.0,1.16,0.0,0.0,2.5,12.26,4.09,0.2,0.7
02:12:47.720,0.0,1.0,0.0,0.0,5.78,22.67,2.8,0.04,0.22
02:12:47.821,0.0,1.0,0.0,0.0,5.36,24.86,2.64,0.04,0.13
02:12:47.921,0.0,1.0,0.0,0.0,5.33,24.18,2.45,0.02,0.07
02:12:48.021,0.0,1.0,0.0,0.0,5.54,23.77,2.51,0.03,0.08
02:12:48.120,0.02,1.81,0.01,0.02,190.49,5.66,6.54,0.69,1.25
02:12:48.233,0.25,1.62,0.1,0.22,3158.29,25.01,10.34,1.1,1.88
02:12:48.321,0.2,1.49,0.37,0.62,2458.42,18.24,11.23,1.28,2.11
02:12:48.422,0.32,0.86,2.2,1.4,3982.91,48.31,11.48,1.88,2.12
02:12:48.522,0.49,0.93,1.27,0.96,6143.26,69.49,10.74,1.58,1.99
02:12:48.621,0.61,1.19,0.65,0.52,7620.16,67.81,11.06,1.37,1.99
02:12:48.721,0.44,0.93,2.54,1.65,5395.88,61.25,11.12,1.93,1.98
02:12:48.822,0.47,0.97,2.47,1.52,5909.71,63.34,11.38,1.92,1.99
02:12:48.921,0.54,1.05,0.58,0.51,6699.56,67.67,11.03,1.34,2.11
02:12:49.022,0.55,1.1,1.87,1.25,6834.91,65.42,11.49,1.72,1.98
02:12:49.122,0.41,0.83,1.5,1.09,5127.75,63.88,11.2,1.66,2.14
02:12:49.222,0.61,1.18,0.66,0.53,7591.99,67.66,11.17,1.38,1.98
02:12:49.322,0.44,0.94,2.79,1.84,5483.94,61.39,11.23,2.0,1.97
02:12:49.421,0.52,1.03,0.57,0.5,6420.82,65.95,10.97,1.34,2.08
02:12:49.522,0.55,1.14,1.63,1.14,6940.81,63.9,11.42,1.63,2.0
02:12:49.622,0.41,0.81,1.7,1.16,5085.48,65.88,11.21,1.72,2.13
02:12:49.723,0.61,1.17,0.67,0.55,7666.31,68.27,11.27,1.4,1.99
02:12:49.823,0.45,0.96,2.64,1.7,5657.68,61.69,11.35,1.98,1.98
02:12:49.922,0.54,1.05,0.75,0.67,6661.69,66.95,10.71,1.4,1.99
02:12:50.023,0.56,1.16,1.57,1.12,6987.37,63.39,11.49,1.63,2.02
02:12:50.122,0.38,0.8,1.69,1.13,4699.59,61.65,11.06,1.71,2.11
02:12:50.222,0.47,1.23,0.54,0.49,5907.95,50.49,11.05,1.33,2.01
02:12:50.323,0.52,1.16,1.35,1.0,6451.52,58.17,11.45,1.59,2.0
02:12:50.424,0.42,0.84,1.98,1.33,5233.3,64.69,11.0,1.82,2.03
