System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
02:25:21.871,0.0,1.12,0.0,0.0,3.16,12.51,3.21,0.06,0.34
02:25:21.971,0.0,1.0,0.0,0.0,6.03,24.26,2.78,0.05,0.22
02:25:22.071,0.0,1.0,0.0,0.0,6.22,24.7,2.62,0.03,0.15
02:25:22.171,0.0,1.0,0.0,0.0,6.09,23.96,2.47,0.03,0.09
02:25:22.271,0.0,1.0,0.0,0.0,12.81,28.22,2.97,0.1,0.25
02:25:22.381,0.02,2.14,0.01,0.01,229.97,4.11,7.1,0.82,1.23
02:25:22.471,0.07,2.81,0.15,0.29,894.51,3.72,13.57,1.08,1.92
02:25:22.572,0.44,1.69,1.52,0.92,5513.58,34.29,14.33,1.56,2.37
02:25:22.672,0.37,1.36,4.18,1.47,4550.17,35.23,13.98,2.07,2.34
02:25:22.772,0.43,1.45,4.07,1.49,5334.88,38.57,14.3,2.05,2.34
02:25:22.871,0.45,1.52,3.19,1.22,5624.6,38.85,14.22,1.87,2.34
02:25:22.972,0.39,1.39,4.59,1.6,4834.67,36.54,14.25,2.15,2.33
02:25:23.072,0.49,1.48,2.67,1.07,6126.86,43.78,14.15,1.73,2.38
02:25:23.172,0.36,1.39,4.16,1.44,4521.46,34.31,13.9,2.05,2.32
02:25:23.272,0.47,1.49,4.05,1.46,5805.28,40.85,14.3,2.01,2.31
02:25:23.372,0.41,1.52,3.31,1.24,5141.14,35.36,14.13,1.89,2.31
02:25:23.473,0.38,1.36,4.45,1.55,4772.31,36.7,14.32,2.1,2.37
02:25:23.573,0.49,1.44,2.68,1.07,6169.95,44.83,14.07,1.75,2.35
02:25:23.672,0.4,1.46,4.75,1.65,4963.02,35.76,14.42,2.2,2.32
02:25:23.772,0.52,1.54,3.47,1.26,6461.55,44.51,14.49,1.89,2.35
02:25:23.872,0.33,1.52,3.56,1.33,4156.04,28.9,13.88,1.96,2.32
02:25:23.972,0.39,1.36,4.23,1.48,4862.47,37.49,14.15,2.08,2.35
02:25:24.072,0.39,1.65,2.02,1.05,4808.32,30.66,14.06,1.62,2.36
02:25:24.173,0.4,1.47,4.0,1.59,5026.12,35.56,14.52,2.09,2.34
02:25:24.273,0.41,1.52,4.87,1.77,5085.18,35.22,14.49,2.25,2.28
02:25:24.373,0.41,1.76,1.75,0.77,5149.99,30.77,14.28,1.55,2.35
02:25:24.474,0.39,1.5,4.48,1.59,4873.58,34.07,14.48,2.14,2.33
02:25:24.574,0.45,1.46,4.09,1.47,5671.2,40.66,14.56,2.05,2.36
02:25:24.673,0.44,1.51,3.17,1.2,5419.16,38.1,13.98,1.83,2.32
02:25:24.774,0.41,1.47,4.7,1.65,5121.68,36.5,14.33,2.2,2.29
02:25:24.875,0.48,1.44,2.7,1.07,6077.99,43.73,14.14,1.77,2.34
02:25:24.975,0.44,1.54,5.08,1.77,5500.82,37.54,14.78,2.27,2.31
02:25:25.075,0.52,1.55,3.5,1.3,6559.75,44.23,14.55,1.93,2.3
02:25:25.175,0.43,1.56,4.88,1.75,5324.49,35.88,14.57,2.24,2.28
02:25:25.276,0.39,1.59,4.47,1.81,4876.05,32.03,14.31,2.19,2.24
02:25:25.375,0.5,1.56,2.54,1.09,6204.84,41.83,14.18,1.75,2.33
02:25:25.475,0.44,1.63,5.14,1.8,5503.43,35.56,14.75,2.29,2.26
02:25:25.576,0.49,1.64,2.78,1.1,6067.07,38.72,14.34,1.78,2.29
02:25:25.676,0.39,1.41,4.63,1.66,4799.84,35.68,14.13,2.18,2.3
02:25:25.776,0.52,1.59,4.1,1.48,6434.37,42.69,14.52,2.05,2.26
02:25:25.876,0.44,1.52,3.75,1.38,5481.31,37.9,14.31,1.99,2.33
02:25:25.976,0.41,1.45,4.88,1.73,5129.48,37.35,14.49,2.24,2.33
02:25:26.075,0.49,1.43,2.71,1.04,6049.01,44.46,13.94,1.74,2.35
02:25:26.175,0.39,1.48,4.66,1.64,4870.85,34.72,14.24,2.16,2.3
02:25:26.276,0.52,1.53,3.18,1.19,6481.02,44.44,14.4,1.87,2.31
02:25:26.376,0.39,1.43,4.27,1.52,4829.53,35.45,14.0,2.11,2.3
02:25:26.476,0.38,1.45,4.56,1.66,4701.02,34.13,14.18,2.17,2.3
02:25:26.577,0.49,1.53,2.74,1.4,6158.62,42.16,14.45,1.83,2.35
02:25:26.677,0.38,1.31,4.18,1.57,4709.34,37.84,14.3,2.12,2.4
02:25:26.777,0.47,1.39,3.22,1.24,5873.67,44.27,14.16,1.85,2.37
02:25:26.877,0.38,1.4,3.68,1.42,4802.53,35.9,14.36,2.01,2.38
02:25:26.977,0.36,1.27,4.16,1.56,4511.96,37.4,14.14,2.11,2.39
02:25:27.078,0.49,1.46,3.26,1.29,6157.26,44.16,14.53,1.89,2.39
02:25:27.179,0.36,1.33,4.17,1.56,4533.68,35.73,14.29,2.12,2.41
02:25:27.278,0.46,1.33,3.25,1.25,5697.29,45.31,14.07,1.88,2.38
02:25:27.378,0.41,1.41,3.58,1.39,5057.26,37.64,14.34,1.98,2.38
02:25:27.479,0.37,1.29,4.23,1.58,4651.13,37.74,14.33,2.13,2.4
02:25:27.578,0.48,1.46,2.65,1.06,5986.8,43.2,13.94,1.74,2.34
02:25:27.678,0.37,1.28,4.18,1.56,4574.18,37.57,14.1,2.11,2.38
02:25:27.778,0.33,1.29,4.24,1.81,4107.32,33.39,14.17,2.14,2.39
02:25:27.878,0.51,1.47,2.5,1.11,6336.89,45.29,14.27,1.75,2.37
02:25:27.978,0.34,1.33,4.03,1.53,4188.04,33.35,14.16,2.07,2.39
02:25:28.078,0.43,1.35,3.22,1.25,5385.47,42.0,14.05,1.87,2.39
02:25:28.178,0.4,1.36,3.56,1.4,5071.92,38.79,14.26,1.98,2.37
02:25:28.279,0.35,1.28,4.14,1.57,4311.06,35.39,14.12,2.1,2.38
02:25:28.379,0.46,1.45,2.57,1.05,5752.56,41.69,14.09,1.73,2.38
02:25:28.479,0.38,1.28,4.21,1.6,4679.42,38.33,14.25,2.11,2.4
02:25:28.579,0.34,1.22,3.95,1.51,4267.59,36.64,13.79,2.06,2.38
02:25:28.679,0.48,1.43,2.8,1.13,5968.94,43.94,14.18,1.78,2.37
02:25:28.779,0.37,1.29,4.17,1.59,4615.32,37.59,14.22,2.1,2.39
02:25:28.878,0.5,1.43,2.85,1.13,6146.31,45.57,14.19,1.78,2.38
02:25:28.979,0.36,1.25,3.99,1.54,4485.32,37.62,14.02,2.08,2.39
02:25:29.079,0.38,1.29,4.27,1.62,4770.83,38.51,14.34,2.15,2.39
02:25:29.180,0.43,1.51,2.41,1.34,5402.95,37.42,14.23,1.75,2.37
02:25:29.280,0.29,1.61,3.17,1.27,3560.63,23.26,14.33,1.9,2.38
02:25:29.380,0.35,1.28,3.69,1.45,4344.06,35.65,13.96,2.01,2.39
02:25:29.480,0.47,1.44,2.58,1.09,5822.39,42.38,14.17,1.74,2.37
02:25:29.580,0.35,1.3,4.1,1.61,4386.98,35.36,14.2,2.11,2.39
02:25:29.679,0.37,1.35,3.9,1.54,4577.47,35.98,14.15,2.04,2.39
02:25:29.779,0.46,1.41,2.82,1.17,5728.12,42.52,14.14,1.8,2.37
02:25:29.879,0.35,1.29,4.09,1.61,4386.43,36.02,14.11,2.12,2.4
02:25:29.979,0.48,1.43,2.83,1.17,5970.03,43.83,14.29,1.81,2.37
02:25:30.080,0.34,1.23,3.88,1.53,4219.33,36.13,13.94,2.08,2.39
02:25:30.180,0.37,1.25,4.18,1.65,4635.78,38.72,14.23,2.14,2.4
02:25:30.280,0.48,1.4,2.66,1.12,5968.16,44.87,14.03,1.77,2.36
02:25:30.380,0.36,1.31,4.12,1.62,4474.71,35.85,14.17,2.1,2.38
02:25:30.481,0.42,1.37,3.54,1.65,5258.95,39.95,14.4,2.0,2.39
02:25:30.580,0.43,1.52,3.27,1.31,5355.65,37.08,14.33,1.91,2.35
02:25:30.681,0.42,1.53,4.92,1.76,5259.34,35.95,14.58,2.26,2.27
02:25:30.781,0.51,1.62,3.21,1.21,6385.15,41.41,14.56,1.86,2.32
02:25:30.882,0.43,1.59,4.98,1.78,5425.45,35.73,14.76,2.26,2.26
02:25:30.982,0.52,1.55,3.17,1.2,6483.27,43.89,14.24,1.84,2.31
02:25:31.081,0.38,1.38,4.09,1.48,4743.88,36.11,14.11,2.07,2.34
02:25:31.182,0.44,1.58,4.71,1.7,5518.89,36.75,14.57,2.2,2.27
02:25:31.282,0.49,1.61,3.56,1.33,6051.58,39.41,14.44,1.92,2.31
02:25:31.381,0.42,1.46,4.36,1.56,5164.54,37.36,14.32,2.12,2.31
02:25:31.482,0.52,1.59,3.32,1.26,6439.69,42.63,14.38,1.88,2.29
02:25:31.581,0.41,1.48,4.46,1.57,5035.33,35.9,14.46,2.14,2.34
02:25:31.681,0.47,1.51,3.4,1.52,5816.39,40.45,14.2,1.94,2.3
02:25:31.781,0.38,1.46,3.32,1.31,4745.05,34.37,13.98,1.91,2.36
02:25:31.881,0.37,1.37,4.21,1.49,4556.9,34.87,14.09,2.09,2.35
02:25:31.981,0.49,1.51,2.9,1.08,6097.44,42.67,14.32,1.77,2.38
